locus_tag	ftype	length_bp	gene	EC_number	COG	product
wOc_00077	CDS	258				hypothetical protein
wOc_00078	CDS	507				hypothetical protein
wOc_00079	CDS	723	gpFI_1			Putative prophage major tail sheath protein
wOc_00080	CDS	285				hypothetical protein
wOc_00081	CDS	561				hypothetical protein
wOc_00082	CDS	1476				hypothetical protein
wOc_00083	CDS	195				hypothetical protein
wOc_00084	CDS	1188				hypothetical protein
wOc_00085	CDS	1329				hypothetical protein
wOc_00086	CDS	423				hypothetical protein
wOc_00087	CDS	321				hypothetical protein
wOc_00088	CDS	1251				hypothetical protein
wOc_00089	CDS	1140				hypothetical protein
wOc_00090	CDS	618				hypothetical protein
wOc_00091	CDS	903				hypothetical protein
wOc_00092	CDS	492				hypothetical protein
wOc_00093	CDS	807				hypothetical protein
wOc_00094	CDS	729				hypothetical protein
wOc_00095	CDS	522				hypothetical protein
wOc_00096	CDS	2070				hypothetical protein
wOc_00097	CDS	696				hypothetical protein
wOc_00098	CDS	456				hypothetical protein
wOc_00099	CDS	1215				hypothetical protein
wOc_00100	CDS	486				hypothetical protein
wOc_00101	CDS	1824				hypothetical protein
wOc_00102	CDS	225				hypothetical protein
wOc_00103	CDS	1428				hypothetical protein
wOc_00104	CDS	1068				hypothetical protein
wOc_00105	CDS	369				hypothetical protein
wOc_00106	CDS	1005				hypothetical protein
wOc_00107	CDS	321				hypothetical protein
wOc_00108	CDS	501				hypothetical protein
wOc_00109	CDS	477				hypothetical protein
wOc_00110	CDS	465				hypothetical protein
wOc_00111	CDS	240				hypothetical protein
wOc_00112	CDS	336				hypothetical protein
wOc_00113	CDS	792				hypothetical protein
wOc_00114	CDS	1167				hypothetical protein
wOc_00115	CDS	702				hypothetical protein
wOc_00116	CDS	462				hypothetical protein
wOc_00117	CDS	432				hypothetical protein
wOc_00118	CDS	1506				hypothetical protein
wOc_00119	CDS	435				IS200/IS605 family transposase ISW1
wOc_00120	CDS	582				IS481 family transposase ISEc18
wOc_00121	CDS	492				hypothetical protein
wOc_00122	CDS	99				hypothetical protein
wOc_00123	CDS	1368				hypothetical protein
wOc_00124	CDS	105				hypothetical protein
wOc_00125	CDS	507				hypothetical protein
wOc_00126	CDS	183				hypothetical protein
wOc_00127	CDS	1011				hypothetical protein
wOc_00128	CDS	708				hypothetical protein
wOc_00129	CDS	813	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
wOc_00130	CDS	1161				hypothetical protein
wOc_00131	CDS	2004				hypothetical protein
wOc_00132	CDS	1548	metG	6.1.1.10		Methionine--tRNA ligase
wOc_00133	CDS	207				hypothetical protein
wOc_00134	CDS	1170				hypothetical protein
wOc_00135	CDS	105				hypothetical protein
wOc_00136	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wOc_00137	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wOc_00138	CDS	546	rplF		COG0097	50S ribosomal protein L6
wOc_00139	CDS	372	rplR		COG0256	50S ribosomal protein L18
wOc_00140	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wOc_00141	CDS	471	rplO		COG0200	50S ribosomal protein L15
wOc_00142	CDS	1329	secY		COG0201	Protein translocase subunit SecY
wOc_00143	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
wOc_00144	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wOc_00145	CDS	387	rpsK			30S ribosomal protein S11
wOc_00146	CDS	1068	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wOc_00147	CDS	429	rplQ		COG0203	50S ribosomal protein L17
wOc_00148	CDS	363				hypothetical protein
wOc_00149	CDS	891				hypothetical protein
wOc_00150	CDS	171				hypothetical protein
wOc_00151	CDS	873	atpG		COG0224	ATP synthase gamma chain
wOc_00152	CDS	1335	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
wOc_00153	CDS	255	cspA		COG1278	Cold shock protein CspA
wOc_00154	CDS	1254	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
wOc_00155	CDS	1110	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
wOc_00156	CDS	720	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
wOc_00157	CDS	1167	mdtL			Multidrug resistance protein MdtL
wOc_00158	CDS	1956	tktA	2.2.1.1	COG0021	Transketolase 1
wOc_00159	CDS	615	rpsD		COG0522	30S ribosomal protein S4
wOc_00160	tRNA	87				tRNA-Leu(taa)
wOc_00161	CDS	195	iscX		COG2975	Protein IscX
wOc_00162	CDS	2427				hypothetical protein
wOc_00163	CDS	2583				hypothetical protein
wOc_00164	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wOc_00165	CDS	294				hypothetical protein
wOc_00166	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wOc_00167	CDS	360				hypothetical protein
wOc_00168	CDS	573	nfuA			Fe/S biogenesis protein NfuA
wOc_00169	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wOc_00170	CDS	822				hypothetical protein
wOc_00171	CDS	1959	priA	3.6.4.-	COG1198	Primosomal protein N'
wOc_00172	CDS	3252				hypothetical protein
wOc_00173	CDS	864	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wOc_00174	CDS	1377	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
wOc_00175	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wOc_00176	CDS	294	ihfB			Integration host factor subunit beta
wOc_00177	CDS	318				hypothetical protein
wOc_00178	CDS	276				hypothetical protein
wOc_00179	CDS	1116	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wOc_00180	CDS	1815	bamA_1		COG4775	Outer membrane protein assembly factor BamA
wOc_00181	CDS	453	bamA_2			Outer membrane protein assembly factor BamA
wOc_00182	CDS	576				hypothetical protein
wOc_00183	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wOc_00184	CDS	2949				hypothetical protein
wOc_00185	CDS	786	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wOc_00186	CDS	483	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
wOc_00187	CDS	1194	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
wOc_00188	CDS	318	gdx		COG2076	Guanidinium exporter
wOc_00189	CDS	537				hypothetical protein
wOc_00190	CDS	1212				hypothetical protein
wOc_00191	CDS	1278	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
wOc_00192	CDS	711	ccmC		COG0755	Heme exporter protein C
wOc_00193	CDS	177				hypothetical protein
wOc_00194	CDS	447				hypothetical protein
wOc_00195	CDS	408				hypothetical protein
wOc_00196	CDS	858	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wOc_00197	CDS	345	rbfA			Ribosome-binding factor A
wOc_00198	CDS	2322	infB			Translation initiation factor IF-2
wOc_00199	CDS	1563	nusA		COG0195	Transcription termination/antitermination protein NusA
wOc_00200	CDS	3075	mdtC		COG0841	Multidrug resistance protein MdtC
wOc_00201	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wOc_00202	CDS	381				hypothetical protein
wOc_00203	CDS	642				hypothetical protein
wOc_00204	CDS	315				hypothetical protein
wOc_00205	CDS	498				hypothetical protein
wOc_00206	CDS	846				hypothetical protein
wOc_00207	CDS	1425				hypothetical protein
wOc_00208	CDS	603	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wOc_00209	CDS	1200	rnd_1	3.1.13.5	COG0349	Ribonuclease D
wOc_00210	CDS	2529	mutS		COG0249	DNA mismatch repair protein MutS
wOc_00211	CDS	111				hypothetical protein
wOc_00212	CDS	780				hypothetical protein
wOc_00213	CDS	516				hypothetical protein
wOc_00214	CDS	243				hypothetical protein
wOc_00215	CDS	462				hypothetical protein
wOc_00216	CDS	138				hypothetical protein
wOc_00217	CDS	822				hypothetical protein
wOc_00218	CDS	855				hypothetical protein
wOc_00219	CDS	1830	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wOc_00220	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wOc_00221	CDS	480	pal			Peptidoglycan-associated lipoprotein
wOc_00222	CDS	1428		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wOc_00223	CDS	1077	mreB			Cell shape-determining protein MreB
wOc_00224	tRNA	76				tRNA-His(gtg)
wOc_00225	CDS	1344	ffh		COG0541	Signal recognition particle protein
wOc_00226	CDS	1560	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
wOc_00227	CDS	870				hypothetical protein
wOc_00228	CDS	894	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
wOc_00229	CDS	471				hypothetical protein
wOc_00230	CDS	984	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wOc_00231	CDS	432				hypothetical protein
wOc_00232	CDS	504				hypothetical protein
wOc_00233	CDS	1179	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
wOc_00234	CDS	759	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wOc_00235	CDS	795	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wOc_00236	CDS	201				hypothetical protein
wOc_00237	CDS	252				hypothetical protein
wOc_00238	CDS	1017	pstS			Phosphate-binding protein PstS
wOc_00239	CDS	1464	trkI		COG0168	Trk system potassium uptake protein TrkI
wOc_00240	CDS	285				hypothetical protein
wOc_00241	CDS	216				hypothetical protein
wOc_00242	CDS	144				hypothetical protein
wOc_00243	CDS	2127				hypothetical protein
wOc_00244	CDS	150				hypothetical protein
wOc_00245	CDS	1677				hypothetical protein
wOc_00246	CDS	1659				hypothetical protein
wOc_00247	CDS	897	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wOc_00248	CDS	687				hypothetical protein
wOc_00249	CDS	639	idiA		COG1840	Iron deficiency-induced protein A
wOc_00250	CDS	1503	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wOc_00251	CDS	618				hypothetical protein
wOc_00252	CDS	981	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
wOc_00253	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wOc_00254	CDS	795	nadK	2.7.1.23	COG0061	NAD kinase
wOc_00255	CDS	975				hypothetical protein
wOc_00256	CDS	762	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wOc_00257	CDS	669				hypothetical protein
wOc_00258	CDS	750				hypothetical protein
wOc_00259	CDS	831				hypothetical protein
wOc_00260	CDS	618	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wOc_00261	CDS	783	map	3.4.11.18	COG0024	Methionine aminopeptidase
wOc_00262	CDS	2811	uvrA			UvrABC system protein A
wOc_00263	CDS	339				hypothetical protein
wOc_00264	CDS	267				hypothetical protein
wOc_00265	CDS	120				hypothetical protein
wOc_00266	CDS	183				hypothetical protein
wOc_00267	CDS	291				hypothetical protein
wOc_00268	CDS	273				hypothetical protein
wOc_00269	CDS	177				hypothetical protein
wOc_00270	CDS	1761	dnaG	2.7.7.-		DNA primase
wOc_00271	CDS	120				hypothetical protein
wOc_00272	CDS	1176	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wOc_00273	CDS	435				hypothetical protein
wOc_00274	CDS	807	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wOc_00275	CDS	1251				hypothetical protein
wOc_00276	CDS	384	rplS		COG0335	50S ribosomal protein L19
wOc_00277	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wOc_00278	CDS	723	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
wOc_00279	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
wOc_00280	CDS	285				hypothetical protein
wOc_00281	CDS	330				hypothetical protein
wOc_00282	CDS	816	tlyC		COG1253	Hemolysin C
wOc_00283	CDS	1041	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wOc_00284	CDS	447				hypothetical protein
wOc_00285	CDS	552				hypothetical protein
wOc_00286	CDS	1707	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
wOc_00287	CDS	849				hypothetical protein
wOc_00288	CDS	210				hypothetical protein
wOc_00289	CDS	180				hypothetical protein
wOc_00290	CDS	1287				hypothetical protein
wOc_00291	CDS	1059	rluC_1	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wOc_00292	CDS	228				hypothetical protein
wOc_00293	CDS	828		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
wOc_00294	CDS	789				hypothetical protein
wOc_00295	CDS	1011				hypothetical protein
wOc_00296	CDS	2040				hypothetical protein
wOc_00297	CDS	315				hypothetical protein
wOc_00298	CDS	1164	craA			Chloramphenicol resistance protein CraA
wOc_00299	CDS	1056	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wOc_00300	CDS	453				hypothetical protein
wOc_00301	tRNA	74				tRNA-Trp(cca)
wOc_00302	CDS	831	nusG			Transcription termination/antitermination protein NusG
wOc_00303	CDS	441	rplK		COG0080	50S ribosomal protein L11
wOc_00304	CDS	654	rplA		COG0081	50S ribosomal protein L1
wOc_00305	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wOc_00306	CDS	402	rplL			50S ribosomal protein L7/L12
wOc_00307	CDS	8529	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wOc_00308	CDS	1479	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wOc_00309	CDS	999				hypothetical protein
wOc_00310	CDS	408				hypothetical protein
wOc_00311	CDS	759				hypothetical protein
wOc_00312	CDS	600				hypothetical protein
wOc_00313	CDS	2655	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wOc_00314	CDS	1812				hypothetical protein
wOc_00315	CDS	375				hypothetical protein
wOc_00316	CDS	285				hypothetical protein
wOc_00317	CDS	744	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wOc_00318	CDS	2037	ligA_1	6.5.1.2	COG0272	DNA ligase
wOc_00319	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
wOc_00320	CDS	828	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
wOc_00321	CDS	705	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wOc_00322	CDS	588	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wOc_00323	CDS	90				hypothetical protein
wOc_00324	CDS	1173	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
wOc_00325	tRNA	77				tRNA-Ile(gat)
wOc_00326	CDS	270	rpmA		COG0211	50S ribosomal protein L27
wOc_00327	CDS	303	rplU		COG0261	50S ribosomal protein L21
wOc_00328	CDS	198				hypothetical protein
wOc_00329	CDS	1899	htpG		COG0326	Chaperone protein HtpG
wOc_00330	CDS	3051				hypothetical protein
wOc_00331	CDS	1203	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wOc_00332	CDS	669	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
wOc_00333	CDS	567	efp			Elongation factor P
wOc_00334	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
wOc_00335	CDS	117				hypothetical protein
wOc_00336	CDS	210				hypothetical protein
wOc_00337	CDS	1041	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wOc_00338	CDS	708	rnc	3.1.26.3		Ribonuclease 3
wOc_00339	CDS	1536	sctC			Type 3 secretion system secretin
wOc_00340	CDS	792				hypothetical protein
wOc_00341	CDS	1236	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wOc_00342	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wOc_00343	CDS	927	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wOc_00344	CDS	819				hypothetical protein
wOc_00345	CDS	885	era		COG1159	GTPase Era
wOc_00346	CDS	1164			COG3177	putative protein
wOc_00347	CDS	441	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wOc_00348	CDS	618				hypothetical protein
wOc_00349	tRNA	89				tRNA-Ser(gga)
wOc_00350	CDS	813				hypothetical protein
wOc_00351	CDS	1962				hypothetical protein
wOc_00352	CDS	336	rpsP		COG0228	30S ribosomal protein S16
wOc_00353	CDS	987	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wOc_00354	CDS	567	grpE			Protein GrpE
wOc_00355	CDS	999	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wOc_00356	CDS	1320				hypothetical protein
wOc_00357	CDS	606	recR		COG0353	Recombination protein RecR
wOc_00358	CDS	1230				hypothetical protein
wOc_00359	CDS	1143				hypothetical protein
wOc_00360	CDS	1563	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
wOc_00361	CDS	507				hypothetical protein
wOc_00362	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wOc_00363	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wOc_00364	CDS	384				hypothetical protein
wOc_00365	CDS	477	bioY		COG1268	Biotin transporter BioY
wOc_00366	CDS	558	rutE	1.1.1.298		malonic semialdehyde reductase RutE
wOc_00367	CDS	777	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wOc_00368	CDS	879	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wOc_00369	CDS	1161	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
wOc_00370	CDS	504	secB		COG1952	Protein-export protein SecB
wOc_00371	CDS	657				hypothetical protein
wOc_00372	CDS	726	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wOc_00373	CDS	615	ypmQ		COG1999	SCO1 protein 
wOc_00374	CDS	609	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wOc_00375	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wOc_00376	CDS	2124				hypothetical protein
wOc_00377	CDS	276				hypothetical protein
wOc_00378	CDS	438				hypothetical protein
wOc_00379	tmRNA	332	ssrA			transfer-messenger RNA, SsrA
wOc_00380	CDS	972				hypothetical protein
wOc_00381	CDS	522				hypothetical protein
wOc_00382	CDS	183	rpmF		COG0333	50S ribosomal protein L32
wOc_00383	CDS	1098	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
wOc_00384	CDS	981	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
wOc_00385	CDS	369				hypothetical protein
wOc_00386	CDS	1668				hypothetical protein
wOc_00387	CDS	1923	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wOc_00388	CDS	2073	recG	3.6.4.12		ATP-dependent DNA helicase RecG
wOc_00389	CDS	891				hypothetical protein
wOc_00390	CDS	639				hypothetical protein
wOc_00391	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wOc_00392	CDS	951	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wOc_00393	CDS	351				hypothetical protein
wOc_00394	CDS	1110				hypothetical protein
wOc_00395	CDS	936	xerC		COG4974	Tyrosine recombinase XerC
wOc_00396	CDS	1389	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
wOc_00397	CDS	1110	bamB		COG1520	Outer membrane protein assembly factor BamB
wOc_00398	CDS	2373	gyrB	5.6.2.2		DNA gyrase subunit B
wOc_00399	CDS	1050				hypothetical protein
wOc_00400	CDS	1011	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
wOc_00401	CDS	1038	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
wOc_00402	CDS	1812	uvrC		COG0322	UvrABC system protein C
wOc_00403	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
wOc_00404	CDS	840	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wOc_00405	CDS	759				hypothetical protein
wOc_00406	CDS	540				hypothetical protein
wOc_00407	CDS	603				hypothetical protein
wOc_00408	CDS	687				hypothetical protein
wOc_00409	CDS	726				hypothetical protein
wOc_00410	CDS	5232	ycf3			Photosystem I assembly protein Ycf3
wOc_00411	CDS	198				hypothetical protein
wOc_00412	CDS	117				hypothetical protein
wOc_00413	CDS	1554				hypothetical protein
wOc_00414	CDS	156				hypothetical protein
wOc_00415	CDS	201				hypothetical protein
wOc_00416	CDS	1881				hypothetical protein
wOc_00417	CDS	543	rplI		COG0359	50S ribosomal protein L9
wOc_00418	CDS	276				hypothetical protein
wOc_00419	CDS	783				hypothetical protein
wOc_00420	CDS	3336	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wOc_00421	CDS	1155				hypothetical protein
wOc_00422	CDS	1131				hypothetical protein
wOc_00423	CDS	618	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wOc_00424	CDS	651				hypothetical protein
wOc_00425	CDS	711	fucA	4.1.2.17		L-fuculose phosphate aldolase
wOc_00426	CDS	840	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wOc_00427	CDS	855				hypothetical protein
wOc_00428	CDS	1968	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wOc_00429	CDS	588				hypothetical protein
wOc_00430	CDS	1416	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wOc_00431	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wOc_00432	CDS	1563	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wOc_00433	tRNA	74				tRNA-Thr(ggt)
wOc_00434	CDS	144				hypothetical protein
wOc_00435	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
wOc_00436	CDS	651	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
wOc_00437	CDS	465				hypothetical protein
wOc_00438	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
wOc_00439	CDS	951				hypothetical protein
wOc_00440	CDS	855				hypothetical protein
wOc_00441	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
wOc_00442	CDS	291				hypothetical protein
wOc_00443	CDS	765				hypothetical protein
