locus_tag	ftype	length_bp	gene	EC_number	COG	product
wOo_00087	CDS	96				hypothetical protein
wOo_00088	CDS	747				hypothetical protein
wOo_00089	CDS	528				hypothetical protein
wOo_00090	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wOo_00091	CDS	471				hypothetical protein
wOo_00092	CDS	987	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
wOo_00093	CDS	165				hypothetical protein
wOo_00094	CDS	189				hypothetical protein
wOo_00095	CDS	189				hypothetical protein
wOo_00096	CDS	1548	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wOo_00097	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wOo_00098	CDS	129				hypothetical protein
wOo_00099	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wOo_00100	CDS	294				hypothetical protein
wOo_00101	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wOo_00102	CDS	2550				hypothetical protein
wOo_00103	CDS	2439				hypothetical protein
wOo_00104	CDS	2967				hypothetical protein
wOo_00105	CDS	3204				hypothetical protein
wOo_00106	CDS	630				hypothetical protein
wOo_00107	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wOo_00108	CDS	147				hypothetical protein
wOo_00109	CDS	132				hypothetical protein
wOo_00110	CDS	1341	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
wOo_00111	CDS	348	ddmB			Dicamba O-demethylase, ferredoxin component
wOo_00112	CDS	1023				hypothetical protein
wOo_00113	CDS	378				hypothetical protein
wOo_00114	CDS	195				hypothetical protein
wOo_00115	CDS	909	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wOo_00116	CDS	759	ftsQ			Cell division protein FtsQ
wOo_00117	CDS	159				hypothetical protein
wOo_00118	CDS	375	rpsL			30S ribosomal protein S12
wOo_00119	CDS	480	rpsG		COG0049	30S ribosomal protein S7
wOo_00120	CDS	2067	fusA		COG0480	Elongation factor G
wOo_00121	CDS	1173	tufA_1		COG0050	Elongation factor Tu
wOo_00122	tRNA	74				tRNA-Trp(cca)
wOo_00123	CDS	201	secE			Protein translocase subunit SecE
wOo_00124	CDS	831	nusG			Transcription termination/antitermination protein NusG
wOo_00125	CDS	441	rplK		COG0080	50S ribosomal protein L11
wOo_00126	CDS	660	rplA		COG0081	50S ribosomal protein L1
wOo_00127	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wOo_00128	CDS	402	rplL			50S ribosomal protein L7/L12
wOo_00129	CDS	8523	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wOo_00130	CDS	792	map	3.4.11.18	COG0024	Methionine aminopeptidase
wOo_00131	CDS	1023	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
wOo_00132	CDS	255	cspA		COG1278	Cold shock protein CspA
wOo_00133	CDS	132				hypothetical protein
wOo_00134	CDS	1335	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
wOo_00135	CDS	873	atpG		COG0224	ATP synthase gamma chain
wOo_00136	CDS	1866	mutL			DNA mismatch repair protein MutL
wOo_00137	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
wOo_00138	CDS	282				hypothetical protein
wOo_00139	CDS	387	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
wOo_00140	CDS	246				hypothetical protein
wOo_00141	CDS	288				hypothetical protein
wOo_00142	CDS	522				hypothetical protein
wOo_00143	CDS	417	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
wOo_00144	CDS	327	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
wOo_00145	CDS	1938	rpoD		COG0568	RNA polymerase sigma factor RpoD
wOo_00146	CDS	2550				hypothetical protein
wOo_00147	tRNA	74				tRNA-His(gtg)
wOo_00148	CDS	549	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
wOo_00149	CDS	612	rplY			50S ribosomal protein L25
wOo_00150	CDS	465				hypothetical protein
wOo_00151	CDS	174				hypothetical protein
wOo_00152	CDS	207				hypothetical protein
wOo_00153	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
wOo_00154	CDS	591				hypothetical protein
wOo_00155	CDS	450	smpB			SsrA-binding protein
wOo_00156	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wOo_00157	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wOo_00158	CDS	783	virB9_1			Type IV secretion system protein virB9
wOo_00159	CDS	132				hypothetical protein
wOo_00160	tRNA	75				tRNA-Met(cat)
wOo_00161	CDS	594	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
wOo_00162	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
wOo_00163	CDS	222				hypothetical protein
wOo_00164	tRNA	74				tRNA-Thr(ggt)
wOo_00165	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wOo_00166	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wOo_00167	CDS	432				hypothetical protein
wOo_00168	CDS	1800	aspS	6.1.1.12		Aspartate--tRNA ligase
wOo_00169	CDS	1263	proP			Proline/betaine transporter
wOo_00170	CDS	510	infC			Translation initiation factor IF-3
wOo_00171	CDS	1902	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
wOo_00172	CDS	483	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
wOo_00173	CDS	804	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wOo_00174	CDS	1635	rnj1	3.1.-.-		Ribonuclease J 1
wOo_00175	CDS	1302	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
wOo_00176	CDS	642	nth	4.2.99.18	COG0177	Endonuclease III
wOo_00177	CDS	1512	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wOo_00178	CDS	126				hypothetical protein
wOo_00179	CDS	210				hypothetical protein
wOo_00180	CDS	93				hypothetical protein
wOo_00181	CDS	198				hypothetical protein
wOo_00182	CDS	177				hypothetical protein
wOo_00183	tRNA	78				tRNA-Pro(tgg)
wOo_00184	CDS	165				hypothetical protein
wOo_00185	CDS	288		1.3.1.103		2-haloacrylate reductase
wOo_00186	CDS	156				hypothetical protein
wOo_00187	CDS	1917	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
wOo_00188	tRNA	76				tRNA-Met(cat)
wOo_00189	CDS	324	trxA		COG0526	Thioredoxin
wOo_00190	CDS	621	rnd_2	3.1.13.5		Ribonuclease D
wOo_00191	tRNA	74				tRNA-Gly(gcc)
wOo_00192	CDS	375	bamE			Outer membrane protein assembly factor BamE
wOo_00193	CDS	969	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wOo_00194	CDS	93				hypothetical protein
wOo_00195	CDS	2652	secA		COG0653	Protein translocase subunit SecA
wOo_00196	CDS	1149	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wOo_00197	CDS	117				hypothetical protein
wOo_00198	CDS	126				hypothetical protein
wOo_00199	CDS	132				hypothetical protein
wOo_00200	CDS	594	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wOo_00201	CDS	600	sodB	1.15.1.1		Superoxide dismutase [Fe]
wOo_00202	CDS	1272		3.4.24.-	COG0612	putative zinc protease
wOo_00203	CDS	474	yceJ		COG3038	Cytochrome b561 
wOo_00204	CDS	1041		1.6.5.11	COG2070	NADH:quinone reductase
wOo_00205	CDS	156				hypothetical protein
wOo_00206	CDS	378				hypothetical protein
wOo_00207	CDS	2358	virB4_2		COG3451	Type IV secretion system protein virB4
wOo_00208	CDS	156				hypothetical protein
wOo_00209	CDS	144				hypothetical protein
wOo_00210	CDS	258				hypothetical protein
wOo_00211	CDS	453				hypothetical protein
wOo_00212	CDS	339				hypothetical protein
wOo_00213	CDS	162				hypothetical protein
wOo_00214	CDS	240				hypothetical protein
wOo_00215	CDS	339				hypothetical protein
wOo_00216	CDS	234				hypothetical protein
wOo_00217	CDS	1251	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
wOo_00218	CDS	999	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wOo_00219	CDS	570	grpE			Protein GrpE
wOo_00220	CDS	1032	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wOo_00221	CDS	321	rpsP		COG0228	30S ribosomal protein S16
wOo_00222	CDS	351				hypothetical protein
wOo_00223	CDS	132				hypothetical protein
wOo_00224	CDS	915	ftsY		COG0552	Signal recognition particle receptor FtsY
wOo_00225	CDS	393	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wOo_00226	CDS	450	erpA_1			Iron-sulfur cluster insertion protein ErpA
wOo_00227	CDS	495	hscB			Co-chaperone protein HscB
wOo_00228	CDS	1776	hscA		COG0443	Chaperone protein HscA
wOo_00229	CDS	756	lepB	3.4.21.89	COG0681	Signal peptidase I
wOo_00230	CDS	111				hypothetical protein
wOo_00231	CDS	237	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
wOo_00232	CDS	264	argD_2	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
wOo_00233	CDS	222				hypothetical protein
wOo_00234	CDS	1287				hypothetical protein
wOo_00235	CDS	90				hypothetical protein
wOo_00236	CDS	627	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wOo_00237	CDS	897	folD			Bifunctional protein FolD protein
wOo_00238	CDS	1575	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wOo_00239	CDS	1191				hypothetical protein
wOo_00240	CDS	1278	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wOo_00241	CDS	378	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wOo_00242	CDS	1281	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
wOo_00243	CDS	864	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wOo_00244	CDS	189				hypothetical protein
wOo_00245	CDS	96				hypothetical protein
wOo_00246	CDS	315				hypothetical protein
wOo_00247	CDS	174				hypothetical protein
wOo_00248	CDS	90				hypothetical protein
wOo_00249	tRNA	73				tRNA-Val(tac)
wOo_00250	CDS	2706	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
wOo_00251	CDS	600	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
wOo_00252	CDS	1149	surA_1	5.2.1.8		Chaperone SurA
wOo_00253	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
wOo_00254	tRNA	90				tRNA-Ser(tga)
wOo_00255	CDS	615	tmk	2.7.4.9	COG0125	Thymidylate kinase
wOo_00256	CDS	564				hypothetical protein
wOo_00257	CDS	1719	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
wOo_00258	CDS	129				hypothetical protein
wOo_00259	CDS	2451	topA	5.6.2.1		DNA topoisomerase 1
wOo_00260	CDS	90				hypothetical protein
wOo_00261	CDS	813				hypothetical protein
wOo_00262	CDS	1599				hypothetical protein
wOo_00263	CDS	405	apaG		COG2967	Protein ApaG
wOo_00264	CDS	1062	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
wOo_00265	CDS	1029	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wOo_00266	CDS	387				hypothetical protein
wOo_00267	CDS	1305	adiC_1		COG0531	Arginine/agmatine antiporter
wOo_00268	CDS	1425	adiC_2		COG0531	Arginine/agmatine antiporter
wOo_00269	CDS	366				hypothetical protein
wOo_00270	CDS	714	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
wOo_00271	CDS	1344	ffh		COG0541	Signal recognition particle protein
wOo_00272	CDS	1488	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
wOo_00273	CDS	2940				hypothetical protein
wOo_00274	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wOo_00275	CDS	561				hypothetical protein
wOo_00276	CDS	2328	bamA		COG4775	Outer membrane protein assembly factor BamA
wOo_00277	CDS	1152	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wOo_00278	CDS	273				hypothetical protein
wOo_00279	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wOo_00280	tRNA	75				tRNA-Ala(tgc)
wOo_00281	tRNA	73				tRNA-Lys(ttt)
wOo_00282	CDS	213				hypothetical protein
wOo_00283	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
wOo_00284	CDS	1158	dnaN			Beta sliding clamp
wOo_00285	CDS	276				hypothetical protein
wOo_00286	CDS	2124				hypothetical protein
wOo_00287	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wOo_00288	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wOo_00289	CDS	681				hypothetical protein
wOo_00290	CDS	123				hypothetical protein
wOo_00291	CDS	831				hypothetical protein
wOo_00292	CDS	585	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wOo_00293	CDS	426				hypothetical protein
wOo_00294	CDS	114				hypothetical protein
wOo_00295	CDS	885	era		COG1159	GTPase Era
wOo_00296	CDS	825				hypothetical protein
wOo_00297	CDS	162				hypothetical protein
wOo_00298	CDS	1035	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wOo_00299	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wOo_00300	CDS	1227	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wOo_00301	CDS	810				hypothetical protein
wOo_00302	CDS	144				hypothetical protein
wOo_00303	CDS	897	zitB		COG1230	Zinc transporter ZitB
wOo_00304	tRNA	74				tRNA-Val(gac)
wOo_00305	CDS	225				hypothetical protein
wOo_00306	CDS	141				hypothetical protein
wOo_00307	CDS	129				hypothetical protein
wOo_00308	CDS	897	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wOo_00309	CDS	1032	idiA		COG1840	Iron deficiency-induced protein A
wOo_00310	CDS	246				hypothetical protein
wOo_00311	CDS	795	nadK	2.7.1.23	COG0061	NAD kinase
wOo_00312	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wOo_00313	CDS	978	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
wOo_00314	CDS	1506	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wOo_00315	CDS	975	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wOo_00316	CDS	147				hypothetical protein
wOo_00317	CDS	162				hypothetical protein
wOo_00318	CDS	675	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wOo_00319	CDS	1464	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wOo_00320	CDS	1266	eno	4.2.1.11		Enolase
wOo_00321	CDS	1026	obg	3.6.5.-		GTPase Obg
wOo_00322	tmRNA	330	ssrA			transfer-messenger RNA, SsrA
wOo_00323	CDS	102				hypothetical protein
wOo_00324	CDS	438				hypothetical protein
wOo_00325	CDS	618	lipB	2.3.1.181	COG0321	Octanoyltransferase
wOo_00326	CDS	798	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wOo_00327	CDS	1251				hypothetical protein
wOo_00328	CDS	375	rplS		COG0335	50S ribosomal protein L19
wOo_00329	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wOo_00330	CDS	723	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
wOo_00331	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
wOo_00332	CDS	294				hypothetical protein
wOo_00333	CDS	360				hypothetical protein
wOo_00334	CDS	744	tlyC		COG1253	Hemolysin C
wOo_00335	CDS	1011	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wOo_00336	CDS	1194	aatB	2.6.1.1	COG0436	Aspartate aminotransferase
wOo_00337	CDS	1221				hypothetical protein
wOo_00338	CDS	1278	glyA	2.1.2.1		Serine hydroxymethyltransferase
wOo_00339	CDS	117				hypothetical protein
wOo_00340	CDS	93				hypothetical protein
wOo_00341	CDS	966	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wOo_00342	CDS	297				hypothetical protein
wOo_00343	CDS	486				hypothetical protein
wOo_00344	CDS	264				hypothetical protein
wOo_00345	CDS	1299	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wOo_00346	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wOo_00347	CDS	126				hypothetical protein
wOo_00348	CDS	1557	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wOo_00349	CDS	723				hypothetical protein
wOo_00350	CDS	525				hypothetical protein
wOo_00351	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wOo_00352	CDS	1314				hypothetical protein
wOo_00353	CDS	1341		3.4.24.-	COG0612	putative zinc protease
wOo_00354	CDS	465	lspA	3.4.23.36		Lipoprotein signal peptidase
wOo_00355	CDS	474	ribF_1		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wOo_00356	CDS	336	ribF_2		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wOo_00357	CDS	372				hypothetical protein
wOo_00358	CDS	873				hypothetical protein
wOo_00359	CDS	510		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
wOo_00360	CDS	1011				hypothetical protein
wOo_00361	CDS	243				hypothetical protein
wOo_00362	CDS	2826	uvrA			UvrABC system protein A
wOo_00363	CDS	168				hypothetical protein
wOo_00364	CDS	579	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wOo_00365	CDS	1467	alsT_1		COG1115	Amino-acid carrier protein AlsT
wOo_00366	CDS	771				hypothetical protein
wOo_00367	CDS	693	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
wOo_00368	CDS	135				hypothetical protein
wOo_00369	CDS	720	tpiA	5.3.1.1		Triosephosphate isomerase
wOo_00370	CDS	129				hypothetical protein
wOo_00371	CDS	135				hypothetical protein
wOo_00372	CDS	1314				hypothetical protein
wOo_00373	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wOo_00374	CDS	1200	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
wOo_00375	CDS	1509	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
wOo_00376	CDS	906				hypothetical protein
wOo_00377	CDS	732		2.5.1.10		Farnesyl diphosphate synthase
wOo_00378	CDS	273	acpP		COG0236	Acyl carrier protein
wOo_00379	CDS	1266	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
wOo_00380	CDS	930				hypothetical protein
wOo_00381	CDS	1476	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wOo_00382	tRNA	74				tRNA-Glu(ttc)
wOo_00383	CDS	708	rnc	3.1.26.3		Ribonuclease 3
wOo_00384	CDS	1098	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wOo_00385	tRNA	72				tRNA-Cys(gca)
wOo_00386	CDS	897	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wOo_00387	CDS	198				hypothetical protein
wOo_00388	CDS	108				hypothetical protein
wOo_00389	CDS	204				hypothetical protein
wOo_00390	CDS	195				hypothetical protein
wOo_00391	CDS	228				hypothetical protein
wOo_00392	CDS	2250	priA	3.6.4.-		primosomal protein N'
wOo_00393	CDS	1806	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wOo_00394	CDS	2304				hypothetical protein
wOo_00395	CDS	1332	pyrC	3.5.2.3	COG0044	Dihydroorotase
wOo_00396	CDS	120				hypothetical protein
wOo_00397	CDS	1332	gltX	6.1.1.17		Glutamate--tRNA ligase
wOo_00398	CDS	153				hypothetical protein
wOo_00399	CDS	1419	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wOo_00400	CDS	3276	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wOo_00401	CDS	2736				hypothetical protein
wOo_00402	CDS	2724	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wOo_00403	CDS	201				hypothetical protein
wOo_00404	CDS	1122	prfA		COG0216	Peptide chain release factor 1
wOo_00405	CDS	582	engB		COG0218	putative GTP-binding protein EngB
wOo_00406	CDS	939	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wOo_00407	CDS	465	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
wOo_00408	CDS	138				hypothetical protein
wOo_00409	CDS	633				hypothetical protein
wOo_00410	CDS	123				hypothetical protein
wOo_00411	CDS	96				hypothetical protein
wOo_00412	CDS	1194	ftsZ			Cell division protein FtsZ
wOo_00413	CDS	468	ybeY	3.1.-.-		Endoribonuclease YbeY
wOo_00414	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wOo_00415	CDS	1137				hypothetical protein
wOo_00416	CDS	780				hypothetical protein
wOo_00417	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
