locus_tag	ftype	length_bp	gene	EC_number	COG	product
wMel_00232	CDS	876	secF			Protein translocase subunit SecF
wMel_00233	CDS	516				hypothetical protein
wMel_00234	CDS	1710	yidC		COG0706	Membrane protein insertase YidC
wMel_00235	CDS	429	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
wMel_00236	CDS	483	nusB			Transcription antitermination protein NusB
wMel_00237	CDS	330				hypothetical protein
wMel_00238	CDS	201				hypothetical protein
wMel_00239	CDS	393				hypothetical protein
wMel_00240	CDS	654				hypothetical protein
wMel_00241	CDS	462	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
wMel_00242	CDS	942	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wMel_00243	CDS	594	engB		COG0218	putative GTP-binding protein EngB
wMel_00244	CDS	1080	prfA		COG0216	Peptide chain release factor 1
wMel_00245	CDS	1164	mdtM			Multidrug resistance protein MdtM
wMel_00246	CDS	930				hypothetical protein
wMel_00247	CDS	135				hypothetical protein
wMel_00248	CDS	135				hypothetical protein
wMel_00249	CDS	147				hypothetical protein
wMel_00250	CDS	153				hypothetical protein
wMel_00251	CDS	1332				hypothetical protein
wMel_00252	CDS	1329			COG3385	IS4 family transposase ISWen1
wMel_00253	CDS	1233				IS256 family transposase ISWpi15
wMel_00254	CDS	636				hypothetical protein
wMel_00255	CDS	927				hypothetical protein
wMel_00256	CDS	1194				hypothetical protein
wMel_00257	CDS	432				hypothetical protein
wMel_00258	CDS	1077				hypothetical protein
wMel_00259	CDS	240				hypothetical protein
wMel_00260	CDS	204				hypothetical protein
wMel_00261	CDS	1005				hypothetical protein
wMel_00262	CDS	141				hypothetical protein
wMel_00263	CDS	327				hypothetical protein
wMel_00264	CDS	1230				hypothetical protein
wMel_00265	CDS	492				hypothetical protein
wMel_00266	CDS	150				hypothetical protein
wMel_00267	CDS	1827				hypothetical protein
wMel_00268	CDS	222				hypothetical protein
wMel_00269	CDS	414				hypothetical protein
wMel_00270	CDS	222				hypothetical protein
wMel_00271	CDS	309				hypothetical protein
wMel_00272	CDS	375				hypothetical protein
wMel_00273	CDS	1047				hypothetical protein
wMel_00274	CDS	882				hypothetical protein
wMel_00275	CDS	183				hypothetical protein
wMel_00276	CDS	1062				hypothetical protein
wMel_00277	CDS	372				hypothetical protein
wMel_00278	CDS	1002				hypothetical protein
wMel_00279	CDS	261				hypothetical protein
wMel_00280	CDS	1023				IS110 family transposase ISWen2
wMel_00281	CDS	144				hypothetical protein
wMel_00282	CDS	498				hypothetical protein
wMel_00283	CDS	474				hypothetical protein
wMel_00284	CDS	204				hypothetical protein
wMel_00285	CDS	291				hypothetical protein
wMel_00286	CDS	255				hypothetical protein
wMel_00287	CDS	336				hypothetical protein
wMel_00288	CDS	810				hypothetical protein
wMel_00289	CDS	1161				hypothetical protein
wMel_00290	CDS	603				hypothetical protein
wMel_00291	CDS	591				hypothetical protein
wMel_00292	CDS	465				hypothetical protein
wMel_00293	CDS	1503				hypothetical protein
wMel_00294	CDS	144				hypothetical protein
wMel_00295	CDS	1215				hypothetical protein
wMel_00296	CDS	828				hypothetical protein
wMel_00297	CDS	2106				hypothetical protein
wMel_00298	CDS	1626				hypothetical protein
wMel_00299	CDS	891				hypothetical protein
wMel_00300	CDS	912				hypothetical protein
wMel_00301	CDS	168				hypothetical protein
wMel_00302	CDS	108				hypothetical protein
wMel_00303	CDS	285				hypothetical protein
wMel_00304	CDS	210				hypothetical protein
wMel_00305	CDS	165				hypothetical protein
wMel_00306	CDS	165				hypothetical protein
wMel_00307	CDS	765	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
wMel_00308	CDS	1551	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
wMel_00309	CDS	888	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
wMel_00310	CDS	438	rnhA_1	3.1.26.4	COG0328	Ribonuclease HI
wMel_00311	CDS	3123				hypothetical protein
wMel_00312	CDS	1650	groL5			60 kDa chaperonin 5
wMel_00313	CDS	291	groS		COG0234	10 kDa chaperonin
wMel_00314	CDS	807	ygfZ			tRNA-modifying protein YgfZ
wMel_00315	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wMel_00316	CDS	234				hypothetical protein
wMel_00317	CDS	1302				hypothetical protein
wMel_00318	CDS	1296				hypothetical protein
wMel_00319	CDS	2454	lon	3.4.21.53	COG0466	Lon protease
wMel_00320	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wMel_00321	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wMel_00322	CDS	1338	tig	5.2.1.8	COG0544	Trigger factor
wMel_00323	tRNA	83				tRNA-Leu(tag)
wMel_00324	CDS	597				hypothetical protein
wMel_00325	CDS	930	gshB	6.3.2.3	COG0189	Glutathione synthetase
wMel_00326	CDS	1032	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
wMel_00327	CDS	393				hypothetical protein
wMel_00328	CDS	1374	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
wMel_00329	CDS	423				hypothetical protein
wMel_00330	CDS	183				hypothetical protein
wMel_00331	CDS	342			COG3039	IS5 family transposase ISWpi1
wMel_00332	CDS	381			COG3039	IS5 family transposase ISWpi1
wMel_00333	CDS	408				hypothetical protein
wMel_00334	CDS	201				hypothetical protein
wMel_00335	CDS	330				hypothetical protein
wMel_00336	CDS	1344	alsT_1		COG1115	Amino-acid carrier protein AlsT
wMel_00337	CDS	2679				hypothetical protein
wMel_00338	CDS	597	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
wMel_00339	CDS	264	infA			Translation initiation factor IF-1
wMel_00340	CDS	2478				hypothetical protein
wMel_00341	CDS	297			COG3039	IS5 family transposase ISCaa8
wMel_00342	CDS	180				hypothetical protein
wMel_00343	CDS	1281	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wMel_00344	CDS	1596				hypothetical protein
wMel_00345	CDS	183				hypothetical protein
wMel_00346	CDS	171				hypothetical protein
wMel_00347	CDS	711	ccmC		COG0755	Heme exporter protein C
wMel_00348	CDS	831	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wMel_00349	CDS	129				hypothetical protein
wMel_00350	CDS	315				hypothetical protein
wMel_00351	CDS	303				hypothetical protein
wMel_00352	CDS	198				hypothetical protein
wMel_00353	CDS	216				hypothetical protein
wMel_00354	CDS	165				hypothetical protein
wMel_00355	CDS	1035	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
wMel_00356	CDS	1083			COG3177	putative protein
wMel_00357	CDS	1749	dnaG	2.7.7.-		DNA primase
wMel_00358	CDS	1176	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wMel_00359	CDS	441				hypothetical protein
wMel_00360	CDS	1638	metG	6.1.1.10		Methionine--tRNA ligase
wMel_00361	CDS	1185				hypothetical protein
wMel_00362	CDS	1452	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wMel_00363	tRNA	84				tRNA-Leu(caa)
wMel_00364	CDS	597				hypothetical protein
wMel_00365	CDS	675				hypothetical protein
wMel_00366	CDS	291				hypothetical protein
wMel_00367	CDS	3270	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
wMel_00368	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wMel_00369	CDS	366				hypothetical protein
wMel_00370	CDS	801	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wMel_00371	CDS	180				hypothetical protein
wMel_00372	CDS	993				hypothetical protein
wMel_00373	CDS	1047				hypothetical protein
wMel_00374	CDS	786	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wMel_00375	CDS	759	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wMel_00376	CDS	303				hypothetical protein
wMel_00377	CDS	198				hypothetical protein
wMel_00378	CDS	162				hypothetical protein
wMel_00379	CDS	165				hypothetical protein
wMel_00380	CDS	1011	prfB		COG1186	Peptide chain release factor RF2
wMel_00381	CDS	1371			COG2239	Magnesium transporter MgtE
wMel_00382	CDS	1059	trkI		COG0168	Trk system potassium uptake protein TrkI
wMel_00383	CDS	432				hypothetical protein
wMel_00384	CDS	933				hypothetical protein
wMel_00385	CDS	1017	pstS			Phosphate-binding protein PstS
wMel_00386	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wMel_00387	CDS	360				hypothetical protein
wMel_00388	CDS	570				hypothetical protein
wMel_00389	CDS	3336				hypothetical protein
wMel_00390	CDS	816				hypothetical protein
wMel_00391	CDS	1164	mdtL			Multidrug resistance protein MdtL
wMel_00392	CDS	1629				hypothetical protein
wMel_00393	CDS	2073	tktA	2.2.1.1	COG0021	Transketolase 1
wMel_00394	CDS	615	rpsD		COG0522	30S ribosomal protein S4
wMel_00395	tRNA	87				tRNA-Leu(taa)
wMel_00396	CDS	201	iscX		COG2975	Protein IscX
wMel_00397	CDS	342				hypothetical protein
wMel_00398	CDS	315	rpmB		COG0227	50S ribosomal protein L28
wMel_00399	CDS	864	lipA	2.8.1.8		Lipoyl synthase
wMel_00400	CDS	717	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
wMel_00401	CDS	1116	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
wMel_00402	CDS	390				hypothetical protein
wMel_00403	CDS	741				hypothetical protein
wMel_00404	CDS	1296				hypothetical protein
wMel_00405	CDS	144				hypothetical protein
wMel_00406	CDS	444				hypothetical protein
wMel_00407	CDS	264				hypothetical protein
wMel_00408	CDS	1707			COG1132	putative ABC transporter ATP-binding protein
wMel_00409	CDS	219				hypothetical protein
wMel_00410	CDS	1707	argS	6.1.1.19		Arginine--tRNA ligase
wMel_00411	CDS	225				hypothetical protein
wMel_00412	CDS	300				hypothetical protein
wMel_00413	CDS	102				hypothetical protein
wMel_00414	CDS	1296				hypothetical protein
wMel_00415	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wMel_00416	CDS	432				hypothetical protein
wMel_00417	CDS	1866	aspS	6.1.1.12		Aspartate--tRNA ligase
wMel_00418	CDS	1263	proP_2			Proline/betaine transporter
wMel_00419	CDS	924	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wMel_00420	CDS	981	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wMel_00421	CDS	429				hypothetical protein
wMel_00422	CDS	1320	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wMel_00423	CDS	993	dtpA		COG3104	Dipeptide and tripeptide permease A
wMel_00424	CDS	522	dtpC		COG3104	Dipeptide and tripeptide permease C
wMel_00425	CDS	3336	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wMel_00426	CDS	2490				hypothetical protein
wMel_00427	CDS	2340	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wMel_00428	CDS	264				hypothetical protein
wMel_00429	CDS	726	atpB		COG0356	ATP synthase subunit a
wMel_00430	CDS	228	atpH_1			ATP synthase subunit c
wMel_00431	CDS	480	atpG_1			ATP synthase subunit b'
wMel_00432	CDS	477	atpF			ATP synthase subunit b
wMel_00433	CDS	1599				hypothetical protein
wMel_00434	CDS	1053	ctaA	1.3.-.-	COG1612	Heme A synthase
wMel_00435	CDS	2076	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wMel_00436	CDS	756				hypothetical protein
wMel_00437	CDS	1422	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
wMel_00438	CDS	156				hypothetical protein
wMel_00439	CDS	1800	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wMel_00440	CDS	1899				hypothetical protein
wMel_00441	CDS	618	gmk	2.7.4.8	COG0194	Guanylate kinase
wMel_00442	CDS	1806				hypothetical protein
wMel_00443	CDS	1194				hypothetical protein
wMel_00444	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
wMel_00445	CDS	906				hypothetical protein
wMel_00446	CDS	1176	cca	2.7.7.72		CCA-adding enzyme
wMel_00447	CDS	1248				hypothetical protein
wMel_00448	CDS	369				hypothetical protein
wMel_00449	CDS	534				hypothetical protein
wMel_00450	CDS	1098	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
wMel_00451	CDS	762	tatC		COG0805	Sec-independent protein translocase protein TatC
wMel_00452	CDS	456	argR		COG1438	Arginine repressor
wMel_00453	CDS	735	artP		COG0834	Arginine-binding extracellular protein ArtP
wMel_00454	CDS	648	artQ		COG0765	Arginine transport system permease protein ArtQ
wMel_00455	CDS	642	artM		COG1126	Arginine transport ATP-binding protein ArtM
wMel_00456	CDS	381			COG3039	IS5 family transposase ISWpi1
wMel_00457	CDS	342			COG3039	IS5 family transposase ISWpi1
wMel_00458	CDS	1200				hypothetical protein
wMel_00459	CDS	294				hypothetical protein
wMel_00460	CDS	798				hypothetical protein
