locus_tag	ftype	length_bp	gene	EC_number	COG	product
wMhie_00035	CDS	453				hypothetical protein
wMhie_00036	CDS	891				hypothetical protein
wMhie_00037	CDS	396				hypothetical protein
wMhie_00038	CDS	183				hypothetical protein
wMhie_00039	CDS	864	lipA	2.8.1.8		Lipoyl synthase
wMhie_00040	CDS	315	rpmB		COG0227	50S ribosomal protein L28
wMhie_00041	CDS	342				hypothetical protein
wMhie_00042	tRNA	76				tRNA-Met(cat)
wMhie_00043	CDS	279				hypothetical protein
wMhie_00044	CDS	201	rpmG		COG0267	50S ribosomal protein L33
wMhie_00045	CDS	1773	rne	3.1.26.12	COG1530	Ribonuclease E
wMhie_00046	CDS	1911	dnaK		COG0443	Chaperone protein DnaK
wMhie_00047	CDS	297	bolA		COG0271	DNA-binding transcriptional regulator BolA
wMhie_00048	CDS	1242	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wMhie_00049	CDS	1425	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wMhie_00050	CDS	183				hypothetical protein
wMhie_00051	CDS	207				hypothetical protein
wMhie_00052	CDS	705				hypothetical protein
wMhie_00053	CDS	537	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
wMhie_00054	CDS	723	ybhL		COG0670	Inner membrane protein YbhL
wMhie_00055	CDS	765	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
wMhie_00056	CDS	507				hypothetical protein
wMhie_00057	CDS	279				hypothetical protein
wMhie_00058	CDS	1767	dnaG_1	2.7.7.-		DNA primase
wMhie_00059	CDS	351	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
wMhie_00060	CDS	618	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
wMhie_00061	CDS	1536	metG_1	6.1.1.10		Methionine--tRNA ligase
wMhie_00062	CDS	1452	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wMhie_00063	tRNA	84				tRNA-Leu(caa)
wMhie_00064	CDS	3438	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
wMhie_00065	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wMhie_00066	CDS	366				hypothetical protein
wMhie_00067	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wMhie_00068	CDS	999				hypothetical protein
wMhie_00069	CDS	1230	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
wMhie_00070	CDS	732				hypothetical protein
wMhie_00071	CDS	1221				hypothetical protein
wMhie_00072	CDS	1440				hypothetical protein
wMhie_00073	CDS	609				hypothetical protein
wMhie_00074	CDS	735				hypothetical protein
wMhie_00075	tRNA	76				tRNA-Arg(ccg)
wMhie_00076	CDS	483				Single-stranded DNA-binding protein
wMhie_00077	CDS	834	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
wMhie_00078	CDS	255				hypothetical protein
wMhie_00079	CDS	744				hypothetical protein
wMhie_00080	CDS	741				hypothetical protein
wMhie_00081	CDS	792				hypothetical protein
wMhie_00082	CDS	1281	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wMhie_00083	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wMhie_00084	CDS	927	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wMhie_00085	CDS	951				hypothetical protein
wMhie_00086	CDS	261				hypothetical protein
wMhie_00087	CDS	99				hypothetical protein
wMhie_00088	CDS	789				hypothetical protein
wMhie_00089	CDS	252				hypothetical protein
wMhie_00090	CDS	375			COG1146	Ferredoxin 1
wMhie_00091	CDS	1017	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wMhie_00092	CDS	681	ftsQ			Cell division protein FtsQ
wMhie_00093	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wMhie_00094	CDS	279	ihfB		COG0776	Integration host factor subunit beta
wMhie_00095	CDS	318				hypothetical protein
wMhie_00096	CDS	276				hypothetical protein
wMhie_00097	CDS	1182	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wMhie_00098	CDS	2370	bamA		COG4775	Outer membrane protein assembly factor BamA
wMhie_00099	CDS	576				hypothetical protein
wMhie_00100	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wMhie_00101	CDS	3201				hypothetical protein
wMhie_00102	CDS	675				hypothetical protein
wMhie_00103	CDS	729				hypothetical protein
wMhie_00104	CDS	1383	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
wMhie_00105	CDS	1254				hypothetical protein
wMhie_00106	tRNA	88				tRNA-Leu(gag)
wMhie_00107	CDS	681	ptlE		COG3736	Type IV secretion system protein PtlE
wMhie_00108	CDS	807	virB9			Protein virB9
wMhie_00109	CDS	1476				hypothetical protein
wMhie_00110	CDS	993			COG0630	Type IV secretion system protein VirB11
wMhie_00111	CDS	2073				hypothetical protein
wMhie_00112	CDS	885				hypothetical protein
wMhie_00113	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wMhie_00114	CDS	255				hypothetical protein
wMhie_00115	CDS	645	tal	2.2.1.2	COG0176	Transaldolase
wMhie_00116	CDS	522				hypothetical protein
wMhie_00117	CDS	345	atpC			ATP synthase epsilon chain
wMhie_00118	CDS	1467	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wMhie_00119	CDS	1089	pstC		COG0573	Phosphate transport system permease protein PstC
wMhie_00120	CDS	267				hypothetical protein
wMhie_00121	rRNA	80				5S ribosomal RNA (partial)
wMhie_00122	rRNA	2781				23S ribosomal RNA
wMhie_00123	CDS	1116	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wMhie_00124	CDS	1785	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wMhie_00125	CDS	468	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wMhie_00126	CDS	654				hypothetical protein
wMhie_00127	CDS	2604	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wMhie_00128	CDS	2691				hypothetical protein
wMhie_00129	CDS	3249	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wMhie_00130	CDS	1335	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wMhie_00131	CDS	339	bamE			Outer membrane protein assembly factor BamE
wMhie_00132	CDS	996	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wMhie_00133	CDS	393				hypothetical protein
wMhie_00134	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wMhie_00135	CDS	1278	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wMhie_00136	CDS	282				hypothetical protein
wMhie_00137	CDS	846				hypothetical protein
wMhie_00138	CDS	1554	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wMhie_00139	CDS	429				hypothetical protein
wMhie_00140	CDS	1077	mreB			Cell shape-determining protein MreB
wMhie_00141	CDS	1428		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wMhie_00142	CDS	480	pal			Peptidoglycan-associated lipoprotein
wMhie_00143	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wMhie_00144	CDS	1830	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wMhie_00145	CDS	432				hypothetical protein
wMhie_00146	CDS	1821	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
wMhie_00147	CDS	2460	lon	3.4.21.53		Lon protease
wMhie_00148	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wMhie_00149	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wMhie_00150	CDS	1344	tig	5.2.1.8	COG0544	Trigger factor
wMhie_00151	tRNA	83				tRNA-Leu(tag)
wMhie_00152	CDS	597				hypothetical protein
wMhie_00153	CDS	933	gshB	6.3.2.3	COG0189	Glutathione synthetase
wMhie_00154	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
wMhie_00155	CDS	381				hypothetical protein
wMhie_00156	CDS	1449	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wMhie_00157	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wMhie_00158	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
wMhie_00159	CDS	456				hypothetical protein
wMhie_00160	CDS	315				hypothetical protein
wMhie_00161	CDS	1458	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
wMhie_00162	CDS	1116	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
wMhie_00163	CDS	189				hypothetical protein
wMhie_00164	CDS	861	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wMhie_00165	CDS	345	rbfA			Ribosome-binding factor A
wMhie_00166	CDS	2316	infB			Translation initiation factor IF-2
wMhie_00167	CDS	1563	nusA		COG0195	Transcription termination/antitermination protein NusA
wMhie_00168	CDS	1146		2.7.2.4	COG0527	Aspartate kinase
wMhie_00169	CDS	1359	fpgS	6.3.2.17		Folylpolyglutamate synthase
wMhie_00170	CDS	591				hypothetical protein
wMhie_00171	CDS	450	pasT		COG2867	Persistence and stress-resistance toxin PasT
wMhie_00172	CDS	711	bdbD		COG1651	Disulfide bond formation protein D
wMhie_00173	CDS	279				hypothetical protein
wMhie_00174	CDS	651	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
wMhie_00175	CDS	654	fzlA			FtsZ-localized protein A
wMhie_00176	CDS	1485				hypothetical protein
wMhie_00177	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
wMhie_00178	CDS	720				hypothetical protein
wMhie_00179	CDS	894	rpoH		COG0568	RNA polymerase sigma factor RpoH
wMhie_00180	CDS	498				hypothetical protein
wMhie_00181	CDS	1236				hypothetical protein
wMhie_00182	CDS	306	ihfA		COG0776	Integration host factor subunit alpha
wMhie_00183	CDS	330				hypothetical protein
wMhie_00184	CDS	444				hypothetical protein
wMhie_00185	CDS	207	rpmI		COG0291	50S ribosomal protein L35
wMhie_00186	CDS	366	rplT			50S ribosomal protein L20
wMhie_00187	CDS	894	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wMhie_00188	CDS	489				hypothetical protein
wMhie_00189	CDS	1146	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
wMhie_00190	tRNA	85				tRNA-Tyr(gta)
wMhie_00191	tRNA	73				tRNA-Gly(tcc)
wMhie_00192	CDS	1176	tufA		COG0050	Elongation factor Tu
wMhie_00193	CDS	369	rpsJ		COG0051	30S ribosomal protein S10
wMhie_00194	CDS	687	rplC		COG0087	50S ribosomal protein L3
wMhie_00195	CDS	615	rplD		COG0088	50S ribosomal protein L4
wMhie_00196	CDS	288	rplW		COG0089	50S ribosomal protein L23
wMhie_00197	CDS	825	rplB		COG0090	50S ribosomal protein L2
wMhie_00198	CDS	285	rpsS		COG0185	30S ribosomal protein S19
wMhie_00199	CDS	351	rplV		COG0091	50S ribosomal protein L22
wMhie_00200	CDS	621	rpsC		COG0092	30S ribosomal protein S3
wMhie_00201	CDS	2022	ligA	6.5.1.2	COG0272	DNA ligase
wMhie_00202	CDS	753	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wMhie_00203	CDS	138				hypothetical protein
wMhie_00204	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wMhie_00205	CDS	138				hypothetical protein
wMhie_00206	CDS	4701	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wMhie_00207	CDS	297				hypothetical protein
wMhie_00208	CDS	1377	pleD			Response regulator PleD
wMhie_00209	CDS	8529	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wMhie_00210	CDS	402	rplL			50S ribosomal protein L7/L12
wMhie_00211	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wMhie_00212	CDS	654	rplA		COG0081	50S ribosomal protein L1
wMhie_00213	CDS	441	rplK		COG0080	50S ribosomal protein L11
wMhie_00214	CDS	831	nusG			Transcription termination/antitermination protein NusG
wMhie_00215	CDS	201				hypothetical protein
wMhie_00216	tRNA	74				tRNA-Trp(cca)
wMhie_00217	CDS	1317				hypothetical protein
wMhie_00218	CDS	285				hypothetical protein
wMhie_00219	CDS	1410	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
wMhie_00220	CDS	492				hypothetical protein
wMhie_00221	CDS	516				hypothetical protein
wMhie_00222	CDS	2976				hypothetical protein
wMhie_00223	CDS	2355	virB4_2		COG3451	Type IV secretion system protein virB4
wMhie_00224	CDS	363				hypothetical protein
wMhie_00225	CDS	843				hypothetical protein
wMhie_00226	CDS	852				hypothetical protein
wMhie_00227	CDS	1014	hemH	4.99.1.1	COG0276	Ferrochelatase
wMhie_00228	CDS	795				hypothetical protein
wMhie_00229	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
wMhie_00230	CDS	876	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wMhie_00231	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wMhie_00232	CDS	1431	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wMhie_00233	CDS	1233	petB		COG1290	Cytochrome b
wMhie_00234	CDS	924				hypothetical protein
wMhie_00235	CDS	1953	uvrB		COG0556	UvrABC system protein B
wMhie_00236	CDS	744	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
wMhie_00237	CDS	495	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
wMhie_00238	CDS	1299				hypothetical protein
wMhie_00239	CDS	399				hypothetical protein
wMhie_00240	CDS	621		1.-.-.-	COG5424	putative oxidoreductase CT_610
wMhie_00241	CDS	168				hypothetical protein
wMhie_00242	CDS	1506	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wMhie_00243	CDS	186				hypothetical protein
wMhie_00244	CDS	240				hypothetical protein
wMhie_00245	CDS	237				hypothetical protein
wMhie_00246	CDS	981	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
wMhie_00247	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wMhie_00248	CDS	795	nadK	2.7.1.23	COG0061	NAD kinase
wMhie_00249	CDS	1122				hypothetical protein
wMhie_00250	CDS	90				hypothetical protein
wMhie_00251	CDS	726	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
wMhie_00252	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wMhie_00253	CDS	711	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
wMhie_00254	CDS	399	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wMhie_00255	CDS	138				hypothetical protein
wMhie_00256	CDS	792	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wMhie_00257	CDS	1395	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
wMhie_00258	CDS	1443	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
wMhie_00259	CDS	1857	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wMhie_00260	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
wMhie_00261	CDS	588	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
wMhie_00262	CDS	237				hypothetical protein
wMhie_00263	CDS	726	atpB		COG0356	ATP synthase subunit a
wMhie_00264	CDS	228	atpH_1			ATP synthase subunit c
wMhie_00265	CDS	480	atpF_1			ATP synthase subunit b
wMhie_00266	CDS	477	atpF_2			ATP synthase subunit b
wMhie_00267	CDS	1617				hypothetical protein
wMhie_00268	CDS	963	ctaA	1.3.-.-	COG1612	Heme A synthase
wMhie_00269	CDS	1989	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wMhie_00270	CDS	678				hypothetical protein
wMhie_00271	CDS	1362	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
wMhie_00272	CDS	339				hypothetical protein
wMhie_00273	CDS	651				hypothetical protein
wMhie_00274	CDS	858	parB		COG1475	putative chromosome-partitioning protein ParB
wMhie_00275	CDS	843	parA			Chromosome partitioning protein ParA
wMhie_00276	CDS	2481	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
wMhie_00277	CDS	825	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
wMhie_00278	CDS	258				hypothetical protein
wMhie_00279	CDS	357			COG3039	IS5 family transposase ISCARN82
wMhie_00280	CDS	156				hypothetical protein
wMhie_00281	CDS	207				hypothetical protein
wMhie_00282	CDS	1062				hypothetical protein
wMhie_00283	CDS	1224				hypothetical protein
wMhie_00284	CDS	189				hypothetical protein
wMhie_00285	CDS	960				hypothetical protein
wMhie_00286	CDS	1713				hypothetical protein
wMhie_00287	CDS	1947	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wMhie_00288	CDS	594	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
wMhie_00289	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
wMhie_00290	tRNA	74				tRNA-Thr(ggt)
wMhie_00291	CDS	333				hypothetical protein
wMhie_00292	CDS	573				hypothetical protein
wMhie_00293	CDS	1527	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wMhie_00294	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wMhie_00295	CDS	1416	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wMhie_00296	CDS	588				hypothetical protein
wMhie_00297	CDS	438				hypothetical protein
wMhie_00298	CDS	141				hypothetical protein
wMhie_00299	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wMhie_00300	CDS	1743	prsD			Type I secretion system ATP-binding protein PrsD
wMhie_00301	CDS	1347	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
wMhie_00302	CDS	198				hypothetical protein
wMhie_00303	CDS	1251	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
wMhie_00304	CDS	330	rsfS			Ribosomal silencing factor RsfS
wMhie_00305	CDS	606				hypothetical protein
wMhie_00306	CDS	483	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
wMhie_00307	CDS	777	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
wMhie_00308	CDS	951	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wMhie_00309	CDS	573	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wMhie_00310	CDS	516	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wMhie_00311	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wMhie_00312	CDS	369			COG0537	putative HIT-like protein
wMhie_00313	CDS	984				hypothetical protein
wMhie_00314	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
wMhie_00315	CDS	951				hypothetical protein
wMhie_00316	CDS	126				hypothetical protein
wMhie_00317	CDS	300				hypothetical protein
wMhie_00318	CDS	681				hypothetical protein
wMhie_00319	CDS	813				hypothetical protein
wMhie_00320	CDS	426				hypothetical protein
wMhie_00321	CDS	987	truB	5.4.99.25		tRNA pseudouridine synthase B
wMhie_00322	CDS	273	rpsO			30S ribosomal protein S15
wMhie_00323	CDS	2268	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
wMhie_00324	tRNA	77				tRNA-Arg(tct)
wMhie_00325	CDS	510				hypothetical protein
wMhie_00326	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wMhie_00327	CDS	807				hypothetical protein
wMhie_00328	CDS	987	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
wMhie_00329	CDS	1488	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
wMhie_00330	CDS	552				hypothetical protein
wMhie_00331	CDS	210				hypothetical protein
wMhie_00332	CDS	147				hypothetical protein
wMhie_00333	CDS	414	rplP		COG0197	50S ribosomal protein L16
wMhie_00334	CDS	204				hypothetical protein
wMhie_00335	CDS	234	rpsQ		COG0186	30S ribosomal protein S17
wMhie_00336	CDS	360	rplN		COG0093	50S ribosomal protein L14
wMhie_00337	CDS	318	rplX			50S ribosomal protein L24
wMhie_00338	CDS	534	rplE		COG0094	50S ribosomal protein L5
wMhie_00339	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wMhie_00340	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wMhie_00341	CDS	546	rplF		COG0097	50S ribosomal protein L6
wMhie_00342	CDS	372	rplR		COG0256	50S ribosomal protein L18
wMhie_00343	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wMhie_00344	CDS	471	rplO		COG0200	50S ribosomal protein L15
wMhie_00345	CDS	1329	secY		COG0201	Protein translocase subunit SecY
wMhie_00346	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
wMhie_00347	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wMhie_00348	CDS	387	rpsK			30S ribosomal protein S11
wMhie_00349	CDS	1068	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wMhie_00350	CDS	429	rplQ		COG0203	50S ribosomal protein L17
wMhie_00351	CDS	363				hypothetical protein
wMhie_00352	CDS	3237	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
wMhie_00353	CDS	558				hypothetical protein
wMhie_00354	rRNA	1500				16S ribosomal RNA
wMhie_00355	CDS	378				hypothetical protein
wMhie_00356	CDS	366				hypothetical protein
wMhie_00357	CDS	1248				hypothetical protein
wMhie_00358	CDS	654	algA		COG0662	Alginate biosynthesis protein AlgA
wMhie_00359	CDS	426				hypothetical protein
wMhie_00360	CDS	111				hypothetical protein
wMhie_00361	CDS	156				hypothetical protein
wMhie_00362	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wMhie_00363	tRNA	75				tRNA-Asp(gtc)
wMhie_00364	CDS	780	rpsB		COG0052	30S ribosomal protein S2
wMhie_00365	CDS	870	tsf		COG0264	Elongation factor Ts
wMhie_00366	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
wMhie_00367	CDS	558	frr		COG0233	Ribosome-recycling factor
wMhie_00368	CDS	696	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
wMhie_00369	CDS	627				hypothetical protein
wMhie_00370	CDS	255				hypothetical protein
wMhie_00371	CDS	507	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
wMhie_00372	tRNA	74				tRNA-Phe(gaa)
wMhie_00373	CDS	993				hypothetical protein
wMhie_00374	CDS	90				hypothetical protein
wMhie_00375	CDS	945				hypothetical protein
wMhie_00376	CDS	1401	der			GTPase Der
wMhie_00377	CDS	474	dsbB			Disulfide bond formation protein B
wMhie_00378	CDS	492	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
wMhie_00379	CDS	516	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
wMhie_00380	tRNA	92				tRNA-Ser(gct)
wMhie_00381	CDS	1248				hypothetical protein
wMhie_00382	CDS	1788				hypothetical protein
wMhie_00383	CDS	591	gmk	2.7.4.8	COG0194	Guanylate kinase
wMhie_00384	CDS	1821	uvrC		COG0322	UvrABC system protein C
wMhie_00385	CDS	2118	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
wMhie_00386	CDS	840	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wMhie_00387	CDS	747				hypothetical protein
wMhie_00388	CDS	543				hypothetical protein
wMhie_00389	CDS	528	pld	3.1.4.4		Phospholipase D
wMhie_00390	CDS	456				hypothetical protein
wMhie_00391	CDS	477				hypothetical protein
wMhie_00392	CDS	1707	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
wMhie_00393	CDS	471				hypothetical protein
wMhie_00394	CDS	213				hypothetical protein
wMhie_00395	CDS	1287				hypothetical protein
wMhie_00396	CDS	930	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wMhie_00397	CDS	1164	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wMhie_00398	CDS	1080				hypothetical protein
wMhie_00399	CDS	612	rplY			50S ribosomal protein L25
wMhie_00400	CDS	552	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
wMhie_00401	CDS	1068	recA			Protein RecA
