locus_tag	ftype	length_bp	gene	EC_number	COG	product
wCfeT_00042	CDS	1026				IS66 family transposase ISWen3
wCfeT_00043	CDS	231				IS66 family transposase ISWen3
wCfeT_00044	CDS	879				hypothetical protein
wCfeT_00045	CDS	1221	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
wCfeT_00046	CDS	729				hypothetical protein
wCfeT_00047	CDS	1236				hypothetical protein
wCfeT_00048	CDS	1341				IS66 family transposase ISWen3
wCfeT_00049	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wCfeT_00050	CDS	1371				hypothetical protein
wCfeT_00051	CDS	1845	aspS	6.1.1.12		Aspartate--tRNA ligase
wCfeT_00052	CDS	1341				IS66 family transposase ISWen3
wCfeT_00053	CDS	2037				hypothetical protein
wCfeT_00054	CDS	141				hypothetical protein
wCfeT_00055	CDS	1533				hypothetical protein
wCfeT_00056	CDS	270				hypothetical protein
wCfeT_00057	CDS	1821				hypothetical protein
wCfeT_00058	CDS	333				hypothetical protein
wCfeT_00059	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wCfeT_00060	CDS	543				hypothetical protein
wCfeT_00061	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wCfeT_00062	CDS	1074				hypothetical protein
wCfeT_00063	CDS	249				hypothetical protein
wCfeT_00064	CDS	369			COG0537	putative HIT-like protein
wCfeT_00065	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wCfeT_00066	CDS	516	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wCfeT_00067	CDS	585	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wCfeT_00068	CDS	438				hypothetical protein
wCfeT_00069	CDS	507				hypothetical protein
wCfeT_00070	CDS	1071	recF		COG1195	DNA replication and repair protein RecF
wCfeT_00071	CDS	1524	prsE			Type I secretion system membrane fusion protein PrsE
wCfeT_00072	CDS	588	ribE	2.5.1.9		Riboflavin synthase
wCfeT_00073	CDS	561				hypothetical protein
wCfeT_00074	CDS	1341				IS66 family transposase ISWen3
wCfeT_00075	CDS	1143				hypothetical protein
wCfeT_00076	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
wCfeT_00077	CDS	483				hypothetical protein
wCfeT_00078	CDS	372				IS66 family transposase ISWen3
wCfeT_00079	CDS	828				IS66 family transposase ISWen3
wCfeT_00080	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wCfeT_00081	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wCfeT_00082	CDS	759	ftsQ			Cell division protein FtsQ
wCfeT_00083	CDS	972	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wCfeT_00084	CDS	3390	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
wCfeT_00085	CDS	933				hypothetical protein
wCfeT_00086	CDS	591	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
wCfeT_00087	CDS	1314				hypothetical protein
wCfeT_00088	CDS	1332		3.4.24.-	COG0612	putative zinc protease
wCfeT_00089	CDS	447	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wCfeT_00090	CDS	945	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wCfeT_00091	CDS	390				hypothetical protein
wCfeT_00092	CDS	828				IS66 family transposase ISWen3
wCfeT_00093	CDS	372				IS66 family transposase ISWen3
wCfeT_00094	CDS	384				hypothetical protein
wCfeT_00095	CDS	873				hypothetical protein
wCfeT_00096	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wCfeT_00097	CDS	621	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wCfeT_00098	CDS	1119	surA_1	5.2.1.8		Chaperone SurA
wCfeT_00099	CDS	168				hypothetical protein
wCfeT_00100	CDS	1404				hypothetical protein
wCfeT_00101	CDS	444	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wCfeT_00102	CDS	399				hypothetical protein
wCfeT_00103	CDS	1194	ftsZ			Cell division protein FtsZ
wCfeT_00104	CDS	2685	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wCfeT_00105	CDS	123				hypothetical protein
wCfeT_00106	CDS	420				hypothetical protein
wCfeT_00107	CDS	870				hypothetical protein
wCfeT_00108	CDS	1377				hypothetical protein
wCfeT_00109	CDS	177				hypothetical protein
wCfeT_00110	CDS	726	atpB_1		COG0356	ATP synthase subunit a
wCfeT_00111	CDS	219	atpH_1			ATP synthase subunit c
wCfeT_00112	CDS	480	atpF_1			ATP synthase subunit b
wCfeT_00113	CDS	480				hypothetical protein
wCfeT_00114	CDS	390				hypothetical protein
wCfeT_00115	CDS	363				hypothetical protein
wCfeT_00116	CDS	366			COG3039	IS5 family transposase ISCaa9
wCfeT_00117	CDS	897				hypothetical protein
wCfeT_00118	CDS	870				hypothetical protein
wCfeT_00119	CDS	1377				hypothetical protein
wCfeT_00120	CDS	177				hypothetical protein
wCfeT_00121	CDS	726	atpB_2		COG0356	ATP synthase subunit a
wCfeT_00122	CDS	219	atpH_2			ATP synthase subunit c
wCfeT_00123	CDS	480	atpF_2			ATP synthase subunit b
wCfeT_00124	CDS	480				hypothetical protein
wCfeT_00125	CDS	390				hypothetical protein
wCfeT_00126	CDS	363				hypothetical protein
wCfeT_00127	CDS	366			COG3039	IS5 family transposase ISCaa9
wCfeT_00128	CDS	897				hypothetical protein
wCfeT_00129	CDS	870				hypothetical protein
wCfeT_00130	CDS	1377				hypothetical protein
wCfeT_00131	CDS	966	ctaA	1.3.-.-	COG1612	Heme A synthase
wCfeT_00132	CDS	219				hypothetical protein
wCfeT_00133	CDS	612				IS66 family transposase ISWen3
wCfeT_00134	CDS	957			COG3039	IS5 family transposase ISLil3
wCfeT_00135	CDS	372				IS66 family transposase ISWen3
wCfeT_00136	CDS	495				hypothetical protein
wCfeT_00137	CDS	1092	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
wCfeT_00138	tRNA	85				tRNA-Tyr(gta)
wCfeT_00139	tRNA	72				tRNA-Gly(tcc)
wCfeT_00140	CDS	1173	tufA_1		COG0050	Elongation factor Tu
wCfeT_00141	CDS	360	rpsJ		COG0051	30S ribosomal protein S10
wCfeT_00142	CDS	729	rplC		COG0087	50S ribosomal protein L3
wCfeT_00143	CDS	615	rplD		COG0088	50S ribosomal protein L4
wCfeT_00144	CDS	288	rplW		COG0089	50S ribosomal protein L23
wCfeT_00145	CDS	825	rplB		COG0090	50S ribosomal protein L2
wCfeT_00146	CDS	285	rpsS		COG0185	30S ribosomal protein S19
wCfeT_00147	CDS	348	rplV		COG0091	50S ribosomal protein L22
wCfeT_00148	CDS	621	rpsC		COG0092	30S ribosomal protein S3
wCfeT_00149	CDS	408	rplP		COG0197	50S ribosomal protein L16
wCfeT_00150	CDS	204	rpmC		COG0255	50S ribosomal protein L29
wCfeT_00151	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
wCfeT_00152	CDS	360	rplN		COG0093	50S ribosomal protein L14
wCfeT_00153	CDS	318	rplX			50S ribosomal protein L24
wCfeT_00154	CDS	534	rplE		COG0094	50S ribosomal protein L5
wCfeT_00155	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wCfeT_00156	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wCfeT_00157	CDS	537	rplF		COG0097	50S ribosomal protein L6
wCfeT_00158	CDS	372	rplR		COG0256	50S ribosomal protein L18
wCfeT_00159	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wCfeT_00160	CDS	462	rplO			50S ribosomal protein L15
wCfeT_00161	CDS	1332	secY		COG0201	Protein translocase subunit SecY
wCfeT_00162	CDS	642	adk	2.7.4.3	COG0563	Adenylate kinase
wCfeT_00163	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wCfeT_00164	CDS	387	rpsK			30S ribosomal protein S11
wCfeT_00165	CDS	1065	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wCfeT_00166	CDS	411	rplQ		COG0203	50S ribosomal protein L17
wCfeT_00167	CDS	348				hypothetical protein
wCfeT_00168	CDS	561	atpH_3		COG0712	ATP synthase subunit delta
wCfeT_00169	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
wCfeT_00170	CDS	495	greA		COG0782	Transcription elongation factor GreA
wCfeT_00171	CDS	651	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wCfeT_00172	CDS	1320	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
wCfeT_00173	CDS	1518				hypothetical protein
wCfeT_00174	CDS	204				hypothetical protein
wCfeT_00175	CDS	1014	hflK		COG0330	Modulator of FtsH protease HflK
wCfeT_00176	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
wCfeT_00177	CDS	1509	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
wCfeT_00178	CDS	978		1.3.1.103		2-haloacrylate reductase
wCfeT_00179	tRNA	78				tRNA-Arg(acg)
wCfeT_00180	CDS	1362				IS110 family transposase ISWpi13
wCfeT_00181	CDS	1161	fic	2.7.7.-	COG3177	Protein adenylyltransferase SoFic
wCfeT_00182	CDS	294				hypothetical protein
wCfeT_00183	CDS	132				hypothetical protein
wCfeT_00184	CDS	1341				IS66 family transposase ISWen3
wCfeT_00185	CDS	903				hypothetical protein
wCfeT_00186	CDS	363				hypothetical protein
wCfeT_00187	CDS	366			COG3039	IS5 family transposase ISCaa9
wCfeT_00188	CDS	597				hypothetical protein
wCfeT_00189	CDS	1341				IS66 family transposase ISWen3
wCfeT_00190	CDS	2637	secA		COG0653	Protein translocase subunit SecA
wCfeT_00191	CDS	1608	murJ		COG0728	putative lipid II flippase MurJ
wCfeT_00192	CDS	2520				hypothetical protein
wCfeT_00193	CDS	783	ptlF		COG3504	Type IV secretion system protein PtlF
wCfeT_00194	CDS	450				hypothetical protein
wCfeT_00195	CDS	519				hypothetical protein
wCfeT_00196	CDS	753	lepB	3.4.21.89	COG0681	Signal peptidase I
wCfeT_00197	CDS	618				hypothetical protein
wCfeT_00198	CDS	1464	pepA	3.4.11.10		cytosol aminopeptidase
wCfeT_00199	CDS	1464	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wCfeT_00200	CDS	1341				IS66 family transposase ISWen3
wCfeT_00201	CDS	813				hypothetical protein
wCfeT_00202	CDS	876				hypothetical protein
wCfeT_00203	CDS	123				hypothetical protein
wCfeT_00204	CDS	330				hypothetical protein
wCfeT_00205	CDS	1236	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wCfeT_00206	CDS	2805				hypothetical protein
wCfeT_00207	CDS	1905	htpG		COG0326	Chaperone protein HtpG
wCfeT_00208	CDS	726				hypothetical protein
wCfeT_00209	CDS	1341				IS66 family transposase ISWen3
wCfeT_00210	CDS	699				hypothetical protein
wCfeT_00211	CDS	957				hypothetical protein
wCfeT_00212	CDS	621				hypothetical protein
wCfeT_00213	CDS	1050	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
wCfeT_00214	CDS	1530				hypothetical protein
wCfeT_00215	CDS	1341				IS66 family transposase ISWen3
wCfeT_00216	CDS	1416				hypothetical protein
wCfeT_00217	CDS	1341				IS66 family transposase ISWen3
wCfeT_00218	CDS	3399	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
wCfeT_00219	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wCfeT_00220	CDS	366				hypothetical protein
wCfeT_00221	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wCfeT_00222	CDS	222				hypothetical protein
wCfeT_00223	CDS	1341				IS66 family transposase ISWen3
wCfeT_00224	CDS	900				hypothetical protein
wCfeT_00225	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wCfeT_00226	tRNA	74				tRNA-Thr(ggt)
wCfeT_00227	CDS	807	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
wCfeT_00228	CDS	1341				IS66 family transposase ISWen3
wCfeT_00229	CDS	1362				IS110 family transposase ISWpi13
wCfeT_00230	CDS	1362				IS110 family transposase ISWpi13
wCfeT_00231	CDS	1146	dnaN			Beta sliding clamp
wCfeT_00232	CDS	1869	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wCfeT_00233	CDS	840	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wCfeT_00234	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wCfeT_00235	CDS	1275	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wCfeT_00236	CDS	1878				hypothetical protein
wCfeT_00237	CDS	690				hypothetical protein
wCfeT_00238	CDS	1755				hypothetical protein
wCfeT_00239	CDS	957				hypothetical protein
wCfeT_00240	CDS	2850	smc_1			Chromosome partition protein Smc
wCfeT_00241	CDS	1341				IS66 family transposase ISWen3
wCfeT_00242	CDS	318				hypothetical protein
wCfeT_00243	CDS	927			COG3039	IS5 family transposase ISLil3
wCfeT_00244	CDS	1935	priA	3.6.4.-	COG1198	Primosomal protein N'
wCfeT_00245	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
wCfeT_00246	CDS	972				hypothetical protein
wCfeT_00247	CDS	957				hypothetical protein
wCfeT_00248	CDS	2013	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
wCfeT_00249	CDS	1341				IS66 family transposase ISWen3
wCfeT_00250	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wCfeT_00251	CDS	2640	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wCfeT_00252	CDS	657				hypothetical protein
wCfeT_00253	CDS	1341				IS66 family transposase ISWen3
wCfeT_00254	CDS	1164				hypothetical protein
wCfeT_00255	CDS	825				hypothetical protein
wCfeT_00256	CDS	1128				hypothetical protein
wCfeT_00257	CDS	498				hypothetical protein
wCfeT_00258	CDS	267				hypothetical protein
wCfeT_00259	CDS	678	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wCfeT_00260	CDS	1644	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wCfeT_00261	CDS	312				hypothetical protein
wCfeT_00262	CDS	1329				IS66 family transposase ISWen3
wCfeT_00263	CDS	2376	gyrB	5.6.2.2		DNA gyrase subunit B
wCfeT_00264	CDS	294				hypothetical protein
wCfeT_00265	CDS	435				hypothetical protein
wCfeT_00266	CDS	1158				hypothetical protein
wCfeT_00267	CDS	1209				hypothetical protein
wCfeT_00268	CDS	957				hypothetical protein
wCfeT_00269	CDS	384				hypothetical protein
wCfeT_00270	CDS	561				hypothetical protein
wCfeT_00271	CDS	1389	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wCfeT_00272	CDS	804				hypothetical protein
wCfeT_00273	CDS	1392				hypothetical protein
wCfeT_00274	CDS	417				hypothetical protein
wCfeT_00275	CDS	366			COG3039	IS5 family transposase ISCaa9
wCfeT_00276	CDS	363				hypothetical protein
wCfeT_00277	CDS	318				hypothetical protein
wCfeT_00278	CDS	759				hypothetical protein
wCfeT_00279	CDS	1341				IS66 family transposase ISWen3
wCfeT_00280	CDS	204				hypothetical protein
wCfeT_00281	CDS	501				hypothetical protein
wCfeT_00282	CDS	477				hypothetical protein
wCfeT_00283	CDS	1014				hypothetical protein
wCfeT_00284	CDS	1656	groL5			60 kDa chaperonin 5
wCfeT_00285	CDS	294	groS		COG0234	10 kDa chaperonin
wCfeT_00286	CDS	855	ygfZ			tRNA-modifying protein YgfZ
wCfeT_00287	CDS	897	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wCfeT_00288	CDS	888	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wCfeT_00289	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
wCfeT_00290	CDS	231				hypothetical protein
wCfeT_00291	CDS	1191				hypothetical protein
wCfeT_00292	CDS	597	recR		COG0353	Recombination protein RecR
wCfeT_00293	CDS	744				hypothetical protein
wCfeT_00294	CDS	957				hypothetical protein
wCfeT_00295	CDS	930				hypothetical protein
wCfeT_00296	CDS	372				IS66 family transposase ISWen3
wCfeT_00297	CDS	828				IS66 family transposase ISWen3
wCfeT_00298	CDS	498	rimM		COG0806	Ribosome maturation factor RimM
wCfeT_00299	CDS	714	fucA	4.1.2.17		L-fuculose phosphate aldolase
wCfeT_00300	CDS	1158	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wCfeT_00301	CDS	1341				IS66 family transposase ISWen3
wCfeT_00302	CDS	1284	eno	4.2.1.11		Enolase
wCfeT_00303	CDS	1011	cgtA	3.6.5.-		GTPase Obg/CgtA
wCfeT_00304	CDS	1341				IS66 family transposase ISWen3
wCfeT_00305	CDS	915				hypothetical protein
wCfeT_00306	CDS	1275	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wCfeT_00307	CDS	1197	rnd_1	3.1.13.5		Ribonuclease D
wCfeT_00308	CDS	1335	pyrC	3.5.2.3		Dihydroorotase
wCfeT_00309	CDS	435				hypothetical protein
wCfeT_00310	CDS	156				hypothetical protein
wCfeT_00311	CDS	2268				hypothetical protein
wCfeT_00312	tRNA	91				tRNA-Ser(tga)
wCfeT_00313	CDS	651				hypothetical protein
wCfeT_00314	CDS	1269	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wCfeT_00315	CDS	711	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
wCfeT_00316	CDS	1107	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
wCfeT_00317	CDS	1368				hypothetical protein
wCfeT_00318	CDS	669				hypothetical protein
wCfeT_00319	CDS	2454	topA	5.6.2.1		DNA topoisomerase 1
wCfeT_00320	CDS	942				hypothetical protein
wCfeT_00321	CDS	912	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wCfeT_00322	CDS	375	rplT			50S ribosomal protein L20
wCfeT_00323	CDS	204	rpmI		COG0291	50S ribosomal protein L35
wCfeT_00324	CDS	453				hypothetical protein
wCfeT_00325	CDS	954				hypothetical protein
wCfeT_00326	CDS	1338				hypothetical protein
wCfeT_00327	CDS	957				hypothetical protein
wCfeT_00328	CDS	462	dsbB			Disulfide bond formation protein B
wCfeT_00329	CDS	1341				IS66 family transposase ISWen3
wCfeT_00330	CDS	957			COG3039	IS5 family transposase ISLil3
wCfeT_00331	CDS	762				hypothetical protein
wCfeT_00332	CDS	993				hypothetical protein
wCfeT_00333	CDS	1341				IS66 family transposase ISWen3
wCfeT_00334	CDS	843				hypothetical protein
wCfeT_00335	CDS	267				hypothetical protein
wCfeT_00336	CDS	873	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wCfeT_00337	CDS	807				hypothetical protein
wCfeT_00338	CDS	393				hypothetical protein
wCfeT_00339	CDS	1245	proP_1			Proline/betaine transporter
wCfeT_00340	tRNA	73				tRNA-Asn(gtt)
wCfeT_00341	CDS	1503	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wCfeT_00342	CDS	522				hypothetical protein
wCfeT_00343	CDS	1419	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wCfeT_00344	CDS	159				hypothetical protein
wCfeT_00345	CDS	372				IS66 family transposase ISWen3
wCfeT_00346	CDS	366			COG3039	IS5 family transposase ISCaa9
wCfeT_00347	CDS	363				hypothetical protein
wCfeT_00348	CDS	756				IS66 family transposase ISWen3
wCfeT_00349	CDS	228				hypothetical protein
wCfeT_00350	CDS	999	hemH	4.99.1.1	COG0276	Ferrochelatase
wCfeT_00351	CDS	567	efp		COG0231	Elongation factor P
wCfeT_00352	CDS	672	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
wCfeT_00353	CDS	771	ctrA			Cell cycle response regulator CtrA
wCfeT_00354	CDS	981	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wCfeT_00355	CDS	495	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wCfeT_00356	CDS	771				hypothetical protein
wCfeT_00357	CDS	1137				hypothetical protein
wCfeT_00358	CDS	1911	dnaK		COG0443	Chaperone protein DnaK
wCfeT_00359	CDS	1203	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
wCfeT_00360	CDS	669				hypothetical protein
wCfeT_00361	CDS	444	pasT		COG2867	Persistence and stress-resistance toxin PasT
wCfeT_00362	CDS	1320	alsT_1		COG1115	Amino-acid carrier protein AlsT
wCfeT_00363	CDS	1464	alsT_2		COG1115	Amino-acid carrier protein AlsT
wCfeT_00364	CDS	585	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wCfeT_00365	CDS	579	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wCfeT_00366	CDS	420				hypothetical protein
wCfeT_00367	CDS	819	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wCfeT_00368	CDS	1197	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
wCfeT_00369	CDS	1239	ftsA		COG0849	Cell division protein FtsA
wCfeT_00370	CDS	534	def	3.5.1.88		Peptide deformylase
wCfeT_00371	CDS	843				hypothetical protein
wCfeT_00372	CDS	609	sodB	1.15.1.1		Superoxide dismutase [Fe]
wCfeT_00373	CDS	1272		3.4.24.-	COG0612	putative zinc protease
wCfeT_00374	CDS	321				hypothetical protein
wCfeT_00375	CDS	1293	adiC		COG0531	Arginine/agmatine antiporter
wCfeT_00376	CDS	504				hypothetical protein
wCfeT_00377	CDS	417				hypothetical protein
wCfeT_00378	CDS	132				hypothetical protein
wCfeT_00379	CDS	720				hypothetical protein
wCfeT_00380	CDS	1413				hypothetical protein
wCfeT_00381	CDS	1362				IS110 family transposase ISWpi13
wCfeT_00382	CDS	360				hypothetical protein
wCfeT_00383	CDS	1020				hypothetical protein
wCfeT_00384	CDS	225				hypothetical protein
wCfeT_00385	CDS	2661				hypothetical protein
wCfeT_00386	CDS	957				hypothetical protein
wCfeT_00387	CDS	330				hypothetical protein
wCfeT_00388	CDS	1341				IS66 family transposase ISWen3
wCfeT_00389	CDS	228				hypothetical protein
wCfeT_00390	CDS	957				hypothetical protein
wCfeT_00391	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wCfeT_00392	CDS	1056				hypothetical protein
wCfeT_00393	CDS	1341				IS66 family transposase ISWen3
wCfeT_00394	CDS	1044				hypothetical protein
wCfeT_00395	CDS	2166				hypothetical protein
wCfeT_00396	CDS	885				hypothetical protein
wCfeT_00397	CDS	834				hypothetical protein
wCfeT_00398	CDS	1317				IS66 family transposase ISWen3
wCfeT_00399	CDS	1191	cca	2.7.7.72		CCA-adding enzyme
wCfeT_00400	CDS	735				hypothetical protein
wCfeT_00401	CDS	675	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
wCfeT_00402	CDS	762				hypothetical protein
wCfeT_00403	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wCfeT_00404	CDS	660				hypothetical protein
wCfeT_00405	CDS	153				hypothetical protein
wCfeT_00406	CDS	957				hypothetical protein
wCfeT_00407	CDS	1014	idiA		COG1840	Iron deficiency-induced protein A
wCfeT_00408	CDS	1161				hypothetical protein
wCfeT_00409	CDS	150				hypothetical protein
wCfeT_00410	CDS	804				IS66 family transposase ISWen3
wCfeT_00411	CDS	372				IS66 family transposase ISWen3
wCfeT_00412	tRNA	77				tRNA-Asp(gtc)
wCfeT_00413	CDS	915				hypothetical protein
wCfeT_00414	CDS	870	tsf		COG0264	Elongation factor Ts
wCfeT_00415	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
wCfeT_00416	CDS	558	frr		COG0233	Ribosome-recycling factor
wCfeT_00417	CDS	705	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
wCfeT_00418	CDS	627				hypothetical protein
wCfeT_00419	CDS	888	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wCfeT_00420	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wCfeT_00421	CDS	1137				hypothetical protein
wCfeT_00422	CDS	2010				hypothetical protein
