locus_tag	ftype	length_bp	gene	EC_number	COG	product
wLug_00115	CDS	567				hypothetical protein
wLug_00116	CDS	327				hypothetical protein
wLug_00117	CDS	480	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
wLug_00118	CDS	1254				hypothetical protein
wLug_00119	CDS	387	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
wLug_00120	CDS	660		1.-.-.-	COG5424	putative oxidoreductase CT_610
wLug_00121	CDS	549				hypothetical protein
wLug_00122	CDS	699				hypothetical protein
wLug_00123	tRNA	77				tRNA-Met(cat)
wLug_00124	CDS	327	trxA		COG0526	Thioredoxin 1
wLug_00125	CDS	636	rnd_1	3.1.13.5		Ribonuclease D
wLug_00126	tRNA	74				tRNA-Gly(gcc)
wLug_00127	CDS	477				hypothetical protein
wLug_00128	CDS	885	era		COG1159	GTPase Era
wLug_00129	CDS	828				hypothetical protein
wLug_00130	CDS	1314				hypothetical protein
wLug_00131	CDS	2064				hypothetical protein
wLug_00132	CDS	219				hypothetical protein
wLug_00133	CDS	789				hypothetical protein
wLug_00134	tRNA	88				tRNA-Ser(gga)
wLug_00135	CDS	285				hypothetical protein
wLug_00136	CDS	129				hypothetical protein
wLug_00137	CDS	228				hypothetical protein
wLug_00138	CDS	435				hypothetical protein
wLug_00139	CDS	1515	secD		COG0342	Protein translocase subunit SecD
wLug_00140	CDS	312				hypothetical protein
wLug_00141	CDS	285				hypothetical protein
wLug_00142	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wLug_00143	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wLug_00144	CDS	1185	gltP		COG1301	Proton/glutamate-aspartate symporter
wLug_00145	CDS	591	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wLug_00146	CDS	375				hypothetical protein
wLug_00147	CDS	438				hypothetical protein
wLug_00148	CDS	1962	ligA	6.5.1.2		DNA ligase
wLug_00149	CDS	312				hypothetical protein
wLug_00150	CDS	1449				hypothetical protein
wLug_00151	CDS	156				hypothetical protein
wLug_00152	CDS	312				hypothetical protein
wLug_00153	CDS	777	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wLug_00154	CDS	132				hypothetical protein
wLug_00155	CDS	126				hypothetical protein
wLug_00156	CDS	201				hypothetical protein
wLug_00157	CDS	345			COG3385	IS4 family transposase ISWen1
wLug_00158	CDS	819			COG3385	IS4 family transposase ISWen1
wLug_00159	CDS	1293			COG3385	IS4 family transposase ISWosp7
wLug_00160	CDS	963				hypothetical protein
wLug_00161	CDS	426				hypothetical protein
wLug_00162	CDS	1257	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
wLug_00163	CDS	762				hypothetical protein
wLug_00164	CDS	1749	prsD			Type I secretion system ATP-binding protein PrsD
wLug_00165	CDS	3939				hypothetical protein
wLug_00166	CDS	1059	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wLug_00167	CDS	156				hypothetical protein
wLug_00168	CDS	153				hypothetical protein
wLug_00169	CDS	426				IS110 family transposase ISWpi13
wLug_00170	CDS	138				hypothetical protein
wLug_00171	CDS	150				hypothetical protein
wLug_00172	CDS	420				IS3 family transposase ISMdi5
wLug_00173	CDS	216				hypothetical protein
wLug_00174	CDS	192				hypothetical protein
wLug_00175	CDS	1347				IS110 family transposase ISWpi13
wLug_00176	CDS	333				hypothetical protein
wLug_00177	CDS	1158				hypothetical protein
wLug_00178	CDS	609				hypothetical protein
wLug_00179	CDS	195				hypothetical protein
wLug_00180	CDS	99				hypothetical protein
wLug_00181	CDS	738				hypothetical protein
wLug_00182	CDS	1428	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wLug_00183	CDS	1170	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wLug_00184	CDS	3651				hypothetical protein
wLug_00185	CDS	501	rimM		COG0806	Ribosome maturation factor RimM
wLug_00186	CDS	567	efp			Elongation factor P
wLug_00187	CDS	693	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wLug_00188	CDS	1215	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wLug_00189	CDS	3393				hypothetical protein
wLug_00190	CDS	1251	ltrA_2		COG3344	Group II intron-encoded protein LtrA
wLug_00191	CDS	1905	htpG		COG0326	Chaperone protein HtpG
wLug_00192	CDS	1203				hypothetical protein
wLug_00193	CDS	606	recR		COG0353	Recombination protein RecR
wLug_00194	CDS	1398				hypothetical protein
wLug_00195	CDS	108				hypothetical protein
wLug_00196	CDS	927				IS110 family transposase ISWpi13
wLug_00197	CDS	1158				hypothetical protein
wLug_00198	CDS	402				IS110 family transposase ISWpi13
wLug_00199	CDS	795				hypothetical protein
wLug_00200	CDS	2484	priA	3.6.4.-		primosomal protein N'
wLug_00201	CDS	969				hypothetical protein
wLug_00202	CDS	3474				hypothetical protein
wLug_00203	CDS	1161				hypothetical protein
wLug_00204	CDS	843	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wLug_00205	CDS	1278	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
wLug_00206	CDS	1272	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
wLug_00207	CDS	261	acpP		COG0236	Acyl carrier protein
wLug_00208	CDS	783				hypothetical protein
wLug_00209	CDS	882				hypothetical protein
wLug_00210	CDS	1452	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wLug_00211	CDS	555	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wLug_00212	CDS	1155				hypothetical protein
wLug_00213	CDS	798				hypothetical protein
wLug_00214	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
wLug_00215	CDS	834				hypothetical protein
wLug_00216	CDS	420	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
wLug_00217	CDS	1179	argD_2	2.6.1.11	COG4992	Acetylornithine aminotransferase
wLug_00218	CDS	1278				hypothetical protein
wLug_00219	CDS	258				hypothetical protein
wLug_00220	CDS	576	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wLug_00221	CDS	888	folD		COG0190	Bifunctional protein FolD protein
wLug_00222	CDS	678				hypothetical protein
wLug_00223	CDS	609				hypothetical protein
wLug_00224	CDS	2460	leuS	6.1.1.4		Leucine--tRNA ligase
wLug_00225	CDS	621				hypothetical protein
wLug_00226	CDS	327				hypothetical protein
wLug_00227	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
wLug_00228	CDS	1137				hypothetical protein
wLug_00229	CDS	1935	uvrB		COG0556	UvrABC system protein B
wLug_00230	CDS	762	petC		COG2857	Cytochrome c1
wLug_00231	CDS	1227	petB		COG1290	Cytochrome b
wLug_00232	CDS	1170				hypothetical protein
wLug_00233	CDS	1041				hypothetical protein
wLug_00234	CDS	591				hypothetical protein
wLug_00235	CDS	285				hypothetical protein
wLug_00236	CDS	252				hypothetical protein
wLug_00237	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wLug_00238	CDS	1224	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wLug_00239	CDS	771	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wLug_00240	CDS	1413				hypothetical protein
wLug_00241	CDS	1275	adiC_1		COG0531	Arginine/agmatine antiporter
wLug_00242	CDS	1287	adiC_2		COG0531	Arginine/agmatine antiporter
wLug_00243	CDS	426				hypothetical protein
wLug_00244	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wLug_00245	CDS	1077	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
wLug_00246	CDS	405	apaG		COG2967	Protein ApaG
wLug_00247	CDS	1599				hypothetical protein
wLug_00248	CDS	846				hypothetical protein
wLug_00249	CDS	411				hypothetical protein
wLug_00250	CDS	525			COG3039	IS5 family transposase ISCARN82
wLug_00251	CDS	132				hypothetical protein
wLug_00252	CDS	528		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wLug_00253	CDS	630				hypothetical protein
wLug_00254	CDS	1128	surA_1	5.2.1.8		Chaperone SurA
wLug_00255	tRNA	93				tRNA-Ser(gct)
wLug_00256	CDS	507	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
wLug_00257	CDS	1191				hypothetical protein
wLug_00258	CDS	1176	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
wLug_00259	CDS	1068	mreB			Cell shape-determining protein MreB
wLug_00260	CDS	1428		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wLug_00261	CDS	480	pal			Peptidoglycan-associated lipoprotein
wLug_00262	CDS	1293	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wLug_00263	CDS	1830	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wLug_00264	CDS	507			COG3039	IS5 family transposase ISCaa6
wLug_00265	CDS	276				hypothetical protein
wLug_00266	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
wLug_00267	CDS	603	rplY			50S ribosomal protein L25
wLug_00268	CDS	300				hypothetical protein
wLug_00269	CDS	957	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wLug_00270	CDS	1203	proP_1			Proline/betaine transporter
wLug_00271	CDS	783	map	3.4.11.18	COG0024	Methionine aminopeptidase
wLug_00272	CDS	1239	ftsA		COG0849	Cell division protein FtsA
wLug_00273	CDS	540	def	3.5.1.88		Peptide deformylase
wLug_00274	CDS	774				hypothetical protein
wLug_00275	CDS	1248	ltrA_3		COG3344	Group II intron-encoded protein LtrA
wLug_00276	CDS	243			COG3039	IS5 family transposase ISWpi1
wLug_00277	CDS	168				hypothetical protein
wLug_00278	CDS	258				hypothetical protein
wLug_00279	CDS	855				hypothetical protein
wLug_00280	CDS	144				hypothetical protein
wLug_00281	CDS	537				IS6 family transposase ISCca2
wLug_00282	CDS	123				hypothetical protein
wLug_00283	CDS	1272	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
wLug_00284	CDS	612	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
wLug_00285	CDS	759	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
wLug_00286	CDS	651				hypothetical protein
wLug_00287	CDS	1137	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
wLug_00288	CDS	948	bioB	2.8.1.6	COG0502	Biotin synthase
wLug_00289	CDS	1158				hypothetical protein
wLug_00290	CDS	1536				hypothetical protein
wLug_00291	CDS	432				hypothetical protein
wLug_00292	CDS	486				hypothetical protein
wLug_00293	CDS	690				hypothetical protein
wLug_00294	CDS	1167				hypothetical protein
wLug_00295	CDS	783				hypothetical protein
wLug_00296	CDS	369				hypothetical protein
wLug_00297	CDS	1038	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
wLug_00298	CDS	255				hypothetical protein
wLug_00299	CDS	465				hypothetical protein
wLug_00300	CDS	474				hypothetical protein
wLug_00301	CDS	504				hypothetical protein
wLug_00302	CDS	321				hypothetical protein
wLug_00303	CDS	1005				hypothetical protein
wLug_00304	CDS	411				hypothetical protein
wLug_00305	CDS	1014				hypothetical protein
wLug_00306	CDS	1239				hypothetical protein
wLug_00307	CDS	828				hypothetical protein
wLug_00308	CDS	471				hypothetical protein
wLug_00309	CDS	1197				hypothetical protein
wLug_00310	CDS	1302				hypothetical protein
wLug_00311	CDS	180				hypothetical protein
wLug_00312	CDS	471				hypothetical protein
wLug_00313	CDS	1215				hypothetical protein
wLug_00314	CDS	456				hypothetical protein
wLug_00315	CDS	282				hypothetical protein
wLug_00316	CDS	198				hypothetical protein
wLug_00317	CDS	795				hypothetical protein
wLug_00318	CDS	1776				hypothetical protein
wLug_00319	CDS	366				hypothetical protein
wLug_00320	CDS	1185				hypothetical protein
wLug_00321	CDS	492				hypothetical protein
wLug_00322	CDS	804				hypothetical protein
wLug_00323	CDS	810				hypothetical protein
wLug_00324	CDS	492				hypothetical protein
wLug_00325	CDS	684				hypothetical protein
wLug_00326	CDS	435				hypothetical protein
wLug_00327	CDS	1323				hypothetical protein
wLug_00328	CDS	1194				hypothetical protein
wLug_00329	CDS	195				hypothetical protein
wLug_00330	CDS	420				hypothetical protein
wLug_00331	CDS	897				hypothetical protein
wLug_00332	CDS	1146	gpFI			Putative prophage major tail sheath protein
wLug_00333	CDS	507				hypothetical protein
wLug_00334	CDS	258				hypothetical protein
wLug_00335	CDS	2307				hypothetical protein
wLug_00336	CDS	348				hypothetical protein
wLug_00337	CDS	210				hypothetical protein
wLug_00338	CDS	951				hypothetical protein
wLug_00339	CDS	537				hypothetical protein
wLug_00340	CDS	210				hypothetical protein
wLug_00341	CDS	1023				hypothetical protein
wLug_00342	CDS	900	ribN_1			Riboflavin transporter
wLug_00343	CDS	894				hypothetical protein
wLug_00344	CDS	924				hypothetical protein
wLug_00345	CDS	1266				hypothetical protein
wLug_00346	CDS	663				hypothetical protein
wLug_00347	CDS	360				hypothetical protein
wLug_00348	CDS	540				hypothetical protein
wLug_00349	CDS	978				hypothetical protein
wLug_00350	CDS	393				hypothetical protein
wLug_00351	CDS	411				IS982 family transposase ISWpi16
wLug_00352	CDS	5070				hypothetical protein
wLug_00353	CDS	147				hypothetical protein
wLug_00354	CDS	156				hypothetical protein
wLug_00355	CDS	3582				hypothetical protein
wLug_00356	CDS	162				hypothetical protein
wLug_00357	CDS	663				hypothetical protein
wLug_00358	CDS	561				hypothetical protein
wLug_00359	CDS	339				hypothetical protein
wLug_00360	CDS	210				hypothetical protein
wLug_00361	CDS	966				hypothetical protein
wLug_00362	CDS	543				hypothetical protein
wLug_00363	CDS	216				hypothetical protein
wLug_00364	CDS	402	pld_1	3.1.4.4		Phospholipase D
wLug_00365	CDS	1008				hypothetical protein
wLug_00366	CDS	894				hypothetical protein
wLug_00367	CDS	924				hypothetical protein
wLug_00368	CDS	1266				hypothetical protein
wLug_00369	CDS	663				hypothetical protein
wLug_00370	CDS	360				hypothetical protein
wLug_00371	CDS	1350				hypothetical protein
wLug_00372	CDS	4719				hypothetical protein
wLug_00373	CDS	4401				hypothetical protein
wLug_00374	CDS	1131				hypothetical protein
wLug_00375	CDS	261				hypothetical protein
wLug_00376	CDS	1098	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wLug_00377	CDS	1524				hypothetical protein
wLug_00378	CDS	432				hypothetical protein
wLug_00379	CDS	486				hypothetical protein
wLug_00380	CDS	690				hypothetical protein
wLug_00381	CDS	1020				hypothetical protein
wLug_00382	CDS	885				hypothetical protein
wLug_00383	CDS	1161				hypothetical protein
wLug_00384	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wLug_00385	CDS	786				hypothetical protein
wLug_00386	CDS	165				hypothetical protein
wLug_00387	CDS	138				hypothetical protein
wLug_00388	CDS	150				hypothetical protein
wLug_00389	CDS	420				IS3 family transposase ISMdi5
wLug_00390	CDS	216				hypothetical protein
wLug_00391	CDS	192				hypothetical protein
wLug_00392	CDS	1158				hypothetical protein
wLug_00393	CDS	117				hypothetical protein
wLug_00394	CDS	432				hypothetical protein
wLug_00395	CDS	486				hypothetical protein
wLug_00396	CDS	690				hypothetical protein
wLug_00397	CDS	1155				hypothetical protein
wLug_00398	CDS	1251	ltrA_4		COG3344	Group II intron-encoded protein LtrA
wLug_00399	CDS	162				hypothetical protein
wLug_00400	CDS	225				hypothetical protein
wLug_00401	CDS	1350				hypothetical protein
wLug_00402	CDS	606				hypothetical protein
wLug_00403	CDS	375				hypothetical protein
wLug_00404	CDS	1053				hypothetical protein
wLug_00405	CDS	1260				hypothetical protein
wLug_00406	CDS	1251	ltrA_5		COG3344	Group II intron-encoded protein LtrA
wLug_00407	CDS	156				hypothetical protein
wLug_00408	CDS	1059	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
wLug_00409	CDS	216				hypothetical protein
wLug_00410	CDS	537				hypothetical protein
wLug_00411	CDS	1347				IS110 family transposase ISWpi13
wLug_00412	CDS	1362				hypothetical protein
wLug_00413	CDS	318				hypothetical protein
wLug_00414	CDS	1164				hypothetical protein
wLug_00415	CDS	474				hypothetical protein
wLug_00416	CDS	1215				hypothetical protein
wLug_00417	CDS	456				hypothetical protein
wLug_00418	CDS	1233				hypothetical protein
wLug_00419	CDS	1116				hypothetical protein
wLug_00420	CDS	1227				hypothetical protein
wLug_00421	CDS	147				hypothetical protein
wLug_00422	CDS	660				hypothetical protein
wLug_00423	CDS	336				hypothetical protein
wLug_00424	CDS	363				hypothetical protein
wLug_00425	CDS	1083				hypothetical protein
wLug_00426	CDS	924				hypothetical protein
wLug_00427	CDS	330				hypothetical protein
wLug_00428	CDS	393				hypothetical protein
wLug_00429	CDS	528			COG3039	IS5 family transposase ISWpi1
wLug_00430	CDS	462				hypothetical protein
wLug_00431	CDS	783				hypothetical protein
wLug_00432	CDS	258				hypothetical protein
wLug_00433	CDS	114				hypothetical protein
wLug_00434	CDS	2265				hypothetical protein
wLug_00435	CDS	348				hypothetical protein
wLug_00436	CDS	210				hypothetical protein
wLug_00437	CDS	945				hypothetical protein
wLug_00438	CDS	543				hypothetical protein
wLug_00439	CDS	216				hypothetical protein
wLug_00440	CDS	915				hypothetical protein
wLug_00441	CDS	987				hypothetical protein
wLug_00442	CDS	909				hypothetical protein
wLug_00443	CDS	1272				hypothetical protein
wLug_00444	CDS	1188				hypothetical protein
wLug_00445	CDS	666				hypothetical protein
wLug_00446	CDS	939				hypothetical protein
wLug_00447	CDS	1788	mutL_1			DNA mismatch repair protein MutL
wLug_00448	CDS	2601				hypothetical protein
wLug_00449	CDS	741	glmU_1		COG1207	Bifunctional protein GlmU
wLug_00450	CDS	954	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
wLug_00451	CDS	2328	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wLug_00452	CDS	1671				hypothetical protein
wLug_00453	CDS	990				hypothetical protein
wLug_00454	CDS	1794	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
wLug_00455	CDS	1065	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wLug_00456	CDS	1044	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wLug_00457	CDS	1146	glpT		COG2271	Glycerol-3-phosphate transporter
wLug_00458	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wLug_00459	CDS	900	ribN_2			Riboflavin transporter
wLug_00460	CDS	1473				hypothetical protein
wLug_00461	CDS	2091				hypothetical protein
wLug_00462	CDS	1965	tktA	2.2.1.1	COG0021	Transketolase 1
wLug_00463	CDS	615	rpsD		COG0522	30S ribosomal protein S4
wLug_00464	tRNA	87				tRNA-Leu(taa)
wLug_00465	CDS	195	iscX		COG2975	Protein IscX
wLug_00466	CDS	324				hypothetical protein
wLug_00467	CDS	315	rpmB		COG0227	50S ribosomal protein L28
wLug_00468	CDS	864	lipA	2.8.1.8		Lipoyl synthase
wLug_00469	CDS	519				hypothetical protein
wLug_00470	CDS	1260	dinG	3.1.-.-		3'-5' exonuclease DinG
wLug_00471	CDS	828				hypothetical protein
wLug_00472	CDS	627				hypothetical protein
wLug_00473	CDS	198				hypothetical protein
wLug_00474	CDS	1149				hypothetical protein
wLug_00475	CDS	1014				hypothetical protein
wLug_00476	CDS	3330				hypothetical protein
wLug_00477	CDS	1338	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wLug_00478	CDS	1059				hypothetical protein
wLug_00479	CDS	705				hypothetical protein
wLug_00480	CDS	2802	uvrA			UvrABC system protein A
wLug_00481	CDS	1332				hypothetical protein
wLug_00482	CDS	999	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
wLug_00483	CDS	201				hypothetical protein
wLug_00484	CDS	1158				hypothetical protein
wLug_00485	CDS	159				hypothetical protein
wLug_00486	CDS	786	lepB	3.4.21.89	COG0681	Signal peptidase I
wLug_00487	CDS	1896	hscA		COG0443	Chaperone protein HscA
wLug_00488	CDS	459	hscB		COG1076	Co-chaperone protein HscB 
wLug_00489	CDS	387	iscA		COG0316	Iron-binding protein IscA
wLug_00490	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wLug_00491	CDS	912	ftsY		COG0552	Signal recognition particle receptor FtsY
