locus_tag	ftype	length_bp	gene	EC_number	COG	product
wDacA_00073	CDS	303				hypothetical protein
wDacA_00074	CDS	270				hypothetical protein
wDacA_00075	CDS	756	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
wDacA_00076	CDS	528				hypothetical protein
wDacA_00077	CDS	612	eno	4.2.1.11	COG0148	Enolase
wDacA_00078	CDS	1023	cgtA	3.6.5.-		GTPase Obg/CgtA
wDacA_00079	CDS	453				IS630 family transposase ISWpi10
wDacA_00080	CDS	903	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wDacA_00081	CDS	909	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wDacA_00082	CDS	150				hypothetical protein
wDacA_00083	CDS	1044	birA	6.3.4.15		Bifunctional ligase/repressor BirA
wDacA_00084	CDS	138				hypothetical protein
wDacA_00085	CDS	402	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wDacA_00086	CDS	489				hypothetical protein
wDacA_00087	CDS	831	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wDacA_00088	CDS	429				hypothetical protein
wDacA_00089	CDS	681	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
wDacA_00090	CDS	303				hypothetical protein
wDacA_00091	CDS	993	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wDacA_00092	CDS	570	grpE			Protein GrpE
wDacA_00093	CDS	987	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wDacA_00094	CDS	321				hypothetical protein
wDacA_00095	CDS	1800	surA_1	5.2.1.8		Chaperone SurA
wDacA_00096	CDS	609				hypothetical protein
wDacA_00097	CDS	1404	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wDacA_00098	CDS	888	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wDacA_00099	CDS	1032	idiA		COG1840	Iron deficiency-induced protein A
wDacA_00100	CDS	885	era		COG1159	GTPase Era
wDacA_00101	CDS	795				hypothetical protein
wDacA_00102	CDS	222				hypothetical protein
wDacA_00103	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wDacA_00104	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wDacA_00105	CDS	720				hypothetical protein
wDacA_00106	CDS	192				hypothetical protein
wDacA_00107	CDS	435				hypothetical protein
wDacA_00108	CDS	1023				hypothetical protein
wDacA_00109	CDS	1422	radA	3.6.4.-	COG1066	DNA repair protein RadA
wDacA_00110	CDS	189				hypothetical protein
wDacA_00111	CDS	816				hypothetical protein
wDacA_00112	CDS	774	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
wDacA_00113	CDS	873				hypothetical protein
wDacA_00114	CDS	1083	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
wDacA_00115	CDS	258				hypothetical protein
wDacA_00116	CDS	1104				hypothetical protein
wDacA_00117	CDS	1128	topA	5.6.2.1	COG0550	DNA topoisomerase 1
wDacA_00118	CDS	594				hypothetical protein
wDacA_00119	CDS	810				hypothetical protein
wDacA_00120	CDS	144				hypothetical protein
wDacA_00121	CDS	882				hypothetical protein
wDacA_00122	CDS	645	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
wDacA_00123	CDS	990	xerC		COG4974	Tyrosine recombinase XerC
wDacA_00124	CDS	270	mutL_1		COG0323	DNA mismatch repair protein MutL
wDacA_00125	CDS	906				hypothetical protein
wDacA_00126	CDS	876				hypothetical protein
wDacA_00127	CDS	369				hypothetical protein
wDacA_00128	CDS	351	bioY		COG1268	Biotin transporter BioY
wDacA_00129	CDS	414				IS630 family transposase ISWpi10
wDacA_00130	CDS	333				hypothetical protein
wDacA_00131	CDS	348				IS630 family transposase ISWpi10
wDacA_00132	CDS	336				hypothetical protein
wDacA_00133	CDS	255				hypothetical protein
wDacA_00134	CDS	465				hypothetical protein
wDacA_00135	CDS	477				hypothetical protein
wDacA_00136	CDS	1044				hypothetical protein
wDacA_00137	CDS	348				IS630 family transposase ISWpi10
wDacA_00138	CDS	465				hypothetical protein
wDacA_00139	CDS	477				hypothetical protein
wDacA_00140	CDS	336				hypothetical protein
wDacA_00141	CDS	255				hypothetical protein
wDacA_00142	CDS	465				hypothetical protein
wDacA_00143	tRNA	77				tRNA-Met(cat)
wDacA_00144	CDS	276				hypothetical protein
wDacA_00145	CDS	273				hypothetical protein
wDacA_00146	CDS	189				hypothetical protein
wDacA_00147	CDS	348				IS630 family transposase ISWpi10
wDacA_00148	CDS	945				hypothetical protein
wDacA_00149	CDS	249				hypothetical protein
wDacA_00150	CDS	288				hypothetical protein
wDacA_00151	CDS	225				hypothetical protein
wDacA_00152	CDS	438				hypothetical protein
wDacA_00153	CDS	225				hypothetical protein
wDacA_00154	CDS	444				IS110 family transposase ISWen2
wDacA_00155	CDS	390	mnmE	3.6.-.-		tRNA modification GTPase MnmE
wDacA_00156	tRNA	89				tRNA-Ser(tga)
wDacA_00157	CDS	516				IS630 family transposase ISWpi10
wDacA_00158	CDS	348				IS630 family transposase ISWpi10
wDacA_00159	CDS	297				hypothetical protein
wDacA_00160	CDS	336				hypothetical protein
wDacA_00161	CDS	483			COG3385	IS4 family transposase ISWpi18
wDacA_00162	CDS	297				hypothetical protein
wDacA_00163	CDS	342			COG3039	IS5 family transposase ISWpi1
wDacA_00164	CDS	981	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wDacA_00165	CDS	429				hypothetical protein
wDacA_00166	CDS	1329	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wDacA_00167	CDS	3432	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wDacA_00168	CDS	246				hypothetical protein
wDacA_00169	CDS	222				hypothetical protein
wDacA_00170	CDS	348				IS630 family transposase ISWpi10
wDacA_00171	CDS	345				hypothetical protein
wDacA_00172	CDS	381				hypothetical protein
wDacA_00173	CDS	225				hypothetical protein
wDacA_00174	CDS	489				IS630 family transposase ISWpi10
wDacA_00175	CDS	348				IS630 family transposase ISWpi10
wDacA_00176	CDS	201				hypothetical protein
wDacA_00177	CDS	201				hypothetical protein
wDacA_00178	tRNA	76				tRNA-Lys(ttt)
wDacA_00179	CDS	486				hypothetical protein
wDacA_00180	CDS	225				hypothetical protein
wDacA_00181	CDS	1458				hypothetical protein
wDacA_00182	CDS	1374	ankX	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wDacA_00183	CDS	1497	sctC			Type 3 secretion system secretin
wDacA_00184	CDS	942				hypothetical protein
wDacA_00185	CDS	1227	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wDacA_00186	CDS	159				hypothetical protein
wDacA_00187	CDS	690				hypothetical protein
wDacA_00188	CDS	348				IS630 family transposase ISWpi10
wDacA_00189	tRNA	73				tRNA-Val(tac)
wDacA_00190	CDS	111				hypothetical protein
wDacA_00191	CDS	213				hypothetical protein
wDacA_00192	CDS	432				IS630 family transposase ISWpi10
wDacA_00193	CDS	930				hypothetical protein
wDacA_00194	CDS	288				IS256 family transposase ISWpi15
wDacA_00195	CDS	1107				hypothetical protein
wDacA_00196	CDS	1005				IS630 family transposase ISWpi10
wDacA_00197	CDS	573				IS256 family transposase ISWpi15
wDacA_00198	CDS	345				hypothetical protein
wDacA_00199	CDS	1005				hypothetical protein
wDacA_00200	CDS	405				hypothetical protein
wDacA_00201	CDS	1779		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
wDacA_00202	CDS	2454	lon	3.4.21.53		Lon protease
wDacA_00203	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wDacA_00204	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wDacA_00205	CDS	1338	tig	5.2.1.8	COG0544	Trigger factor
wDacA_00206	tRNA	83				tRNA-Leu(tag)
wDacA_00207	CDS	597	osmY		COG2823	Osmotically-inducible protein Y
wDacA_00208	CDS	930	gshB	6.3.2.3	COG0189	Glutathione synthetase
wDacA_00209	CDS	1032	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
wDacA_00210	CDS	393				hypothetical protein
wDacA_00211	CDS	1374	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
wDacA_00212	CDS	2388	gyrB	5.6.2.2		DNA gyrase subunit B
wDacA_00213	CDS	609	ypmQ		COG1999	SCO1 protein 
wDacA_00214	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wDacA_00215	CDS	651				hypothetical protein
wDacA_00216	CDS	504	secB		COG1952	Protein-export protein SecB
wDacA_00217	CDS	516				hypothetical protein
wDacA_00218	CDS	2586	acn	4.2.1.3	COG1048	Aconitate hydratase A
wDacA_00219	CDS	3141	putA			Bifunctional protein PutA
wDacA_00220	CDS	516	yrdA		COG0663	Protein YrdA
wDacA_00221	CDS	321				hypothetical protein
wDacA_00222	CDS	1605	pyrG	6.3.4.2	COG0504	CTP synthase
wDacA_00223	CDS	420	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wDacA_00224	CDS	1197	proP_1			Proline/betaine transporter
wDacA_00225	CDS	174				hypothetical protein
wDacA_00226	CDS	192				hypothetical protein
wDacA_00227	CDS	1032				hypothetical protein
wDacA_00228	CDS	2553	valS	6.1.1.9		Valine--tRNA ligase
wDacA_00229	CDS	921				hypothetical protein
wDacA_00230	CDS	306				hypothetical protein
wDacA_00231	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00232	CDS	735				hypothetical protein
wDacA_00233	CDS	1557	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wDacA_00234	CDS	1242	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wDacA_00235	CDS	285	bolA		COG0271	DNA-binding transcriptional regulator BolA
wDacA_00236	CDS	1917	dnaK		COG0443	Chaperone protein DnaK
wDacA_00237	CDS	1764	rne	3.1.26.12	COG1530	Ribonuclease E
wDacA_00238	CDS	201	rpmG		COG0267	50S ribosomal protein L33
wDacA_00239	CDS	276				hypothetical protein
wDacA_00240	CDS	762	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wDacA_00241	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wDacA_00242	CDS	1431	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wDacA_00243	CDS	393	dksA			RNA polymerase-binding transcription factor DksA
wDacA_00244	CDS	648				hypothetical protein
wDacA_00245	CDS	759	ftsQ			Cell division protein FtsQ
wDacA_00246	CDS	948	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wDacA_00247	CDS	297				hypothetical protein
wDacA_00248	CDS	675				hypothetical protein
wDacA_00249	CDS	828				hypothetical protein
wDacA_00250	CDS	624				hypothetical protein
wDacA_00251	CDS	585	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wDacA_00252	CDS	1131				hypothetical protein
wDacA_00253	CDS	990	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wDacA_00254	CDS	339	bamE			Outer membrane protein assembly factor BamE
wDacA_00255	CDS	621				hypothetical protein
wDacA_00256	CDS	375				hypothetical protein
wDacA_00257	CDS	612	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
wDacA_00258	CDS	723	recO			DNA repair protein RecO
wDacA_00259	CDS	1383	pleD			Response regulator PleD
wDacA_00260	CDS	297				hypothetical protein
wDacA_00261	CDS	4761	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wDacA_00262	CDS	2658	clpB			Chaperone protein ClpB
wDacA_00263	CDS	564				hypothetical protein
wDacA_00264	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00265	CDS	1092	dnaJ_1			Chaperone protein DnaJ
wDacA_00266	CDS	2646	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wDacA_00267	CDS	789				hypothetical protein
wDacA_00268	CDS	597				hypothetical protein
wDacA_00269	CDS	672				hypothetical protein
wDacA_00270	CDS	153				hypothetical protein
wDacA_00271	CDS	1071				hypothetical protein
wDacA_00272	CDS	1488	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wDacA_00273	CDS	501	pld	3.1.4.4		Phospholipase D
wDacA_00274	CDS	573				hypothetical protein
wDacA_00275	CDS	303				hypothetical protein
wDacA_00276	CDS	705	rnc	3.1.26.3		Ribonuclease 3
wDacA_00277	CDS	1068	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wDacA_00278	tRNA	73				tRNA-Cys(gca)
wDacA_00279	CDS	915	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wDacA_00280	CDS	1002				hypothetical protein
wDacA_00281	CDS	2304	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wDacA_00282	CDS	1227	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
wDacA_00283	CDS	252	cspA		COG1278	Cold shock protein CspA
wDacA_00284	CDS	1335	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
wDacA_00285	CDS	873	atpG_1		COG0224	ATP synthase gamma chain
wDacA_00286	CDS	717				hypothetical protein
wDacA_00287	CDS	348				hypothetical protein
wDacA_00288	CDS	669	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wDacA_00289	CDS	1197				hypothetical protein
wDacA_00290	CDS	1521				hypothetical protein
wDacA_00291	CDS	1266				hypothetical protein
wDacA_00292	CDS	759	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wDacA_00293	CDS	786	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wDacA_00294	CDS	882				hypothetical protein
wDacA_00295	CDS	1017				hypothetical protein
wDacA_00296	CDS	186				hypothetical protein
wDacA_00297	CDS	801	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wDacA_00298	CDS	357				hypothetical protein
wDacA_00299	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wDacA_00300	CDS	3600	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
wDacA_00301	CDS	129				hypothetical protein
wDacA_00302	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00303	CDS	456				hypothetical protein
wDacA_00304	CDS	771	ctrA			Cell cycle response regulator CtrA
wDacA_00305	CDS	984	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wDacA_00306	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wDacA_00307	CDS	780				hypothetical protein
wDacA_00308	CDS	1137				hypothetical protein
wDacA_00309	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wDacA_00310	CDS	453	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wDacA_00311	CDS	369				hypothetical protein
wDacA_00312	CDS	399				hypothetical protein
wDacA_00313	CDS	1197	ftsZ			Cell division protein FtsZ
wDacA_00314	CDS	564				hypothetical protein
wDacA_00315	CDS	1509	comM		COG0606	Competence protein ComM
wDacA_00316	CDS	810				hypothetical protein
wDacA_00317	CDS	1575	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wDacA_00318	CDS	327				hypothetical protein
wDacA_00319	CDS	210				hypothetical protein
wDacA_00320	CDS	1260				hypothetical protein
wDacA_00321	CDS	2661	secA		COG0653	Protein translocase subunit SecA
wDacA_00322	CDS	375				hypothetical protein
wDacA_00323	CDS	900				hypothetical protein
wDacA_00324	CDS	1173	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wDacA_00325	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wDacA_00326	CDS	312			COG0776	DNA-binding protein HRL53
wDacA_00327	CDS	456	rpsI		COG0103	30S ribosomal protein S9
wDacA_00328	CDS	459	rplM		COG0102	50S ribosomal protein L13
wDacA_00329	CDS	1236	bepC			Outer membrane efflux protein BepC
wDacA_00330	CDS	576				hypothetical protein
wDacA_00331	CDS	564	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wDacA_00332	CDS	534				hypothetical protein
wDacA_00333	CDS	180				hypothetical protein
wDacA_00334	CDS	273				hypothetical protein
wDacA_00335	CDS	1173	cca	2.7.7.72		CCA-adding enzyme
wDacA_00336	CDS	741				hypothetical protein
wDacA_00337	CDS	966				hypothetical protein
wDacA_00338	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
wDacA_00339	CDS	1203				hypothetical protein
wDacA_00340	CDS	1806				hypothetical protein
wDacA_00341	CDS	606	gmk	2.7.4.8	COG0194	Guanylate kinase
wDacA_00342	CDS	2373				hypothetical protein
wDacA_00343	CDS	132				hypothetical protein
wDacA_00344	CDS	498				hypothetical protein
wDacA_00345	CDS	390				hypothetical protein
wDacA_00346	CDS	1290				hypothetical protein
wDacA_00347	CDS	981				hypothetical protein
wDacA_00348	CDS	1944	rpoD		COG0568	RNA polymerase sigma factor RpoD
wDacA_00349	CDS	327	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
wDacA_00350	CDS	420				hypothetical protein
wDacA_00351	CDS	528				hypothetical protein
wDacA_00352	CDS	288				hypothetical protein
wDacA_00353	CDS	246				hypothetical protein
wDacA_00354	CDS	408	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
wDacA_00355	CDS	297				hypothetical protein
wDacA_00356	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
wDacA_00357	CDS	1818	mutL_2			DNA mismatch repair protein MutL
wDacA_00358	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00359	CDS	261				hypothetical protein
wDacA_00360	CDS	552		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wDacA_00361	CDS	621	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
wDacA_00362	CDS	1146	surA_2	5.2.1.8		Chaperone SurA
wDacA_00363	tRNA	93				tRNA-Ser(gct)
wDacA_00364	CDS	507	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
wDacA_00365	CDS	1245				hypothetical protein
wDacA_00366	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wDacA_00367	CDS	1077	mreB			Cell shape-determining protein MreB
wDacA_00368	CDS	1416		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wDacA_00369	CDS	480	pal			Peptidoglycan-associated lipoprotein
wDacA_00370	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wDacA_00371	CDS	1806	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wDacA_00372	CDS	858	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wDacA_00373	CDS	597				hypothetical protein
wDacA_00374	tRNA	84				tRNA-Leu(caa)
wDacA_00375	CDS	1452	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wDacA_00376	CDS	1062				hypothetical protein
wDacA_00377	CDS	1638	metG	6.1.1.10		Methionine--tRNA ligase
wDacA_00378	CDS	1170	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wDacA_00379	CDS	1743	dnaG	2.7.7.-		DNA primase
wDacA_00380	CDS	1029				hypothetical protein
wDacA_00381	CDS	522			COG3039	IS5 family transposase ISLpn10
wDacA_00382	CDS	144				hypothetical protein
wDacA_00383	CDS	1176				hypothetical protein
wDacA_00384	CDS	1806	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wDacA_00385	CDS	927	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wDacA_00386	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wDacA_00387	CDS	474				hypothetical protein
wDacA_00388	CDS	477				hypothetical protein
wDacA_00389	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wDacA_00390	CDS	354				hypothetical protein
wDacA_00391	CDS	417				hypothetical protein
wDacA_00392	CDS	636				hypothetical protein
wDacA_00393	CDS	258				hypothetical protein
wDacA_00394	CDS	513				hypothetical protein
wDacA_00395	CDS	1182	gpFI			Putative prophage major tail sheath protein
wDacA_00396	CDS	558				hypothetical protein
wDacA_00397	CDS	1467				hypothetical protein
wDacA_00398	CDS	195				hypothetical protein
wDacA_00399	CDS	1182				hypothetical protein
wDacA_00400	CDS	1935				hypothetical protein
wDacA_00401	CDS	684				hypothetical protein
wDacA_00402	CDS	102				hypothetical protein
wDacA_00403	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00404	CDS	624				hypothetical protein
wDacA_00405	CDS	1107	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
wDacA_00406	CDS	315	gdx_1			Guanidinium exporter
wDacA_00407	CDS	345	gdx_2			Guanidinium exporter
wDacA_00408	CDS	912				hypothetical protein
wDacA_00409	CDS	1191				hypothetical protein
wDacA_00410	CDS	1011	prfB		COG1186	Peptide chain release factor RF2
wDacA_00411	CDS	1371			COG2239	Magnesium transporter MgtE
wDacA_00412	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
wDacA_00413	CDS	1116				hypothetical protein
wDacA_00414	CDS	390				hypothetical protein
wDacA_00415	CDS	498	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wDacA_00416	CDS	2163	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
wDacA_00417	CDS	513				hypothetical protein
wDacA_00418	CDS	2817	uvrA			UvrABC system protein A
wDacA_00419	CDS	648				hypothetical protein
wDacA_00420	CDS	753			COG3039	IS5 family transposase ISLpn10
wDacA_00421	CDS	210				hypothetical protein
wDacA_00422	CDS	2058				hypothetical protein
wDacA_00423	CDS	1914	uvrB		COG0556	UvrABC system protein B
wDacA_00424	CDS	438				hypothetical protein
wDacA_00425	CDS	297			COG3039	IS5 family transposase ISCaa8
wDacA_00426	CDS	1026	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wDacA_00427	CDS	453				hypothetical protein
wDacA_00428	CDS	432				hypothetical protein
wDacA_00429	CDS	327				hypothetical protein
wDacA_00430	CDS	753			COG3039	IS5 family transposase ISLpn10
