locus_tag	ftype	length_bp	gene	EC_number	COG	product
wCo_00328	CDS	759	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wCo_00329	CDS	393	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wCo_00330	CDS	1134				hypothetical protein
wCo_00331	CDS	282				hypothetical protein
wCo_00332	CDS	492				hypothetical protein
wCo_00333	CDS	315				hypothetical protein
wCo_00334	CDS	258				hypothetical protein
wCo_00335	CDS	252				hypothetical protein
wCo_00336	CDS	330				IS3 family transposase ISStau1
wCo_00337	CDS	2574	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wCo_00338	CDS	1470	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wCo_00339	CDS	729	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wCo_00340	CDS	603				hypothetical protein
wCo_00341	CDS	96				hypothetical protein
wCo_00342	CDS	384				hypothetical protein
wCo_00343	CDS	285				hypothetical protein
wCo_00344	CDS	282				hypothetical protein
wCo_00345	CDS	183				hypothetical protein
wCo_00346	CDS	534				hypothetical protein
wCo_00347	CDS	2451	topA	5.6.2.1		DNA topoisomerase 1
wCo_00348	CDS	1536	trkG		COG0168	Trk system potassium uptake protein TrkG
wCo_00349	CDS	1617				hypothetical protein
wCo_00350	CDS	1383	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
wCo_00351	CDS	735				hypothetical protein
wCo_00352	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
wCo_00353	CDS	651				hypothetical protein
wCo_00354	CDS	558				hypothetical protein
wCo_00355	CDS	255				hypothetical protein
wCo_00356	CDS	435				hypothetical protein
wCo_00357	CDS	711				hypothetical protein
wCo_00358	CDS	744				hypothetical protein
wCo_00359	CDS	969				hypothetical protein
wCo_00360	CDS	1230	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wCo_00361	CDS	774				hypothetical protein
wCo_00362	CDS	282				hypothetical protein
wCo_00363	CDS	549	rplI		COG0359	50S ribosomal protein L9
wCo_00364	tRNA	75				tRNA-Met(cat)
wCo_00365	CDS	243				hypothetical protein
wCo_00366	CDS	504				IS982 family transposase ISWpi16
wCo_00367	CDS	609				hypothetical protein
wCo_00368	CDS	708	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wCo_00369	CDS	666				hypothetical protein
wCo_00370	CDS	504	secB		COG1952	Protein-export protein SecB
wCo_00371	CDS	2598	acn	4.2.1.3	COG1048	Aconitate hydratase A
wCo_00372	CDS	1290	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
wCo_00373	CDS	645	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wCo_00374	CDS	495	greA		COG0782	Transcription elongation factor GreA
wCo_00375	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
wCo_00376	CDS	552	atpH_1		COG0712	ATP synthase subunit delta
wCo_00377	CDS	357				hypothetical protein
wCo_00378	CDS	420	rplQ		COG0203	50S ribosomal protein L17
wCo_00379	CDS	1071	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wCo_00380	CDS	387	rpsK		COG0100	30S ribosomal protein S11
wCo_00381	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wCo_00382	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
wCo_00383	CDS	1329	secY		COG0201	Protein translocase subunit SecY
wCo_00384	CDS	471	rplO			50S ribosomal protein L15
wCo_00385	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wCo_00386	CDS	372	rplR		COG0256	50S ribosomal protein L18
wCo_00387	CDS	546	rplF		COG0097	50S ribosomal protein L6
wCo_00388	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wCo_00389	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wCo_00390	CDS	534	rplE		COG0094	50S ribosomal protein L5
wCo_00391	CDS	318	rplX			50S ribosomal protein L24
wCo_00392	CDS	360	rplN		COG0093	50S ribosomal protein L14
wCo_00393	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
wCo_00394	CDS	204				hypothetical protein
wCo_00395	CDS	414	rplP		COG0197	50S ribosomal protein L16
wCo_00396	CDS	621	rpsC		COG0092	30S ribosomal protein S3
wCo_00397	CDS	345	rplV		COG0091	50S ribosomal protein L22
wCo_00398	CDS	294	rpsS		COG0185	30S ribosomal protein S19
wCo_00399	CDS	825	rplB		COG0090	50S ribosomal protein L2
wCo_00400	CDS	288	rplW		COG0089	50S ribosomal protein L23
wCo_00401	CDS	615	rplD			50S ribosomal protein L4
wCo_00402	CDS	723	rplC		COG0087	50S ribosomal protein L3
wCo_00403	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
wCo_00404	CDS	1170	tufA_1		COG0050	Elongation factor Tu
wCo_00405	tRNA	72				tRNA-Gly(tcc)
wCo_00406	tRNA	85				tRNA-Tyr(gta)
wCo_00407	CDS	1122	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
wCo_00408	CDS	594				hypothetical protein
wCo_00409	CDS	651	tal	2.2.1.2	COG0176	Transaldolase
wCo_00410	CDS	819				hypothetical protein
wCo_00411	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
wCo_00412	CDS	810				hypothetical protein
wCo_00413	CDS	585	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
wCo_00414	CDS	978	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
wCo_00415	CDS	225				hypothetical protein
wCo_00416	CDS	201				hypothetical protein
wCo_00417	CDS	237				hypothetical protein
wCo_00418	CDS	2112	mfd	3.6.4.-		Transcription-repair-coupling factor
wCo_00419	CDS	96				hypothetical protein
wCo_00420	CDS	396			COG3039	IS5 family transposase ISOt6
wCo_00421	CDS	303				hypothetical protein
wCo_00422	CDS	288				hypothetical protein
wCo_00423	CDS	426				IS110 family transposase ISMex9
wCo_00424	CDS	207				hypothetical protein
wCo_00425	CDS	870				hypothetical protein
wCo_00426	CDS	156				hypothetical protein
wCo_00427	CDS	243				hypothetical protein
wCo_00428	CDS	618				hypothetical protein
wCo_00429	CDS	132				hypothetical protein
wCo_00430	CDS	132				hypothetical protein
wCo_00431	CDS	303			COG3039	IS5 family transposase ISWpi1
wCo_00432	CDS	186				hypothetical protein
wCo_00433	CDS	207				hypothetical protein
wCo_00434	CDS	747	ltrA		COG3344	Group II intron-encoded protein LtrA
wCo_00435	CDS	1239				hypothetical protein
wCo_00436	CDS	867				hypothetical protein
wCo_00437	CDS	375				hypothetical protein
wCo_00438	CDS	1272				hypothetical protein
wCo_00439	CDS	186				hypothetical protein
wCo_00440	CDS	249				hypothetical protein
wCo_00441	CDS	492				hypothetical protein
wCo_00442	CDS	165				hypothetical protein
wCo_00443	tRNA	75				tRNA-Gln(ttg)
wCo_00444	CDS	330	cutA		COG1324	Divalent-cation tolerance protein CutA
wCo_00445	CDS	324				hypothetical protein
wCo_00446	CDS	1482	ankX_2	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wCo_00447	CDS	741				hypothetical protein
wCo_00448	CDS	222				hypothetical protein
wCo_00449	CDS	141				hypothetical protein
wCo_00450	CDS	336	ihfA		COG0776	Integration host factor subunit alpha
wCo_00451	CDS	333				hypothetical protein
wCo_00452	CDS	2085				hypothetical protein
wCo_00453	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
wCo_00454	CDS	510				hypothetical protein
wCo_00455	CDS	915	ftsY		COG0552	Signal recognition particle receptor FtsY
wCo_00456	tRNA	75				tRNA-Arg(tct)
wCo_00457	CDS	2487				hypothetical protein
wCo_00458	CDS	120				hypothetical protein
wCo_00459	CDS	255				hypothetical protein
wCo_00460	CDS	303				hypothetical protein
wCo_00461	CDS	138				hypothetical protein
wCo_00462	CDS	150				hypothetical protein
wCo_00463	CDS	738				hypothetical protein
wCo_00464	CDS	405				IS110 family transposase ISWen2
wCo_00465	CDS	144				hypothetical protein
wCo_00466	CDS	135				hypothetical protein
wCo_00467	CDS	423				hypothetical protein
wCo_00468	CDS	807				hypothetical protein
wCo_00469	CDS	495				hypothetical protein
wCo_00470	CDS	1290				hypothetical protein
wCo_00471	CDS	1572				hypothetical protein
wCo_00472	CDS	453				hypothetical protein
wCo_00473	CDS	1056				hypothetical protein
wCo_00474	CDS	237				hypothetical protein
wCo_00475	CDS	369				hypothetical protein
wCo_00476	CDS	462				hypothetical protein
wCo_00477	CDS	399				hypothetical protein
wCo_00478	CDS	204				hypothetical protein
wCo_00479	CDS	1170				hypothetical protein
wCo_00480	CDS	561				hypothetical protein
wCo_00481	CDS	954	gpFI_1			Putative prophage major tail sheath protein
wCo_00482	CDS	219	gpFI_2			Putative prophage major tail sheath protein
wCo_00483	CDS	507				hypothetical protein
wCo_00484	CDS	267				hypothetical protein
