locus_tag	ftype	length_bp	gene	EC_number	COG	product
wChem_00139	CDS	1806	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
wChem_00140	CDS	363				hypothetical protein
wChem_00141	CDS	831	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wChem_00142	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00143	CDS	381				IS630 family transposase ISWpi11
wChem_00144	CDS	351				IS630 family transposase ISWpi11
wChem_00145	CDS	951				hypothetical protein
wChem_00146	CDS	1377	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
wChem_00147	CDS	1047				hypothetical protein
wChem_00148	CDS	363			COG0537	putative HIT-like protein
wChem_00149	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wChem_00150	CDS	507	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wChem_00151	CDS	573	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wChem_00152	CDS	951	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wChem_00153	CDS	8526	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wChem_00154	CDS	402	rplL			50S ribosomal protein L7/L12
wChem_00155	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wChem_00156	CDS	654	rplA		COG0081	50S ribosomal protein L1
wChem_00157	CDS	441	rplK		COG0080	50S ribosomal protein L11
wChem_00158	CDS	837	nusG			Transcription termination/antitermination protein NusG
wChem_00159	tRNA	74				tRNA-Trp(cca)
wChem_00160	CDS	1113	tufA		COG0050	Elongation factor Tu
wChem_00161	CDS	2067	fusA		COG0480	Elongation factor G
wChem_00162	CDS	480	rpsG		COG0049	30S ribosomal protein S7
wChem_00163	CDS	375	rpsL			30S ribosomal protein S12
wChem_00164	CDS	723	recO			DNA repair protein RecO
wChem_00165	CDS	207				hypothetical protein
wChem_00166	CDS	261				hypothetical protein
wChem_00167	CDS	1632				hypothetical protein
wChem_00168	CDS	930	gshB	6.3.2.3	COG0189	Glutathione synthetase
wChem_00169	CDS	276				hypothetical protein
wChem_00170	CDS	201	rpmG		COG0267	50S ribosomal protein L33
wChem_00171	CDS	1764	rne	3.1.26.12	COG1530	Ribonuclease E
wChem_00172	CDS	1923	dnaK		COG0443	Chaperone protein DnaK
wChem_00173	CDS	285	bolA		COG0271	DNA-binding transcriptional regulator BolA
wChem_00174	CDS	1197	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wChem_00175	CDS	1548	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wChem_00176	CDS	897				hypothetical protein
wChem_00177	CDS	735				hypothetical protein
wChem_00178	CDS	792	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wChem_00179	CDS	558				hypothetical protein
wChem_00180	CDS	528	bioY		COG1268	Biotin transporter BioY
wChem_00181	CDS	309				hypothetical protein
wChem_00182	CDS	153				hypothetical protein
wChem_00183	CDS	381				IS630 family transposase ISWpi11
wChem_00184	CDS	381				IS630 family transposase ISWpi11
wChem_00185	CDS	381				IS630 family transposase ISWpi11
wChem_00186	CDS	351				IS630 family transposase ISWpi11
wChem_00187	CDS	1023				IS110 family transposase ISWen2
wChem_00188	CDS	2781				hypothetical protein
wChem_00189	CDS	126				hypothetical protein
wChem_00190	CDS	375				hypothetical protein
wChem_00191	CDS	330				hypothetical protein
wChem_00192	CDS	924				hypothetical protein
wChem_00193	CDS	1083				hypothetical protein
wChem_00194	CDS	372				hypothetical protein
wChem_00195	CDS	333				hypothetical protein
wChem_00196	CDS	456				hypothetical protein
wChem_00197	CDS	207				hypothetical protein
wChem_00198	CDS	1281				hypothetical protein
wChem_00199	CDS	552				hypothetical protein
wChem_00200	CDS	723	ybhL		COG0670	Inner membrane protein YbhL
wChem_00201	CDS	537	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
wChem_00202	CDS	597				hypothetical protein
wChem_00203	tRNA	83				tRNA-Leu(tag)
wChem_00204	CDS	1344	tig	5.2.1.8	COG0544	Trigger factor
wChem_00205	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wChem_00206	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wChem_00207	CDS	2460	lon	3.4.21.53	COG0466	Lon protease
wChem_00208	CDS	621	rnd_1	3.1.13.5		Ribonuclease D
wChem_00209	tRNA	74				tRNA-Gly(gcc)
wChem_00210	CDS	486				hypothetical protein
wChem_00211	CDS	204				hypothetical protein
wChem_00212	CDS	126				hypothetical protein
wChem_00213	CDS	726				hypothetical protein
wChem_00214	CDS	324				hypothetical protein
wChem_00215	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00216	CDS	405				IS256 family transposase ISWpi15
wChem_00217	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00218	CDS	666				IS256 family transposase ISWpi15
wChem_00219	CDS	726				hypothetical protein
wChem_00220	CDS	381				IS630 family transposase ISWpi11
wChem_00221	CDS	96				hypothetical protein
wChem_00222	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00223	CDS	225				IS630 family transposase ISWpi11
wChem_00224	CDS	168				hypothetical protein
wChem_00225	CDS	1197				hypothetical protein
wChem_00226	CDS	1632				hypothetical protein
wChem_00227	CDS	1395	comM		COG0606	Competence protein ComM
wChem_00228	CDS	573				hypothetical protein
wChem_00229	CDS	1191	ftsZ			Cell division protein FtsZ
wChem_00230	CDS	399				hypothetical protein
wChem_00231	CDS	453	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wChem_00232	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wChem_00233	CDS	1137				hypothetical protein
wChem_00234	CDS	780				hypothetical protein
wChem_00235	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wChem_00236	CDS	984	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wChem_00237	CDS	771	ctrA			Cell cycle response regulator CtrA
wChem_00238	CDS	819				hypothetical protein
wChem_00239	CDS	258				hypothetical protein
wChem_00240	CDS	399			COG3039	IS5 family transposase ISCaa6
wChem_00241	CDS	423			COG3039	IS5 family transposase ISCaa6
wChem_00242	CDS	441				hypothetical protein
wChem_00243	CDS	108				hypothetical protein
wChem_00244	CDS	216				hypothetical protein
wChem_00245	CDS	1179	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wChem_00246	CDS	1287				hypothetical protein
wChem_00247	CDS	258				hypothetical protein
wChem_00248	CDS	576	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wChem_00249	CDS	888	folD		COG0190	Bifunctional protein FolD protein
wChem_00250	CDS	873				hypothetical protein
wChem_00251	CDS	1584	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wChem_00252	CDS	1248	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
wChem_00253	CDS	1554				hypothetical protein
wChem_00254	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wChem_00255	CDS	645				hypothetical protein
wChem_00256	CDS	3276				hypothetical protein
wChem_00257	CDS	3042				hypothetical protein
wChem_00258	CDS	2418				hypothetical protein
wChem_00259	CDS	2550				hypothetical protein
wChem_00260	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wChem_00261	CDS	297				hypothetical protein
wChem_00262	CDS	1554	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wChem_00263	CDS	615	tmk	2.7.4.9	COG0125	Thymidylate kinase
wChem_00264	CDS	573				hypothetical protein
wChem_00265	CDS	1719	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
wChem_00266	CDS	246				hypothetical protein
wChem_00267	CDS	1278	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
wChem_00268	CDS	1215				hypothetical protein
wChem_00269	CDS	162				hypothetical protein
wChem_00270	CDS	486				hypothetical protein
wChem_00271	CDS	405				IS256 family transposase ISWpi15
wChem_00272	CDS	720				IS256 family transposase ISWpi15
wChem_00273	CDS	378	mdtJ			Spermidine export protein MdtJ
wChem_00274	CDS	1194	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
wChem_00275	CDS	996	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wChem_00276	CDS	795	tlyC		COG1253	Hemolysin C
wChem_00277	CDS	645				hypothetical protein
wChem_00278	CDS	1011	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
wChem_00279	CDS	720	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
wChem_00280	CDS	711	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wChem_00281	CDS	378	rplS		COG0335	50S ribosomal protein L19
wChem_00282	CDS	159				hypothetical protein
wChem_00283	CDS	1251				hypothetical protein
wChem_00284	CDS	798	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wChem_00285	CDS	1002	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
wChem_00286	CDS	618	lipB	2.3.1.181	COG0321	Octanoyltransferase
wChem_00287	CDS	1665				hypothetical protein
wChem_00288	CDS	615				hypothetical protein
wChem_00289	CDS	615				hypothetical protein
wChem_00290	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00291	CDS	294				hypothetical protein
wChem_00292	tRNA	89				tRNA-Ser(gga)
wChem_00293	CDS	1092				hypothetical protein
wChem_00294	CDS	1263	proP_2			Proline/betaine transporter
wChem_00295	CDS	1803	aspS	6.1.1.12		Aspartate--tRNA ligase
wChem_00296	CDS	432				hypothetical protein
wChem_00297	CDS	612	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wChem_00298	tRNA	75				tRNA-Asn(gtt)
wChem_00299	CDS	198				hypothetical protein
wChem_00300	CDS	267				hypothetical protein
wChem_00301	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00302	CDS	234				hypothetical protein
wChem_00303	CDS	402				hypothetical protein
wChem_00304	CDS	381				IS630 family transposase ISWpi11
wChem_00305	CDS	351				IS630 family transposase ISWpi11
wChem_00306	CDS	1038				hypothetical protein
wChem_00307	CDS	1242	glmU		COG1207	Bifunctional protein GlmU
wChem_00308	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
wChem_00309	CDS	516			COG3039	IS5 family transposase ISCaa6
wChem_00310	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00311	CDS	1590				hypothetical protein
wChem_00312	CDS	405				IS256 family transposase ISWpi15
wChem_00313	CDS	720				IS256 family transposase ISWpi15
wChem_00314	CDS	597	ribE	2.5.1.9		Riboflavin synthase
wChem_00315	CDS	591				hypothetical protein
wChem_00316	CDS	111				hypothetical protein
wChem_00317	CDS	189				hypothetical protein
wChem_00318	CDS	291				hypothetical protein
wChem_00319	CDS	195				hypothetical protein
wChem_00320	CDS	225				IS630 family transposase ISWpi11
wChem_00321	CDS	156				hypothetical protein
wChem_00322	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00323	CDS	438			COG3039	IS5 family transposase ISCaa6
wChem_00324	CDS	351				IS630 family transposase ISWpi11
wChem_00325	CDS	381				IS630 family transposase ISWpi11
wChem_00326	CDS	1812	uvrC		COG0322	UvrABC system protein C
wChem_00327	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
wChem_00328	CDS	840	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wChem_00329	CDS	759				hypothetical protein
wChem_00330	CDS	546				hypothetical protein
wChem_00331	CDS	327	pld	3.1.4.4		Phospholipase D
wChem_00332	CDS	1545				hypothetical protein
wChem_00333	CDS	1479	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wChem_00334	CDS	1710				hypothetical protein
wChem_00335	CDS	171				hypothetical protein
wChem_00336	CDS	1362	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
wChem_00337	CDS	675				hypothetical protein
wChem_00338	CDS	1980	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wChem_00339	CDS	1023	ctaA	1.3.-.-	COG1612	Heme A synthase
wChem_00340	CDS	1608				hypothetical protein
wChem_00341	CDS	477	atpF_1			ATP synthase subunit b
wChem_00342	CDS	480	atpF_2			ATP synthase subunit b
wChem_00343	CDS	228	atpH			ATP synthase subunit c
wChem_00344	CDS	726	atpB		COG0356	ATP synthase subunit a
wChem_00345	CDS	1266				hypothetical protein
wChem_00346	CDS	1251	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wChem_00347	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wChem_00348	CDS	360				hypothetical protein
wChem_00349	CDS	873				hypothetical protein
wChem_00350	CDS	354				hypothetical protein
wChem_00351	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wChem_00352	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wChem_00353	CDS	1155		3.4.24.-	COG0612	putative zinc protease
wChem_00354	CDS	1323				hypothetical protein
wChem_00355	CDS	603	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wChem_00356	CDS	417				hypothetical protein
wChem_00357	CDS	402				hypothetical protein
wChem_00358	CDS	522	yceJ		COG3038	Cytochrome b561 
wChem_00359	CDS	1029		1.6.5.11	COG2070	NADH:quinone reductase
wChem_00360	CDS	1128				hypothetical protein
wChem_00361	CDS	375				hypothetical protein
wChem_00362	CDS	2346	virB4_2		COG3451	Type IV secretion system protein virB4
wChem_00363	CDS	2931				hypothetical protein
wChem_00364	CDS	939				hypothetical protein
wChem_00365	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00366	CDS	810				hypothetical protein
wChem_00367	CDS	627				hypothetical protein
wChem_00368	CDS	1029				hypothetical protein
wChem_00369	CDS	222				hypothetical protein
wChem_00370	CDS	165				hypothetical protein
wChem_00371	CDS	1188				hypothetical protein
wChem_00372	CDS	570				hypothetical protein
wChem_00373	CDS	885	era			GTPase Era
wChem_00374	CDS	822				hypothetical protein
wChem_00375	CDS	204				hypothetical protein
wChem_00376	CDS	501				hypothetical protein
wChem_00377	CDS	1428	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wChem_00378	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
wChem_00379	CDS	1329	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wChem_00380	CDS	3267	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wChem_00381	CDS	2646				hypothetical protein
wChem_00382	CDS	1233	petB		COG1290	Cytochrome b
wChem_00383	CDS	765	petC		COG2857	Cytochrome c1
wChem_00384	CDS	1935	uvrB		COG0556	UvrABC system protein B
wChem_00385	CDS	207				hypothetical protein
wChem_00386	tRNA	90				tRNA-Ser(tga)
wChem_00387	CDS	1368	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
wChem_00388	CDS	1149	surA_1	5.2.1.8		Chaperone SurA
wChem_00389	CDS	699	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wChem_00390	CDS	675	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wChem_00391	CDS	1359	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wChem_00392	CDS	1278	eno	4.2.1.11		Enolase
wChem_00393	CDS	1032	obg	3.6.5.-		GTPase Obg
wChem_00394	tmRNA	335	ssrA			transfer-messenger RNA, SsrA
wChem_00395	CDS	456				hypothetical protein
wChem_00396	CDS	324				hypothetical protein
wChem_00397	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00398	CDS	300				hypothetical protein
wChem_00399	CDS	627				hypothetical protein
wChem_00400	CDS	1263	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wChem_00401	CDS	1122	dnaJ_1		COG0484	Chaperone protein DnaJ
wChem_00402	tRNA	75				tRNA-Arg(acg)
wChem_00403	CDS	129				hypothetical protein
wChem_00404	CDS	1428	tldD	3.4.-.-	COG0312	Metalloprotease TldD
wChem_00405	tRNA	86				tRNA-Leu(cag)
wChem_00406	CDS	492				hypothetical protein
wChem_00407	CDS	396				hypothetical protein
wChem_00408	CDS	708				hypothetical protein
wChem_00409	CDS	804	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
wChem_00410	CDS	882				hypothetical protein
wChem_00411	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00412	CDS	405				IS256 family transposase ISWpi15
wChem_00413	CDS	720				IS256 family transposase ISWpi15
wChem_00414	CDS	588				hypothetical protein
wChem_00415	tRNA	75				tRNA-Gln(ttg)
wChem_00416	CDS	1044				hypothetical protein
wChem_00417	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wChem_00418	CDS	1614				hypothetical protein
wChem_00419	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00420	CDS	1956	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
wChem_00421	CDS	978		1.3.1.103		2-haloacrylate reductase
wChem_00422	CDS	366				hypothetical protein
wChem_00423	CDS	855				hypothetical protein
wChem_00424	CDS	1269	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wChem_00425	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wChem_00426	CDS	930				hypothetical protein
wChem_00427	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wChem_00428	CDS	942	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wChem_00429	CDS	948				hypothetical protein
wChem_00430	CDS	351				IS630 family transposase ISWpi11
wChem_00431	CDS	381				IS630 family transposase ISWpi11
wChem_00432	CDS	324				hypothetical protein
wChem_00433	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00434	CDS	1059				hypothetical protein
wChem_00435	CDS	2589	polA	2.7.7.7		DNA polymerase I, thermostable
wChem_00436	CDS	351				IS630 family transposase ISWpi11
wChem_00437	CDS	381				IS630 family transposase ISWpi11
wChem_00438	CDS	834			COG3039	IS5 family transposase ISCaa6
wChem_00439	CDS	810				hypothetical protein
wChem_00440	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wChem_00441	CDS	1203	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
wChem_00442	CDS	324	trxA		COG0526	Thioredoxin 1
wChem_00443	tRNA	77				tRNA-Met(cat)
wChem_00444	CDS	594				hypothetical protein
wChem_00445	CDS	2484	leuS	6.1.1.4		Leucine--tRNA ligase
wChem_00446	CDS	750				hypothetical protein
wChem_00447	CDS	669				hypothetical protein
