locus_tag	ftype	length_bp	gene	EC_number	COG	product
wTpre_00058	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wTpre_00059	CDS	1323				hypothetical protein
wTpre_00060	CDS	1332		3.4.24.-	COG0612	putative zinc protease
wTpre_00061	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wTpre_00062	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wTpre_00063	CDS	372				hypothetical protein
wTpre_00064	CDS	873				hypothetical protein
wTpre_00065	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
wTpre_00066	CDS	450				hypothetical protein
wTpre_00067	CDS	150				hypothetical protein
wTpre_00068	CDS	438				hypothetical protein
wTpre_00069	CDS	429				hypothetical protein
wTpre_00070	CDS	189				hypothetical protein
wTpre_00071	CDS	183				hypothetical protein
wTpre_00072	CDS	1707	argS	6.1.1.19		Arginine--tRNA ligase
wTpre_00073	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wTpre_00074	CDS	432				hypothetical protein
wTpre_00075	CDS	132				hypothetical protein
wTpre_00076	CDS	183				hypothetical protein
wTpre_00077	CDS	153				hypothetical protein
wTpre_00078	CDS	1392				hypothetical protein
wTpre_00079	CDS	684				hypothetical protein
wTpre_00080	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wTpre_00081	CDS	1461	sctC			Type 3 secretion system secretin
wTpre_00082	CDS	255				hypothetical protein
wTpre_00083	CDS	711	ccmC		COG0755	Heme exporter protein C
wTpre_00084	CDS	819	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wTpre_00085	CDS	129				hypothetical protein
wTpre_00086	CDS	195				hypothetical protein
wTpre_00087	CDS	2040	recG	3.6.4.12		ATP-dependent DNA helicase RecG
wTpre_00088	CDS	159				hypothetical protein
wTpre_00089	CDS	123				hypothetical protein
wTpre_00090	CDS	276				hypothetical protein
wTpre_00091	CDS	309				hypothetical protein
wTpre_00092	CDS	1227	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wTpre_00093	CDS	915				hypothetical protein
wTpre_00094	CDS	288				hypothetical protein
wTpre_00095	CDS	183				hypothetical protein
wTpre_00096	CDS	1515	secD		COG0342	Protein translocase subunit SecD
wTpre_00097	CDS	159				hypothetical protein
wTpre_00098	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wTpre_00099	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wTpre_00100	CDS	1185	gltP		COG1301	Proton/glutamate-aspartate symporter
wTpre_00101	CDS	591	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wTpre_00102	CDS	171				hypothetical protein
wTpre_00103	CDS	195				hypothetical protein
wTpre_00104	CDS	1956	ligA	6.5.1.2		DNA ligase
wTpre_00105	CDS	105				hypothetical protein
wTpre_00106	CDS	306				IS481 family transposase ISWpi2
wTpre_00107	CDS	1878				hypothetical protein
wTpre_00108	CDS	198				hypothetical protein
wTpre_00109	CDS	183				hypothetical protein
wTpre_00110	CDS	723	ftsQ			Cell division protein FtsQ
wTpre_00111	CDS	957	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wTpre_00112	CDS	99				hypothetical protein
wTpre_00113	CDS	378			COG1146	Ferredoxin 1
wTpre_00114	CDS	162				hypothetical protein
wTpre_00115	CDS	159				hypothetical protein
wTpre_00116	CDS	255				hypothetical protein
wTpre_00117	CDS	615	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wTpre_00118	CDS	150	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
wTpre_00119	CDS	900	ribN			Riboflavin transporter
wTpre_00120	CDS	144				hypothetical protein
wTpre_00121	CDS	165				hypothetical protein
wTpre_00122	CDS	339				hypothetical protein
wTpre_00123	CDS	282				hypothetical protein
wTpre_00124	CDS	1125				hypothetical protein
wTpre_00125	CDS	1341				hypothetical protein
wTpre_00126	CDS	1107	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
wTpre_00127	CDS	204				hypothetical protein
wTpre_00128	CDS	255				hypothetical protein
wTpre_00129	CDS	303				hypothetical protein
wTpre_00130	CDS	2091	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wTpre_00131	CDS	219				hypothetical protein
wTpre_00132	CDS	231				hypothetical protein
wTpre_00133	CDS	186				hypothetical protein
wTpre_00134	CDS	147				hypothetical protein
wTpre_00135	CDS	216				hypothetical protein
wTpre_00136	CDS	2511	mutS		COG0249	DNA mismatch repair protein MutS
wTpre_00137	CDS	165				hypothetical protein
wTpre_00138	CDS	654				hypothetical protein
wTpre_00139	CDS	1803	aspS	6.1.1.12		Aspartate--tRNA ligase
wTpre_00140	CDS	633	acm	3.2.1.17		Lysozyme M1
wTpre_00141	CDS	153				hypothetical protein
wTpre_00142	CDS	1263	proP_1			Proline/betaine transporter
wTpre_00143	CDS	966	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wTpre_00144	CDS	1443				hypothetical protein
wTpre_00145	CDS	303				hypothetical protein
wTpre_00146	CDS	1287				hypothetical protein
wTpre_00147	CDS	1014	prfB		COG1186	Peptide chain release factor RF2
wTpre_00148	CDS	138				hypothetical protein
wTpre_00149	CDS	1371			COG2239	Magnesium transporter MgtE
wTpre_00150	CDS	285				hypothetical protein
wTpre_00151	CDS	348				hypothetical protein
wTpre_00152	CDS	291				hypothetical protein
wTpre_00153	CDS	165				hypothetical protein
wTpre_00154	CDS	195				hypothetical protein
wTpre_00155	CDS	438				hypothetical protein
wTpre_00156	CDS	171				hypothetical protein
wTpre_00157	CDS	300				hypothetical protein
wTpre_00158	CDS	171				hypothetical protein
wTpre_00159	CDS	156				hypothetical protein
wTpre_00160	CDS	654				hypothetical protein
wTpre_00161	CDS	477				hypothetical protein
wTpre_00162	CDS	861	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wTpre_00163	CDS	351	rbfA			Ribosome-binding factor A
wTpre_00164	CDS	2322	infB			Translation initiation factor IF-2
wTpre_00165	CDS	1554	nusA		COG0195	Transcription termination/antitermination protein NusA
wTpre_00166	CDS	309				hypothetical protein
wTpre_00167	CDS	300				hypothetical protein
wTpre_00168	CDS	240				hypothetical protein
wTpre_00169	CDS	324	mdtC			Multidrug resistance protein MdtC
wTpre_00170	CDS	540	cusA		COG3696	Cation efflux system protein CusA
wTpre_00171	CDS	144				hypothetical protein
wTpre_00172	CDS	216				hypothetical protein
wTpre_00173	CDS	651				hypothetical protein
wTpre_00174	CDS	738				hypothetical protein
wTpre_00175	CDS	1383	dnaA_1			Chromosomal replication initiator protein DnaA
wTpre_00176	CDS	876	secF			Protein translocase subunit SecF
wTpre_00177	CDS	525				hypothetical protein
wTpre_00178	CDS	1710	yidC		COG0706	Membrane protein insertase YidC
wTpre_00179	CDS	429	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
wTpre_00180	CDS	483	nusB			Transcription antitermination protein NusB
wTpre_00181	CDS	156				hypothetical protein
wTpre_00182	CDS	306				hypothetical protein
wTpre_00183	CDS	462	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
wTpre_00184	CDS	195				hypothetical protein
wTpre_00185	CDS	186				hypothetical protein
wTpre_00186	CDS	171				hypothetical protein
wTpre_00187	CDS	390				hypothetical protein
wTpre_00188	CDS	735				hypothetical protein
wTpre_00189	CDS	375	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wTpre_00190	CDS	1260	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wTpre_00191	CDS	531				hypothetical protein
wTpre_00192	CDS	132				hypothetical protein
wTpre_00193	CDS	471				hypothetical protein
wTpre_00194	CDS	156				hypothetical protein
wTpre_00195	CDS	264				hypothetical protein
wTpre_00196	CDS	681	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wTpre_00197	CDS	231				hypothetical protein
wTpre_00198	CDS	357				hypothetical protein
wTpre_00199	CDS	321				hypothetical protein
wTpre_00200	CDS	789	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wTpre_00201	CDS	759	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wTpre_00202	CDS	135				hypothetical protein
wTpre_00203	CDS	264				hypothetical protein
wTpre_00204	CDS	150				hypothetical protein
wTpre_00205	CDS	1179	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
wTpre_00206	CDS	495				hypothetical protein
wTpre_00207	CDS	225				hypothetical protein
wTpre_00208	CDS	141				hypothetical protein
wTpre_00209	CDS	183				hypothetical protein
wTpre_00210	CDS	132				hypothetical protein
wTpre_00211	CDS	99				hypothetical protein
wTpre_00212	CDS	444				hypothetical protein
wTpre_00213	CDS	150				hypothetical protein
wTpre_00214	CDS	114				hypothetical protein
wTpre_00215	CDS	144				hypothetical protein
wTpre_00216	CDS	165				hypothetical protein
wTpre_00217	CDS	2574	valS	6.1.1.9		Valine--tRNA ligase
wTpre_00218	CDS	156				hypothetical protein
wTpre_00219	CDS	126				hypothetical protein
wTpre_00220	CDS	1317				hypothetical protein
wTpre_00221	CDS	1110	bamB		COG1520	Outer membrane protein assembly factor BamB
wTpre_00222	CDS	1389	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
wTpre_00223	CDS	837	xerD_1		COG4974	Tyrosine recombinase XerD
wTpre_00224	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wTpre_00225	CDS	981	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wTpre_00226	CDS	429				hypothetical protein
wTpre_00227	CDS	1512	prsE			Type I secretion system membrane fusion protein PrsE
wTpre_00228	CDS	765	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
wTpre_00229	CDS	1551	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
wTpre_00230	CDS	888	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
wTpre_00231	CDS	438	rnhA	3.1.26.4	COG0328	Ribonuclease HI
wTpre_00232	CDS	2937				hypothetical protein
wTpre_00233	CDS	432				hypothetical protein
wTpre_00234	CDS	1395	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
wTpre_00235	CDS	657				hypothetical protein
wTpre_00236	CDS	654				hypothetical protein
wTpre_00237	CDS	168	tatA			Sec-independent protein translocase protein TatA
wTpre_00238	CDS	738	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
wTpre_00239	tRNA	75				tRNA-Arg(cct)
wTpre_00240	CDS	942	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
wTpre_00241	CDS	309				hypothetical protein
wTpre_00242	CDS	165				hypothetical protein
wTpre_00243	CDS	171				hypothetical protein
wTpre_00244	CDS	177				hypothetical protein
wTpre_00245	CDS	117				hypothetical protein
wTpre_00246	CDS	426	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wTpre_00247	CDS	174				hypothetical protein
wTpre_00248	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
wTpre_00249	CDS	357				hypothetical protein
wTpre_00250	CDS	525	yrdA		COG0663	Protein YrdA
wTpre_00251	CDS	315				hypothetical protein
wTpre_00252	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wTpre_00253	CDS	219				hypothetical protein
wTpre_00254	CDS	252				hypothetical protein
wTpre_00255	CDS	1236				hypothetical protein
wTpre_00256	tRNA	88				tRNA-Leu(gag)
wTpre_00257	CDS	1104	ribA	3.5.4.25		GTP cyclohydrolase-2
wTpre_00258	CDS	681				hypothetical protein
wTpre_00259	CDS	792	virB9		COG3504	Type IV secretion system protein virB9
wTpre_00260	CDS	1512				hypothetical protein
wTpre_00261	CDS	993			COG0630	Type IV secretion system protein VirB11
wTpre_00262	CDS	1974				hypothetical protein
wTpre_00263	CDS	351				hypothetical protein
wTpre_00264	CDS	528				hypothetical protein
wTpre_00265	CDS	183				hypothetical protein
wTpre_00266	CDS	723				hypothetical protein
wTpre_00267	CDS	1812	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
wTpre_00268	CDS	414				hypothetical protein
wTpre_00269	tRNA	77				tRNA-Asp(gtc)
wTpre_00270	CDS	846	rpsB		COG0052	30S ribosomal protein S2
wTpre_00271	CDS	846	tsf		COG0264	Elongation factor Ts
wTpre_00272	CDS	744	pyrH	2.7.4.22	COG0528	Uridylate kinase
wTpre_00273	CDS	558	frr		COG0233	Ribosome-recycling factor
wTpre_00274	CDS	1017	pstS			Phosphate-binding protein PstS
wTpre_00275	CDS	417				hypothetical protein
wTpre_00276	CDS	240				hypothetical protein
wTpre_00277	CDS	273				hypothetical protein
wTpre_00278	CDS	336	trkG_1		COG0168	Trk system potassium uptake protein TrkG
wTpre_00279	CDS	447	trkG_2		COG0168	Trk system potassium uptake protein TrkG
wTpre_00280	CDS	231				hypothetical protein
wTpre_00281	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
wTpre_00282	CDS	279				hypothetical protein
wTpre_00283	CDS	696				hypothetical protein
wTpre_00284	CDS	777	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wTpre_00285	CDS	348				hypothetical protein
wTpre_00286	CDS	153				hypothetical protein
wTpre_00287	CDS	1173	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wTpre_00288	CDS	201				hypothetical protein
wTpre_00289	CDS	654				hypothetical protein
wTpre_00290	CDS	387				hypothetical protein
wTpre_00291	CDS	696	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
wTpre_00292	CDS	627				hypothetical protein
wTpre_00293	CDS	210				hypothetical protein
wTpre_00294	CDS	507	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
wTpre_00295	tRNA	74				tRNA-Phe(gaa)
wTpre_00296	CDS	939				hypothetical protein
wTpre_00297	CDS	192				hypothetical protein
wTpre_00298	CDS	1020				hypothetical protein
wTpre_00299	CDS	183				hypothetical protein
wTpre_00300	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wTpre_00301	CDS	348				hypothetical protein
wTpre_00302	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wTpre_00303	CDS	3249	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
wTpre_00304	CDS	447				hypothetical protein
wTpre_00305	CDS	1017				hypothetical protein
wTpre_00306	CDS	357	ddmB			Dicamba O-demethylase, ferredoxin component
wTpre_00307	CDS	1281				hypothetical protein
wTpre_00308	CDS	1734	dnaG	2.7.7.-		DNA primase
wTpre_00309	CDS	1167	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wTpre_00310	CDS	1131				hypothetical protein
wTpre_00311	CDS	606	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wTpre_00312	CDS	585				hypothetical protein
wTpre_00313	CDS	264				hypothetical protein
wTpre_00314	CDS	132				hypothetical protein
wTpre_00315	CDS	648				hypothetical protein
wTpre_00316	CDS	378	dksA			RNA polymerase-binding transcription factor DksA
wTpre_00317	CDS	183				hypothetical protein
wTpre_00318	CDS	336				hypothetical protein
wTpre_00319	CDS	387				hypothetical protein
wTpre_00320	CDS	129				hypothetical protein
wTpre_00321	CDS	444				hypothetical protein
wTpre_00322	CDS	306				IS110 family transposase ISWpi12
wTpre_00323	CDS	321				hypothetical protein
wTpre_00324	CDS	195				hypothetical protein
wTpre_00325	CDS	972	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
wTpre_00326	CDS	759	tatC		COG0805	Sec-independent protein translocase protein TatC
wTpre_00327	CDS	174				hypothetical protein
wTpre_00328	CDS	246				hypothetical protein
wTpre_00329	CDS	99				hypothetical protein
wTpre_00330	CDS	330				hypothetical protein
wTpre_00331	CDS	423				hypothetical protein
wTpre_00332	CDS	312				hypothetical protein
wTpre_00333	CDS	291				hypothetical protein
wTpre_00334	CDS	126				hypothetical protein
wTpre_00335	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wTpre_00336	CDS	948	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wTpre_00337	CDS	411				hypothetical protein
wTpre_00338	CDS	198				hypothetical protein
wTpre_00339	CDS	369				hypothetical protein
wTpre_00340	CDS	1422	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wTpre_00341	CDS	732	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wTpre_00342	CDS	726	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wTpre_00343	CDS	156				hypothetical protein
wTpre_00344	CDS	201	rpmG2		COG0267	50S ribosomal protein L33 2
wTpre_00345	CDS	1758	rne	3.1.26.12	COG1530	Ribonuclease E
wTpre_00346	CDS	1911	dnaK		COG0443	Chaperone protein DnaK
wTpre_00347	CDS	288	bolA		COG0271	DNA-binding transcriptional regulator BolA
wTpre_00348	CDS	1233	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wTpre_00349	CDS	1563	murE	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wTpre_00350	CDS	126				hypothetical protein
wTpre_00351	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
wTpre_00352	CDS	471				hypothetical protein
wTpre_00353	CDS	588	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wTpre_00354	CDS	861				hypothetical protein
wTpre_00355	CDS	108				hypothetical protein
wTpre_00356	CDS	318				hypothetical protein
wTpre_00357	CDS	102				hypothetical protein
wTpre_00358	CDS	651				hypothetical protein
wTpre_00359	CDS	1515	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
wTpre_00360	CDS	1443	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
wTpre_00361	tRNA	84				tRNA-Leu(caa)
wTpre_00362	CDS	603				hypothetical protein
wTpre_00363	CDS	282				hypothetical protein
wTpre_00364	CDS	198				hypothetical protein
wTpre_00365	CDS	240				hypothetical protein
wTpre_00366	CDS	183				hypothetical protein
wTpre_00367	CDS	129				hypothetical protein
wTpre_00368	CDS	1350	gltX1_1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
wTpre_00369	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
wTpre_00370	CDS	1236	cca	2.7.7.72		CCA-adding enzyme
wTpre_00371	CDS	675				hypothetical protein
wTpre_00372	CDS	1281	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wTpre_00373	CDS	132				hypothetical protein
wTpre_00374	CDS	183				hypothetical protein
wTpre_00375	CDS	153				hypothetical protein
wTpre_00376	CDS	1320	pyrC	3.5.2.3	COG0044	Dihydroorotase
wTpre_00377	CDS	1185	rnd_1	3.1.13.5	COG0349	Ribonuclease D
wTpre_00378	CDS	579	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wTpre_00379	CDS	1404				hypothetical protein
wTpre_00380	CDS	852				hypothetical protein
wTpre_00381	CDS	1530	metG	6.1.1.10		Methionine--tRNA ligase
wTpre_00382	CDS	339	bamE			Outer membrane protein assembly factor BamE
wTpre_00383	CDS	990	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wTpre_00384	CDS	798	ygfZ			tRNA-modifying protein YgfZ
wTpre_00385	CDS	291	groS1		COG0234	10 kDa chaperonin 1
wTpre_00386	CDS	1659	groL5			60 kDa chaperonin 5
wTpre_00387	CDS	504				hypothetical protein
wTpre_00388	CDS	1347	alsT_1		COG1115	Amino-acid carrier protein AlsT
wTpre_00389	CDS	2112				hypothetical protein
wTpre_00390	CDS	591	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
wTpre_00391	CDS	237	infA			Translation initiation factor IF-1
wTpre_00392	CDS	2130				hypothetical protein
wTpre_00393	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wTpre_00394	CDS	1524				hypothetical protein
wTpre_00395	CDS	939	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wTpre_00396	CDS	594	engB			GTP-binding protein EngB
wTpre_00397	CDS	1092	prfA		COG0216	Peptide chain release factor 1
wTpre_00398	CDS	210				hypothetical protein
wTpre_00399	CDS	291				hypothetical protein
wTpre_00400	CDS	930				hypothetical protein
wTpre_00401	CDS	492				hypothetical protein
wTpre_00402	CDS	207				hypothetical protein
wTpre_00403	CDS	381	mdtL_1			Multidrug resistance protein MdtL
wTpre_00404	CDS	261				hypothetical protein
wTpre_00405	CDS	1023	murC_1	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
wTpre_00406	CDS	627	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wTpre_00407	CDS	162				hypothetical protein
wTpre_00408	CDS	207				hypothetical protein
wTpre_00409	CDS	1149	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
wTpre_00410	CDS	192				hypothetical protein
wTpre_00411	CDS	909	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wTpre_00412	CDS	153				hypothetical protein
wTpre_00413	CDS	102				hypothetical protein
wTpre_00414	CDS	249				hypothetical protein
wTpre_00415	CDS	423				hypothetical protein
wTpre_00416	CDS	252				hypothetical protein
wTpre_00417	CDS	2814	uvrA			UvrABC system protein A
wTpre_00418	CDS	1338				hypothetical protein
wTpre_00419	CDS	999	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
wTpre_00420	CDS	786	lepB	3.4.21.89	COG0681	Signal peptidase I
wTpre_00421	CDS	1902	hscA		COG0443	Chaperone protein HscA
wTpre_00422	CDS	459	hscB		COG1076	Co-chaperone protein HscB 
wTpre_00423	CDS	387	iscA		COG0316	Iron-binding protein IscA
wTpre_00424	CDS	384	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wTpre_00425	CDS	1068	ftsY		COG0552	Signal recognition particle receptor FtsY
wTpre_00426	CDS	1344	radA	3.6.4.-	COG1066	DNA repair protein RadA
wTpre_00427	CDS	1203	proP_2			Proline/betaine transporter
wTpre_00428	CDS	2451	topA	5.6.2.1		DNA topoisomerase 1
wTpre_00429	CDS	228				hypothetical protein
wTpre_00430	CDS	183				hypothetical protein
wTpre_00431	CDS	558				hypothetical protein
wTpre_00432	CDS	2109				hypothetical protein
wTpre_00433	CDS	279				hypothetical protein
wTpre_00434	CDS	201				hypothetical protein
wTpre_00435	CDS	372				hypothetical protein
wTpre_00436	CDS	429				hypothetical protein
wTpre_00437	tmRNA	333	ssrA			transfer-messenger RNA, SsrA
wTpre_00438	CDS	99				hypothetical protein
wTpre_00439	CDS	1014	obg	3.6.5.-		GTPase Obg
wTpre_00440	CDS	1275	eno	4.2.1.11		Enolase
wTpre_00441	CDS	318				hypothetical protein
wTpre_00442	CDS	996	murC_2	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
wTpre_00443	CDS	612				hypothetical protein
wTpre_00444	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
wTpre_00445	CDS	474				hypothetical protein
wTpre_00446	CDS	642	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wTpre_00447	CDS	333				hypothetical protein
wTpre_00448	CDS	816				hypothetical protein
wTpre_00449	CDS	1398	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wTpre_00450	CDS	342				hypothetical protein
wTpre_00451	CDS	231				hypothetical protein
wTpre_00452	CDS	2919				hypothetical protein
wTpre_00453	CDS	3087	purL_1	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
wTpre_00454	CDS	246				hypothetical protein
