locus_tag	ftype	length_bp	gene	EC_number	COG	product
wAmi_00115	CDS	750	tatC		COG0805	Sec-independent protein translocase protein TatC
wAmi_00116	CDS	942				hypothetical protein
wAmi_00117	CDS	1257	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
wAmi_00118	CDS	1101				hypothetical protein
wAmi_00119	CDS	3381				hypothetical protein
wAmi_00120	CDS	405	apaG		COG2967	Protein ApaG
wAmi_00121	CDS	1077	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
wAmi_00122	CDS	912				hypothetical protein
wAmi_00123	CDS	750			COG0217	putative transcriptional regulatory protein
wAmi_00124	CDS	510				hypothetical protein
wAmi_00125	CDS	849				hypothetical protein
wAmi_00126	CDS	1833	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wAmi_00127	CDS	1191				hypothetical protein
wAmi_00128	CDS	2544	polA	2.7.7.7	COG0258	DNA polymerase I, thermostable
wAmi_00129	CDS	1002				hypothetical protein
wAmi_00130	CDS	189				hypothetical protein
wAmi_00131	CDS	252				hypothetical protein
wAmi_00132	tRNA	73				tRNA-Cys(gca)
wAmi_00133	CDS	909	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wAmi_00134	CDS	579	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wAmi_00135	CDS	348				hypothetical protein
wAmi_00136	CDS	1239	ftsA		COG0849	Cell division protein FtsA
wAmi_00137	CDS	534	def	3.5.1.88		Peptide deformylase
wAmi_00138	CDS	789				hypothetical protein
wAmi_00139	CDS	1044				hypothetical protein
wAmi_00140	CDS	1200	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
wAmi_00141	CDS	225				hypothetical protein
wAmi_00142	CDS	1983	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wAmi_00143	CDS	1077				hypothetical protein
wAmi_00144	CDS	510				hypothetical protein
wAmi_00145	CDS	1398	gltX1_2	6.1.1.17		Glutamate--tRNA ligase 1
wAmi_00146	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
wAmi_00147	CDS	951	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wAmi_00148	CDS	552	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wAmi_00149	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wAmi_00150	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wAmi_00151	CDS	369			COG0537	putative HIT-like protein
wAmi_00152	CDS	369				hypothetical protein
wAmi_00153	CDS	1413				hypothetical protein
wAmi_00154	CDS	945	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wAmi_00155	CDS	594	engB			GTP-binding protein EngB
wAmi_00156	CDS	1086	prfA		COG0216	Peptide chain release factor 1
wAmi_00157	CDS	3714	smc_1			Chromosome partition protein Smc
wAmi_00158	CDS	534				hypothetical protein
wAmi_00159	CDS	945				hypothetical protein
wAmi_00160	CDS	603				hypothetical protein
wAmi_00161	CDS	2628				hypothetical protein
wAmi_00162	CDS	606				hypothetical protein
wAmi_00163	CDS	1326	fpgS	6.3.2.17		Folylpolyglutamate synthase
wAmi_00164	CDS	738				hypothetical protein
wAmi_00165	CDS	543				hypothetical protein
wAmi_00166	CDS	705				hypothetical protein
wAmi_00167	CDS	291				hypothetical protein
wAmi_00168	CDS	648	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
wAmi_00169	CDS	654	fzlA			FtsZ-localized protein A
wAmi_00170	CDS	1620				hypothetical protein
wAmi_00171	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
wAmi_00172	CDS	465				hypothetical protein
wAmi_00173	CDS	822	msp4			Major surface antigen 4
wAmi_00174	CDS	651				hypothetical protein
wAmi_00175	CDS	1308	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wAmi_00176	CDS	609	gmk	2.7.4.8	COG0194	Guanylate kinase
wAmi_00177	CDS	1794				hypothetical protein
wAmi_00178	CDS	1233				hypothetical protein
wAmi_00179	CDS	711				hypothetical protein
wAmi_00180	CDS	1356	pyrC	3.5.2.3		Dihydroorotase
wAmi_00181	CDS	2538				hypothetical protein
wAmi_00182	CDS	594	recR		COG0353	Recombination protein RecR
wAmi_00183	CDS	720	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
wAmi_00184	CDS	726	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wAmi_00185	CDS	378	rplS		COG0335	50S ribosomal protein L19
wAmi_00186	CDS	1284				hypothetical protein
wAmi_00187	CDS	798	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wAmi_00188	CDS	999				hypothetical protein
wAmi_00189	CDS	186				hypothetical protein
wAmi_00190	CDS	507	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
wAmi_00191	tRNA	74				tRNA-Phe(gaa)
wAmi_00192	CDS	1995	priA	3.6.4.-	COG1198	Primosomal protein N'
wAmi_00193	CDS	537	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
wAmi_00194	CDS	723	ybhL		COG0670	Inner membrane protein YbhL
wAmi_00195	CDS	765		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
wAmi_00196	CDS	129				hypothetical protein
wAmi_00197	CDS	321	grxD		COG0278	Glutaredoxin 4
wAmi_00198	CDS	225			COG0271	putative protein RP812
wAmi_00199	CDS	1479				hypothetical protein
wAmi_00200	CDS	375				IS982 family transposase ISWpi16
wAmi_00201	CDS	207				hypothetical protein
wAmi_00202	CDS	1236				hypothetical protein
wAmi_00203	CDS	1572	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wAmi_00204	CDS	834				hypothetical protein
wAmi_00205	CDS	1509	comM		COG0606	Competence protein ComM
wAmi_00206	CDS	618				hypothetical protein
wAmi_00207	CDS	1230	ftsZ			Cell division protein FtsZ
wAmi_00208	CDS	435				hypothetical protein
wAmi_00209	CDS	1032	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wAmi_00210	CDS	417				hypothetical protein
wAmi_00211	CDS	531				hypothetical protein
wAmi_00212	CDS	450	smpB			SsrA-binding protein
wAmi_00213	CDS	780	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wAmi_00214	CDS	1170	gltP		COG1301	Proton/glutamate-aspartate symporter
wAmi_00215	CDS	591	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
wAmi_00216	CDS	2661	secA		COG0653	Protein translocase subunit SecA
wAmi_00217	CDS	525				hypothetical protein
wAmi_00218	CDS	819				hypothetical protein
wAmi_00219	CDS	330				hypothetical protein
wAmi_00220	CDS	324	ihfA		COG0776	Integration host factor subunit alpha
wAmi_00221	CDS	1209				hypothetical protein
wAmi_00222	CDS	249				hypothetical protein
wAmi_00223	CDS	762	pytH	3.1.1.88		Pyrethroid hydrolase
wAmi_00224	CDS	1134				hypothetical protein
wAmi_00225	CDS	627	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wAmi_00226	CDS	657				hypothetical protein
wAmi_00227	CDS	441				hypothetical protein
wAmi_00228	CDS	207	rpmI		COG0291	50S ribosomal protein L35
wAmi_00229	CDS	366	rplT			50S ribosomal protein L20
wAmi_00230	CDS	909	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wAmi_00231	CDS	2658	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wAmi_00232	CDS	906				hypothetical protein
wAmi_00233	CDS	3069				hypothetical protein
wAmi_00234	tRNA	77				tRNA-Met(cat)
wAmi_00235	CDS	2067				hypothetical protein
wAmi_00236	CDS	1797				hypothetical protein
wAmi_00237	CDS	882	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
wAmi_00238	CDS	354	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
wAmi_00239	CDS	798	ptlF		COG3504	Type IV secretion system protein PtlF
wAmi_00240	CDS	615	lipB	2.3.1.181	COG0321	Octanoyltransferase
wAmi_00241	CDS	624				hypothetical protein
wAmi_00242	CDS	2811	uvrA			UvrABC system protein A
wAmi_00243	CDS	1203	proP_2			Proline/betaine transporter
wAmi_00244	CDS	369				hypothetical protein
wAmi_00245	CDS	483	dsbB			Disulfide bond formation protein B
wAmi_00246	tRNA	74				tRNA-Gly(gcc)
wAmi_00247	CDS	192				hypothetical protein
wAmi_00248	CDS	699				hypothetical protein
wAmi_00249	CDS	1197	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
wAmi_00250	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wAmi_00251	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wAmi_00252	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wAmi_00253	CDS	711	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
wAmi_00254	CDS	741				hypothetical protein
wAmi_00255	CDS	393	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wAmi_00256	CDS	732	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wAmi_00257	CDS	1392	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
wAmi_00258	CDS	1443	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
wAmi_00259	CDS	1857	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wAmi_00260	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
wAmi_00261	CDS	588	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
wAmi_00262	CDS	1077	ribD		COG0117	Riboflavin biosynthesis protein RibD
wAmi_00263	CDS	1200				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
wAmi_00264	CDS	465	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
wAmi_00265	CDS	678	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
wAmi_00266	CDS	8526	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wAmi_00267	CDS	396	rplL			50S ribosomal protein L7/L12
wAmi_00268	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wAmi_00269	CDS	663	rplA		COG0081	50S ribosomal protein L1
wAmi_00270	CDS	441	rplK		COG0080	50S ribosomal protein L11
wAmi_00271	CDS	837	nusG			Transcription termination/antitermination protein NusG
wAmi_00272	tRNA	74				tRNA-Trp(cca)
wAmi_00273	CDS	816				hypothetical protein
wAmi_00274	CDS	327				hypothetical protein
wAmi_00275	CDS	1044				hypothetical protein
wAmi_00276	CDS	2847				hypothetical protein
wAmi_00277	CDS	657				hypothetical protein
wAmi_00278	CDS	1689				hypothetical protein
wAmi_00279	CDS	693	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
wAmi_00280	CDS	825	tlyC		COG1253	Hemolysin C
wAmi_00281	CDS	1005	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wAmi_00282	CDS	198				hypothetical protein
wAmi_00283	CDS	252				hypothetical protein
wAmi_00284	CDS	597				hypothetical protein
wAmi_00285	CDS	1137	dnaJ		COG0484	Chaperone protein DnaJ
wAmi_00286	CDS	783	map	3.4.11.18	COG0024	Methionine aminopeptidase
wAmi_00287	CDS	651				hypothetical protein
wAmi_00288	CDS	393	dksA			RNA polymerase-binding transcription factor DksA
wAmi_00289	CDS	441	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wAmi_00290	CDS	408	iscA		COG0316	Iron-binding protein IscA
wAmi_00291	CDS	459	hscB			Co-chaperone protein HscB
wAmi_00292	CDS	1722	hscA		COG0443	Chaperone protein HscA
wAmi_00293	CDS	762				hypothetical protein
wAmi_00294	CDS	237				hypothetical protein
wAmi_00295	CDS	291				hypothetical protein
wAmi_00296	CDS	1311	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wAmi_00297	CDS	1083	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wAmi_00298	CDS	1422				hypothetical protein
wAmi_00299	CDS	198				hypothetical protein
wAmi_00300	CDS	1416				hypothetical protein
wAmi_00301	CDS	858	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wAmi_00302	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wAmi_00303	CDS	1428	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wAmi_00304	tRNA	73				tRNA-Glu(ttc)
wAmi_00305	CDS	1239				hypothetical protein
wAmi_00306	CDS	1290	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
wAmi_00307	CDS	474				hypothetical protein
wAmi_00308	CDS	567				hypothetical protein
wAmi_00309	CDS	1869				hypothetical protein
wAmi_00310	CDS	273				hypothetical protein
wAmi_00311	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wAmi_00312	CDS	1548				hypothetical protein
wAmi_00313	tRNA	69				tRNA-Ser(tga)
wAmi_00314	CDS	201				hypothetical protein
wAmi_00315	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
wAmi_00316	CDS	873	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wAmi_00317	tRNA	75				tRNA-Met(cat)
wAmi_00318	CDS	324	trxA		COG0526	Thioredoxin
wAmi_00319	CDS	1281				hypothetical protein
wAmi_00320	CDS	801				hypothetical protein
wAmi_00321	CDS	3333				hypothetical protein
wAmi_00322	tRNA	76				tRNA-His(gtg)
wAmi_00323	CDS	1014	apbC		COG0489	Iron-sulfur cluster carrier protein
wAmi_00324	CDS	1416	expZ		COG0488	Nucleotide-binding protein ExpZ
wAmi_00325	CDS	939	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wAmi_00326	CDS	384				hypothetical protein
wAmi_00327	CDS	345				hypothetical protein
wAmi_00328	tRNA	74				tRNA-Val(gac)
wAmi_00329	CDS	924	zitB		COG1230	Zinc transporter ZitB
wAmi_00330	CDS	1086	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
wAmi_00331	tRNA	77				tRNA-Arg(tct)
wAmi_00332	CDS	921				hypothetical protein
wAmi_00333	CDS	183				hypothetical protein
wAmi_00334	CDS	468	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wAmi_00335	CDS	1785	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wAmi_00336	CDS	1077	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wAmi_00337	rRNA	2781				23S ribosomal RNA
wAmi_00338	rRNA	101				5S ribosomal RNA
wAmi_00339	CDS	300				hypothetical protein
wAmi_00340	CDS	948				hypothetical protein
wAmi_00341	CDS	1458	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wAmi_00342	CDS	318	atpC			ATP synthase epsilon chain
wAmi_00343	CDS	921				hypothetical protein
wAmi_00344	CDS	672	tal	2.2.1.2	COG0176	Transaldolase
wAmi_00345	CDS	3690	smc_2			Chromosome partition protein Smc
wAmi_00346	CDS	1158	surA_1	5.2.1.8		Chaperone SurA
wAmi_00347	CDS	1095				hypothetical protein
wAmi_00348	CDS	159				hypothetical protein
wAmi_00349	CDS	678				hypothetical protein
wAmi_00350	CDS	276				IS630 family transposase ISWpi11
wAmi_00351	CDS	381				hypothetical protein
wAmi_00352	CDS	192				hypothetical protein
wAmi_00353	CDS	519	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wAmi_00354	CDS	1023				hypothetical protein
wAmi_00355	CDS	192				hypothetical protein
wAmi_00356	CDS	270				hypothetical protein
wAmi_00357	CDS	1584				hypothetical protein
wAmi_00358	CDS	381				hypothetical protein
wAmi_00359	CDS	276				hypothetical protein
wAmi_00360	CDS	1578	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
wAmi_00361	CDS	1344	ffh		COG0541	Signal recognition particle protein
wAmi_00362	CDS	1284				hypothetical protein
wAmi_00363	CDS	267				hypothetical protein
wAmi_00364	CDS	564	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
wAmi_00365	CDS	900	folD			Bifunctional protein FolD protein
wAmi_00366	CDS	381				hypothetical protein
wAmi_00367	CDS	663				hypothetical protein
wAmi_00368	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wAmi_00369	CDS	978				hypothetical protein
wAmi_00370	CDS	1167	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wAmi_00371	CDS	1053				hypothetical protein
wAmi_00372	CDS	978		1.3.1.103		2-haloacrylate reductase
wAmi_00373	CDS	1470	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
wAmi_00374	CDS	828				hypothetical protein
wAmi_00375	CDS	675				hypothetical protein
wAmi_00376	tRNA	76				tRNA-Pro(tgg)
wAmi_00377	CDS	2307	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wAmi_00378	CDS	1038				hypothetical protein
wAmi_00379	CDS	525				hypothetical protein
wAmi_00380	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
wAmi_00381	CDS	474				hypothetical protein
wAmi_00382	CDS	798	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wAmi_00383	CDS	279				hypothetical protein
wAmi_00384	CDS	330				hypothetical protein
wAmi_00385	CDS	1011	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
wAmi_00386	CDS	972	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wAmi_00387	CDS	429				hypothetical protein
wAmi_00388	CDS	510				hypothetical protein
wAmi_00389	CDS	1488	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
wAmi_00390	CDS	429				hypothetical protein
wAmi_00391	CDS	438				hypothetical protein
wAmi_00392	CDS	261				hypothetical protein
wAmi_00393	CDS	189				hypothetical protein
wAmi_00394	CDS	1755	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wAmi_00395	CDS	423				hypothetical protein
wAmi_00396	CDS	4095				hypothetical protein
wAmi_00397	CDS	378				hypothetical protein
wAmi_00398	CDS	1035	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
wAmi_00399	CDS	1038	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
wAmi_00400	CDS	195	rpmF		COG0333	50S ribosomal protein L32
wAmi_00401	CDS	2124	ftsK		COG1674	DNA translocase FtsK
wAmi_00402	CDS	573				hypothetical protein
wAmi_00403	CDS	162				hypothetical protein
wAmi_00404	CDS	747				hypothetical protein
wAmi_00405	CDS	1221				hypothetical protein
wAmi_00406	CDS	2004	ligA_1	6.5.1.2	COG0272	DNA ligase
wAmi_00407	CDS	4593				hypothetical protein
wAmi_00408	CDS	936				hypothetical protein
wAmi_00409	CDS	456				hypothetical protein
wAmi_00410	CDS	273				hypothetical protein
wAmi_00411	CDS	1932	uvrB		COG0556	UvrABC system protein B
wAmi_00412	CDS	1353				hypothetical protein
wAmi_00413	CDS	237				hypothetical protein
wAmi_00414	CDS	2079				hypothetical protein
wAmi_00415	CDS	1428				hypothetical protein
wAmi_00416	CDS	1917				hypothetical protein
wAmi_00417	CDS	375				hypothetical protein
wAmi_00418	CDS	1068				hypothetical protein
wAmi_00419	CDS	360	thcC			Rhodocoxin
