locus_tag	ftype	length_bp	gene	EC_number	COG	product
wTex_00111	CDS	213				hypothetical protein
wTex_00112	CDS	672				hypothetical protein
wTex_00113	CDS	1137	bamB			Outer membrane protein assembly factor BamB
wTex_00114	CDS	255				hypothetical protein
wTex_00115	CDS	732	ctrA			Cell cycle response regulator CtrA
wTex_00116	CDS	771				hypothetical protein
wTex_00117	CDS	1071	ankX_3	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00118	CDS	714				hypothetical protein
wTex_00119	CDS	1299	ankX_4	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00120	CDS	924	ankX_5	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00121	CDS	195				hypothetical protein
wTex_00122	CDS	522			COG3039	IS5 family transposase ISCARN82
wTex_00123	CDS	210				hypothetical protein
wTex_00124	CDS	2676	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
wTex_00125	CDS	183				hypothetical protein
wTex_00126	CDS	927	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wTex_00127	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
wTex_00128	CDS	510	infC			Translation initiation factor IF-3
wTex_00129	CDS	1905	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
wTex_00130	CDS	483	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
wTex_00131	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wTex_00132	CDS	291				hypothetical protein
wTex_00133	CDS	285				hypothetical protein
wTex_00134	CDS	1005	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
wTex_00135	CDS	642	gph	3.1.3.18		Phosphoglycolate phosphatase
wTex_00136	CDS	507				hypothetical protein
wTex_00137	CDS	594	recR		COG0353	Recombination protein RecR
wTex_00138	CDS	1389	acp			Sodium/proton-dependent alanine carrier protein
wTex_00139	CDS	294				hypothetical protein
wTex_00140	CDS	336				hypothetical protein
wTex_00141	CDS	483			COG3039	IS5 family transposase ISCARN82
wTex_00142	CDS	306			COG3039	IS5 family transposase ISNGR9
wTex_00143	CDS	1599				hypothetical protein
wTex_00144	CDS	192				hypothetical protein
wTex_00145	CDS	321				hypothetical protein
wTex_00146	CDS	1278				hypothetical protein
wTex_00147	CDS	1602				hypothetical protein
wTex_00148	CDS	582				hypothetical protein
wTex_00149	CDS	546	gltT			Proton/sodium-glutamate symport protein
wTex_00150	CDS	603	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wTex_00151	CDS	354				hypothetical protein
wTex_00152	CDS	111				hypothetical protein
wTex_00153	CDS	1524				hypothetical protein
wTex_00154	CDS	174				hypothetical protein
wTex_00155	CDS	171				hypothetical protein
wTex_00156	CDS	378				hypothetical protein
wTex_00157	CDS	711				hypothetical protein
wTex_00158	CDS	438				hypothetical protein
wTex_00159	CDS	507				hypothetical protein
wTex_00160	CDS	777	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
wTex_00161	CDS	561	nfuA			Fe/S biogenesis protein NfuA
wTex_00162	CDS	1254	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wTex_00163	CDS	2562	clpB			Chaperone protein ClpB
wTex_00164	CDS	4671	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wTex_00165	CDS	297				hypothetical protein
wTex_00166	CDS	1374	pleD			Response regulator PleD
wTex_00167	CDS	111				hypothetical protein
wTex_00168	CDS	216				hypothetical protein
wTex_00169	CDS	666	ankX_6	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00170	CDS	201				hypothetical protein
wTex_00171	CDS	180				hypothetical protein
wTex_00172	CDS	375			COG1146	Ferredoxin 1
wTex_00173	CDS	1536				hypothetical protein
wTex_00174	CDS	159				hypothetical protein
wTex_00175	CDS	162				hypothetical protein
wTex_00176	tRNA	86				tRNA-Leu(caa)
wTex_00177	CDS	132				hypothetical protein
wTex_00178	CDS	501				hypothetical protein
wTex_00179	CDS	381				hypothetical protein
wTex_00180	CDS	483				hypothetical protein
wTex_00181	CDS	708				hypothetical protein
wTex_00182	CDS	753	ankX_7	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00183	CDS	435				hypothetical protein
wTex_00184	CDS	213				hypothetical protein
wTex_00185	tRNA	91				tRNA-Ser(tga)
wTex_00186	CDS	1338	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
wTex_00187	CDS	291	rplU		COG0261	50S ribosomal protein L21
wTex_00188	CDS	261	rpmA		COG0211	50S ribosomal protein L27
wTex_00189	tRNA	77				tRNA-Ile(gat)
wTex_00190	CDS	1158	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
wTex_00191	CDS	168				hypothetical protein
wTex_00192	CDS	459			COG3039	IS5 family transposase ISNGR9
wTex_00193	CDS	135				hypothetical protein
wTex_00194	CDS	270			COG3039	IS5 family transposase ISAba15
wTex_00195	CDS	1443				hypothetical protein
wTex_00196	CDS	1272	abaF_1			Fosfomycin resistance protein AbaF
wTex_00197	CDS	885	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wTex_00198	CDS	1152	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
wTex_00199	CDS	204				hypothetical protein
wTex_00200	tRNA	76				tRNA-Pro(tgg)
wTex_00201	CDS	393				hypothetical protein
wTex_00202	CDS	270			COG3039	IS5 family transposase ISNGR9
wTex_00203	CDS	150				hypothetical protein
wTex_00204	CDS	294				hypothetical protein
wTex_00205	CDS	951				hypothetical protein
wTex_00206	CDS	282				hypothetical protein
wTex_00207	CDS	855	ankX_8	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00208	CDS	498	dnaG_1	2.7.7.-	COG0358	DNA primase
wTex_00209	CDS	747				hypothetical protein
wTex_00210	CDS	963	ankX_9	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00211	CDS	102				hypothetical protein
wTex_00212	CDS	1275				hypothetical protein
wTex_00213	CDS	396				hypothetical protein
wTex_00214	CDS	1095	ankX_10	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00215	CDS	1467	tlcA		COG3202	ADP,ATP carrier protein 1
wTex_00216	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wTex_00217	tRNA	73				tRNA-Gln(ttg)
wTex_00218	CDS	540				hypothetical protein
wTex_00219	CDS	567	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
wTex_00220	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
wTex_00221	CDS	1803	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wTex_00222	CDS	1356	nuoM_1	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
wTex_00223	CDS	1440	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
wTex_00224	CDS	207				hypothetical protein
wTex_00225	CDS	552				hypothetical protein
wTex_00226	CDS	1053	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
wTex_00227	CDS	750				hypothetical protein
wTex_00228	CDS	894				hypothetical protein
wTex_00229	CDS	171				hypothetical protein
wTex_00230	CDS	954				hypothetical protein
wTex_00231	CDS	138				hypothetical protein
wTex_00232	CDS	672	tal	2.2.1.2	COG0176	Transaldolase
wTex_00233	CDS	315				hypothetical protein
wTex_00234	CDS	123				hypothetical protein
wTex_00235	CDS	879				IS982 family transposase ISWpi16
wTex_00236	CDS	249				hypothetical protein
wTex_00237	CDS	132				hypothetical protein
wTex_00238	CDS	156				hypothetical protein
wTex_00239	CDS	357			COG3039	IS5 family transposase ISCARN82
wTex_00240	CDS	261				hypothetical protein
wTex_00241	CDS	174				hypothetical protein
wTex_00242	CDS	852	ankX_11	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00243	CDS	1839	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wTex_00244	CDS	1323	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wTex_00245	CDS	552	pal			Peptidoglycan-associated lipoprotein
wTex_00246	CDS	1377		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wTex_00247	CDS	1074	mreB			Cell shape-determining protein MreB
wTex_00248	CDS	1011		1.18.1.2	COG0492	Ferredoxin--NADP reductase
wTex_00249	tRNA	84				tRNA-Tyr(gta)
wTex_00250	tRNA	73				tRNA-Gly(tcc)
wTex_00251	CDS	1170	tufA_1		COG0050	Elongation factor Tu
wTex_00252	CDS	327	rpsJ		COG0051	30S ribosomal protein S10
wTex_00253	CDS	702	rplC		COG0087	50S ribosomal protein L3
wTex_00254	CDS	615	rplD			50S ribosomal protein L4
wTex_00255	CDS	273	rplW		COG0089	50S ribosomal protein L23
wTex_00256	CDS	825	rplB		COG0090	50S ribosomal protein L2
wTex_00257	CDS	285	rpsS		COG0185	30S ribosomal protein S19
wTex_00258	CDS	111				hypothetical protein
wTex_00259	CDS	999	ankX_12	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wTex_00260	CDS	372				hypothetical protein
wTex_00261	CDS	237				hypothetical protein
wTex_00262	CDS	321				hypothetical protein
wTex_00263	CDS	549				hypothetical protein
wTex_00264	CDS	132				hypothetical protein
wTex_00265	CDS	177				hypothetical protein
wTex_00266	CDS	165				hypothetical protein
wTex_00267	CDS	204				hypothetical protein
wTex_00268	CDS	270			COG3039	IS5 family transposase ISNGR9
wTex_00269	CDS	261			COG3039	IS5 family transposase ISCARN82
wTex_00270	CDS	177				hypothetical protein
wTex_00271	CDS	228				hypothetical protein
wTex_00272	CDS	495				hypothetical protein
wTex_00273	CDS	153				hypothetical protein
wTex_00274	CDS	741				hypothetical protein
wTex_00275	CDS	1110				hypothetical protein
wTex_00276	CDS	621				hypothetical protein
wTex_00277	CDS	1815	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
wTex_00278	CDS	828	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wTex_00279	CDS	2697				hypothetical protein
wTex_00280	CDS	438				hypothetical protein
wTex_00281	CDS	333				hypothetical protein
wTex_00282	CDS	519		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
wTex_00283	CDS	630				hypothetical protein
wTex_00284	CDS	576				hypothetical protein
wTex_00285	CDS	156	nuoB_1	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wTex_00286	CDS	210				hypothetical protein
wTex_00287	CDS	126				hypothetical protein
wTex_00288	CDS	762				hypothetical protein
wTex_00289	CDS	837				hypothetical protein
wTex_00290	CDS	267				hypothetical protein
wTex_00291	CDS	129				hypothetical protein
wTex_00292	CDS	270				hypothetical protein
wTex_00293	CDS	297			COG3039	IS5 family transposase ISCARN82
wTex_00294	CDS	165				hypothetical protein
wTex_00295	CDS	279				hypothetical protein
wTex_00296	CDS	222				hypothetical protein
wTex_00297	CDS	414				hypothetical protein
wTex_00298	CDS	1506	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wTex_00299	CDS	756	petC		COG2857	Cytochrome c1
wTex_00300	CDS	1227	petB		COG1290	Cytochrome b
wTex_00301	CDS	708				hypothetical protein
wTex_00302	CDS	768	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
wTex_00303	tRNA	90				tRNA-Ser(gga)
wTex_00304	CDS	1017	cgtA	3.6.5.-		GTPase Obg/CgtA
wTex_00305	CDS	1266	eno	4.2.1.11	COG0148	Enolase
wTex_00306	CDS	1302	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wTex_00307	CDS	672	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wTex_00308	CDS	225	fusA_1		COG0480	Elongation factor G
wTex_00309	CDS	456				hypothetical protein
wTex_00310	CDS	297			COG3039	IS5 family transposase ISCARN82
wTex_00311	CDS	285				hypothetical protein
wTex_00312	CDS	186				hypothetical protein
wTex_00313	tRNA	87				tRNA-Leu(caa)
wTex_00314	CDS	105				hypothetical protein
wTex_00315	CDS	111				hypothetical protein
wTex_00316	CDS	189				hypothetical protein
wTex_00317	CDS	339		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
wTex_00318	tRNA	77				tRNA-Arg(cct)
wTex_00319	CDS	714	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
wTex_00320	CDS	1182	ispDF		COG0245	Bifunctional enzyme IspD/IspF
wTex_00321	CDS	903				hypothetical protein
wTex_00322	CDS	207				hypothetical protein
wTex_00323	CDS	642				hypothetical protein
wTex_00324	CDS	168				hypothetical protein
wTex_00325	CDS	567				hypothetical protein
wTex_00326	CDS	1863	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wTex_00327	CDS	393				hypothetical protein
wTex_00328	CDS	1803	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
wTex_00329	CDS	249				hypothetical protein
wTex_00330	CDS	111				hypothetical protein
wTex_00331	CDS	645			COG3039	IS5 family transposase ISCaa6
wTex_00332	CDS	1995	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
wTex_00333	CDS	1839	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wTex_00334	CDS	261				hypothetical protein
wTex_00335	CDS	204	rnpA	3.1.26.5		Ribonuclease P protein component
wTex_00336	CDS	135	rpmH		COG0230	50S ribosomal protein L34
wTex_00337	CDS	1041				hypothetical protein
wTex_00338	CDS	1428	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wTex_00339	CDS	258	atpC			ATP synthase epsilon chain
wTex_00340	CDS	1701	argS	6.1.1.19		Arginine--tRNA ligase
wTex_00341	CDS	93				hypothetical protein
wTex_00342	CDS	141				hypothetical protein
wTex_00343	CDS	1422				hypothetical protein
wTex_00344	CDS	561	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wTex_00345	CDS	762				hypothetical protein
wTex_00346	CDS	867	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wTex_00347	CDS	1278	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
wTex_00348	CDS	768	tatC		COG0805	Sec-independent protein translocase protein TatC
wTex_00349	CDS	990	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
wTex_00350	CDS	210				hypothetical protein
wTex_00351	CDS	483			COG3039	IS5 family transposase ISCARN82
wTex_00352	CDS	156				hypothetical protein
wTex_00353	CDS	159				hypothetical protein
wTex_00354	CDS	1335	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
wTex_00355	CDS	405	apaG		COG2967	Protein ApaG
wTex_00356	CDS	1032	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
wTex_00357	CDS	360				hypothetical protein
wTex_00358	CDS	633				hypothetical protein
wTex_00359	CDS	663				hypothetical protein
wTex_00360	CDS	2610	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
wTex_00361	CDS	957	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
wTex_00362	CDS	471	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wTex_00363	CDS	780	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wTex_00364	CDS	708	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
wTex_00365	CDS	1023	pstS			Phosphate-binding protein PstS
wTex_00366	CDS	1521	nuoL_2	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wTex_00367	CDS	1239				hypothetical protein
wTex_00368	tRNA	85				tRNA-Leu(gag)
wTex_00369	CDS	678	ptlE		COG3736	Type IV secretion system protein PtlE
wTex_00370	CDS	768	virB9		COG3504	Type IV secretion system protein virB9
wTex_00371	CDS	1476				hypothetical protein
wTex_00372	CDS	984			COG0630	Type IV secretion system protein VirB11
wTex_00373	CDS	180				hypothetical protein
wTex_00374	CDS	2046				hypothetical protein
wTex_00375	CDS	1179	craA			Chloramphenicol resistance protein CraA
wTex_00376	CDS	132				hypothetical protein
wTex_00377	CDS	111				hypothetical protein
wTex_00378	CDS	186				hypothetical protein
wTex_00379	CDS	873	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wTex_00380	CDS	333	rbfA			Ribosome-binding factor A
wTex_00381	CDS	2271	infB			Translation initiation factor IF-2
wTex_00382	CDS	1554	nusA		COG0195	Transcription termination/antitermination protein NusA
wTex_00383	CDS	2025				hypothetical protein
wTex_00384	CDS	1308				hypothetical protein
wTex_00385	CDS	132				hypothetical protein
wTex_00386	CDS	111				hypothetical protein
wTex_00387	CDS	1377				hypothetical protein
wTex_00388	CDS	1911				hypothetical protein
wTex_00389	CDS	282				hypothetical protein
wTex_00390	CDS	339	ddmB			Dicamba O-demethylase, ferredoxin component
wTex_00391	CDS	1941	mutL			DNA mismatch repair protein MutL
wTex_00392	CDS	1293	glmU			Bifunctional protein GlmU
wTex_00393	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
wTex_00394	CDS	600				hypothetical protein
wTex_00395	CDS	264				hypothetical protein
wTex_00396	CDS	660	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wTex_00397	CDS	567	efp			Elongation factor P
wTex_00398	CDS	513	rimM		COG0806	Ribosome maturation factor RimM
wTex_00399	CDS	696				hypothetical protein
wTex_00400	CDS	468	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
wTex_00401	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
wTex_00402	CDS	1209	dnaN			Beta sliding clamp
wTex_00403	CDS	870				hypothetical protein
wTex_00404	CDS	918				hypothetical protein
wTex_00405	CDS	294				hypothetical protein
wTex_00406	CDS	408				hypothetical protein
wTex_00407	CDS	615				hypothetical protein
wTex_00408	CDS	207				hypothetical protein
wTex_00409	tRNA	74				tRNA-Thr(ggt)
wTex_00410	CDS	918	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wTex_00411	CDS	339	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
wTex_00412	CDS	258				hypothetical protein
wTex_00413	CDS	132				hypothetical protein
wTex_00414	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
wTex_00415	CDS	1179				hypothetical protein
wTex_00416	CDS	1215	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
wTex_00417	tRNA	76				tRNA-Phe(gaa)
wTex_00418	CDS	519	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
wTex_00419	CDS	237				hypothetical protein
wTex_00420	CDS	648				hypothetical protein
wTex_00421	CDS	729	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
wTex_00422	CDS	555	frr		COG0233	Ribosome-recycling factor
wTex_00423	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
wTex_00424	CDS	873	tsf			Elongation factor Ts
wTex_00425	CDS	843	rpsB		COG0052	30S ribosomal protein S2
wTex_00426	tRNA	75				tRNA-Asp(gtc)
wTex_00427	CDS	735	secF			Protein translocase subunit SecF
wTex_00428	CDS	570	rplY			50S ribosomal protein L25
wTex_00429	CDS	534	pth	3.1.1.29		Peptidyl-tRNA hydrolase
wTex_00430	CDS	762				hypothetical protein
wTex_00431	CDS	201	sdhA_1	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wTex_00432	CDS	2202	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wTex_00433	CDS	1485	comM		COG0606	Competence protein ComM
wTex_00434	CDS	810				hypothetical protein
wTex_00435	CDS	831	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wTex_00436	CDS	147				hypothetical protein
wTex_00437	CDS	261				hypothetical protein
wTex_00438	CDS	555	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wTex_00439	CDS	1365	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wTex_00440	CDS	183				hypothetical protein
wTex_00441	CDS	147				hypothetical protein
wTex_00442	CDS	1119				hypothetical protein
wTex_00443	CDS	504				hypothetical protein
wTex_00444	CDS	1671	yidC		COG0706	Membrane protein insertase YidC
wTex_00445	CDS	456	nusB			Transcription antitermination protein NusB
wTex_00446	CDS	210				hypothetical protein
wTex_00447	CDS	144				hypothetical protein
wTex_00448	CDS	3057	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
wTex_00449	CDS	885	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
