locus_tag	ftype	length_bp	gene	EC_number	COG	product
Mbr_00058	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
Mbr_00059	CDS	258				hypothetical protein
Mbr_00060	CDS	1167	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
Mbr_00061	CDS	570				hypothetical protein
Mbr_00062	CDS	876	lipA	2.8.1.8	COG0320	Lipoyl synthase
Mbr_00063	CDS	771				hypothetical protein
Mbr_00064	CDS	555		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
Mbr_00065	CDS	834	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Mbr_00066	CDS	600				hypothetical protein
Mbr_00067	CDS	1839				hypothetical protein
Mbr_00068	CDS	996				hypothetical protein
Mbr_00069	CDS	1374				hypothetical protein
Mbr_00070	CDS	189				hypothetical protein
Mbr_00071	CDS	1179	ftsA		COG0849	Cell division protein FtsA
Mbr_00072	CDS	954				hypothetical protein
Mbr_00073	CDS	840	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Mbr_00074	CDS	717				hypothetical protein
Mbr_00075	CDS	459				hypothetical protein
Mbr_00076	CDS	1272	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Mbr_00077	CDS	840				hypothetical protein
Mbr_00078	CDS	549				hypothetical protein
Mbr_00079	CDS	1368				hypothetical protein
Mbr_00080	CDS	1602				hypothetical protein
Mbr_00081	CDS	627	rnd_1	3.1.13.5		Ribonuclease D
Mbr_00082	CDS	1152	dnaJ_1		COG0484	Chaperone protein DnaJ
Mbr_00083	CDS	1209	aatB	2.6.1.1	COG0436	Aspartate aminotransferase
Mbr_00084	CDS	894	prfB		COG1186	Peptide chain release factor RF2
Mbr_00085	CDS	1359			COG2239	Magnesium transporter MgtE
Mbr_00086	CDS	1215	pleD_1			Response regulator PleD
Mbr_00087	CDS	141	pleD_2			Response regulator PleD
Mbr_00088	CDS	279				hypothetical protein
Mbr_00089	CDS	4737	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
Mbr_00090	CDS	2571	clpB			Chaperone protein ClpB
Mbr_00091	CDS	1440				hypothetical protein
Mbr_00092	CDS	2646				hypothetical protein
Mbr_00093	CDS	519	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
Mbr_00094	CDS	2244				hypothetical protein
Mbr_00095	CDS	642				hypothetical protein
Mbr_00096	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
Mbr_00097	CDS	1569				hypothetical protein
Mbr_00098	CDS	933	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
Mbr_00099	CDS	825				hypothetical protein
Mbr_00100	CDS	750	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
Mbr_00101	CDS	1914	dnaK			Chaperone protein DnaK
Mbr_00102	CDS	1782	rne	3.1.26.12	COG1530	Ribonuclease E
Mbr_00103	CDS	711				hypothetical protein
Mbr_00104	CDS	828				hypothetical protein
Mbr_00105	CDS	297	ihfA_1		COG0776	Integration host factor subunit alpha
Mbr_00106	CDS	1254	smc_1			Chromosome partition protein Smc
Mbr_00107	CDS	1323	glnA	6.3.1.2	COG0174	Glutamine synthetase
Mbr_00108	CDS	888	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Mbr_00109	CDS	966	mdh	1.1.1.37	COG0039	Malate dehydrogenase
Mbr_00110	CDS	108				hypothetical protein
Mbr_00111	CDS	1029		1.18.1.2	COG0492	Ferredoxin--NADP reductase
Mbr_00112	CDS	696				hypothetical protein
Mbr_00113	CDS	888	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Mbr_00114	CDS	465				hypothetical protein
Mbr_00115	CDS	612				hypothetical protein
Mbr_00116	CDS	1602	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
Mbr_00117	CDS	1344	ffh		COG0541	Signal recognition particle protein
Mbr_00118	CDS	315				hypothetical protein
Mbr_00119	CDS	678				hypothetical protein
Mbr_00120	CDS	504				hypothetical protein
Mbr_00121	CDS	390				hypothetical protein
Mbr_00122	CDS	405				hypothetical protein
Mbr_00123	CDS	555				hypothetical protein
Mbr_00124	CDS	342				hypothetical protein
Mbr_00125	tRNA	73				tRNA-Glu(ttc)
Mbr_00126	CDS	1587				hypothetical protein
Mbr_00127	CDS	720	recO			DNA repair protein RecO
Mbr_00128	CDS	1095				hypothetical protein
Mbr_00129	CDS	1068	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
Mbr_00130	CDS	411	apaG		COG2967	Protein ApaG
Mbr_00131	CDS	336				hypothetical protein
Mbr_00132	CDS	594				hypothetical protein
Mbr_00133	CDS	726				hypothetical protein
Mbr_00134	CDS	888	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Mbr_00135	CDS	558	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
Mbr_00136	CDS	537				hypothetical protein
Mbr_00137	CDS	2553				hypothetical protein
Mbr_00138	CDS	1335	pyrC	3.5.2.3	COG0044	Dihydroorotase
Mbr_00139	CDS	795				hypothetical protein
Mbr_00140	CDS	990				hypothetical protein
Mbr_00141	CDS	828				hypothetical protein
Mbr_00142	CDS	1026	era		COG1159	GTPase Era
Mbr_00143	CDS	495	recR		COG0353	Recombination protein RecR
Mbr_00144	CDS	1146				hypothetical protein
Mbr_00145	CDS	297				IS630 family transposase ISWpi11
Mbr_00146	CDS	747				hypothetical protein
Mbr_00147	CDS	1866	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
Mbr_00148	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Mbr_00149	CDS	180				hypothetical protein
Mbr_00150	CDS	1230				hypothetical protein
Mbr_00151	CDS	450				hypothetical protein
Mbr_00152	CDS	1197	argG	6.3.4.5	COG0137	Argininosuccinate synthase
Mbr_00153	CDS	537				hypothetical protein
Mbr_00154	CDS	1245	cca	2.7.7.72		CCA-adding enzyme
Mbr_00155	CDS	540				hypothetical protein
Mbr_00156	tRNA	75				tRNA-Gln(ttg)
Mbr_00157	CDS	318	cutA		COG1324	Divalent-cation tolerance protein CutA
Mbr_00158	CDS	183				hypothetical protein
Mbr_00159	CDS	306				hypothetical protein
Mbr_00160	CDS	1143				hypothetical protein
Mbr_00161	CDS	312				hypothetical protein
Mbr_00162	CDS	150				hypothetical protein
Mbr_00163	CDS	207				hypothetical protein
Mbr_00164	CDS	1230				hypothetical protein
Mbr_00165	CDS	744				hypothetical protein
Mbr_00166	CDS	1341				hypothetical protein
Mbr_00167	CDS	2592	acn	4.2.1.3	COG1048	Aconitate hydratase A
Mbr_00168	CDS	480	secB		COG1952	Protein-export protein SecB
Mbr_00169	CDS	648				hypothetical protein
Mbr_00170	CDS	675		1.-.-.-	COG5424	putative oxidoreductase CT_610
Mbr_00171	CDS	342				hypothetical protein
Mbr_00172	CDS	750	tatC		COG0805	Sec-independent protein translocase protein TatC
Mbr_00173	CDS	1017	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
Mbr_00174	CDS	621	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
Mbr_00175	CDS	480	greA		COG0782	Transcription elongation factor GreA
Mbr_00176	CDS	1524	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
Mbr_00177	CDS	543	atpH_1		COG0712	ATP synthase subunit delta
Mbr_00178	CDS	363				hypothetical protein
Mbr_00179	CDS	387	rplQ		COG0203	50S ribosomal protein L17
Mbr_00180	CDS	1101	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
Mbr_00181	CDS	408	rpsK		COG0100	30S ribosomal protein S11
Mbr_00182	CDS	369	rpsM		COG0099	30S ribosomal protein S13
Mbr_00183	CDS	627	adk	2.7.4.3	COG0563	Adenylate kinase
Mbr_00184	CDS	1323	secY		COG0201	Protein translocase subunit SecY
Mbr_00185	CDS	450	rplO			50S ribosomal protein L15
Mbr_00186	CDS	516	rpsE		COG0098	30S ribosomal protein S5
Mbr_00187	CDS	390	rplR		COG0256	50S ribosomal protein L18
Mbr_00188	CDS	540	rplF		COG0097	50S ribosomal protein L6
Mbr_00189	CDS	390	rpsH		COG0096	30S ribosomal protein S8
Mbr_00190	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Mbr_00191	CDS	537	rplE		COG0094	50S ribosomal protein L5
Mbr_00192	CDS	315	rplX			50S ribosomal protein L24
Mbr_00193	CDS	360	rplN		COG0093	50S ribosomal protein L14
Mbr_00194	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
Mbr_00195	CDS	213				hypothetical protein
Mbr_00196	CDS	426	rplP		COG0197	50S ribosomal protein L16
Mbr_00197	CDS	624	rpsC		COG0092	30S ribosomal protein S3
Mbr_00198	CDS	354	rplV		COG0091	50S ribosomal protein L22
Mbr_00199	CDS	300	rpsS		COG0185	30S ribosomal protein S19
Mbr_00200	CDS	816	rplB		COG0090	50S ribosomal protein L2
Mbr_00201	CDS	288	rplW		COG0089	50S ribosomal protein L23
Mbr_00202	CDS	630	rplD			50S ribosomal protein L4
Mbr_00203	CDS	672	rplC		COG0087	50S ribosomal protein L3
Mbr_00204	CDS	342	rpsJ		COG0051	30S ribosomal protein S10
Mbr_00205	CDS	195				hypothetical protein
Mbr_00206	CDS	4083				hypothetical protein
Mbr_00207	CDS	921	xerD_1		COG4974	Tyrosine recombinase XerD
Mbr_00208	CDS	3135	putA		COG0506	Bifunctional protein PutA
Mbr_00209	CDS	810	folP	2.5.1.15	COG0294	Dihydropteroate synthase
Mbr_00210	CDS	609				hypothetical protein
Mbr_00211	CDS	105				hypothetical protein
Mbr_00212	CDS	2385	gyrB	5.6.2.2		DNA gyrase subunit B
Mbr_00213	CDS	1032				hypothetical protein
Mbr_00214	CDS	1272		3.4.24.-	COG0612	putative zinc protease
Mbr_00215	CDS	411				hypothetical protein
Mbr_00216	CDS	309	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
Mbr_00217	CDS	420				hypothetical protein
Mbr_00218	CDS	573	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
Mbr_00219	CDS	297				hypothetical protein
Mbr_00220	CDS	267				hypothetical protein
Mbr_00221	CDS	390				hypothetical protein
Mbr_00222	CDS	1092				hypothetical protein
Mbr_00223	CDS	351	thcC			Rhodocoxin
Mbr_00224	CDS	1821	hscA		COG0443	Chaperone protein HscA
Mbr_00225	CDS	498	hscB		COG1076	Co-chaperone protein HscB 
Mbr_00226	CDS	360	iscA		COG0316	Iron-binding protein IscA
Mbr_00227	CDS	483				hypothetical protein
Mbr_00228	CDS	1269	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
Mbr_00229	CDS	1518	iscS_2	2.8.1.7		Cysteine desulfurase IscS
Mbr_00230	CDS	729				hypothetical protein
Mbr_00231	CDS	903				hypothetical protein
Mbr_00232	CDS	786	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Mbr_00233	CDS	957				hypothetical protein
Mbr_00234	CDS	258				hypothetical protein
Mbr_00235	CDS	336				hypothetical protein
Mbr_00236	CDS	648	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
Mbr_00237	CDS	1017	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
Mbr_00238	CDS	927				hypothetical protein
Mbr_00239	CDS	690	tpiA	5.3.1.1		Triosephosphate isomerase
Mbr_00240	tRNA	74				tRNA-Thr(tgt)
Mbr_00241	CDS	1962				hypothetical protein
Mbr_00242	CDS	1461				hypothetical protein
Mbr_00243	CDS	2820	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
Mbr_00244	CDS	681				hypothetical protein
Mbr_00245	CDS	285				hypothetical protein
Mbr_00246	CDS	2088				hypothetical protein
Mbr_00247	tRNA	75				tRNA-Met(cat)
Mbr_00248	CDS	921				hypothetical protein
Mbr_00249	CDS	564				hypothetical protein
Mbr_00250	CDS	1650				hypothetical protein
Mbr_00251	CDS	1134	bamB			Outer membrane protein assembly factor BamB
Mbr_00252	CDS	1398	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
Mbr_00253	CDS	114				hypothetical protein
Mbr_00254	CDS	138				hypothetical protein
Mbr_00255	CDS	1089	ychF		COG0012	Ribosome-binding ATPase YchF
Mbr_00256	CDS	1854	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Mbr_00257	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Mbr_00258	CDS	645				hypothetical protein
Mbr_00259	CDS	180				hypothetical protein
Mbr_00260	CDS	399				hypothetical protein
Mbr_00261	CDS	465				hypothetical protein
Mbr_00262	CDS	1308	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
Mbr_00263	CDS	711	lepB	3.4.21.89	COG0681	Signal peptidase I
Mbr_00264	CDS	483	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
Mbr_00265	CDS	1281	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
Mbr_00266	CDS	255	acpP		COG0236	Acyl carrier protein
Mbr_00267	CDS	1014	idiA		COG1840	Iron deficiency-induced protein A
Mbr_00268	CDS	789				hypothetical protein
Mbr_00269	CDS	420				hypothetical protein
Mbr_00270	CDS	1506	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Mbr_00271	CDS	618	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
Mbr_00272	CDS	636	estB	3.1.1.1	COG0400	Carboxylesterase 2
Mbr_00273	CDS	1092				hypothetical protein
Mbr_00274	CDS	1653	groL5			60 kDa chaperonin 5
Mbr_00275	CDS	288	groS		COG0234	10 kDa chaperonin
Mbr_00276	CDS	624	sodB	1.15.1.1		Superoxide dismutase [Fe]
Mbr_00277	CDS	1050				hypothetical protein
Mbr_00278	CDS	1206	ousA			Glycine betaine/proline/ectoine/pipecolic acid transporter OusA
Mbr_00279	CDS	366				hypothetical protein
Mbr_00280	CDS	204				hypothetical protein
Mbr_00281	CDS	957				hypothetical protein
Mbr_00282	CDS	552				hypothetical protein
Mbr_00283	CDS	240				hypothetical protein
Mbr_00284	CDS	924				hypothetical protein
Mbr_00285	CDS	798				hypothetical protein
Mbr_00286	CDS	1860	mutL_1			DNA mismatch repair protein MutL
Mbr_00287	CDS	537		2.7.8.-		Cardiolipin synthase
Mbr_00288	CDS	864				hypothetical protein
Mbr_00289	CDS	15198				hypothetical protein
Mbr_00290	CDS	1236				hypothetical protein
Mbr_00291	CDS	1113				hypothetical protein
Mbr_00292	CDS	375				hypothetical protein
Mbr_00293	CDS	105				hypothetical protein
Mbr_00294	CDS	351				hypothetical protein
Mbr_00295	CDS	288				hypothetical protein
Mbr_00296	CDS	465				hypothetical protein
Mbr_00297	CDS	1095				hypothetical protein
Mbr_00298	CDS	339				hypothetical protein
Mbr_00299	CDS	231				hypothetical protein
Mbr_00300	tRNA	84				tRNA-Leu(gag)
Mbr_00301	CDS	1092	ribBA	3.5.4.25		Riboflavin biosynthesis protein RibBA
Mbr_00302	CDS	699	virB8		COG3736	Type IV secretion system protein virB8
Mbr_00303	CDS	795	ptlF_1		COG3504	Type IV secretion system protein PtlF
Mbr_00304	CDS	1239				hypothetical protein
Mbr_00305	CDS	1005			COG0630	Type IV secretion system protein VirB11
Mbr_00306	CDS	1995	virD4			Protein VirD4
Mbr_00307	CDS	783	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
Mbr_00308	CDS	1872	rpoD		COG0568	RNA polymerase sigma factor RpoD
Mbr_00309	tRNA	73				tRNA-Gly(gcc)
Mbr_00310	CDS	858				hypothetical protein
Mbr_00311	CDS	3156	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Mbr_00312	CDS	822	nadK	2.7.1.23		NAD kinase
Mbr_00313	CDS	252				hypothetical protein
Mbr_00314	CDS	4500				hypothetical protein
Mbr_00315	CDS	1506	comM		COG0606	Competence protein ComM
Mbr_00316	CDS	1314	tig	5.2.1.8	COG0544	Trigger factor
Mbr_00317	CDS	624	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Mbr_00318	CDS	1254	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Mbr_00319	CDS	2439	lon	3.4.21.53	COG0466	Lon protease
Mbr_00320	CDS	1032	zapE		COG1485	Cell division protein ZapE
Mbr_00321	CDS	684				hypothetical protein
Mbr_00322	CDS	1929				hypothetical protein
Mbr_00323	CDS	1197				hypothetical protein
Mbr_00324	CDS	189				hypothetical protein
Mbr_00325	CDS	1137				hypothetical protein
Mbr_00326	CDS	585				hypothetical protein
Mbr_00327	CDS	1212	gpFI_1			Putative prophage major tail sheath protein
Mbr_00328	CDS	504				hypothetical protein
Mbr_00329	CDS	252				hypothetical protein
Mbr_00330	CDS	2271				hypothetical protein
Mbr_00331	CDS	366				hypothetical protein
Mbr_00332	CDS	204				hypothetical protein
Mbr_00333	CDS	957				hypothetical protein
Mbr_00334	CDS	537				hypothetical protein
Mbr_00335	CDS	240				hypothetical protein
Mbr_00336	CDS	924				hypothetical protein
Mbr_00337	CDS	798				hypothetical protein
Mbr_00338	CDS	1878	mutL_2			DNA mismatch repair protein MutL
Mbr_00339	CDS	537	clsB	2.7.8.-		Cardiolipin synthase B
Mbr_00340	CDS	960				hypothetical protein
Mbr_00341	CDS	10707				hypothetical protein
Mbr_00342	CDS	1266				hypothetical protein
Mbr_00343	CDS	1383	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
Mbr_00344	CDS	1209	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
Mbr_00345	CDS	1596				hypothetical protein
Mbr_00346	CDS	342				hypothetical protein
Mbr_00347	CDS	111				hypothetical protein
Mbr_00348	CDS	846				hypothetical protein
Mbr_00349	CDS	1020	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Mbr_00350	CDS	501				hypothetical protein
Mbr_00351	CDS	690				hypothetical protein
Mbr_00352	CDS	2253	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
Mbr_00353	CDS	2349	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
Mbr_00354	CDS	1011				hypothetical protein
Mbr_00355	CDS	3093				hypothetical protein
Mbr_00356	CDS	2373	virB4_1		COG3451	Type IV secretion system protein virB4
Mbr_00357	CDS	2286				hypothetical protein
Mbr_00358	CDS	894	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Mbr_00359	CDS	1518	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
Mbr_00360	CDS	768				hypothetical protein
Mbr_00361	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
Mbr_00362	CDS	753				hypothetical protein
Mbr_00363	CDS	831	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
Mbr_00364	CDS	1101				hypothetical protein
Mbr_00365	CDS	225	uvrA			UvrABC system protein A
Mbr_00366	CDS	858				hypothetical protein
Mbr_00367	CDS	603	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
Mbr_00368	CDS	744	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
Mbr_00369	CDS	1149	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
Mbr_00370	CDS	990	bioB	2.8.1.6	COG0502	Biotin synthase
Mbr_00371	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Mbr_00372	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Mbr_00373	CDS	414				hypothetical protein
Mbr_00374	CDS	1275	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
Mbr_00375	CDS	240				hypothetical protein
Mbr_00376	CDS	1179				hypothetical protein
Mbr_00377	CDS	582				hypothetical protein
Mbr_00378	CDS	1644				hypothetical protein
Mbr_00379	CDS	1170	surA	5.2.1.8		Chaperone SurA
Mbr_00380	CDS	1386	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
Mbr_00381	CDS	1701				hypothetical protein
Mbr_00382	CDS	525	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
Mbr_00383	CDS	963				hypothetical protein
Mbr_00384	tRNA	74				tRNA-Phe(gaa)
Mbr_00385	CDS	2484				hypothetical protein
Mbr_00386	CDS	4251				hypothetical protein
Mbr_00387	CDS	855				hypothetical protein
Mbr_00388	CDS	213				hypothetical protein
Mbr_00389	CDS	1692	rpsA		COG0539	30S ribosomal protein S1
Mbr_00390	CDS	639	cmk	2.7.4.25		Cytidylate kinase
Mbr_00391	CDS	723		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
Mbr_00392	tRNA	83				tRNA-Tyr(gta)
Mbr_00393	tRNA	72				tRNA-Gly(tcc)
Mbr_00394	CDS	1185	tufA		COG0050	Elongation factor Tu
Mbr_00395	tRNA	75				tRNA-Trp(cca)
Mbr_00396	CDS	201				hypothetical protein
Mbr_00397	CDS	999	nusG			Transcription termination/antitermination protein NusG
Mbr_00398	CDS	456	rplK		COG0080	50S ribosomal protein L11
Mbr_00399	CDS	690	rplA		COG0081	50S ribosomal protein L1
Mbr_00400	CDS	504	rplJ		COG0244	50S ribosomal protein L10
Mbr_00401	CDS	417	rplL			50S ribosomal protein L7/L12
Mbr_00402	CDS	8289	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
Mbr_00403	CDS	573	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
Mbr_00404	CDS	1194	sucB_2	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
Mbr_00405	CDS	153				hypothetical protein
Mbr_00406	CDS	321				hypothetical protein
Mbr_00407	CDS	1005	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
Mbr_00408	CDS	279	bolA		COG0271	DNA-binding transcriptional regulator BolA
Mbr_00409	CDS	477	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
Mbr_00410	CDS	684	rnc	3.1.26.3		Ribonuclease 3
Mbr_00411	CDS	1470	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
Mbr_00412	CDS	882	hflC		COG0330	Modulator of FtsH protease HflC
Mbr_00413	CDS	1059	hflK		COG0330	Modulator of FtsH protease HflK
Mbr_00414	CDS	870	rpoH		COG0568	RNA polymerase sigma factor RpoH
Mbr_00415	CDS	546	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Mbr_00416	CDS	156				hypothetical protein
Mbr_00417	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
Mbr_00418	CDS	1119				hypothetical protein
Mbr_00419	CDS	1227	aarA	2.3.3.16		Citrate synthase
Mbr_00420	CDS	1428				hypothetical protein
Mbr_00421	CDS	1416	gltX_2	6.1.1.17		Glutamate--tRNA ligase
Mbr_00422	CDS	498	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
Mbr_00423	CDS	2253	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
Mbr_00424	CDS	915	xerD_2			Tyrosine recombinase XerD
Mbr_00425	CDS	1461				hypothetical protein
Mbr_00426	CDS	1404				hypothetical protein
Mbr_00427	CDS	708				hypothetical protein
Mbr_00428	CDS	285	rpsT		COG0268	30S ribosomal protein S20
