locus_tag	ftype	length_bp	gene	EC_number	COG	product
wBta_00173	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wBta_00174	CDS	1371		3.4.24.-	COG0612	putative zinc protease
wBta_00175	CDS	1311				hypothetical protein
wBta_00176	CDS	867				hypothetical protein
wBta_00177	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wBta_00178	CDS	417				hypothetical protein
wBta_00179	CDS	522				hypothetical protein
wBta_00180	CDS	285				hypothetical protein
wBta_00181	CDS	615				hypothetical protein
wBta_00182	CDS	450	smpB			SsrA-binding protein
wBta_00183	CDS	795	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wBta_00184	CDS	447				hypothetical protein
wBta_00185	CDS	171				hypothetical protein
wBta_00186	CDS	528	clsA	2.7.8.-		Cardiolipin synthase A
wBta_00187	CDS	1488	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wBta_00188	CDS	1884				hypothetical protein
wBta_00189	CDS	741				hypothetical protein
wBta_00190	CDS	681				hypothetical protein
wBta_00191	CDS	384				hypothetical protein
wBta_00192	CDS	210				hypothetical protein
wBta_00193	CDS	681				hypothetical protein
wBta_00194	CDS	855				hypothetical protein
wBta_00195	CDS	597				hypothetical protein
wBta_00196	CDS	789				hypothetical protein
wBta_00197	CDS	471				hypothetical protein
wBta_00198	CDS	330				hypothetical protein
wBta_00199	CDS	243				hypothetical protein
wBta_00200	CDS	156				hypothetical protein
wBta_00201	CDS	135				hypothetical protein
wBta_00202	CDS	108				hypothetical protein
wBta_00203	CDS	2664	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wBta_00204	CDS	450				hypothetical protein
wBta_00205	CDS	1416				hypothetical protein
wBta_00206	CDS	1002	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wBta_00207	CDS	561	grpE			Protein GrpE
wBta_00208	CDS	987	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wBta_00209	CDS	312	rpsP		COG0228	30S ribosomal protein S16
wBta_00210	CDS	1800	surA_1	5.2.1.8		Chaperone SurA
wBta_00211	CDS	603			COG3039	IS5 family transposase ISCARN82
wBta_00212	CDS	606				hypothetical protein
wBta_00213	CDS	1407	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wBta_00214	CDS	1488	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wBta_00215	CDS	795	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wBta_00216	tRNA	74				tRNA-Thr(tgt)
wBta_00217	CDS	711	tpiA_1	5.3.1.1	COG0149	Triosephosphate isomerase
wBta_00218	CDS	198				hypothetical protein
wBta_00219	CDS	903	ribN			Riboflavin transporter
wBta_00220	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wBta_00221	CDS	1146	glpT		COG2271	Glycerol-3-phosphate transporter
wBta_00222	CDS	1053	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wBta_00223	CDS	1065	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wBta_00224	CDS	1779	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
wBta_00225	CDS	1008				hypothetical protein
wBta_00226	CDS	1677				hypothetical protein
wBta_00227	CDS	2328	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wBta_00228	CDS	954		5.1.3.2	COG1088	UDP-glucose 4-epimerase
wBta_00229	CDS	750	glmU_1		COG1207	Bifunctional protein GlmU
wBta_00230	CDS	2601				hypothetical protein
wBta_00231	CDS	1185	mutL_1			DNA mismatch repair protein MutL
wBta_00232	CDS	2601				hypothetical protein
wBta_00233	CDS	1791	mutL_2			DNA mismatch repair protein MutL
wBta_00234	CDS	939				hypothetical protein
wBta_00235	CDS	417				hypothetical protein
wBta_00236	CDS	225	purA_3	6.3.4.4	COG0104	Adenylosuccinate synthetase
wBta_00237	CDS	702				hypothetical protein
wBta_00238	CDS	966				IS110 family transposase ISGme8
wBta_00239	CDS	480	tpiA_2	5.3.1.1	COG0149	Triosephosphate isomerase
wBta_00240	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
wBta_00241	CDS	591				hypothetical protein
wBta_00242	CDS	183				hypothetical protein
wBta_00243	CDS	1341				hypothetical protein
wBta_00244	CDS	510				hypothetical protein
wBta_00245	CDS	381				hypothetical protein
wBta_00246	CDS	372				hypothetical protein
wBta_00247	CDS	282				hypothetical protein
wBta_00248	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wBta_00249	CDS	411				hypothetical protein
wBta_00250	CDS	270				hypothetical protein
wBta_00251	CDS	1617	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
wBta_00252	CDS	2637				hypothetical protein
wBta_00253	CDS	609	gmk	2.7.4.8	COG0194	Guanylate kinase
wBta_00254	CDS	1770				hypothetical protein
wBta_00255	CDS	981				hypothetical protein
wBta_00256	CDS	363	pyrB_1	2.1.3.2		Aspartate carbamoyltransferase
wBta_00257	CDS	567	pyrB_2	2.1.3.2	COG0540	Aspartate carbamoyltransferase
wBta_00258	CDS	1017	idiA		COG1840	Iron deficiency-induced protein A
wBta_00259	CDS	1476				hypothetical protein
wBta_00260	CDS	789	nadK	2.7.1.23		NAD kinase
wBta_00261	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wBta_00262	CDS	981	pksC	2.3.1.39	COG0331	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
wBta_00263	CDS	1509	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wBta_00264	CDS	735				hypothetical protein
wBta_00265	tRNA	73				tRNA-Asn(gtt)
wBta_00266	CDS	2544	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wBta_00267	CDS	957				hypothetical protein
wBta_00268	CDS	762				hypothetical protein
wBta_00269	CDS	444				hypothetical protein
wBta_00270	CDS	207	rpmI		COG0291	50S ribosomal protein L35
wBta_00271	CDS	366	rplT			50S ribosomal protein L20
wBta_00272	CDS	888	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wBta_00273	CDS	174				hypothetical protein
wBta_00274	CDS	1521	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wBta_00275	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
wBta_00276	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wBta_00277	CDS	1302	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wBta_00278	CDS	1401				hypothetical protein
wBta_00279	CDS	978	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wBta_00280	CDS	8520	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wBta_00281	CDS	402	rplL			50S ribosomal protein L7/L12
wBta_00282	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wBta_00283	CDS	654	rplA		COG0081	50S ribosomal protein L1
wBta_00284	CDS	441	rplK		COG0080	50S ribosomal protein L11
wBta_00285	CDS	837	nusG			Transcription termination/antitermination protein NusG
wBta_00286	CDS	210				hypothetical protein
wBta_00287	tRNA	74				tRNA-Trp(cca)
wBta_00288	CDS	1173	tufA_1		COG0050	Elongation factor Tu
wBta_00289	CDS	2073	fusA		COG0480	Elongation factor G
wBta_00290	CDS	477	rpsG		COG0049	30S ribosomal protein S7
wBta_00291	CDS	375	rpsL			30S ribosomal protein S12
wBta_00292	CDS	120				hypothetical protein
wBta_00293	CDS	852	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wBta_00294	CDS	210				hypothetical protein
wBta_00295	CDS	600	osmY		COG2823	Osmotically-inducible protein Y
wBta_00296	tRNA	83				tRNA-Leu(tag)
wBta_00297	CDS	1344	tig	5.2.1.8	COG0544	Trigger factor
wBta_00298	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wBta_00299	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wBta_00300	CDS	2457	lon	3.4.21.53	COG0466	Lon protease
wBta_00301	CDS	1557	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wBta_00302	CDS	771	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
wBta_00303	CDS	1503	comM		COG0606	Competence protein ComM
wBta_00304	CDS	474				hypothetical protein
wBta_00305	CDS	1185	ftsZ			Cell division protein FtsZ
wBta_00306	CDS	399				hypothetical protein
wBta_00307	CDS	354				hypothetical protein
wBta_00308	CDS	459	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wBta_00309	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wBta_00310	CDS	1137				hypothetical protein
wBta_00311	CDS	792				hypothetical protein
wBta_00312	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wBta_00313	CDS	984	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wBta_00314	CDS	771	ctrA			Cell cycle response regulator CtrA
wBta_00315	CDS	2133				hypothetical protein
wBta_00316	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wBta_00317	CDS	1218	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
wBta_00318	CDS	318				hypothetical protein
wBta_00319	CDS	1278		3.4.24.-	COG0612	putative zinc protease
wBta_00320	CDS	609	sodB	1.15.1.1		Superoxide dismutase [Fe]
wBta_00321	CDS	291				hypothetical protein
wBta_00322	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wBta_00323	CDS	654				hypothetical protein
wBta_00324	CDS	3312				hypothetical protein
wBta_00325	CDS	2892				hypothetical protein
wBta_00326	CDS	687				hypothetical protein
wBta_00327	CDS	2580				hypothetical protein
wBta_00328	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wBta_00329	CDS	294				hypothetical protein
wBta_00330	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wBta_00331	CDS	207				hypothetical protein
wBta_00332	CDS	909				hypothetical protein
wBta_00333	CDS	150				hypothetical protein
wBta_00334	CDS	564	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wBta_00335	CDS	522				hypothetical protein
wBta_00336	CDS	1251	bepC			Outer membrane efflux protein BepC
wBta_00337	CDS	459	rplM		COG0102	50S ribosomal protein L13
wBta_00338	CDS	438	rpsI		COG0103	30S ribosomal protein S9
wBta_00339	CDS	312	hupB		COG0776	DNA-binding protein HRm
wBta_00340	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wBta_00341	CDS	153				hypothetical protein
wBta_00342	CDS	429	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
wBta_00343	CDS	1353	gltX_2	6.1.1.17		Glutamate--tRNA ligase
wBta_00344	CDS	678				hypothetical protein
wBta_00345	CDS	1971	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wBta_00346	CDS	999	ctaA	1.3.-.-	COG1612	Heme A synthase
wBta_00347	CDS	1458				hypothetical protein
wBta_00348	CDS	513	atpF_1			ATP synthase subunit b
wBta_00349	CDS	480	atpF_2			ATP synthase subunit b
wBta_00350	CDS	228	atpH_1			ATP synthase subunit c
wBta_00351	CDS	726	atpB		COG0356	ATP synthase subunit a
wBta_00352	CDS	270				hypothetical protein
wBta_00353	CDS	2340	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wBta_00354	CDS	2772				hypothetical protein
wBta_00355	CDS	3171	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wBta_00356	CDS	195				hypothetical protein
wBta_00357	CDS	1323	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wBta_00358	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wBta_00359	CDS	123				hypothetical protein
wBta_00360	CDS	189				hypothetical protein
wBta_00361	CDS	825	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wBta_00362	CDS	525	yceJ		COG3038	Cytochrome b561 
wBta_00363	CDS	996		1.6.5.11	COG2070	NADH:quinone reductase
wBta_00364	CDS	210				hypothetical protein
wBta_00365	CDS	1203				hypothetical protein
wBta_00366	CDS	372				hypothetical protein
wBta_00367	CDS	2355	virB4_2		COG3451	Type IV secretion system protein virB4
wBta_00368	CDS	2868				hypothetical protein
wBta_00369	CDS	381				hypothetical protein
wBta_00370	CDS	303				hypothetical protein
wBta_00371	CDS	168				hypothetical protein
wBta_00372	CDS	780	yeeZ		COG0451	Protein YeeZ
wBta_00373	CDS	645				hypothetical protein
wBta_00374	CDS	366				hypothetical protein
wBta_00375	CDS	1788				hypothetical protein
wBta_00376	CDS	2049	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wBta_00377	CDS	561				hypothetical protein
wBta_00378	tRNA	76				tRNA-His(gtg)
wBta_00379	CDS	1497	murJ		COG0728	putative lipid II flippase MurJ
wBta_00380	CDS	129				hypothetical protein
wBta_00381	CDS	2484				hypothetical protein
wBta_00382	CDS	450				hypothetical protein
wBta_00383	CDS	264				hypothetical protein
wBta_00384	CDS	579				hypothetical protein
wBta_00385	CDS	1182				hypothetical protein
wBta_00386	CDS	618	lipB	2.3.1.181		Octanoyltransferase
wBta_00387	CDS	963	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
wBta_00388	CDS	726				hypothetical protein
wBta_00389	CDS	3312	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wBta_00390	CDS	774				hypothetical protein
wBta_00391	CDS	279				hypothetical protein
wBta_00392	CDS	528	rplI		COG0359	50S ribosomal protein L9
wBta_00393	tRNA	73				tRNA-Met(cat)
wBta_00394	CDS	1278	aroB	4.2.3.4		3-dehydroquinate synthase
wBta_00395	CDS	1197	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
wBta_00396	CDS	291				hypothetical protein
wBta_00397	CDS	546				hypothetical protein
wBta_00398	tRNA	73				tRNA-Gln(ttg)
wBta_00399	CDS	480	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
wBta_00400	CDS	1254				hypothetical protein
wBta_00401	CDS	387	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
wBta_00402	CDS	660		1.-.-.-	COG5424	putative oxidoreductase CT_610
wBta_00403	CDS	603				hypothetical protein
wBta_00404	CDS	699				hypothetical protein
wBta_00405	CDS	288				hypothetical protein
wBta_00406	tRNA	77				tRNA-Met(cat)
wBta_00407	CDS	327	trxA		COG0526	Thioredoxin
wBta_00408	CDS	621	rnd_1	3.1.13.5		Ribonuclease D
wBta_00409	tRNA	74				tRNA-Gly(gcc)
wBta_00410	CDS	495				hypothetical protein
wBta_00411	CDS	846	era		COG1159	GTPase Era
wBta_00412	CDS	828				hypothetical protein
wBta_00413	CDS	1314				hypothetical protein
wBta_00414	CDS	2043				hypothetical protein
wBta_00415	CDS	225				hypothetical protein
wBta_00416	CDS	243				hypothetical protein
wBta_00417	CDS	780				hypothetical protein
wBta_00418	tRNA	88				tRNA-Ser(gga)
wBta_00419	CDS	159				hypothetical protein
wBta_00420	CDS	402				hypothetical protein
wBta_00421	CDS	849				hypothetical protein
wBta_00422	CDS	1599				hypothetical protein
wBta_00423	CDS	399	apaG		COG2967	Protein ApaG
wBta_00424	CDS	1077	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
wBta_00425	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wBta_00426	CDS	426				hypothetical protein
wBta_00427	CDS	1287	adiC_1		COG0531	Arginine/agmatine antiporter
wBta_00428	CDS	1275	adiC_2		COG0531	Arginine/agmatine antiporter
wBta_00429	CDS	438				hypothetical protein
wBta_00430	CDS	975				hypothetical protein
wBta_00431	CDS	771	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wBta_00432	CDS	1224	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wBta_00433	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wBta_00434	CDS	360				hypothetical protein
wBta_00435	CDS	1161				hypothetical protein
wBta_00436	CDS	1152				hypothetical protein
wBta_00437	CDS	1194				hypothetical protein
wBta_00438	CDS	1227	petB		COG1290	Cytochrome b
wBta_00439	CDS	762	petC		COG2857	Cytochrome c1
wBta_00440	CDS	1935	uvrB		COG0556	UvrABC system protein B
wBta_00441	CDS	1200				hypothetical protein
wBta_00442	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
wBta_00443	CDS	327				hypothetical protein
wBta_00444	CDS	621				hypothetical protein
wBta_00445	CDS	1878	leuS_1	6.1.1.4		Leucine--tRNA ligase
