locus_tag	ftype	length_bp	gene	EC_number	COG	product
wNo_00068	CDS	1542				hypothetical protein
wNo_00069	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wNo_00070	CDS	243				hypothetical protein
wNo_00071	CDS	1020				IS110 family transposase ISWpi14
wNo_00072	CDS	2118				hypothetical protein
wNo_00073	CDS	237	infA			Translation initiation factor IF-1
wNo_00074	CDS	591	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
wNo_00075	CDS	2220				hypothetical protein
wNo_00076	CDS	1338	alsT_1		COG1115	Amino-acid carrier protein AlsT
wNo_00077	CDS	504				hypothetical protein
wNo_00078	CDS	1659	groL5			60 kDa chaperonin 5
wNo_00079	CDS	291	groS1		COG0234	10 kDa chaperonin 1
wNo_00080	CDS	798	ygfZ			tRNA-modifying protein YgfZ
wNo_00081	CDS	837				hypothetical protein
wNo_00082	CDS	951				hypothetical protein
wNo_00083	CDS	186				hypothetical protein
wNo_00084	CDS	990	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wNo_00085	CDS	294	bamE			Outer membrane protein assembly factor BamE
wNo_00086	CDS	528				hypothetical protein
wNo_00087	CDS	729	recO			DNA repair protein RecO
wNo_00088	CDS	1377	pleD			Response regulator PleD
wNo_00089	CDS	291				hypothetical protein
wNo_00090	CDS	4671	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wNo_00091	CDS	2562	clpB			Chaperone protein ClpB
wNo_00092	CDS	408				hypothetical protein
wNo_00093	CDS	372				IS110 family transposase ISWpi12
wNo_00094	CDS	645				IS110 family transposase ISWpi12
wNo_00095	CDS	1173	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wNo_00096	CDS	1227				hypothetical protein
wNo_00097	CDS	696	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
wNo_00098	CDS	627				hypothetical protein
wNo_00099	CDS	210				hypothetical protein
wNo_00100	CDS	507	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
wNo_00101	tRNA	74				tRNA-Phe(gaa)
wNo_00102	CDS	939				hypothetical protein
wNo_00103	CDS	186				hypothetical protein
wNo_00104	CDS	180				hypothetical protein
wNo_00105	CDS	549				hypothetical protein
wNo_00106	CDS	390				hypothetical protein
wNo_00107	CDS	7143				hypothetical protein
wNo_00108	CDS	252				hypothetical protein
wNo_00109	CDS	1803				hypothetical protein
wNo_00110	CDS	621				IS256 family transposase ISWpi15
wNo_00111	CDS	456				IS256 family transposase ISWpi15
wNo_00112	CDS	135				hypothetical protein
wNo_00113	CDS	1494				hypothetical protein
wNo_00114	CDS	435				hypothetical protein
wNo_00115	CDS	465				hypothetical protein
wNo_00116	CDS	702				hypothetical protein
wNo_00117	CDS	1167				hypothetical protein
wNo_00118	CDS	792				hypothetical protein
wNo_00119	CDS	234				hypothetical protein
wNo_00120	CDS	111				hypothetical protein
wNo_00121	CDS	255				hypothetical protein
wNo_00122	CDS	465				hypothetical protein
wNo_00123	CDS	480				hypothetical protein
wNo_00124	CDS	513				hypothetical protein
wNo_00125	CDS	312				hypothetical protein
wNo_00126	CDS	1005				hypothetical protein
wNo_00127	CDS	375				hypothetical protein
wNo_00128	CDS	1035				hypothetical protein
wNo_00129	CDS	1320				hypothetical protein
wNo_00130	CDS	225				hypothetical protein
wNo_00131	CDS	1830				hypothetical protein
wNo_00132	CDS	1485				hypothetical protein
wNo_00133	CDS	471				hypothetical protein
wNo_00134	CDS	471				hypothetical protein
wNo_00135	CDS	492				hypothetical protein
wNo_00136	CDS	798				hypothetical protein
wNo_00137	CDS	1020				IS110 family transposase ISWpi14
wNo_00138	CDS	489				hypothetical protein
wNo_00139	CDS	1227				hypothetical protein
wNo_00140	CDS	2007				hypothetical protein
wNo_00141	CDS	1110				hypothetical protein
wNo_00142	CDS	1197				hypothetical protein
wNo_00143	CDS	1074				hypothetical protein
wNo_00144	CDS	195				hypothetical protein
wNo_00145	CDS	810				IS110 family transposase ISGme8
wNo_00146	CDS	510				hypothetical protein
wNo_00147	CDS	258				hypothetical protein
wNo_00148	CDS	591	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wNo_00149	CDS	1185	gltP		COG1301	Proton/glutamate-aspartate symporter
wNo_00150	CDS	558				hypothetical protein
wNo_00151	CDS	900	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wNo_00152	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wNo_00153	CDS	285				hypothetical protein
wNo_00154	CDS	1515	secD		COG0342	Protein translocase subunit SecD
wNo_00155	CDS	174				hypothetical protein
wNo_00156	CDS	252				hypothetical protein
wNo_00157	CDS	129				hypothetical protein
wNo_00158	CDS	942				hypothetical protein
wNo_00159	CDS	1227	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wNo_00160	CDS	216				hypothetical protein
wNo_00161	CDS	843				hypothetical protein
wNo_00162	CDS	2040	recG	3.6.4.12		ATP-dependent DNA helicase RecG
wNo_00163	CDS	129				hypothetical protein
wNo_00164	CDS	849	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wNo_00165	CDS	711				hypothetical protein
wNo_00166	CDS	1044				hypothetical protein
wNo_00167	CDS	1461	sctC			Type 3 secretion system secretin
wNo_00168	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wNo_00169	CDS	693				hypothetical protein
wNo_00170	CDS	135				hypothetical protein
wNo_00171	CDS	1269				hypothetical protein
wNo_00172	CDS	1026				hypothetical protein
wNo_00173	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
wNo_00174	CDS	873				hypothetical protein
wNo_00175	CDS	429				hypothetical protein
wNo_00176	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wNo_00177	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wNo_00178	CDS	1332		3.4.24.-	COG0612	putative zinc protease
wNo_00179	CDS	1311		3.4.24.-	COG0612	putative zinc protease
wNo_00180	CDS	867				hypothetical protein
wNo_00181	CDS	570	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wNo_00182	CDS	417				hypothetical protein
wNo_00183	CDS	522				hypothetical protein
wNo_00184	CDS	912				hypothetical protein
wNo_00185	CDS	450	smpB			SsrA-binding protein
wNo_00186	CDS	792	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wNo_00187	CDS	351				hypothetical protein
wNo_00188	CDS	141				hypothetical protein
wNo_00189	CDS	528	pld	3.1.4.4		Phospholipase D
wNo_00190	CDS	1488	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wNo_00191	CDS	1884				hypothetical protein
wNo_00192	CDS	1470				hypothetical protein
wNo_00193	CDS	741				hypothetical protein
wNo_00194	CDS	759				hypothetical protein
wNo_00195	CDS	594				hypothetical protein
wNo_00196	CDS	828				hypothetical protein
wNo_00197	CDS	294				hypothetical protein
wNo_00198	CDS	2667	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wNo_00199	CDS	1368				hypothetical protein
wNo_00200	CDS	999	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wNo_00201	CDS	561	grpE			Protein GrpE
wNo_00202	CDS	987	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wNo_00203	CDS	309	rpsP		COG0228	30S ribosomal protein S16
wNo_00204	CDS	1800	surA_1	5.2.1.8		Chaperone SurA
wNo_00205	CDS	507			COG3039	IS5 family transposase ISCARN82
wNo_00206	CDS	606				hypothetical protein
wNo_00207	CDS	1407	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wNo_00208	CDS	1488	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wNo_00209	CDS	795	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wNo_00210	tRNA	74				tRNA-Thr(tgt)
wNo_00211	CDS	681	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wNo_00212	CDS	2091				hypothetical protein
wNo_00213	CDS	1473				hypothetical protein
wNo_00214	CDS	900	ribN			Riboflavin transporter
wNo_00215	CDS	1308	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wNo_00216	CDS	1146	glpT		COG2271	Glycerol-3-phosphate transporter
wNo_00217	CDS	1053	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wNo_00218	CDS	1065	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wNo_00219	CDS	1776	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
wNo_00220	CDS	990				hypothetical protein
wNo_00221	CDS	1695				hypothetical protein
wNo_00222	CDS	2250	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wNo_00223	CDS	954	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
wNo_00224	CDS	741	glmU_1		COG1207	Bifunctional protein GlmU
wNo_00225	CDS	2601				hypothetical protein
wNo_00226	CDS	1794	ltrA		COG3344	Group II intron-encoded protein LtrA
wNo_00227	CDS	1248				hypothetical protein
wNo_00228	CDS	1791	mutL_1			DNA mismatch repair protein MutL
wNo_00229	CDS	939				hypothetical protein
wNo_00230	CDS	666				hypothetical protein
wNo_00231	CDS	618				hypothetical protein
wNo_00232	CDS	966				IS110 family transposase ISGme8
wNo_00233	CDS	714				hypothetical protein
wNo_00234	CDS	1533	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
wNo_00235	CDS	591				hypothetical protein
wNo_00236	CDS	1341				hypothetical protein
wNo_00237	CDS	1029				hypothetical protein
wNo_00238	CDS	372				hypothetical protein
wNo_00239	CDS	282				hypothetical protein
wNo_00240	CDS	843	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wNo_00241	CDS	411				hypothetical protein
wNo_00242	CDS	1800	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
wNo_00243	CDS	2637				hypothetical protein
wNo_00244	CDS	609	gmk	2.7.4.8	COG0194	Guanylate kinase
wNo_00245	CDS	1767				hypothetical protein
wNo_00246	CDS	1035				hypothetical protein
wNo_00247	CDS	888	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wNo_00248	CDS	1017	idiA		COG1840	Iron deficiency-induced protein A
wNo_00249	CDS	1458				hypothetical protein
wNo_00250	CDS	786	nadK	2.7.1.23		NAD kinase
wNo_00251	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wNo_00252	CDS	987	pksC	2.3.1.39	COG0331	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
wNo_00253	CDS	1497	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wNo_00254	CDS	657				hypothetical protein
wNo_00255	tRNA	73				tRNA-Asn(gtt)
wNo_00256	CDS	2583	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wNo_00257	CDS	957				hypothetical protein
wNo_00258	CDS	774				hypothetical protein
wNo_00259	CDS	141				hypothetical protein
wNo_00260	CDS	444				hypothetical protein
wNo_00261	CDS	198	rpmI		COG0291	50S ribosomal protein L35
wNo_00262	CDS	366	rplT			50S ribosomal protein L20
wNo_00263	CDS	885	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wNo_00264	CDS	1521	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wNo_00265	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
wNo_00266	CDS	1290				hypothetical protein
wNo_00267	CDS	1428	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wNo_00268	CDS	462				hypothetical protein
wNo_00269	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wNo_00270	CDS	1305	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wNo_00271	CDS	1455				hypothetical protein
wNo_00272	CDS	951	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wNo_00273	CDS	8520	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wNo_00274	CDS	402	rplL			50S ribosomal protein L7/L12
wNo_00275	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wNo_00276	CDS	654	rplA		COG0081	50S ribosomal protein L1
wNo_00277	CDS	441	rplK		COG0080	50S ribosomal protein L11
wNo_00278	CDS	837	nusG			Transcription termination/antitermination protein NusG
wNo_00279	tRNA	74				tRNA-Trp(cca)
wNo_00280	CDS	1173	tufA_1		COG0050	Elongation factor Tu
wNo_00281	CDS	2076	fusA		COG0480	Elongation factor G
wNo_00282	CDS	477	rpsG		COG0049	30S ribosomal protein S7
wNo_00283	CDS	375	rpsL			30S ribosomal protein S12
wNo_00284	CDS	963	prmC	2.1.1.297		Release factor glutamine methyltransferase
wNo_00285	CDS	207				hypothetical protein
wNo_00286	CDS	600	osmY		COG2823	Osmotically-inducible protein Y
wNo_00287	tRNA	83				tRNA-Leu(tag)
wNo_00288	CDS	1344	tig	5.2.1.8	COG0544	Trigger factor
wNo_00289	CDS	627	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wNo_00290	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wNo_00291	CDS	2457	lon	3.4.21.53	COG0466	Lon protease
wNo_00292	CDS	1557	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wNo_00293	CDS	771	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
wNo_00294	CDS	1512	comM		COG0606	Competence protein ComM
wNo_00295	CDS	492				hypothetical protein
wNo_00296	CDS	1194	ftsZ			Cell division protein FtsZ
wNo_00297	CDS	399				hypothetical protein
wNo_00298	CDS	459	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wNo_00299	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wNo_00300	CDS	1137				hypothetical protein
wNo_00301	CDS	792				hypothetical protein
wNo_00302	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wNo_00303	CDS	978	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wNo_00304	CDS	771	ctrA			Cell cycle response regulator CtrA
wNo_00305	CDS	2331				hypothetical protein
wNo_00306	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wNo_00307	CDS	1212	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
wNo_00308	CDS	318				hypothetical protein
wNo_00309	CDS	1275		3.4.24.-	COG0612	putative zinc protease
wNo_00310	CDS	609	sodB	1.15.1.1		Superoxide dismutase [Fe]
wNo_00311	CDS	120				hypothetical protein
wNo_00312	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wNo_00313	CDS	630				hypothetical protein
wNo_00314	CDS	3237				hypothetical protein
wNo_00315	CDS	2892				hypothetical protein
wNo_00316	CDS	2421				hypothetical protein
wNo_00317	CDS	2529				hypothetical protein
wNo_00318	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wNo_00319	CDS	297				hypothetical protein
wNo_00320	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wNo_00321	CDS	678				hypothetical protein
wNo_00322	CDS	564	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wNo_00323	CDS	522				hypothetical protein
wNo_00324	CDS	1251	bepC			Outer membrane efflux protein BepC
wNo_00325	CDS	459	rplM		COG0102	50S ribosomal protein L13
wNo_00326	CDS	438	rpsI		COG0103	30S ribosomal protein S9
wNo_00327	CDS	303	hup			DNA-binding protein HU
wNo_00328	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wNo_00329	CDS	204				hypothetical protein
wNo_00330	CDS	1362	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
wNo_00331	CDS	678				hypothetical protein
wNo_00332	CDS	1980	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wNo_00333	CDS	996	ctaA	1.3.-.-	COG1612	Heme A synthase
wNo_00334	CDS	1590				hypothetical protein
wNo_00335	CDS	477	atpF_1			ATP synthase subunit b
wNo_00336	CDS	480	atpF_2			ATP synthase subunit b
wNo_00337	CDS	228	atpH_1			ATP synthase subunit c
wNo_00338	CDS	726	atpB		COG0356	ATP synthase subunit a
wNo_00339	CDS	270				hypothetical protein
wNo_00340	CDS	2340	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wNo_00341	CDS	2763				hypothetical protein
wNo_00342	CDS	3171	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wNo_00343	CDS	1323	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wNo_00344	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wNo_00345	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wNo_00346	CDS	522	yceJ		COG3038	Cytochrome b561 
wNo_00347	CDS	996		1.6.5.11	COG2070	NADH:quinone reductase
wNo_00348	CDS	210				hypothetical protein
wNo_00349	CDS	411				hypothetical protein
wNo_00350	CDS	657				hypothetical protein
wNo_00351	CDS	171				hypothetical protein
wNo_00352	CDS	375				hypothetical protein
wNo_00353	CDS	2355	virB4_2		COG3451	Type IV secretion system protein virB4
wNo_00354	CDS	2817				hypothetical protein
wNo_00355	CDS	525				hypothetical protein
wNo_00356	CDS	441				hypothetical protein
wNo_00357	CDS	780	yeeZ		COG0451	Protein YeeZ
wNo_00358	CDS	645	estB	3.1.1.1	COG0400	Carboxylesterase 2
wNo_00359	CDS	366				hypothetical protein
wNo_00360	CDS	1788				hypothetical protein
wNo_00361	CDS	1938	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wNo_00362	CDS	501				hypothetical protein
wNo_00363	tRNA	76				tRNA-His(gtg)
wNo_00364	CDS	315				hypothetical protein
wNo_00365	CDS	1185	murJ		COG0728	putative lipid II flippase MurJ
wNo_00366	CDS	381				hypothetical protein
wNo_00367	CDS	2496				hypothetical protein
wNo_00368	CDS	546				hypothetical protein
wNo_00369	CDS	1002				hypothetical protein
wNo_00370	CDS	942				hypothetical protein
wNo_00371	CDS	186				hypothetical protein
wNo_00372	CDS	618	lipB	2.3.1.181		Octanoyltransferase
wNo_00373	CDS	975	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
wNo_00374	CDS	849				hypothetical protein
wNo_00375	CDS	3321	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wNo_00376	CDS	774				hypothetical protein
wNo_00377	CDS	279				hypothetical protein
wNo_00378	CDS	555	rplI		COG0359	50S ribosomal protein L9
wNo_00379	tRNA	73				tRNA-Met(cat)
wNo_00380	CDS	1275				hypothetical protein
wNo_00381	CDS	1197	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
wNo_00382	CDS	291				hypothetical protein
wNo_00383	CDS	429				hypothetical protein
wNo_00384	tRNA	73				tRNA-Gln(ttg)
wNo_00385	CDS	480	dfrD	1.5.1.3		Dihydrofolate reductase
wNo_00386	CDS	1254				hypothetical protein
wNo_00387	CDS	378	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
wNo_00388	CDS	660		1.-.-.-	COG5424	putative oxidoreductase CT_610
wNo_00389	CDS	1122				hypothetical protein
wNo_00390	CDS	282				hypothetical protein
wNo_00391	tRNA	77				tRNA-Met(cat)
wNo_00392	CDS	327	trxA		COG0526	Thioredoxin
wNo_00393	CDS	621	rnd_1	3.1.13.5		Ribonuclease D
wNo_00394	tRNA	74				tRNA-Gly(gcc)
wNo_00395	CDS	216				hypothetical protein
wNo_00396	CDS	204				hypothetical protein
wNo_00397	CDS	885	era			GTPase Era
wNo_00398	CDS	828				hypothetical protein
wNo_00399	CDS	1314				hypothetical protein
wNo_00400	CDS	2016				hypothetical protein
wNo_00401	CDS	225				hypothetical protein
wNo_00402	CDS	243				hypothetical protein
wNo_00403	CDS	798				hypothetical protein
wNo_00404	tRNA	88				tRNA-Ser(gga)
wNo_00405	CDS	153				hypothetical protein
wNo_00406	CDS	159				hypothetical protein
wNo_00407	CDS	402				hypothetical protein
wNo_00408	CDS	288				hypothetical protein
wNo_00409	CDS	537				hypothetical protein
wNo_00410	CDS	1599				hypothetical protein
wNo_00411	CDS	405	apaG		COG2967	Protein ApaG
wNo_00412	CDS	1077	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
wNo_00413	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wNo_00414	CDS	426				hypothetical protein
wNo_00415	CDS	1287	adiC_1		COG0531	Arginine/agmatine antiporter
wNo_00416	CDS	1275	adiC_2		COG0531	Arginine/agmatine antiporter
wNo_00417	CDS	345				hypothetical protein
wNo_00418	CDS	1035				hypothetical protein
wNo_00419	CDS	771	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wNo_00420	CDS	1224	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wNo_00421	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wNo_00422	CDS	252				hypothetical protein
wNo_00423	CDS	1074				hypothetical protein
wNo_00424	CDS	1131				hypothetical protein
wNo_00425	CDS	1191				hypothetical protein
wNo_00426	CDS	1227	petB		COG1290	Cytochrome b
wNo_00427	CDS	765	petC		COG2857	Cytochrome c1
wNo_00428	CDS	1935	uvrB		COG0556	UvrABC system protein B
wNo_00429	CDS	1197				hypothetical protein
wNo_00430	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
wNo_00431	CDS	327				hypothetical protein
wNo_00432	CDS	621				hypothetical protein
wNo_00433	CDS	2460	leuS	6.1.1.4		Leucine--tRNA ligase
wNo_00434	CDS	573				hypothetical protein
wNo_00435	CDS	888	folD			Bifunctional protein FolD protein
wNo_00436	CDS	576	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wNo_00437	CDS	258				hypothetical protein
wNo_00438	CDS	1278				hypothetical protein
wNo_00439	CDS	1179	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wNo_00440	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
wNo_00441	CDS	1020				IS110 family transposase ISWpi14
wNo_00442	CDS	810				hypothetical protein
wNo_00443	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
wNo_00444	CDS	804				hypothetical protein
wNo_00445	CDS	1155				hypothetical protein
wNo_00446	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wNo_00447	CDS	1452	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wNo_00448	CDS	873				hypothetical protein
wNo_00449	CDS	783				hypothetical protein
