locus_tag	ftype	length_bp	gene	EC_number	COG	product
wCfeF_00108	CDS	192				hypothetical protein
wCfeF_00109	CDS	1074				hypothetical protein
wCfeF_00110	CDS	645	dnaA_1			Chromosomal replication initiator protein DnaA
wCfeF_00111	CDS	186				hypothetical protein
wCfeF_00112	CDS	987	xerD			Tyrosine recombinase XerD
wCfeF_00113	CDS	729				hypothetical protein
wCfeF_00114	CDS	270	rpsT		COG0268	30S ribosomal protein S20
wCfeF_00115	CDS	1251	gltA	2.3.3.16	COG0372	Citrate synthase
wCfeF_00116	CDS	1563				hypothetical protein
wCfeF_00117	CDS	204				hypothetical protein
wCfeF_00118	CDS	1554				hypothetical protein
wCfeF_00119	CDS	3183				hypothetical protein
wCfeF_00120	CDS	396				hypothetical protein
wCfeF_00121	CDS	1545				hypothetical protein
wCfeF_00122	CDS	2961				hypothetical protein
wCfeF_00123	CDS	3030				hypothetical protein
wCfeF_00124	CDS	150				hypothetical protein
wCfeF_00125	CDS	225				hypothetical protein
wCfeF_00126	CDS	408				hypothetical protein
wCfeF_00127	CDS	762				hypothetical protein
wCfeF_00128	CDS	435				hypothetical protein
wCfeF_00129	CDS	123				hypothetical protein
wCfeF_00130	CDS	816				hypothetical protein
wCfeF_00131	CDS	621				hypothetical protein
wCfeF_00132	CDS	954				hypothetical protein
wCfeF_00133	CDS	234				hypothetical protein
wCfeF_00134	CDS	561				hypothetical protein
wCfeF_00135	CDS	240				hypothetical protein
wCfeF_00136	CDS	966				hypothetical protein
wCfeF_00137	CDS	177				hypothetical protein
wCfeF_00138	CDS	345				hypothetical protein
wCfeF_00139	CDS	2328				hypothetical protein
wCfeF_00140	CDS	651				hypothetical protein
wCfeF_00141	CDS	531				hypothetical protein
wCfeF_00142	CDS	444				hypothetical protein
wCfeF_00143	CDS	738				hypothetical protein
wCfeF_00144	CDS	159				hypothetical protein
wCfeF_00145	CDS	675	ltrA_1		COG3344	Group II intron-encoded protein LtrA
wCfeF_00146	CDS	297				hypothetical protein
wCfeF_00147	CDS	231				hypothetical protein
wCfeF_00148	CDS	135				hypothetical protein
wCfeF_00149	CDS	258				hypothetical protein
wCfeF_00150	CDS	507				hypothetical protein
wCfeF_00151	CDS	1206	gpFI_1			Putative prophage major tail sheath protein
wCfeF_00152	CDS	573				hypothetical protein
wCfeF_00153	CDS	1305				hypothetical protein
wCfeF_00154	CDS	198				hypothetical protein
wCfeF_00155	CDS	1188				hypothetical protein
wCfeF_00156	CDS	1869				hypothetical protein
wCfeF_00157	CDS	687				hypothetical protein
wCfeF_00158	CDS	450				hypothetical protein
wCfeF_00159	CDS	405				hypothetical protein
wCfeF_00160	CDS	414				hypothetical protein
wCfeF_00161	CDS	1572				hypothetical protein
wCfeF_00162	CDS	1233				hypothetical protein
wCfeF_00163	CDS	501				hypothetical protein
wCfeF_00164	CDS	816				hypothetical protein
wCfeF_00165	CDS	786				hypothetical protein
wCfeF_00166	CDS	486				hypothetical protein
wCfeF_00167	CDS	1857				hypothetical protein
wCfeF_00168	CDS	816				hypothetical protein
wCfeF_00169	CDS	147				hypothetical protein
wCfeF_00170	CDS	225				hypothetical protein
wCfeF_00171	CDS	711				hypothetical protein
wCfeF_00172	CDS	450				hypothetical protein
wCfeF_00173	CDS	1239				hypothetical protein
wCfeF_00174	CDS	480				hypothetical protein
wCfeF_00175	CDS	171				hypothetical protein
wCfeF_00176	CDS	1224				hypothetical protein
wCfeF_00177	CDS	1839				hypothetical protein
wCfeF_00178	CDS	222				hypothetical protein
wCfeF_00179	CDS	396				hypothetical protein
wCfeF_00180	CDS	618	acm	3.2.1.17		Lysozyme M1
wCfeF_00181	CDS	1446				hypothetical protein
wCfeF_00182	CDS	1014				hypothetical protein
wCfeF_00183	CDS	369				hypothetical protein
wCfeF_00184	CDS	1005				hypothetical protein
wCfeF_00185	CDS	300				hypothetical protein
wCfeF_00186	CDS	525				hypothetical protein
wCfeF_00187	CDS	474				hypothetical protein
wCfeF_00188	CDS	459				hypothetical protein
wCfeF_00189	CDS	255				hypothetical protein
wCfeF_00190	CDS	336				hypothetical protein
wCfeF_00191	CDS	786				hypothetical protein
wCfeF_00192	CDS	1161				hypothetical protein
wCfeF_00193	CDS	693				hypothetical protein
wCfeF_00194	CDS	558				hypothetical protein
wCfeF_00195	CDS	228				hypothetical protein
wCfeF_00196	CDS	1614				hypothetical protein
wCfeF_00197	CDS	1671				hypothetical protein
wCfeF_00198	CDS	1650				hypothetical protein
wCfeF_00199	CDS	981				hypothetical protein
wCfeF_00200	CDS	189				hypothetical protein
wCfeF_00201	CDS	318				hypothetical protein
wCfeF_00202	CDS	1824				hypothetical protein
wCfeF_00203	CDS	969				hypothetical protein
wCfeF_00204	CDS	606				hypothetical protein
wCfeF_00205	CDS	99				hypothetical protein
wCfeF_00206	CDS	543	rplI		COG0359	50S ribosomal protein L9
wCfeF_00207	CDS	276				hypothetical protein
wCfeF_00208	CDS	774				hypothetical protein
wCfeF_00209	CDS	3417	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wCfeF_00210	CDS	252				hypothetical protein
wCfeF_00211	CDS	798				hypothetical protein
wCfeF_00212	CDS	1284	adiC_1		COG0531	Arginine/agmatine antiporter
wCfeF_00213	CDS	1272	adiC_2		COG0531	Arginine/agmatine antiporter
wCfeF_00214	CDS	1548	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wCfeF_00215	tRNA	73				tRNA-Asn(gtt)
wCfeF_00216	CDS	948				IS110 family transposase ISWpi12
wCfeF_00217	CDS	2022	ligA	6.5.1.2	COG0272	DNA ligase
wCfeF_00218	CDS	744	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wCfeF_00219	CDS	1161				hypothetical protein
wCfeF_00220	CDS	555	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wCfeF_00221	CDS	1491	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wCfeF_00222	CDS	180				hypothetical protein
wCfeF_00223	CDS	1317	dnaJ_1			Chaperone protein DnaJ
wCfeF_00224	CDS	495				hypothetical protein
wCfeF_00225	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wCfeF_00226	CDS	936				hypothetical protein
wCfeF_00227	CDS	1899	htpG		COG0326	Chaperone protein HtpG
wCfeF_00228	CDS	1026				hypothetical protein
wCfeF_00229	CDS	1221				hypothetical protein
wCfeF_00230	CDS	1029				hypothetical protein
wCfeF_00231	CDS	117				hypothetical protein
wCfeF_00232	CDS	1263				hypothetical protein
wCfeF_00233	CDS	2586	polA	2.7.7.7		DNA polymerase I, thermostable
wCfeF_00234	CDS	1086				hypothetical protein
wCfeF_00235	CDS	1428	tldD	3.4.-.-	COG0312	Metalloprotease TldD
wCfeF_00236	tRNA	85				tRNA-Leu(cag)
wCfeF_00237	CDS	486				hypothetical protein
wCfeF_00238	CDS	390				hypothetical protein
wCfeF_00239	CDS	180				hypothetical protein
wCfeF_00240	CDS	171				hypothetical protein
wCfeF_00241	CDS	192				hypothetical protein
wCfeF_00242	CDS	201				hypothetical protein
wCfeF_00243	CDS	1050				hypothetical protein
wCfeF_00244	CDS	789	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wCfeF_00245	CDS	759	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wCfeF_00246	CDS	1179	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
wCfeF_00247	CDS	504				hypothetical protein
wCfeF_00248	CDS	432				hypothetical protein
wCfeF_00249	CDS	1077	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wCfeF_00250	CDS	960				hypothetical protein
wCfeF_00251	CDS	240				hypothetical protein
wCfeF_00252	CDS	948				IS110 family transposase ISWpi12
wCfeF_00253	CDS	384				hypothetical protein
wCfeF_00254	CDS	528	bioY		COG1268	Biotin transporter BioY
wCfeF_00255	CDS	558				hypothetical protein
wCfeF_00256	CDS	756	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wCfeF_00257	CDS	879	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wCfeF_00258	CDS	1161	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
wCfeF_00259	CDS	201				hypothetical protein
wCfeF_00260	CDS	504	secB		COG1952	Protein-export protein SecB
wCfeF_00261	CDS	657				hypothetical protein
wCfeF_00262	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wCfeF_00263	CDS	615	ypmQ		COG1999	SCO1 protein 
wCfeF_00264	CDS	609	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wCfeF_00265	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wCfeF_00266	CDS	153				hypothetical protein
wCfeF_00267	CDS	1029		1.18.1.2	COG0492	Ferredoxin--NADP reductase
wCfeF_00268	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
wCfeF_00269	CDS	852				hypothetical protein
wCfeF_00270	CDS	414				hypothetical protein
wCfeF_00271	CDS	1374	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
wCfeF_00272	CDS	657				hypothetical protein
wCfeF_00273	CDS	168	tatA			Sec-independent protein translocase protein TatA
wCfeF_00274	CDS	810	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
wCfeF_00275	tRNA	74				tRNA-Arg(cct)
wCfeF_00276	tRNA	73				tRNA-Cys(gca)
wCfeF_00277	CDS	903	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wCfeF_00278	CDS	2292	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wCfeF_00279	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wCfeF_00280	CDS	471				hypothetical protein
wCfeF_00281	CDS	774				hypothetical protein
wCfeF_00282	CDS	198				hypothetical protein
wCfeF_00283	CDS	2337	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wCfeF_00284	CDS	282				hypothetical protein
wCfeF_00285	CDS	987	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
wCfeF_00286	CDS	768	tatC		COG0805	Sec-independent protein translocase protein TatC
wCfeF_00287	CDS	381				hypothetical protein
wCfeF_00288	CDS	129				hypothetical protein
wCfeF_00289	CDS	381				hypothetical protein
wCfeF_00290	CDS	735				hypothetical protein
wCfeF_00291	CDS	711	ccmC		COG0755	Heme exporter protein C
wCfeF_00292	CDS	153				hypothetical protein
wCfeF_00293	CDS	489				hypothetical protein
wCfeF_00294	CDS	1533				hypothetical protein
wCfeF_00295	tRNA	76				tRNA-Val(tac)
wCfeF_00296	CDS	2712	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
wCfeF_00297	CDS	600	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
wCfeF_00298	CDS	1296				hypothetical protein
wCfeF_00299	CDS	1950	uvrB		COG0556	UvrABC system protein B
wCfeF_00300	CDS	765	petC		COG2857	Cytochrome c1
wCfeF_00301	CDS	1230	petB		COG1290	Cytochrome b
wCfeF_00302	CDS	1434	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wCfeF_00303	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wCfeF_00304	CDS	855	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wCfeF_00305	CDS	426	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
wCfeF_00306	CDS	789				hypothetical protein
wCfeF_00307	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
wCfeF_00308	CDS	852				hypothetical protein
wCfeF_00309	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wCfeF_00310	CDS	279	ihfB			Integration host factor subunit beta
wCfeF_00311	CDS	318				hypothetical protein
wCfeF_00312	CDS	243				hypothetical protein
wCfeF_00313	CDS	1176	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wCfeF_00314	CDS	2370	bamA		COG4775	Outer membrane protein assembly factor BamA
wCfeF_00315	CDS	576				hypothetical protein
wCfeF_00316	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wCfeF_00317	CDS	2952				hypothetical protein
wCfeF_00318	CDS	117				hypothetical protein
wCfeF_00319	CDS	1254				hypothetical protein
wCfeF_00320	CDS	960	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wCfeF_00321	CDS	1806	surA_1	5.2.1.8		Chaperone SurA
wCfeF_00322	CDS	513				hypothetical protein
wCfeF_00323	CDS	192				hypothetical protein
wCfeF_00324	CDS	2451	topA	5.6.2.1		DNA topoisomerase 1
wCfeF_00325	CDS	459				hypothetical protein
wCfeF_00326	CDS	186				hypothetical protein
wCfeF_00327	CDS	576				hypothetical protein
wCfeF_00328	CDS	321				hypothetical protein
wCfeF_00329	CDS	1605	pyrG	6.3.4.2	COG0504	CTP synthase
wCfeF_00330	CDS	417	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wCfeF_00331	CDS	1203	proP_1			Proline/betaine transporter
wCfeF_00332	CDS	897				hypothetical protein
wCfeF_00333	CDS	624				IS110 family transposase ISWpi13
wCfeF_00334	CDS	273				hypothetical protein
wCfeF_00335	CDS	282				IS110 family transposase ISWpi13
wCfeF_00336	CDS	1047				hypothetical protein
wCfeF_00337	CDS	675				hypothetical protein
wCfeF_00338	CDS	333				hypothetical protein
wCfeF_00339	CDS	474				hypothetical protein
wCfeF_00340	CDS	324	emrD			Multidrug resistance protein D
wCfeF_00341	CDS	879	ydhC			Inner membrane transport protein YdhC
wCfeF_00342	CDS	1188				hypothetical protein
	repeat_region	846				
wCfeF_00343	CDS	882				hypothetical protein
wCfeF_00344	CDS	1485	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wCfeF_00345	CDS	366				hypothetical protein
wCfeF_00346	CDS	1731				hypothetical protein
wCfeF_00347	CDS	333				hypothetical protein
wCfeF_00348	CDS	474				hypothetical protein
wCfeF_00349	CDS	1185	glmU			Bifunctional protein GlmU
wCfeF_00350	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
wCfeF_00351	CDS	1698				hypothetical protein
wCfeF_00352	CDS	597	ribE	2.5.1.9		Riboflavin synthase
wCfeF_00353	CDS	591				hypothetical protein
wCfeF_00354	CDS	714				hypothetical protein
wCfeF_00355	CDS	165				hypothetical protein
wCfeF_00356	CDS	450	smpB			SsrA-binding protein
wCfeF_00357	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wCfeF_00358	CDS	210				hypothetical protein
wCfeF_00359	CDS	1464	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wCfeF_00360	CDS	930				hypothetical protein
wCfeF_00361	CDS	1266	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
wCfeF_00362	CDS	267	acpP		COG0236	Acyl carrier protein
wCfeF_00363	CDS	801				hypothetical protein
wCfeF_00364	CDS	900				hypothetical protein
wCfeF_00365	CDS	1509	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
wCfeF_00366	CDS	135				hypothetical protein
wCfeF_00367	CDS	243				hypothetical protein
wCfeF_00368	CDS	357				hypothetical protein
wCfeF_00369	CDS	1386	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
wCfeF_00370	CDS	687				hypothetical protein
wCfeF_00371	CDS	786				hypothetical protein
wCfeF_00372	CDS	525				hypothetical protein
wCfeF_00373	CDS	417				hypothetical protein
wCfeF_00374	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wCfeF_00375	CDS	1317				hypothetical protein
wCfeF_00376	CDS	1341		3.4.24.-	COG0612	putative zinc protease
wCfeF_00377	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wCfeF_00378	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wCfeF_00379	CDS	369				hypothetical protein
wCfeF_00380	CDS	873				hypothetical protein
wCfeF_00381	CDS	360		3.2.2.-		Putative 3-methyladenine DNA glycosylase
wCfeF_00382	CDS	153				hypothetical protein
wCfeF_00383	CDS	909				hypothetical protein
wCfeF_00384	CDS	1608				hypothetical protein
wCfeF_00385	CDS	1194	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
wCfeF_00386	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wCfeF_00387	CDS	942				hypothetical protein
wCfeF_00388	CDS	2154				hypothetical protein
wCfeF_00389	CDS	771	ctrA			Cell cycle response regulator CtrA
wCfeF_00390	CDS	978	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wCfeF_00391	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wCfeF_00392	CDS	780				hypothetical protein
wCfeF_00393	CDS	1137				hypothetical protein
wCfeF_00394	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wCfeF_00395	CDS	453	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wCfeF_00396	CDS	399				hypothetical protein
wCfeF_00397	CDS	1191	ftsZ			Cell division protein FtsZ
wCfeF_00398	CDS	558				hypothetical protein
wCfeF_00399	CDS	1500	comM		COG0606	Competence protein ComM
wCfeF_00400	CDS	117				hypothetical protein
wCfeF_00401	CDS	2628				hypothetical protein
wCfeF_00402	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
wCfeF_00403	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wCfeF_00404	CDS	1428	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wCfeF_00405	CDS	1197	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wCfeF_00406	CDS	180				hypothetical protein
wCfeF_00407	CDS	729				hypothetical protein
wCfeF_00408	CDS	960				hypothetical protein
wCfeF_00409	CDS	543	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
wCfeF_00410	CDS	1347	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
wCfeF_00411	CDS	219			COG0271	putative protein RP812
wCfeF_00412	CDS	324	grxD		COG0278	Glutaredoxin 4
wCfeF_00413	CDS	1710			COG1132	putative ABC transporter ATP-binding protein
wCfeF_00414	CDS	201				hypothetical protein
wCfeF_00415	CDS	174				hypothetical protein
wCfeF_00416	CDS	792	map	3.4.11.18	COG0024	Methionine aminopeptidase
wCfeF_00417	CDS	2073	recG	3.6.4.12		ATP-dependent DNA helicase RecG
wCfeF_00418	CDS	147				hypothetical protein
wCfeF_00419	CDS	588	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
wCfeF_00420	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
wCfeF_00421	CDS	1857	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wCfeF_00422	CDS	1443	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
wCfeF_00423	CDS	1395	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
wCfeF_00424	CDS	792	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wCfeF_00425	CDS	138				hypothetical protein
wCfeF_00426	CDS	399	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wCfeF_00427	CDS	711	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
wCfeF_00428	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wCfeF_00429	CDS	117				hypothetical protein
wCfeF_00430	CDS	2520	mutS		COG0249	DNA mismatch repair protein MutS
wCfeF_00431	CDS	1200	rnd_1	3.1.13.5	COG0349	Ribonuclease D
wCfeF_00432	CDS	588	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wCfeF_00433	CDS	1404				hypothetical protein
wCfeF_00434	CDS	1761				hypothetical protein
wCfeF_00435	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wCfeF_00436	CDS	591	gmk	2.7.4.8	COG0194	Guanylate kinase
