locus_tag	ftype	length_bp	gene	EC_number	COG	product
wApol_00049	CDS	741	elbB_1	4.2.1.-	COG3155	Glyoxalase ElbB
wApol_00050	CDS	336				hypothetical protein
wApol_00051	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wApol_00052	CDS	378	rplS		COG0335	50S ribosomal protein L19
wApol_00053	CDS	1251				hypothetical protein
wApol_00054	CDS	807	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wApol_00055	CDS	1290	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
wApol_00056	tRNA	74				tRNA-Lys(ttt)
wApol_00057	tRNA	76				tRNA-Ala(tgc)
wApol_00058	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wApol_00059	CDS	279	ihfB		COG0776	Integration host factor subunit beta
wApol_00060	CDS	318				hypothetical protein
wApol_00061	CDS	282				hypothetical protein
wApol_00062	CDS	1182	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wApol_00063	CDS	2340	bamA		COG4775	Outer membrane protein assembly factor BamA
wApol_00064	CDS	561				hypothetical protein
wApol_00065	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wApol_00066	CDS	1827				hypothetical protein
wApol_00067	CDS	909				hypothetical protein
wApol_00068	CDS	312				hypothetical protein
wApol_00069	CDS	186				hypothetical protein
wApol_00070	CDS	777	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
wApol_00071	CDS	327	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
wApol_00072	CDS	648				hypothetical protein
wApol_00073	CDS	390				hypothetical protein
wApol_00074	CDS	342				hypothetical protein
wApol_00075	CDS	150				hypothetical protein
wApol_00076	CDS	414				hypothetical protein
wApol_00077	CDS	378	dnaG_1	2.7.7.-		DNA primase
wApol_00078	CDS	201	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
wApol_00079	CDS	1017		1.18.1.2	COG0492	Ferredoxin--NADP reductase
wApol_00080	CDS	201				hypothetical protein
wApol_00081	CDS	645	tal	2.2.1.2	COG0176	Transaldolase
wApol_00082	CDS	333	atpC			ATP synthase epsilon chain
wApol_00083	CDS	1467	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wApol_00084	CDS	1098				hypothetical protein
wApol_00085	CDS	252				hypothetical protein
wApol_00086	rRNA	101				5S ribosomal RNA
wApol_00087	rRNA	2781				23S ribosomal RNA
wApol_00088	CDS	1068	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wApol_00089	CDS	1131	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wApol_00090	CDS	396				hypothetical protein
wApol_00091	CDS	144				hypothetical protein
wApol_00092	CDS	333	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
wApol_00093	CDS	579				hypothetical protein
wApol_00094	CDS	726				hypothetical protein
wApol_00095	CDS	711				hypothetical protein
wApol_00096	CDS	303				hypothetical protein
wApol_00097	CDS	660	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wApol_00098	CDS	702	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wApol_00099	CDS	1173	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
wApol_00100	tRNA	77				tRNA-Ile(gat)
wApol_00101	CDS	270	rpmA		COG0211	50S ribosomal protein L27
wApol_00102	CDS	303	rplU		COG0261	50S ribosomal protein L21
wApol_00103	CDS	210				hypothetical protein
wApol_00104	CDS	588				hypothetical protein
wApol_00105	CDS	315				hypothetical protein
wApol_00106	CDS	459				hypothetical protein
wApol_00107	tRNA	75				tRNA-Gln(ttg)
wApol_00108	CDS	1407				hypothetical protein
wApol_00109	CDS	213				hypothetical protein
wApol_00110	CDS	1029	hflK		COG0330	Modulator of FtsH protease HflK
wApol_00111	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
wApol_00112	CDS	1485	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
wApol_00113	CDS	993	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
wApol_00114	CDS	762	uvrC_1		COG0322	UvrABC system protein C
wApol_00115	CDS	954	uvrC_2		COG0322	UvrABC system protein C
wApol_00116	CDS	2091	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
wApol_00117	CDS	213	glyQ_1	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wApol_00118	CDS	624	glyQ_2	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wApol_00119	CDS	759				hypothetical protein
wApol_00120	CDS	1131				hypothetical protein
wApol_00121	CDS	600	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wApol_00122	CDS	651				hypothetical protein
wApol_00123	CDS	711	novR	4.1.-.-		Decarboxylase NovR
wApol_00124	CDS	93				hypothetical protein
wApol_00125	CDS	222				hypothetical protein
wApol_00126	CDS	189				hypothetical protein
wApol_00127	CDS	105				hypothetical protein
wApol_00128	CDS	174	spo0C		COG1475	Chromosome-partitioning protein Spo0J
wApol_00129	CDS	162				hypothetical protein
wApol_00130	CDS	156				hypothetical protein
wApol_00131	CDS	729	parA			Chromosome partitioning protein ParA
wApol_00132	CDS	2481	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wApol_00133	CDS	747	hemF_1	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
wApol_00134	CDS	723	bamD		COG4105	Outer membrane protein assembly factor BamD
wApol_00135	CDS	741			COG0217	putative transcriptional regulatory protein
wApol_00136	CDS	1158				hypothetical protein
wApol_00137	CDS	867				hypothetical protein
wApol_00138	CDS	273				hypothetical protein
wApol_00139	CDS	681				hypothetical protein
wApol_00140	CDS	1158	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
wApol_00141	CDS	1092				Iron-sulfur cluster carrier protein
wApol_00142	CDS	138	typA_1		COG1217	GTP-binding protein TypA/BipA
wApol_00143	CDS	1632	typA_2		COG1217	GTP-binding protein TypA/BipA 
wApol_00144	CDS	195				hypothetical protein
wApol_00145	CDS	1266				hypothetical protein
wApol_00146	CDS	2478				hypothetical protein
wApol_00147	CDS	831				hypothetical protein
wApol_00148	tRNA	89				tRNA-Ser(gga)
wApol_00149	CDS	618				hypothetical protein
wApol_00150	CDS	537	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wApol_00151	CDS	1071	recF		COG1195	DNA replication and repair protein RecF
wApol_00152	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wApol_00153	CDS	1419	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
wApol_00154	CDS	1182	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wApol_00155	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
wApol_00156	CDS	567	efp			Elongation factor P
wApol_00157	CDS	696	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wApol_00158	CDS	1194	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wApol_00159	CDS	1494				hypothetical protein
wApol_00160	CDS	1488	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wApol_00161	CDS	549	pld_1	3.1.4.4		Phospholipase D
wApol_00162	CDS	351				hypothetical protein
wApol_00163	tRNA	77				tRNA-Met(cat)
wApol_00164	CDS	2058				hypothetical protein
wApol_00165	CDS	1641				hypothetical protein
wApol_00166	CDS	996	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
wApol_00167	CDS	786	ptlF		COG3504	Type IV secretion system protein PtlF
wApol_00168	CDS	438	yceJ		COG3038	Cytochrome b561 
wApol_00169	CDS	1017		1.6.5.11	COG2070	NADH:quinone reductase
wApol_00170	CDS	231				hypothetical protein
wApol_00171	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wApol_00172	CDS	252				IS630 family transposase ISWpi11
wApol_00173	CDS	1959				hypothetical protein
wApol_00174	CDS	315				hypothetical protein
wApol_00175	CDS	138				hypothetical protein
wApol_00176	CDS	345				hypothetical protein
wApol_00177	CDS	2697	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
wApol_00178	CDS	1275				hypothetical protein
wApol_00179	CDS	930	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
wApol_00180	CDS	258				hypothetical protein
wApol_00181	CDS	1023				hypothetical protein
wApol_00182	CDS	1125	ychF		COG0012	Ribosome-binding ATPase YchF
wApol_00183	CDS	957				hypothetical protein
wApol_00184	CDS	1170	cca	2.7.7.72		CCA-adding enzyme
wApol_00185	CDS	1050				hypothetical protein
wApol_00186	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
wApol_00187	CDS	1068	recA			Protein RecA
wApol_00188	CDS	609				hypothetical protein
wApol_00189	CDS	1119				hypothetical protein
wApol_00190	CDS	606	recR		COG0353	Recombination protein RecR
wApol_00191	CDS	1062				hypothetical protein
wApol_00192	CDS	1221				hypothetical protein
wApol_00193	CDS	1350	radA	3.6.4.-	COG1066	DNA repair protein RadA
wApol_00194	CDS	603	ftsY_1		COG0552	Signal recognition particle receptor FtsY
wApol_00195	CDS	306	ftsY_2			Signal recognition particle receptor FtsY
wApol_00196	CDS	381	iscU_1		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wApol_00197	CDS	237				hypothetical protein
wApol_00198	CDS	288	hscB_1			Co-chaperone protein HscB
wApol_00199	CDS	363	hscA_1			Chaperone protein HscA
wApol_00200	CDS	720	hscA_2			Chaperone protein HscA
wApol_00201	CDS	663	hscA_3		COG0443	Chaperone protein HscA
wApol_00202	CDS	591	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
wApol_00203	CDS	135				hypothetical protein
wApol_00204	CDS	672	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
wApol_00205	CDS	246	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
wApol_00206	CDS	396	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
wApol_00207	tRNA	75				tRNA-Arg(tct)
wApol_00208	CDS	951				hypothetical protein
wApol_00209	CDS	1485	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
wApol_00210	CDS	840				hypothetical protein
wApol_00211	CDS	369			COG0537	putative HIT-like protein
wApol_00212	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wApol_00213	CDS	507	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wApol_00214	CDS	573	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wApol_00215	CDS	963	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wApol_00216	CDS	810	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
wApol_00217	CDS	489	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
wApol_00218	CDS	606				hypothetical protein
wApol_00219	CDS	330	rsfS			Ribosomal silencing factor RsfS
wApol_00220	CDS	1263	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
wApol_00221	CDS	555				hypothetical protein
wApol_00222	CDS	339				hypothetical protein
wApol_00223	CDS	168				hypothetical protein
wApol_00224	CDS	504				hypothetical protein
wApol_00225	CDS	2586	acn	4.2.1.3	COG1048	Aconitate hydratase A
wApol_00226	CDS	819	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
wApol_00227	CDS	516	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
wApol_00228	CDS	1557	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wApol_00229	CDS	837				hypothetical protein
wApol_00230	CDS	888	folD		COG0190	Bifunctional protein FolD protein
wApol_00231	CDS	633	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wApol_00232	CDS	258				hypothetical protein
wApol_00233	CDS	1287				hypothetical protein
wApol_00234	CDS	1242	argD_2	2.6.1.11	COG4992	Acetylornithine aminotransferase
wApol_00235	CDS	234				hypothetical protein
wApol_00236	CDS	645				hypothetical protein
wApol_00237	CDS	810	yeeZ		COG0451	Protein YeeZ
wApol_00238	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
wApol_00239	CDS	762				hypothetical protein
wApol_00240	CDS	948	hemH	4.99.1.1	COG0276	Ferrochelatase
wApol_00241	CDS	864				hypothetical protein
wApol_00242	CDS	1173	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wApol_00243	CDS	693	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
wApol_00244	CDS	753				hypothetical protein
wApol_00245	CDS	1344	alsT_2		COG1115	Amino-acid carrier protein AlsT
wApol_00246	CDS	1467	alsT_3		COG1115	Amino-acid carrier protein AlsT
wApol_00247	CDS	144				hypothetical protein
wApol_00248	CDS	585	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wApol_00249	CDS	462				hypothetical protein
wApol_00250	CDS	1323	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wApol_00251	CDS	198				hypothetical protein
wApol_00252	CDS	3276	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wApol_00253	CDS	2652				hypothetical protein
wApol_00254	CDS	2547	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
wApol_00255	CDS	306				hypothetical protein
wApol_00256	CDS	357				hypothetical protein
wApol_00257	CDS	177				hypothetical protein
wApol_00258	CDS	255				hypothetical protein
wApol_00259	CDS	1569	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wApol_00260	CDS	297				hypothetical protein
wApol_00261	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wApol_00262	CDS	2640				hypothetical protein
wApol_00263	CDS	2457				hypothetical protein
wApol_00264	CDS	3048				hypothetical protein
wApol_00265	CDS	339				hypothetical protein
wApol_00266	CDS	402				hypothetical protein
wApol_00267	CDS	600				hypothetical protein
wApol_00268	CDS	2658	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wApol_00269	CDS	1311	dnaJ			Chaperone protein DnaJ
wApol_00270	CDS	936	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wApol_00271	CDS	816	tlyC		COG1253	Hemolysin C
wApol_00272	CDS	291				IS256 family transposase ISWpi15
wApol_00273	CDS	330				IS256 family transposase ISWpi15
wApol_00274	CDS	213			COG3039	IS5 family transposase ISCaa6
wApol_00275	CDS	393			COG3039	IS5 family transposase ISCaa6
wApol_00276	CDS	183				hypothetical protein
wApol_00277	CDS	468				IS256 family transposase ISWpi15
wApol_00278	CDS	279				hypothetical protein
wApol_00279	CDS	294				hypothetical protein
wApol_00280	CDS	474				hypothetical protein
wApol_00281	CDS	351				hypothetical protein
wApol_00282	CDS	210				hypothetical protein
wApol_00283	CDS	684	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wApol_00284	tRNA	74				tRNA-Thr(tgt)
wApol_00285	CDS	303	rsmA_1	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wApol_00286	CDS	423	rsmA_2	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wApol_00287	CDS	726	atpB		COG0356	ATP synthase subunit a
wApol_00288	CDS	228	atpH_1			ATP synthase subunit c
wApol_00289	CDS	480	atpF_1			ATP synthase subunit b
wApol_00290	CDS	477	atpF_2			ATP synthase subunit b
wApol_00291	CDS	1617				hypothetical protein
wApol_00292	CDS	1032	ctaA	1.3.-.-	COG1612	Heme A synthase
wApol_00293	CDS	2016	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wApol_00294	CDS	723				hypothetical protein
wApol_00295	CDS	1362	gltX	6.1.1.17		Glutamate--tRNA ligase
wApol_00296	CDS	8526	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wApol_00297	CDS	402	rplL			50S ribosomal protein L7/L12
wApol_00298	CDS	534	rplJ		COG0244	50S ribosomal protein L10
wApol_00299	CDS	654	rplA		COG0081	50S ribosomal protein L1
wApol_00300	CDS	441	rplK		COG0080	50S ribosomal protein L11
wApol_00301	CDS	831	nusG			Transcription termination/antitermination protein NusG
wApol_00302	CDS	210				hypothetical protein
wApol_00303	tRNA	74				tRNA-Trp(cca)
wApol_00304	CDS	621	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wApol_00305	CDS	423				hypothetical protein
wApol_00306	CDS	1860	aspS	6.1.1.12		Aspartate--tRNA ligase
wApol_00307	CDS	1263	proP_1			Proline/betaine transporter
wApol_00308	CDS	519	infC			Translation initiation factor IF-3
wApol_00309	CDS	1779	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
wApol_00310	CDS	297				hypothetical protein
wApol_00311	CDS	474	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
wApol_00312	CDS	537	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wApol_00313	CDS	306				hypothetical protein
wApol_00314	CDS	1053				hypothetical protein
wApol_00315	CDS	612				hypothetical protein
wApol_00316	CDS	624	ltrA_1		COG3344	Group II intron-encoded protein LtrA
wApol_00317	CDS	738				hypothetical protein
wApol_00318	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wApol_00319	CDS	1743	prsD			Type I secretion system ATP-binding protein PrsD
wApol_00320	CDS	750				hypothetical protein
wApol_00321	CDS	657				hypothetical protein
wApol_00322	CDS	609				hypothetical protein
wApol_00323	CDS	816				hypothetical protein
wApol_00324	tRNA	76				tRNA-Arg(ccg)
wApol_00325	CDS	483				Single-stranded DNA-binding protein
wApol_00326	CDS	936	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
wApol_00327	CDS	483				hypothetical protein
wApol_00328	CDS	147	PURA	6.3.4.4		Adenylosuccinate synthetase, organellar chromatophore
wApol_00329	CDS	909	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
wApol_00330	CDS	1170	tig_1	5.2.1.8	COG0544	Trigger factor
wApol_00331	CDS	627	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wApol_00332	CDS	1005	clpX_1			ATP-dependent Clp protease ATP-binding subunit ClpX
wApol_00333	CDS	165				hypothetical protein
wApol_00334	CDS	1722	lon_1	3.4.21.53	COG0466	Lon protease
wApol_00335	CDS	741	lon_2	3.4.21.53	COG0466	Lon protease
wApol_00336	CDS	1110	bamB		COG1520	Outer membrane protein assembly factor BamB
wApol_00337	CDS	1380	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
wApol_00338	CDS	996	xerC		COG4974	Tyrosine recombinase XerC
wApol_00339	CDS	396				hypothetical protein
wApol_00340	CDS	1146				hypothetical protein
wApol_00341	CDS	582	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wApol_00342	CDS	390				hypothetical protein
wApol_00343	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wApol_00344	CDS	615	ypmQ		COG1999	SCO1 protein 
wApol_00345	CDS	1923	uvrB		COG0556	UvrABC system protein B
wApol_00346	CDS	765	petC		COG2857	Cytochrome c1
wApol_00347	CDS	1230	petB		COG1290	Cytochrome b
wApol_00348	CDS	1422	ubiB	2.7.-.-		protein kinase UbiB
wApol_00349	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wApol_00350	CDS	876	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wApol_00351	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
wApol_00352	CDS	984	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
wApol_00353	CDS	1386	pleD			Response regulator PleD
wApol_00354	CDS	297				hypothetical protein
wApol_00355	CDS	4719	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wApol_00356	CDS	2562	clpB			Chaperone protein ClpB
wApol_00357	CDS	873	lipA	2.8.1.8	COG0320	Lipoyl synthase
wApol_00358	CDS	315	rpmB		COG0227	50S ribosomal protein L28
wApol_00359	CDS	342				hypothetical protein
wApol_00360	CDS	372				hypothetical protein
wApol_00361	CDS	183				hypothetical protein
wApol_00362	CDS	1251				hypothetical protein
wApol_00363	tRNA	88				tRNA-Leu(gag)
wApol_00364	CDS	1083	ribA	3.5.4.25		GTP cyclohydrolase-2
wApol_00365	CDS	684	ptlE		COG3736	Type IV secretion system protein PtlE
wApol_00366	CDS	807	virB9		COG3504	Type IV secretion system protein virB9
wApol_00367	CDS	1461				hypothetical protein
wApol_00368	CDS	993			COG0630	Type IV secretion system protein VirB11
wApol_00369	CDS	2139				hypothetical protein
wApol_00370	CDS	852				hypothetical protein
wApol_00371	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wApol_00372	CDS	525				hypothetical protein
wApol_00373	CDS	417				hypothetical protein
wApol_00374	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wApol_00375	CDS	1317		3.4.24.-	COG0612	putative zinc protease
wApol_00376	CDS	1341		3.4.24.-	COG0612	putative zinc protease
wApol_00377	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wApol_00378	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wApol_00379	CDS	351				hypothetical protein
wApol_00380	CDS	873				hypothetical protein
wApol_00381	CDS	2520	mutS_1		COG0249	DNA mismatch repair protein MutS
wApol_00382	CDS	3075	ttgH			Toluene efflux pump membrane transporter TtgH
wApol_00383	CDS	1554	nusA		COG0195	Transcription termination/antitermination protein NusA
wApol_00384	CDS	1587	infB_1			Translation initiation factor IF-2
wApol_00385	CDS	210	sodB_1	1.15.1.1		Superoxide dismutase [Fe]
wApol_00386	CDS	195				hypothetical protein
wApol_00387	CDS	360		3.4.24.-	COG0612	putative zinc protease
wApol_00388	CDS	333		3.4.24.-	COG0612	putative zinc protease
wApol_00389	CDS	243				hypothetical protein
wApol_00390	CDS	306				hypothetical protein
wApol_00391	CDS	252	cutA		COG1324	Divalent-cation tolerance protein CutA
wApol_00392	CDS	426				hypothetical protein
wApol_00393	CDS	459	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
wApol_00394	CDS	756	lepB	3.4.21.89	COG0681	Signal peptidase I
wApol_00395	CDS	1758	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wApol_00396	CDS	525				hypothetical protein
wApol_00397	CDS	792	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
wApol_00398	CDS	750			COG3039	IS5 family transposase ISLpn10
wApol_00399	CDS	3330	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
wApol_00400	CDS	774	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
wApol_00401	CDS	816				hypothetical protein
wApol_00402	CDS	1938	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wApol_00403	tRNA	83				tRNA-Leu(tag)
wApol_00404	CDS	597				hypothetical protein
wApol_00405	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
wApol_00406	CDS	1284				hypothetical protein
wApol_00407	CDS	1278	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wApol_00408	CDS	387	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wApol_00409	CDS	291			COG3039	IS5 family transposase ISOt6
wApol_00410	CDS	438			COG3039	IS5 family transposase ISOt6
wApol_00411	CDS	1059				IS110 family transposase ISWen2
wApol_00412	CDS	270				hypothetical protein
wApol_00413	CDS	570				hypothetical protein
wApol_00414	CDS	204	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
wApol_00415	CDS	159	fumC_2	4.2.1.2	COG0114	Fumarate hydratase class II
wApol_00416	CDS	1026	fumC_3	4.2.1.2	COG0114	Fumarate hydratase class II
wApol_00417	CDS	2553				hypothetical protein
wApol_00418	CDS	1494	murJ_1		COG0728	putative lipid II flippase MurJ
wApol_00419	CDS	252				hypothetical protein
wApol_00420	CDS	195				hypothetical protein
wApol_00421	CDS	231				hypothetical protein
wApol_00422	tRNA	76				tRNA-His(gtg)
wApol_00423	CDS	549	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
