locus_tag	ftype	length_bp	gene	EC_number	COG	product
wOv_00097	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
wOv_00098	CDS	567	efp			Elongation factor P
wOv_00099	CDS	738	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wOv_00100	CDS	1203	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wOv_00101	CDS	789				hypothetical protein
wOv_00102	CDS	120				hypothetical protein
wOv_00103	CDS	2022	htpG		COG0326	Chaperone protein HtpG
wOv_00104	CDS	657	gph	3.1.3.18		Phosphoglycolate phosphatase
wOv_00105	CDS	495				hypothetical protein
wOv_00106	CDS	624				hypothetical protein
wOv_00107	CDS	1833	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wOv_00108	CDS	1320	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wOv_00109	CDS	480	pal			Peptidoglycan-associated lipoprotein
wOv_00110	CDS	1428		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wOv_00111	CDS	1077	mreB			Cell shape-determining protein MreB
wOv_00112	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wOv_00113	CDS	174				hypothetical protein
wOv_00114	CDS	765	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
wOv_00115	CDS	1551	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
wOv_00116	CDS	888	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
wOv_00117	CDS	438	rnhA	3.1.26.4	COG0328	Ribonuclease HI
wOv_00118	CDS	3051				hypothetical protein
wOv_00119	CDS	768	tatC		COG0805	Sec-independent protein translocase protein TatC
wOv_00120	CDS	987	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
wOv_00121	CDS	1821	typA		COG1217	GTP-binding protein TypA/BipA 
wOv_00122	CDS	855	prfB		COG1186	Peptide chain release factor RF2
wOv_00123	CDS	1371			COG2239	Magnesium transporter MgtE
wOv_00124	CDS	999	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
wOv_00125	CDS	1110	dnaJ		COG0484	Chaperone protein DnaJ
wOv_00126	tRNA	75				tRNA-Arg(acg)
wOv_00127	CDS	2481	rcsC	2.7.13.3		Sensor histidine kinase RcsC
wOv_00128	CDS	825	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
wOv_00129	CDS	678	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wOv_00130	CDS	201				hypothetical protein
wOv_00131	CDS	2541	valS	6.1.1.9		Valine--tRNA ligase
wOv_00132	CDS	534				hypothetical protein
wOv_00133	CDS	1113	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
wOv_00134	CDS	2382	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wOv_00135	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wOv_00136	CDS	600				hypothetical protein
wOv_00137	tRNA	84				tRNA-Leu(caa)
wOv_00138	CDS	1452	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wOv_00139	CDS	138				hypothetical protein
wOv_00140	CDS	1551	metG	6.1.1.10		Methionine--tRNA ligase
wOv_00141	CDS	1167	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wOv_00142	CDS	1788	dnaG	2.7.7.-		DNA primase
wOv_00143	CDS	114				hypothetical protein
wOv_00144	CDS	1359				hypothetical protein
wOv_00145	CDS	798	ygfZ			tRNA-modifying protein YgfZ
wOv_00146	CDS	291	groS		COG0234	10 kDa chaperonin
wOv_00147	CDS	1653	groL5			60 kDa chaperonin 5
wOv_00148	CDS	303				hypothetical protein
wOv_00149	tRNA	75				tRNA-Gln(ttg)
wOv_00150	CDS	318	cutA		COG1324	Divalent-cation tolerance protein CutA
wOv_00151	CDS	1308				hypothetical protein
wOv_00152	CDS	213				hypothetical protein
wOv_00153	CDS	1035	hflK		COG0330	Modulator of FtsH protease HflK
wOv_00154	CDS	891	hflC		COG0330	Modulator of FtsH protease HflC
wOv_00155	CDS	1479	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
wOv_00156	CDS	2208				hypothetical protein
wOv_00157	CDS	210				hypothetical protein
wOv_00158	CDS	1383				hypothetical protein
wOv_00159	CDS	780	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
wOv_00160	CDS	714				hypothetical protein
wOv_00161	tRNA	86				tRNA-Leu(cag)
wOv_00162	CDS	1428	tldD	3.4.-.-	COG0312	Metalloprotease TldD
wOv_00163	CDS	921				hypothetical protein
wOv_00164	CDS	2589	polA	2.7.7.7		DNA polymerase I, thermostable
wOv_00165	CDS	150				hypothetical protein
wOv_00166	CDS	144				hypothetical protein
wOv_00167	CDS	1497	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wOv_00168	CDS	555	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wOv_00169	CDS	1161				hypothetical protein
wOv_00170	CDS	843				hypothetical protein
wOv_00171	CDS	1023	hemH	4.99.1.1	COG0276	Ferrochelatase
wOv_00172	CDS	219				hypothetical protein
wOv_00173	CDS	264				hypothetical protein
wOv_00174	CDS	246				hypothetical protein
wOv_00175	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
wOv_00176	CDS	852	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wOv_00177	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wOv_00178	CDS	1431	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wOv_00179	CDS	597	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
wOv_00180	CDS	1515	secD		COG0342	Protein translocase subunit SecD
wOv_00181	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wOv_00182	CDS	888	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wOv_00183	CDS	147				hypothetical protein
wOv_00184	CDS	636				hypothetical protein
wOv_00185	CDS	234				hypothetical protein
wOv_00186	CDS	99	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wOv_00187	CDS	168				hypothetical protein
wOv_00188	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
wOv_00189	CDS	1395				hypothetical protein
wOv_00190	CDS	924	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
wOv_00191	CDS	741			COG0217	putative transcriptional regulatory protein
wOv_00192	CDS	642	bamD		COG4105	Outer membrane protein assembly factor BamD
wOv_00193	CDS	543	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
wOv_00194	CDS	1344	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
wOv_00195	CDS	219			COG0271	putative protein RP812
wOv_00196	CDS	330	grxD		COG0278	Glutaredoxin 4
wOv_00197	CDS	1233	petB		COG1290	Cytochrome b
wOv_00198	CDS	765	petC		COG2857	Cytochrome c1
wOv_00199	CDS	1938	uvrB			UvrABC system protein B
wOv_00200	CDS	744	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
wOv_00201	CDS	480	dhfR	1.5.1.3	COG0262	Dihydrofolate reductase
wOv_00202	CDS	1299				hypothetical protein
wOv_00203	CDS	405				hypothetical protein
wOv_00204	CDS	294				hypothetical protein
wOv_00205	CDS	2052	ligA	6.5.1.2	COG0272	DNA ligase
wOv_00206	CDS	750	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wOv_00207	CDS	936	pleD_1			Response regulator PleD
wOv_00208	CDS	408	pleD_2			Response regulator PleD
wOv_00209	CDS	300				hypothetical protein
wOv_00210	CDS	4734	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wOv_00211	CDS	2562	clpB			Chaperone protein ClpB
wOv_00212	CDS	873	lipA	2.8.1.8	COG0320	Lipoyl synthase
wOv_00213	CDS	345	rpmB		COG0227	50S ribosomal protein L28
wOv_00214	CDS	405				hypothetical protein
wOv_00215	CDS	201	iscX		COG2975	Protein IscX
wOv_00216	tRNA	87				tRNA-Leu(taa)
wOv_00217	CDS	615	rpsD		COG0522	30S ribosomal protein S4
wOv_00218	CDS	2025	tktA	2.2.1.1	COG0021	Transketolase 1
wOv_00219	CDS	837	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
wOv_00220	CDS	1983	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wOv_00221	CDS	126				hypothetical protein
wOv_00222	CDS	882	secF			Protein translocase subunit SecF
wOv_00223	CDS	1719	yidC			Membrane protein insertase YidC
wOv_00224	CDS	189				hypothetical protein
wOv_00225	CDS	153				hypothetical protein
wOv_00226	CDS	483	nusB			Transcription antitermination protein NusB
wOv_00227	CDS	264	infA			Translation initiation factor IF-1
wOv_00228	CDS	597	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
wOv_00229	CDS	1332	alsT_2		COG1115	Amino-acid carrier protein AlsT
wOv_00230	CDS	870				hypothetical protein
wOv_00231	CDS	2040				hypothetical protein
wOv_00232	CDS	993			COG0630	Type IV secretion system protein VirB11
wOv_00233	CDS	1494				hypothetical protein
wOv_00234	CDS	801	virB9_1			Protein virB9
wOv_00235	CDS	684	ptlE		COG3736	Type IV secretion system protein PtlE
wOv_00236	CDS	1083	ribA	3.5.4.25		GTP cyclohydrolase-2
wOv_00237	tRNA	88				tRNA-Leu(gag)
wOv_00238	CDS	1254				hypothetical protein
wOv_00239	CDS	96				hypothetical protein
wOv_00240	CDS	3042	purL_2	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
wOv_00241	CDS	2688				hypothetical protein
wOv_00242	CDS	1386	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
wOv_00243	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wOv_00244	CDS	1242	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wOv_00245	CDS	498				hypothetical protein
wOv_00246	CDS	894	rpoH		COG0568	RNA polymerase sigma factor RpoH
wOv_00247	CDS	711				hypothetical protein
wOv_00248	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
wOv_00249	CDS	1485				hypothetical protein
wOv_00250	CDS	654	fzlA			FtsZ-localized protein A
wOv_00251	CDS	651	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
wOv_00252	CDS	279				hypothetical protein
wOv_00253	CDS	696				hypothetical protein
wOv_00254	CDS	309				hypothetical protein
wOv_00255	CDS	213				hypothetical protein
wOv_00256	CDS	132				hypothetical protein
wOv_00257	CDS	147				hypothetical protein
wOv_00258	CDS	1302	fpgS	6.3.2.17		Folylpolyglutamate synthase
wOv_00259	CDS	1164	lysC	2.7.2.4	COG0527	Aspartate kinase Ask_LysC
wOv_00260	CDS	1263	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
wOv_00261	CDS	111				hypothetical protein
wOv_00262	CDS	330	rsfS			Ribosomal silencing factor RsfS
wOv_00263	CDS	228				hypothetical protein
wOv_00264	CDS	129				hypothetical protein
wOv_00265	CDS	189				hypothetical protein
wOv_00266	CDS	486	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
wOv_00267	CDS	792	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
wOv_00268	CDS	951	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wOv_00269	CDS	573	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wOv_00270	CDS	507	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wOv_00271	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wOv_00272	CDS	369			COG0537	putative HIT-like protein
wOv_00273	CDS	918				hypothetical protein
wOv_00274	CDS	1494	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
wOv_00275	tRNA	76				tRNA-Arg(tct)
wOv_00276	CDS	681	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
wOv_00277	CDS	2268	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
wOv_00278	CDS	273	rpsO			30S ribosomal protein S15
wOv_00279	CDS	867	truB	5.4.99.25		tRNA pseudouridine synthase B
wOv_00280	CDS	714				hypothetical protein
wOv_00281	CDS	1200	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
wOv_00282	CDS	699				hypothetical protein
wOv_00283	CDS	174				hypothetical protein
wOv_00284	CDS	675	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
wOv_00285	CDS	465	erpA_1		COG0316	Iron-sulfur cluster insertion protein ErpA
wOv_00286	CDS	1200				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
wOv_00287	CDS	138				hypothetical protein
wOv_00288	CDS	1926	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
wOv_00289	CDS	1824				hypothetical protein
wOv_00290	CDS	372				hypothetical protein
wOv_00291	CDS	981	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
wOv_00292	CDS	1050	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
wOv_00293	CDS	150				hypothetical protein
wOv_00294	CDS	387	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wOv_00295	CDS	138				hypothetical protein
wOv_00296	CDS	792	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wOv_00297	CDS	1395	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
wOv_00298	CDS	1410	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
wOv_00299	CDS	1857	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
wOv_00300	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
wOv_00301	CDS	615	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
wOv_00302	CDS	1896				hypothetical protein
wOv_00303	CDS	174				hypothetical protein
wOv_00304	CDS	723				hypothetical protein
wOv_00305	CDS	834	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wOv_00306	CDS	645				hypothetical protein
wOv_00307	CDS	1464	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
wOv_00308	CDS	1416	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wOv_00309	CDS	606				hypothetical protein
wOv_00310	CDS	1809	surA_1	5.2.1.8		Chaperone SurA
wOv_00311	CDS	858	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
wOv_00312	CDS	348	rbfA			Ribosome-binding factor A
wOv_00313	CDS	2319	infB			Translation initiation factor IF-2
wOv_00314	CDS	1563	nusA		COG0195	Transcription termination/antitermination protein NusA
wOv_00315	CDS	3141	putA			Bifunctional protein PutA
wOv_00316	CDS	2625	acnA	4.2.1.3	COG1048	Aconitate hydratase A
wOv_00317	CDS	1335	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
wOv_00318	CDS	1005	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
wOv_00319	CDS	948	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
wOv_00320	CDS	477				Single-stranded DNA-binding protein
wOv_00321	tRNA	76				tRNA-Arg(ccg)
wOv_00322	CDS	1770	prsD			Type I secretion system ATP-binding protein PrsD
wOv_00323	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
wOv_00324	CDS	1476	prsE			Type I secretion system membrane fusion protein PrsE
wOv_00325	CDS	801	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
wOv_00326	CDS	348				hypothetical protein
wOv_00327	CDS	1281	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
wOv_00328	CDS	378	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wOv_00329	CDS	495	greA		COG0782	Transcription elongation factor GreA
wOv_00330	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
wOv_00331	CDS	567	atpH_1			ATP synthase subunit delta
wOv_00332	CDS	699	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
wOv_00333	CDS	111				hypothetical protein
wOv_00334	CDS	1707			COG1132	putative ABC transporter ATP-binding protein
wOv_00335	CDS	171				hypothetical protein
wOv_00336	CDS	186				hypothetical protein
wOv_00337	CDS	1707	argS	6.1.1.19		Arginine--tRNA ligase
wOv_00338	CDS	1296				hypothetical protein
wOv_00339	CDS	123				hypothetical protein
wOv_00340	CDS	948	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wOv_00341	CDS	984	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wOv_00342	CDS	432				hypothetical protein
wOv_00343	CDS	510				hypothetical protein
wOv_00344	CDS	816	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
wOv_00345	CDS	795	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
wOv_00346	CDS	237				hypothetical protein
wOv_00347	CDS	999				hypothetical protein
wOv_00348	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wOv_00349	CDS	366				hypothetical protein
wOv_00350	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wOv_00351	CDS	3381	recB	3.1.11.5		RecBCD enzyme subunit RecB
wOv_00352	CDS	321				hypothetical protein
wOv_00353	CDS	1635	pyrG	6.3.4.2	COG0504	CTP synthase
wOv_00354	CDS	417	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wOv_00355	CDS	1203	abaF			Fosfomycin resistance protein AbaF
wOv_00356	CDS	1398	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wOv_00357	CDS	1263	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wOv_00358	CDS	285	bolA		COG0271	DNA-binding transcriptional regulator BolA
wOv_00359	CDS	828	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
wOv_00360	CDS	105				hypothetical protein
wOv_00361	CDS	1182	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
wOv_00362	CDS	126				hypothetical protein
wOv_00363	CDS	144				hypothetical protein
wOv_00364	tRNA	77				tRNA-Ile(gat)
wOv_00365	CDS	270	rpmA		COG0211	50S ribosomal protein L27
wOv_00366	CDS	309	rplU		COG0261	50S ribosomal protein L21
wOv_00367	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wOv_00368	CDS	1920	dnaK		COG0443	Chaperone protein DnaK
wOv_00369	CDS	1773	rne	3.1.26.12	COG1530	Ribonuclease E
wOv_00370	CDS	201	rpmG		COG0267	50S ribosomal protein L33
wOv_00371	CDS	276				hypothetical protein
wOv_00372	CDS	183				hypothetical protein
wOv_00373	CDS	174				hypothetical protein
wOv_00374	CDS	195				hypothetical protein
wOv_00375	tRNA	74				tRNA-Met(cat)
wOv_00376	CDS	561	rplI		COG0359	50S ribosomal protein L9
wOv_00377	CDS	276	rpsR		COG0238	30S ribosomal protein S18
wOv_00378	CDS	777				hypothetical protein
wOv_00379	CDS	3336	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wOv_00380	CDS	819				hypothetical protein
wOv_00381	CDS	681				hypothetical protein
wOv_00382	CDS	300				hypothetical protein
wOv_00383	CDS	519				hypothetical protein
wOv_00384	CDS	894	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wOv_00385	CDS	879	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
wOv_00386	CDS	1161	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
wOv_00387	CDS	201				hypothetical protein
wOv_00388	CDS	504	secB		COG1952	Protein-export protein SecB
wOv_00389	CDS	666				hypothetical protein
wOv_00390	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wOv_00391	CDS	615	ypmQ		COG1999	SCO1 protein 
wOv_00392	CDS	1251	gltA	2.3.3.16	COG0372	Citrate synthase
wOv_00393	CDS	270	rpsT		COG0268	30S ribosomal protein S20
wOv_00394	CDS	744				hypothetical protein
wOv_00395	CDS	501	xerD			Tyrosine recombinase XerD
wOv_00396	CDS	126				hypothetical protein
wOv_00397	CDS	171				hypothetical protein
wOv_00398	CDS	654	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
wOv_00399	CDS	1074				hypothetical protein
wOv_00400	CDS	2460	lon	3.4.21.53		Lon protease
