locus_tag	ftype	length_bp	gene	EC_number	COG	product
wPni_00069	CDS	861	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
wPni_00070	CDS	366				hypothetical protein
wPni_00071	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
wPni_00072	CDS	1431	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wPni_00073	CDS	579				hypothetical protein
wPni_00074	CDS	573				hypothetical protein
wPni_00075	CDS	663				hypothetical protein
wPni_00076	CDS	216	rpmE		COG0254	50S ribosomal protein L31
wPni_00077	CDS	777	nadK	2.7.1.23		NAD kinase
wPni_00078	CDS	1287	adiC		COG0531	Arginine/agmatine antiporter
wPni_00079	CDS	999		1.6.5.11	COG2070	NADH:quinone reductase
wPni_00080	CDS	522	yceJ		COG3038	Cytochrome b561 
wPni_00081	CDS	1509	comM		COG0606	Competence protein ComM
wPni_00082	CDS	492				hypothetical protein
wPni_00083	CDS	1446	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wPni_00084	CDS	1182	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wPni_00085	CDS	1368	pleD			Response regulator PleD
wPni_00086	CDS	279				hypothetical protein
wPni_00087	CDS	4722	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wPni_00088	CDS	1728				hypothetical protein
wPni_00089	CDS	558	dcd	3.5.4.13	COG0717	dCTP deaminase
wPni_00090	CDS	213				hypothetical protein
wPni_00091	CDS	2046	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
wPni_00092	CDS	750				hypothetical protein
wPni_00093	CDS	441				hypothetical protein
wPni_00094	CDS	1026	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
wPni_00095	CDS	1257				hypothetical protein
wPni_00096	tRNA	87				tRNA-Leu(gag)
wPni_00097	CDS	687	ptlE		COG3736	Type IV secretion system protein PtlE
wPni_00098	CDS	804	virB9			Protein virB9
wPni_00099	CDS	1473				hypothetical protein
wPni_00100	CDS	993			COG0630	Type IV secretion system protein VirB11
wPni_00101	CDS	1950	virD4			Protein VirD4
wPni_00102	CDS	900	zitB		COG1230	Zinc transporter ZitB
wPni_00103	tRNA	74				tRNA-Val(gac)
wPni_00104	CDS	1275	mdtL			Multidrug resistance protein MdtL
wPni_00105	CDS	1278	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
wPni_00106	tRNA	74				tRNA-Lys(ttt)
wPni_00107	CDS	1125		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
wPni_00108	CDS	291	groS		COG0234	10 kDa chaperonin
wPni_00109	CDS	1644	groL5			60 kDa chaperonin 5
wPni_00110	CDS	156				hypothetical protein
wPni_00111	CDS	990	ctaA	1.3.-.-	COG1612	Heme A synthase
wPni_00112	CDS	1572				hypothetical protein
wPni_00113	CDS	477				hypothetical protein
wPni_00114	CDS	480	atpF			ATP synthase subunit b
wPni_00115	CDS	228	atpH_1			ATP synthase subunit c
wPni_00116	CDS	717	atpB		COG0356	ATP synthase subunit a
wPni_00117	CDS	1296				hypothetical protein
wPni_00118	CDS	3543	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wPni_00119	CDS	741				hypothetical protein
wPni_00120	CDS	273	rpsR		COG0238	30S ribosomal protein S18
wPni_00121	CDS	531	rplI		COG0359	50S ribosomal protein L9
wPni_00122	tRNA	75				tRNA-Met(cat)
wPni_00123	CDS	510			COG3385	IS4 family transposase ISWosp9
wPni_00124	CDS	654			COG3385	IS4 family transposase ISWosp5
wPni_00125	CDS	108				hypothetical protein
wPni_00126	CDS	1674				hypothetical protein
wPni_00127	CDS	456				hypothetical protein
wPni_00128	CDS	657				hypothetical protein
wPni_00129	CDS	1179				hypothetical protein
wPni_00130	CDS	93				hypothetical protein
wPni_00131	CDS	810				hypothetical protein
wPni_00132	CDS	1182	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
wPni_00133	CDS	714	recO			DNA repair protein RecO
wPni_00134	CDS	933	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wPni_00135	CDS	744		1.11.1.15		Peroxiredoxin
wPni_00136	CDS	1239				hypothetical protein
wPni_00137	CDS	339				hypothetical protein
wPni_00138	CDS	1218				hypothetical protein
wPni_00139	CDS	129				hypothetical protein
wPni_00140	CDS	1485	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wPni_00141	tRNA	73				tRNA-Asn(gtt)
wPni_00142	CDS	978				hypothetical protein
wPni_00143	CDS	390			COG0537	putative HIT-like protein
wPni_00144	CDS	354	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
wPni_00145	CDS	516	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
wPni_00146	CDS	555	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
wPni_00147	CDS	948	mdh	1.1.1.37	COG0039	Malate dehydrogenase
wPni_00148	CDS	1533				hypothetical protein
wPni_00149	CDS	561				hypothetical protein
wPni_00150	CDS	1152	dnaN			Beta sliding clamp
wPni_00151	CDS	1170				hypothetical protein
wPni_00152	CDS	1221	proP_1			Proline/betaine transporter
wPni_00153	CDS	1329	alsT_1		COG1115	Amino-acid carrier protein AlsT
wPni_00154	CDS	1455	alsT_2		COG1115	Amino-acid carrier protein AlsT
wPni_00155	CDS	579	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wPni_00156	CDS	1887				hypothetical protein
wPni_00157	CDS	3138	putA		COG0506	Bifunctional protein PutA
wPni_00158	CDS	813	parA			Chromosome partitioning protein ParA
wPni_00159	CDS	855	parB		COG1475	putative chromosome-partitioning protein ParB
wPni_00160	CDS	267				hypothetical protein
wPni_00161	CDS	402				hypothetical protein
wPni_00162	CDS	969				hypothetical protein
wPni_00163	CDS	330				hypothetical protein
wPni_00164	CDS	1905	rpoD		COG0568	RNA polymerase sigma factor RpoD
wPni_00165	CDS	834				hypothetical protein
wPni_00166	CDS	144				hypothetical protein
wPni_00167	CDS	1338	pyrC	3.5.2.3		Dihydroorotase
wPni_00168	CDS	570				hypothetical protein
wPni_00169	CDS	489				Single-stranded DNA-binding protein
wPni_00170	CDS	639				hypothetical protein
wPni_00171	CDS	168	tatA			Sec-independent protein translocase protein TatA
wPni_00172	CDS	624				hypothetical protein
wPni_00173	CDS	1374	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
wPni_00174	CDS	423				hypothetical protein
wPni_00175	CDS	1398			COG2239	Magnesium transporter MgtE
wPni_00176	CDS	990	prfB		COG1186	Peptide chain release factor RF2
wPni_00177	CDS	348				hypothetical protein
wPni_00178	CDS	552				hypothetical protein
wPni_00179	tRNA	84				tRNA-Leu(caa)
wPni_00180	CDS	1458	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wPni_00181	CDS	798	ptlF		COG3504	Type IV secretion system protein PtlF
wPni_00182	CDS	612	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wPni_00183	CDS	951	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wPni_00184	CDS	471				hypothetical protein
wPni_00185	CDS	516				hypothetical protein
wPni_00186	tRNA	86				tRNA-Leu(cag)
wPni_00187	CDS	1419	tldD	3.4.-.-	COG0312	Metalloprotease TldD
wPni_00188	CDS	2238				hypothetical protein
wPni_00189	CDS	1383				hypothetical protein
wPni_00190	CDS	1032				hypothetical protein
wPni_00191	CDS	900				hypothetical protein
wPni_00192	CDS	1017				hypothetical protein
wPni_00193	CDS	1020				hypothetical protein
wPni_00194	CDS	1473	ankX_1	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wPni_00195	CDS	2199				hypothetical protein
wPni_00196	CDS	1932				hypothetical protein
wPni_00197	CDS	2061				hypothetical protein
wPni_00198	CDS	1311				hypothetical protein
wPni_00199	CDS	909	gshB	6.3.2.3	COG0189	Glutathione synthetase
wPni_00200	CDS	1491				hypothetical protein
wPni_00201	CDS	1881				hypothetical protein
wPni_00202	CDS	630	gmk	2.7.4.8	COG0194	Guanylate kinase
wPni_00203	CDS	1113	bamB			Outer membrane protein assembly factor BamB
wPni_00204	CDS	1371	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
wPni_00205	CDS	933	xerC		COG4973	Tyrosine recombinase XerC
wPni_00206	CDS	513	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
wPni_00207	CDS	1011		3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
wPni_00208	CDS	222			COG0271	putative protein RP812
wPni_00209	CDS	324	grxD		COG0278	Glutaredoxin 4
wPni_00210	CDS	912	ftsY		COG0552	Signal recognition particle receptor FtsY
wPni_00211	CDS	312				hypothetical protein
wPni_00212	CDS	528				hypothetical protein
wPni_00213	CDS	756	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
wPni_00214	CDS	438	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wPni_00215	CDS	498				hypothetical protein
wPni_00216	CDS	1599	pyrG	6.3.4.2		CTP synthase
wPni_00217	CDS	321				hypothetical protein
wPni_00218	CDS	678				hypothetical protein
wPni_00219	CDS	690	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
wPni_00220	CDS	516	infC			Translation initiation factor IF-3
wPni_00221	CDS	1902	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
wPni_00222	CDS	483	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
wPni_00223	CDS	1014				hypothetical protein
wPni_00224	CDS	237				IS481 family transposase ISWpi4
wPni_00225	CDS	204				hypothetical protein
wPni_00226	CDS	540	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
wPni_00227	CDS	480	dsbB			Disulfide bond formation protein B
wPni_00228	CDS	1758	surA_1	5.2.1.8		Chaperone SurA
wPni_00229	CDS	756	petC		COG2857	Cytochrome c1
wPni_00230	CDS	1218	petB		COG1290	Cytochrome b
wPni_00231	CDS	1284	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wPni_00232	CDS	1023	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wPni_00233	CDS	984	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
wPni_00234	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
wPni_00235	CDS	294				hypothetical protein
wPni_00236	CDS	372	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
wPni_00237	CDS	1029	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wPni_00238	CDS	1602	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
wPni_00239	CDS	996	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
wPni_00240	CDS	651				hypothetical protein
wPni_00241	CDS	1764		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
wPni_00242	CDS	1431	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wPni_00243	CDS	1023				hypothetical protein
wPni_00244	CDS	2115				hypothetical protein
wPni_00245	CDS	525				hypothetical protein
wPni_00246	rRNA	1499				16S ribosomal RNA
wPni_00247	CDS	378				hypothetical protein
wPni_00248	CDS	366				hypothetical protein
wPni_00249	CDS	1248				hypothetical protein
wPni_00250	CDS	792				hypothetical protein
wPni_00251	CDS	795	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
wPni_00252	CDS	708				hypothetical protein
wPni_00253	CDS	537		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
wPni_00254	CDS	984	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
wPni_00255	CDS	576	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
wPni_00256	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
wPni_00257	CDS	6885				hypothetical protein
wPni_00258	CDS	1827				hypothetical protein
wPni_00259	tRNA	76				tRNA-Lys(ctt)
wPni_00260	CDS	1161	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wPni_00261	CDS	1008				hypothetical protein
wPni_00262	CDS	405	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
wPni_00263	CDS	138				hypothetical protein
wPni_00264	CDS	873	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
wPni_00265	CDS	468	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wPni_00266	CDS	672				hypothetical protein
wPni_00267	CDS	771				hypothetical protein
wPni_00268	CDS	927	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
wPni_00269	CDS	1113	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
wPni_00270	tRNA	77				tRNA-Arg(cct)
wPni_00271	CDS	1758	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wPni_00272	CDS	168				hypothetical protein
wPni_00273	CDS	702				hypothetical protein
wPni_00274	CDS	1164	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
wPni_00275	CDS	243				hypothetical protein
wPni_00276	CDS	2721	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
wPni_00277	CDS	552				hypothetical protein
wPni_00278	CDS	723				hypothetical protein
wPni_00279	CDS	1485				hypothetical protein
wPni_00280	CDS	1953	priA	3.6.4.-		primosomal protein N'
wPni_00281	CDS	1047		1.18.1.2	COG0492	Ferredoxin--NADP reductase
wPni_00282	CDS	1077	mreB			Cell shape-determining protein MreB
wPni_00283	CDS	1413		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wPni_00284	CDS	480	pal			Peptidoglycan-associated lipoprotein
wPni_00285	CDS	1305	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wPni_00286	CDS	678	estB	3.1.1.1	COG0400	Carboxylesterase 2
wPni_00287	CDS	429			COG3385	IS4 family transposase ISLpn6
wPni_00288	CDS	513				hypothetical protein
wPni_00289	CDS	1359				hypothetical protein
wPni_00290	CDS	1017	pstS			Phosphate-binding protein PstS
wPni_00291	CDS	1512	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wPni_00292	CDS	2583	acn	4.2.1.3	COG1048	Aconitate hydratase A
wPni_00293	CDS	504	secB		COG1952	Protein-export protein SecB
wPni_00294	CDS	669				hypothetical protein
wPni_00295	CDS	684	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wPni_00296	CDS	618				hypothetical protein
wPni_00297	CDS	195				hypothetical protein
wPni_00298	CDS	1443	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
wPni_00299	CDS	543	rimM		COG0806	Ribosome maturation factor RimM
wPni_00300	CDS	588	efp			Elongation factor P
wPni_00301	CDS	678	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wPni_00302	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
wPni_00303	tRNA	74				tRNA-Thr(ggt)
wPni_00304	CDS	513				hypothetical protein
wPni_00305	CDS	108				hypothetical protein
wPni_00306	CDS	594	recR		COG0353	Recombination protein RecR
wPni_00307	CDS	1248	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
wPni_00308	CDS	1110	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wPni_00309	CDS	7221				hypothetical protein
wPni_00310	CDS	567				hypothetical protein
wPni_00311	CDS	5433				hypothetical protein
wPni_00312	CDS	759				hypothetical protein
wPni_00313	CDS	90				hypothetical protein
wPni_00314	CDS	564				hypothetical protein
wPni_00315	CDS	1281				hypothetical protein
wPni_00316	CDS	1707	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
wPni_00317	CDS	1767	hscA		COG0443	Chaperone protein HscA
wPni_00318	CDS	504	hscB		COG1076	Co-chaperone protein HscB 
wPni_00319	CDS	375	iscA		COG0316	Iron-binding protein IscA
wPni_00320	CDS	408	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wPni_00321	CDS	1035				hypothetical protein
wPni_00322	CDS	693	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wPni_00323	CDS	1047	ankX_2	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wPni_00324	CDS	1254	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
wPni_00325	CDS	615	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
wPni_00326	CDS	2400	lon	3.4.21.53		Lon protease
wPni_00327	CDS	1278	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
wPni_00328	CDS	597	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
wPni_00329	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
wPni_00330	tRNA	84				tRNA-Leu(tag)
wPni_00331	CDS	627				hypothetical protein
wPni_00332	CDS	1821	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
wPni_00333	CDS	438				hypothetical protein
wPni_00334	CDS	1920	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wPni_00335	CDS	1002				hypothetical protein
wPni_00336	CDS	897	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wPni_00337	tRNA	73				tRNA-Cys(gca)
wPni_00338	CDS	573				hypothetical protein
wPni_00339	CDS	1701	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
wPni_00340	CDS	1275	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
wPni_00341	CDS	606				hypothetical protein
wPni_00342	CDS	309	rsfS			Ribosomal silencing factor RsfS
wPni_00343	CDS	1269	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
wPni_00344	CDS	783				hypothetical protein
wPni_00345	CDS	882	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wPni_00346	CDS	648	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wPni_00347	CDS	1416	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wPni_00348	CDS	783	map	3.4.11.18	COG0024	Methionine aminopeptidase
wPni_00349	CDS	1797	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
wPni_00350	CDS	1818				hypothetical protein
wPni_00351	CDS	675	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
wPni_00352	CDS	354				hypothetical protein
wPni_00353	CDS	1509	secD		COG0342	Protein translocase subunit SecD
wPni_00354	CDS	879	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
wPni_00355	CDS	885	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
wPni_00356	CDS	1167				hypothetical protein
wPni_00357	CDS	216				hypothetical protein
wPni_00358	CDS	2283				hypothetical protein
wPni_00359	CDS	1341	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
wPni_00360	CDS	1050	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wPni_00361	CDS	1479				hypothetical protein
wPni_00362	CDS	1260	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wPni_00363	CDS	1281	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wPni_00364	CDS	639	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wPni_00365	CDS	1515	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wPni_00366	CDS	1251	eno	4.2.1.11	COG0148	Enolase
wPni_00367	CDS	987	cgtA	3.6.5.-		GTPase Obg/CgtA
wPni_00368	CDS	870	era			GTPase Era
wPni_00369	CDS	2160	carB_1			Carbamoyl-phosphate synthase large chain
wPni_00370	CDS	951				hypothetical protein
wPni_00371	CDS	1974	ligA	6.5.1.2	COG0272	DNA ligase
wPni_00372	CDS	1488	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wPni_00373	CDS	711				hypothetical protein
wPni_00374	CDS	1203				hypothetical protein
wPni_00375	tRNA	92				tRNA-Pyl(cta)
wPni_00376	CDS	510		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wPni_00377	CDS	831				hypothetical protein
wPni_00378	CDS	1230	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wPni_00379	CDS	744			COG0217	putative transcriptional regulatory protein
wPni_00380	CDS	456				hypothetical protein
wPni_00381	CDS	3198				hypothetical protein
wPni_00382	CDS	975				hypothetical protein
wPni_00383	CDS	753	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
wPni_00384	CDS	1374	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
wPni_00385	CDS	276				hypothetical protein
wPni_00386	CDS	879	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wPni_00387	CDS	807				hypothetical protein
wPni_00388	CDS	759				hypothetical protein
wPni_00389	CDS	732				hypothetical protein
wPni_00390	CDS	195	iscX		COG2975	Protein IscX
wPni_00391	CDS	1170	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
wPni_00392	CDS	1815	aspS	6.1.1.12		Aspartate--tRNA ligase
wPni_00393	CDS	765	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
wPni_00394	CDS	1551	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
wPni_00395	CDS	888	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
wPni_00396	CDS	627				hypothetical protein
wPni_00397	CDS	1428	pepA	3.4.11.10		cytosol aminopeptidase
wPni_00398	CDS	1194	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
wPni_00399	CDS	462	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wPni_00400	CDS	150				hypothetical protein
wPni_00401	CDS	297				hypothetical protein
wPni_00402	CDS	453				hypothetical protein
wPni_00403	CDS	930				hypothetical protein
wPni_00404	CDS	1137				hypothetical protein
wPni_00405	CDS	591	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wPni_00406	CDS	576				hypothetical protein
wPni_00407	CDS	2523				hypothetical protein
wPni_00408	CDS	1488	murJ		COG0728	putative lipid II flippase MurJ
wPni_00409	CDS	1266	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
wPni_00410	CDS	639	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wPni_00411	CDS	495	greA		COG0782	Transcription elongation factor GreA
wPni_00412	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
