locus_tag	ftype	length_bp	gene	EC_number	COG	product
wHa_00039	CDS	189			COG3385	IS4 family transposase ISWosp2
wHa_00040	CDS	429				IS66 family transposase ISWen3
wHa_00041	CDS	642				hypothetical protein
wHa_00042	CDS	1539	pepA	3.4.11.10		cytosol aminopeptidase
wHa_00043	CDS	1188				hypothetical protein
wHa_00044	CDS	306	ihfA		COG0776	Integration host factor subunit alpha
wHa_00045	CDS	327				hypothetical protein
wHa_00046	CDS	597				hypothetical protein
wHa_00047	CDS	2451	leuS	6.1.1.4		Leucine--tRNA ligase
wHa_00048	CDS	600				hypothetical protein
wHa_00049	CDS	165				hypothetical protein
wHa_00050	CDS	162				hypothetical protein
wHa_00051	CDS	198				hypothetical protein
wHa_00052	CDS	303				hypothetical protein
wHa_00053	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wHa_00054	CDS	312			COG0776	DNA-binding protein HRL53
wHa_00055	CDS	456	rpsI		COG0103	30S ribosomal protein S9
wHa_00056	CDS	459	rplM		COG0102	50S ribosomal protein L13
wHa_00057	CDS	1224	bepC			Outer membrane efflux protein BepC
wHa_00058	CDS	576				hypothetical protein
wHa_00059	CDS	579	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wHa_00060	CDS	303	rplU		COG0261	50S ribosomal protein L21
wHa_00061	CDS	270	rpmA		COG0211	50S ribosomal protein L27
wHa_00062	tRNA	77				tRNA-Ile(gat)
wHa_00063	CDS	1173	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
wHa_00064	CDS	684	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wHa_00065	CDS	660	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
wHa_00066	CDS	828	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
wHa_00067	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
wHa_00068	CDS	468		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wHa_00069	CDS	1422	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wHa_00070	CDS	3003				hypothetical protein
wHa_00071	CDS	420				hypothetical protein
wHa_00072	CDS	1374	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
wHa_00073	CDS	657				hypothetical protein
wHa_00074	CDS	657				hypothetical protein
wHa_00075	CDS	168	tatA			Sec-independent protein translocase protein TatA
wHa_00076	CDS	774	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
wHa_00077	tRNA	77				tRNA-Arg(cct)
wHa_00078	CDS	1818	uvrC		COG0322	UvrABC system protein C
wHa_00079	CDS	2118	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
wHa_00080	CDS	840	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
wHa_00081	CDS	759				hypothetical protein
wHa_00082	CDS	996	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
wHa_00083	CDS	1026	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
wHa_00084	CDS	2070	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
wHa_00085	CDS	213				hypothetical protein
wHa_00086	CDS	822				hypothetical protein
wHa_00087	CDS	540	def	3.5.1.88		Peptide deformylase
wHa_00088	CDS	1239	ftsA		COG0849	Cell division protein FtsA
wHa_00089	CDS	402				hypothetical protein
wHa_00090	CDS	792	map	3.4.11.18	COG0024	Methionine aminopeptidase
wHa_00091	CDS	1248	proP_1			Proline/betaine transporter
wHa_00092	CDS	882	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wHa_00093	CDS	312				hypothetical protein
wHa_00094	CDS	300				hypothetical protein
wHa_00095	CDS	612	rplY			50S ribosomal protein L25
wHa_00096	CDS	549	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
wHa_00097	CDS	963				IS481 family transposase ISWpi4
wHa_00098	CDS	1149	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
wHa_00099	CDS	165				hypothetical protein
wHa_00100	CDS	162				hypothetical protein
wHa_00101	CDS	198				hypothetical protein
wHa_00102	CDS	303				hypothetical protein
wHa_00103	CDS	276				hypothetical protein
wHa_00104	CDS	471				hypothetical protein
wHa_00105	CDS	1041	apbC		COG0489	Iron-sulfur cluster carrier protein
wHa_00106	CDS	399				hypothetical protein
wHa_00107	CDS	276				hypothetical protein
wHa_00108	CDS	303				hypothetical protein
wHa_00109	CDS	198				hypothetical protein
wHa_00110	CDS	162				hypothetical protein
wHa_00111	CDS	165				hypothetical protein
wHa_00112	CDS	807				hypothetical protein
wHa_00113	CDS	390				hypothetical protein
wHa_00114	CDS	411				hypothetical protein
wHa_00115	CDS	549				hypothetical protein
wHa_00116	CDS	312				hypothetical protein
wHa_00117	CDS	183				hypothetical protein
wHa_00118	CDS	2199	smc_1			Chromosome partition protein Smc
wHa_00119	CDS	162				hypothetical protein
wHa_00120	CDS	1293	glmU_1			Bifunctional protein GlmU
wHa_00121	CDS	1044	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
wHa_00122	CDS	1728				hypothetical protein
wHa_00123	CDS	597	ribE	2.5.1.9		Riboflavin synthase
wHa_00124	CDS	591				hypothetical protein
wHa_00125	tmRNA	329	ssrA			transfer-messenger RNA, SsrA
wHa_00126	CDS	438				hypothetical protein
wHa_00127	CDS	222				hypothetical protein
wHa_00128	CDS	276				hypothetical protein
wHa_00129	CDS	2115				hypothetical protein
wHa_00130	CDS	852				hypothetical protein
wHa_00131	CDS	549				hypothetical protein
wHa_00132	CDS	621				hypothetical protein
wHa_00133	CDS	1281	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wHa_00134	CDS	669			COG3385	IS4 family transposase ISWen1
wHa_00135	CDS	171				hypothetical protein
wHa_00136	CDS	285				hypothetical protein
wHa_00137	CDS	165				hypothetical protein
wHa_00138	CDS	165				hypothetical protein
wHa_00139	CDS	180				hypothetical protein
wHa_00140	CDS	2388	gyrB	5.6.2.2		DNA gyrase subunit B
wHa_00141	CDS	609	ypmQ		COG1999	SCO1 protein 
wHa_00142	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wHa_00143	CDS	651				hypothetical protein
wHa_00144	CDS	504	secB		COG1952	Protein-export protein SecB
wHa_00145	CDS	2586	acn	4.2.1.3	COG1048	Aconitate hydratase A
wHa_00146	CDS	3141	putA		COG0506	Bifunctional protein PutA
wHa_00147	CDS	282			COG3385	IS4 family transposase ISWosp8
wHa_00148	CDS	285			COG3385	IS4 family transposase ISWosp8
wHa_00149	CDS	345	gdx_1			Guanidinium exporter
wHa_00150	CDS	315	gdx_2			Guanidinium exporter
wHa_00151	CDS	1107	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
wHa_00152	CDS	759	ftsQ			Cell division protein FtsQ
wHa_00153	CDS	948	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wHa_00154	CDS	786				hypothetical protein
wHa_00155	CDS	375			COG1146	Ferredoxin 1
wHa_00156	CDS	1089				hypothetical protein
wHa_00157	CDS	699	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wHa_00158	tRNA	74				tRNA-Thr(tgt)
wHa_00159	CDS	861	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wHa_00160	CDS	1494	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wHa_00161	CDS	135				hypothetical protein
wHa_00162	CDS	135				hypothetical protein
wHa_00163	CDS	153				hypothetical protein
wHa_00164	CDS	1509	secD		COG0342	Protein translocase subunit SecD
wHa_00165	CDS	786	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
wHa_00166	CDS	816				hypothetical protein
wHa_00167	CDS	1173				hypothetical protein
wHa_00168	CDS	294				hypothetical protein
wHa_00169	CDS	198				hypothetical protein
wHa_00170	CDS	162				hypothetical protein
wHa_00171	CDS	165				hypothetical protein
wHa_00172	CDS	1425				hypothetical protein
wHa_00173	CDS	588	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
wHa_00174	CDS	1239	rnd_1	3.1.13.5	COG0349	Ribonuclease D
wHa_00175	CDS	399				hypothetical protein
wHa_00176	CDS	2565	mutS		COG0249	DNA mismatch repair protein MutS
wHa_00177	CDS	819				hypothetical protein
wHa_00178	CDS	183				hypothetical protein
wHa_00179	CDS	114				hypothetical protein
wHa_00180	CDS	708				hypothetical protein
wHa_00181	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wHa_00182	CDS	1785	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wHa_00183	CDS	1077	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wHa_00184	rRNA	2756				23S ribosomal RNA
wHa_00185	rRNA	100				5S ribosomal RNA
wHa_00186	CDS	138				hypothetical protein
wHa_00187	CDS	1101				hypothetical protein
wHa_00188	CDS	1452	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wHa_00189	CDS	345	atpC		COG0355	ATP synthase epsilon chain
wHa_00190	CDS	180				hypothetical protein
wHa_00191	CDS	153				hypothetical protein
wHa_00192	CDS	135				hypothetical protein
wHa_00193	CDS	135				hypothetical protein
wHa_00194	CDS	930				hypothetical protein
wHa_00195	CDS	1164	mdtM			Multidrug resistance protein MdtM
wHa_00196	CDS	1080	prfA		COG0216	Peptide chain release factor 1
wHa_00197	CDS	594	engB		COG0218	putative GTP-binding protein EngB
wHa_00198	CDS	942	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wHa_00199	CDS	462	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
wHa_00200	CDS	639				hypothetical protein
wHa_00201	CDS	483	nusB			Transcription antitermination protein NusB
wHa_00202	CDS	429	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
wHa_00203	CDS	1710	yidC			Membrane protein insertase YidC
wHa_00204	CDS	504				hypothetical protein
wHa_00205	CDS	876	secF			Protein translocase subunit SecF
wHa_00206	CDS	672				hypothetical protein
wHa_00207	CDS	1404				hypothetical protein
wHa_00208	CDS	1830	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
wHa_00209	CDS	147				hypothetical protein
wHa_00210	CDS	1242				hypothetical protein
wHa_00211	CDS	1326	pyrC	3.5.2.3	COG0044	Dihydroorotase
wHa_00212	CDS	1185	gltP		COG1301	Proton/glutamate-aspartate symporter
wHa_00213	CDS	597	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wHa_00214	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
wHa_00215	CDS	444				hypothetical protein
wHa_00216	CDS	2562	clpB			Chaperone protein ClpB
wHa_00217	CDS	4752	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wHa_00218	CDS	297				hypothetical protein
wHa_00219	CDS	1383	pleD			Response regulator PleD
wHa_00220	CDS	723	recO			DNA repair protein RecO
wHa_00221	CDS	141				hypothetical protein
wHa_00222	CDS	615	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
wHa_00223	CDS	405				hypothetical protein
wHa_00224	CDS	621				hypothetical protein
wHa_00225	CDS	339	bamE			Outer membrane protein assembly factor BamE
wHa_00226	CDS	990	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wHa_00227	CDS	1131				hypothetical protein
wHa_00228	CDS	585	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wHa_00229	CDS	624				hypothetical protein
wHa_00230	CDS	708	fucA	4.1.2.17		L-fuculose phosphate aldolase
wHa_00231	CDS	135				hypothetical protein
wHa_00232	CDS	135				hypothetical protein
wHa_00233	CDS	153				hypothetical protein
wHa_00234	CDS	1332				hypothetical protein
wHa_00235	CDS	1344			COG3385	IS4 family transposase ISWosp9
wHa_00236	CDS	345				hypothetical protein
wHa_00237	CDS	810	ankX_1	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wHa_00238	CDS	474				hypothetical protein
wHa_00239	CDS	153				hypothetical protein
wHa_00240	CDS	915	ribN			Riboflavin transporter
wHa_00241	CDS	1308	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wHa_00242	CDS	1146	glpT		COG2271	Glycerol-3-phosphate transporter
wHa_00243	CDS	1053	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wHa_00244	CDS	1065	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wHa_00245	CDS	1776	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
wHa_00246	CDS	990				hypothetical protein
wHa_00247	CDS	1695				hypothetical protein
wHa_00248	CDS	2337	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wHa_00249	CDS	960	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
wHa_00250	CDS	762	glmU_2		COG1207	Bifunctional protein GlmU
wHa_00251	CDS	3528	rapA	3.6.4.-		RNA polymerase-associated protein RapA
wHa_00252	CDS	2196				hypothetical protein
wHa_00253	CDS	189				hypothetical protein
wHa_00254	CDS	1314				hypothetical protein
wHa_00255	CDS	1005				hypothetical protein
wHa_00256	CDS	477				hypothetical protein
wHa_00257	CDS	1230				hypothetical protein
wHa_00258	CDS	126				hypothetical protein
wHa_00259	CDS	1089				IS481 family transposase ISWpi2
wHa_00260	CDS	2487				hypothetical protein
wHa_00261	CDS	1461				hypothetical protein
wHa_00262	CDS	2073				hypothetical protein
wHa_00263	CDS	1266				hypothetical protein
wHa_00264	CDS	1137				hypothetical protein
wHa_00265	CDS	294				hypothetical protein
wHa_00266	CDS	2430				hypothetical protein
wHa_00267	CDS	540				hypothetical protein
wHa_00268	CDS	897				hypothetical protein
wHa_00269	CDS	912				hypothetical protein
wHa_00270	CDS	777				hypothetical protein
wHa_00271	CDS	189				hypothetical protein
wHa_00272	CDS	1314				hypothetical protein
wHa_00273	CDS	1005				hypothetical protein
wHa_00274	CDS	477				hypothetical protein
wHa_00275	CDS	1230				hypothetical protein
wHa_00276	CDS	492				hypothetical protein
wHa_00277	CDS	150				hypothetical protein
wHa_00278	CDS	1827				hypothetical protein
wHa_00279	CDS	222				hypothetical protein
wHa_00280	CDS	414				hypothetical protein
wHa_00281	CDS	222				hypothetical protein
wHa_00282	CDS	309				hypothetical protein
wHa_00283	CDS	375				hypothetical protein
wHa_00284	CDS	1047				hypothetical protein
wHa_00285	CDS	1095				hypothetical protein
wHa_00286	CDS	1062				hypothetical protein
wHa_00287	CDS	369				hypothetical protein
wHa_00288	CDS	1002				hypothetical protein
wHa_00289	CDS	261				hypothetical protein
wHa_00290	CDS	657				IS110 family transposase ISWen2
wHa_00291	CDS	390				IS110 family transposase ISWen2
wHa_00292	CDS	144				hypothetical protein
wHa_00293	CDS	498				hypothetical protein
wHa_00294	CDS	474				hypothetical protein
wHa_00295	CDS	465				hypothetical protein
wHa_00296	CDS	255				hypothetical protein
wHa_00297	CDS	336				hypothetical protein
wHa_00298	CDS	810				hypothetical protein
wHa_00299	CDS	1161				hypothetical protein
wHa_00300	CDS	603				hypothetical protein
wHa_00301	CDS	591				hypothetical protein
wHa_00302	CDS	465				hypothetical protein
wHa_00303	CDS	1503				hypothetical protein
wHa_00304	CDS	144				hypothetical protein
wHa_00305	CDS	1215				hypothetical protein
wHa_00306	CDS	828				hypothetical protein
wHa_00307	CDS	2118				hypothetical protein
wHa_00308	CDS	2736				hypothetical protein
wHa_00309	CDS	717				hypothetical protein
wHa_00310	CDS	1503				hypothetical protein
wHa_00311	CDS	225				hypothetical protein
wHa_00312	CDS	3444				hypothetical protein
wHa_00313	CDS	1476				hypothetical protein
wHa_00314	CDS	714				hypothetical protein
wHa_00315	CDS	945				hypothetical protein
wHa_00316	CDS	981				hypothetical protein
wHa_00317	CDS	1866	ligA_1	6.5.1.2	COG0272	DNA ligase
wHa_00318	CDS	861				hypothetical protein
wHa_00319	CDS	1344			COG3385	IS4 family transposase ISWosp9
wHa_00320	CDS	165				hypothetical protein
wHa_00321	CDS	285				hypothetical protein
wHa_00322	CDS	594				hypothetical protein
wHa_00323	CDS	1470	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
wHa_00324	CDS	1227	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
wHa_00325	CDS	933				hypothetical protein
wHa_00326	CDS	1488				hypothetical protein
wHa_00327	CDS	1365	ankX_2	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wHa_00328	CDS	633	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
wHa_00329	CDS	1497	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
wHa_00330	CDS	1275	eno	4.2.1.11		Enolase
wHa_00331	CDS	1023	obg	3.6.5.-		GTPase Obg
wHa_00332	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wHa_00333	CDS	324	grxD		COG0278	Glutaredoxin 4
wHa_00334	CDS	225			COG0271	putative protein RP812
wHa_00335	CDS	873				hypothetical protein
wHa_00336	CDS	1323	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
wHa_00337	CDS	597	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
wHa_00338	CDS	942				hypothetical protein
wHa_00339	CDS	708	bamD		COG4105	Outer membrane protein assembly factor BamD
wHa_00340	CDS	741			COG0217	putative transcriptional regulatory protein
wHa_00341	CDS	939				hypothetical protein
wHa_00342	CDS	870				hypothetical protein
wHa_00343	CDS	276				hypothetical protein
wHa_00344	CDS	693				hypothetical protein
wHa_00345	CDS	330				hypothetical protein
wHa_00346	CDS	636				hypothetical protein
wHa_00347	CDS	1404				hypothetical protein
wHa_00348	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
wHa_00349	CDS	756				hypothetical protein
wHa_00350	CDS	381				hypothetical protein
wHa_00351	CDS	999	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
wHa_00352	CDS	1101	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wHa_00353	CDS	1206	proP_2			Proline/betaine transporter
wHa_00354	CDS	411	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
wHa_00355	CDS	1605	pyrG	6.3.4.2	COG0504	CTP synthase
wHa_00356	CDS	321				hypothetical protein
wHa_00357	CDS	516	yrdA		COG0663	Protein YrdA
wHa_00358	CDS	933				hypothetical protein
wHa_00359	CDS	2469	valS	6.1.1.9		Valine--tRNA ligase
wHa_00360	CDS	891	smc_2			Chromosome partition protein Smc
wHa_00361	CDS	648				hypothetical protein
wHa_00362	CDS	1323	smc_3			Chromosome partition protein Smc
wHa_00363	CDS	675	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wHa_00364	CDS	798				hypothetical protein
wHa_00365	CDS	294				hypothetical protein
wHa_00366	CDS	1200				hypothetical protein
wHa_00367	CDS	642	artM		COG1126	Arginine transport ATP-binding protein ArtM
wHa_00368	CDS	648	artQ		COG0765	Arginine transport system permease protein ArtQ
wHa_00369	CDS	735	artP		COG0834	Arginine-binding extracellular protein ArtP
wHa_00370	CDS	456	argR		COG1438	Arginine repressor
wHa_00371	CDS	762	tatC		COG0805	Sec-independent protein translocase protein TatC
wHa_00372	CDS	1098	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
wHa_00373	CDS	435				hypothetical protein
wHa_00374	CDS	414				hypothetical protein
wHa_00375	CDS	1068				hypothetical protein
wHa_00376	CDS	1176	cca	2.7.7.72		CCA-adding enzyme
wHa_00377	CDS	993				hypothetical protein
wHa_00378	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
wHa_00379	CDS	1203				hypothetical protein
wHa_00380	CDS	1830				hypothetical protein
wHa_00381	CDS	606	gmk	2.7.4.8	COG0194	Guanylate kinase
wHa_00382	CDS	2607				hypothetical protein
wHa_00383	CDS	1800	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wHa_00384	CDS	156				hypothetical protein
wHa_00385	CDS	1653				hypothetical protein
wHa_00386	CDS	471				hypothetical protein
wHa_00387	CDS	711				hypothetical protein
wHa_00388	CDS	1161				hypothetical protein
wHa_00389	CDS	801				hypothetical protein
wHa_00390	CDS	336				hypothetical protein
wHa_00391	CDS	255				hypothetical protein
wHa_00392	CDS	465				hypothetical protein
wHa_00393	CDS	474				hypothetical protein
wHa_00394	CDS	498				hypothetical protein
wHa_00395	CDS	144				hypothetical protein
wHa_00396	CDS	390				IS110 family transposase ISWen2
wHa_00397	CDS	657				IS110 family transposase ISWen2
wHa_00398	CDS	261				hypothetical protein
wHa_00399	CDS	1002				hypothetical protein
wHa_00400	CDS	372				hypothetical protein
wHa_00401	CDS	1035				hypothetical protein
wHa_00402	CDS	1593				hypothetical protein
wHa_00403	CDS	1827				hypothetical protein
wHa_00404	CDS	1485				hypothetical protein
wHa_00405	CDS	483				hypothetical protein
wHa_00406	CDS	1893				hypothetical protein
wHa_00407	CDS	1221				hypothetical protein
wHa_00408	CDS	345				hypothetical protein
wHa_00409	CDS	495				hypothetical protein
wHa_00410	CDS	822				hypothetical protein
wHa_00411	CDS	789				hypothetical protein
wHa_00412	CDS	501				hypothetical protein
wHa_00413	CDS	1239				hypothetical protein
wHa_00414	CDS	2049				hypothetical protein
wHa_00415	CDS	684				hypothetical protein
wHa_00416	CDS	1935				hypothetical protein
wHa_00417	CDS	1185				hypothetical protein
wHa_00418	CDS	195				hypothetical protein
wHa_00419	CDS	1455				hypothetical protein
wHa_00420	CDS	552				hypothetical protein
wHa_00421	CDS	1188	gpFI			Putative prophage major tail sheath protein
wHa_00422	CDS	507				hypothetical protein
wHa_00423	CDS	96				hypothetical protein
wHa_00424	CDS	246				hypothetical protein
wHa_00425	CDS	258				hypothetical protein
wHa_00426	CDS	2265				hypothetical protein
wHa_00427	CDS	348				hypothetical protein
wHa_00428	CDS	210				hypothetical protein
wHa_00429	CDS	945				hypothetical protein
wHa_00430	CDS	534				hypothetical protein
wHa_00431	CDS	222				hypothetical protein
wHa_00432	CDS	729	capV	3.1.1.-	COG3621	cGAMP-activated phospholipase
wHa_00433	CDS	936				hypothetical protein
wHa_00434	CDS	936				hypothetical protein
wHa_00435	CDS	1818	mutL_1			DNA mismatch repair protein MutL
wHa_00436	CDS	987			COG3385	IS4 family transposase ISWpi18
wHa_00437	CDS	351				IS630 family transposase ISWpi11
wHa_00438	CDS	165				hypothetical protein
wHa_00439	CDS	219				hypothetical protein
wHa_00440	CDS	1488				hypothetical protein
wHa_00441	CDS	10317	secA_1			Protein translocase subunit SecA
wHa_00442	CDS	3918	secA_2			Protein translocase subunit SecA
wHa_00443	CDS	228				hypothetical protein
wHa_00444	CDS	1422	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
wHa_00445	CDS	756				hypothetical protein
wHa_00446	CDS	2076	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wHa_00447	CDS	1029	ctaA	1.3.-.-	COG1612	Heme A synthase
wHa_00448	CDS	1590				hypothetical protein
wHa_00449	CDS	477	atpF			ATP synthase subunit b
wHa_00450	CDS	480	atpG_1			ATP synthase subunit b'
wHa_00451	CDS	228	atpH_1			ATP synthase subunit c
wHa_00452	CDS	726	atpB		COG0356	ATP synthase subunit a
wHa_00453	CDS	282				hypothetical protein
wHa_00454	CDS	2340	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
wHa_00455	CDS	2655				hypothetical protein
wHa_00456	CDS	3360	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wHa_00457	CDS	1467	dtpA		COG3104	Dipeptide and tripeptide permease A
wHa_00458	CDS	1320	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wHa_00459	CDS	429				hypothetical protein
wHa_00460	CDS	981	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
wHa_00461	CDS	924	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
wHa_00462	CDS	1263	proP_3			Proline/betaine transporter
wHa_00463	CDS	1803	aspS	6.1.1.12		Aspartate--tRNA ligase
wHa_00464	CDS	432				hypothetical protein
wHa_00465	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
wHa_00466	CDS	1296				hypothetical protein
wHa_00467	CDS	636				hypothetical protein
wHa_00468	CDS	285				hypothetical protein
wHa_00469	CDS	165				hypothetical protein
wHa_00470	CDS	165				hypothetical protein
wHa_00471	CDS	876				hypothetical protein
wHa_00472	tRNA	75				tRNA-Phe(gaa)
