locus_tag	ftype	length_bp	gene	EC_number	COG	product
wFol_00039	CDS	522	yceJ		COG3038	Cytochrome b561 
wFol_00040	CDS	1158	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
wFol_00041	CDS	1419	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
wFol_00042	CDS	864	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wFol_00043	CDS	468				hypothetical protein
wFol_00044	CDS	477				hypothetical protein
wFol_00045	CDS	1350	acp			Sodium/proton-dependent alanine carrier protein
wFol_00046	CDS	2802				hypothetical protein
wFol_00047	CDS	375	rpsL			30S ribosomal protein S12
wFol_00048	CDS	480	rpsG		COG0049	30S ribosomal protein S7
wFol_00049	CDS	2076	fusA		COG0480	Elongation factor G
wFol_00050	CDS	1173	tufA_1		COG0050	Elongation factor Tu
wFol_00051	tRNA	74				tRNA-Trp(cca)
wFol_00052	CDS	837	nusG			Transcription termination/antitermination protein NusG
wFol_00053	CDS	441	rplK		COG0080	50S ribosomal protein L11
wFol_00054	CDS	663	rplA		COG0081	50S ribosomal protein L1
wFol_00055	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wFol_00056	CDS	396	rplL			50S ribosomal protein L7/L12
wFol_00057	CDS	8526	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wFol_00058	CDS	1125				hypothetical protein
wFol_00059	CDS	108				hypothetical protein
wFol_00060	CDS	1146	dnaJ_1		COG0484	Chaperone protein DnaJ
wFol_00061	tRNA	78				tRNA-Arg(acg)
wFol_00062	CDS	930				hypothetical protein
wFol_00063	CDS	483				hypothetical protein
wFol_00064	CDS	765	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
wFol_00065	CDS	1551	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
wFol_00066	CDS	783	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
wFol_00067	CDS	573				IS110 family transposase ISOt5
wFol_00068	CDS	390				IS110 family transposase ISOt5
wFol_00069	CDS	729				hypothetical protein
wFol_00070	CDS	1458			COG3385	IS4 family transposase ISWosp2
wFol_00071	CDS	399				hypothetical protein
wFol_00072	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wFol_00073	CDS	1833	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wFol_00074	CDS	468	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wFol_00075	CDS	390				hypothetical protein
wFol_00076	CDS	396				hypothetical protein
wFol_00077	CDS	756	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
wFol_00078	CDS	2298				hypothetical protein
wFol_00079	CDS	2280				hypothetical protein
wFol_00080	CDS	1191			COG3385	IS4 family transposase ISLpn5
wFol_00081	CDS	750			COG3039	IS5 family transposase ISLpn10
wFol_00082	CDS	345				hypothetical protein
wFol_00083	CDS	1485				hypothetical protein
wFol_00084	CDS	2229				hypothetical protein
wFol_00085	CDS	2433				hypothetical protein
wFol_00086	CDS	2274				hypothetical protein
wFol_00087	tRNA	90				tRNA-Ser(gga)
wFol_00088	CDS	1107				hypothetical protein
wFol_00089	CDS	2121	carB_1			Carbamoyl-phosphate synthase large chain
wFol_00090	CDS	504				hypothetical protein
wFol_00091	CDS	915	ftsY		COG0552	Signal recognition particle receptor FtsY
wFol_00092	CDS	1194	ispDF		COG0245	Bifunctional enzyme IspD/IspF
wFol_00093	CDS	1908	htpG		COG0326	Chaperone protein HtpG
wFol_00094	CDS	912				hypothetical protein
wFol_00095	CDS	2667				hypothetical protein
wFol_00096	CDS	1215	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wFol_00097	CDS	1779				hypothetical protein
wFol_00098	CDS	447	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wFol_00099	CDS	561				hypothetical protein
wFol_00100	CDS	2307	bamA		COG4775	Outer membrane protein assembly factor BamA
wFol_00101	CDS	1125	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wFol_00102	CDS	279				hypothetical protein
wFol_00103	CDS	957				hypothetical protein
wFol_00104	CDS	327				hypothetical protein
wFol_00105	CDS	180				hypothetical protein
wFol_00106	CDS	279	ihfB		COG0776	Integration host factor subunit beta
wFol_00107	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
wFol_00108	CDS	654	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
wFol_00109	CDS	705				hypothetical protein
wFol_00110	CDS	513				hypothetical protein
wFol_00111	CDS	207				hypothetical protein
wFol_00112	tRNA	75				tRNA-Met(cat)
wFol_00113	CDS	324	trxA		COG0526	Thioredoxin
wFol_00114	CDS	828	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
wFol_00115	CDS	1758				hypothetical protein
wFol_00116	CDS	1758				hypothetical protein
wFol_00117	CDS	1779				hypothetical protein
wFol_00118	CDS	546				hypothetical protein
wFol_00119	CDS	2469	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wFol_00120	CDS	261				hypothetical protein
wFol_00121	CDS	390				IS110 family transposase ISOt5
wFol_00122	CDS	573				IS110 family transposase ISOt5
wFol_00123	CDS	168				hypothetical protein
wFol_00124	CDS	1197	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
wFol_00125	CDS	795	ygfZ			tRNA-modifying protein YgfZ
wFol_00126	CDS	291	groS		COG0234	10 kDa chaperonin
wFol_00127	CDS	1653	groL5			60 kDa chaperonin 5
wFol_00128	CDS	156				hypothetical protein
wFol_00129	CDS	285				hypothetical protein
wFol_00130	CDS	948				hypothetical protein
wFol_00131	CDS	1455	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wFol_00132	CDS	342	atpC			ATP synthase epsilon chain
wFol_00133	CDS	642	tal	2.2.1.2	COG0176	Transaldolase
wFol_00134	CDS	597				hypothetical protein
wFol_00135	CDS	135				hypothetical protein
wFol_00136	CDS	201				hypothetical protein
wFol_00137	CDS	495	sdh	1.1.1.276		Serine 3-dehydrogenase
wFol_00138	CDS	1125	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
wFol_00139	tRNA	85				tRNA-Tyr(gta)
wFol_00140	tRNA	72				tRNA-Gly(tcc)
wFol_00141	CDS	1173	tufA_2		COG0050	Elongation factor Tu
wFol_00142	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
wFol_00143	CDS	723	rplC		COG0087	50S ribosomal protein L3
wFol_00144	CDS	615	rplD			50S ribosomal protein L4
wFol_00145	CDS	288	rplW		COG0089	50S ribosomal protein L23
wFol_00146	CDS	825	rplB		COG0090	50S ribosomal protein L2
wFol_00147	CDS	294	rpsS		COG0185	30S ribosomal protein S19
wFol_00148	CDS	387				hypothetical protein
wFol_00149	CDS	621	rpsC		COG0092	30S ribosomal protein S3
wFol_00150	CDS	414	rplP		COG0197	50S ribosomal protein L16
wFol_00151	CDS	204				hypothetical protein
wFol_00152	CDS	237	rpsQ		COG0186	30S ribosomal protein S17
wFol_00153	CDS	360	rplN		COG0093	50S ribosomal protein L14
wFol_00154	CDS	318	rplX			50S ribosomal protein L24
wFol_00155	CDS	534	rplE			50S ribosomal protein L5
wFol_00156	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wFol_00157	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wFol_00158	CDS	546	rplF		COG0097	50S ribosomal protein L6
wFol_00159	CDS	372	rplR		COG0256	50S ribosomal protein L18
wFol_00160	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wFol_00161	CDS	471	rplO			50S ribosomal protein L15
wFol_00162	CDS	1329	secY		COG0201	Protein translocase subunit SecY
wFol_00163	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
wFol_00164	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wFol_00165	CDS	387	rpsK		COG0100	30S ribosomal protein S11
wFol_00166	CDS	1068	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wFol_00167	CDS	429	rplQ		COG0203	50S ribosomal protein L17
wFol_00168	CDS	372				hypothetical protein
wFol_00169	CDS	561	atpH_1		COG0712	ATP synthase subunit delta
wFol_00170	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
wFol_00171	CDS	495	greA		COG0782	Transcription elongation factor GreA
wFol_00172	CDS	645	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wFol_00173	CDS	1308	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
wFol_00174	CDS	1125				hypothetical protein
wFol_00175	CDS	1074	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
wFol_00176	CDS	483				hypothetical protein
wFol_00177	CDS	1386	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
wFol_00178	CDS	1116				hypothetical protein
wFol_00179	CDS	858				hypothetical protein
wFol_00180	CDS	780				hypothetical protein
wFol_00181	CDS	885	era		COG1159	GTPase Era
wFol_00182	CDS	828				hypothetical protein
wFol_00183	CDS	1329				hypothetical protein
wFol_00184	CDS	2571				hypothetical protein
wFol_00185	CDS	531				hypothetical protein
wFol_00186	CDS	459				hypothetical protein
wFol_00187	CDS	216				hypothetical protein
wFol_00188	CDS	564	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wFol_00189	CDS	576				hypothetical protein
wFol_00190	CDS	1242	bepC			Outer membrane efflux protein BepC
wFol_00191	CDS	459	rplM		COG0102	50S ribosomal protein L13
wFol_00192	CDS	447	rpsI		COG0103	30S ribosomal protein S9
wFol_00193	CDS	312	hupB		COG0776	DNA-binding protein HRm
wFol_00194	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wFol_00195	CDS	843	ftsQ			Cell division protein FtsQ
wFol_00196	CDS	1104	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
wFol_00197	CDS	618				hypothetical protein
wFol_00198	CDS	537		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wFol_00199	CDS	198				hypothetical protein
wFol_00200	CDS	909			COG3385	IS4 family transposase ISLpn5
wFol_00201	CDS	972	yagA_1			putative protein YagA
wFol_00202	CDS	960				IS110 family transposase ISOt5
wFol_00203	CDS	309				hypothetical protein
wFol_00204	CDS	1458			COG3385	IS4 family transposase ISWosp2
wFol_00205	CDS	522				hypothetical protein
wFol_00206	CDS	1272				hypothetical protein
wFol_00207	tRNA	88				tRNA-Leu(gag)
wFol_00208	CDS	684	ptlE		COG3736	Type IV secretion system protein PtlE
wFol_00209	CDS	810	virB9		COG3504	Type IV secretion system protein virB9
wFol_00210	CDS	1500				hypothetical protein
wFol_00211	CDS	993			COG0630	Type IV secretion system protein VirB11
wFol_00212	CDS	2217				hypothetical protein
wFol_00213	CDS	711				hypothetical protein
wFol_00214	CDS	1359				hypothetical protein
wFol_00215	CDS	1218				hypothetical protein
wFol_00216	CDS	774	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
wFol_00217	CDS	741	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
wFol_00218	CDS	1422	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
wFol_00219	CDS	972	yagA_2			putative protein YagA
wFol_00220	CDS	387				hypothetical protein
wFol_00221	CDS	1587	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wFol_00222	CDS	768				hypothetical protein
wFol_00223	CDS	972	yagA_3			putative protein YagA
wFol_00224	CDS	1389	aroB	4.2.3.4		3-dehydroquinate synthase
wFol_00225	CDS	951			COG3039	IS5 family transposase ISAcma6
wFol_00226	CDS	1449				hypothetical protein
wFol_00227	CDS	1254				hypothetical protein
wFol_00228	CDS	1281				hypothetical protein
wFol_00229	CDS	1359				hypothetical protein
wFol_00230	CDS	2304				hypothetical protein
wFol_00231	CDS	1530				hypothetical protein
wFol_00232	CDS	969				hypothetical protein
wFol_00233	CDS	1482				hypothetical protein
wFol_00234	CDS	927				hypothetical protein
wFol_00235	CDS	1458			COG3385	IS4 family transposase ISWosp2
wFol_00236	CDS	234				hypothetical protein
wFol_00237	tRNA	73				tRNA-Asn(gtt)
wFol_00238	CDS	1536	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wFol_00239	CDS	975	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
wFol_00240	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wFol_00241	CDS	792	nadK	2.7.1.23		NAD kinase
wFol_00242	CDS	1461				hypothetical protein
wFol_00243	CDS	972	yagA_4			putative protein YagA
wFol_00244	CDS	960			COG3039	IS5 family transposase ISJca1
wFol_00245	CDS	1125				hypothetical protein
wFol_00246	CDS	1032	idiA		COG1840	Iron deficiency-induced protein A
wFol_00247	CDS	678				hypothetical protein
wFol_00248	tRNA	74				tRNA-Val(gac)
wFol_00249	CDS	897	zitB		COG1230	Zinc transporter ZitB
wFol_00250	CDS	1869				hypothetical protein
wFol_00251	CDS	576	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wFol_00252	CDS	708				hypothetical protein
wFol_00253	CDS	1464	alsT_1		COG1115	Amino-acid carrier protein AlsT
wFol_00254	CDS	1344	alsT_2		COG1115	Amino-acid carrier protein AlsT
wFol_00255	CDS	1416	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wFol_00256	CDS	960			COG3039	IS5 family transposase ISJca1
wFol_00257	CDS	1368			COG2239	Magnesium transporter MgtE
wFol_00258	CDS	1050	prfB		COG1186	Peptide chain release factor RF2
wFol_00259	CDS	1023	apbC		COG0489	Iron-sulfur cluster carrier protein
wFol_00260	CDS	939	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wFol_00261	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wFol_00262	CDS	828	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wFol_00263	CDS	729	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
wFol_00264	CDS	585	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
wFol_00265	CDS	2703	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
wFol_00266	CDS	468	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wFol_00267	CDS	621				hypothetical protein
wFol_00268	CDS	738				hypothetical protein
wFol_00269	CDS	1785	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wFol_00270	CDS	1077	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wFol_00271	rRNA	2759				23S ribosomal RNA
wFol_00272	rRNA	101				5S ribosomal RNA
wFol_00273	CDS	447	ybeY	3.1.-.-		Endoribonuclease YbeY
wFol_00274	CDS	516	rimM		COG0806	Ribosome maturation factor RimM
wFol_00275	CDS	651				hypothetical protein
wFol_00276	CDS	393	dksA			RNA polymerase-binding transcription factor DksA
wFol_00277	CDS	591	gmk	2.7.4.8	COG0194	Guanylate kinase
wFol_00278	CDS	1935				hypothetical protein
wFol_00279	CDS	1251				hypothetical protein
wFol_00280	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
wFol_00281	CDS	2001				hypothetical protein
wFol_00282	CDS	750			COG3039	IS5 family transposase ISLpn10
wFol_00283	CDS	1668				hypothetical protein
wFol_00284	CDS	303	rplU		COG0261	50S ribosomal protein L21
wFol_00285	CDS	273	rpmA		COG0211	50S ribosomal protein L27
wFol_00286	tRNA	74				tRNA-Ile(gat)
wFol_00287	CDS	123				hypothetical protein
wFol_00288	CDS	420				hypothetical protein
wFol_00289	CDS	1884				hypothetical protein
wFol_00290	CDS	1065	ankX_1	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wFol_00291	CDS	1206				hypothetical protein
wFol_00292	CDS	399				hypothetical protein
wFol_00293	CDS	339				hypothetical protein
wFol_00294	CDS	984				hypothetical protein
wFol_00295	CDS	684				hypothetical protein
wFol_00296	CDS	432				hypothetical protein
wFol_00297	CDS	1269				hypothetical protein
wFol_00298	CDS	420				hypothetical protein
wFol_00299	CDS	378				hypothetical protein
wFol_00300	CDS	606				hypothetical protein
wFol_00301	CDS	672				hypothetical protein
wFol_00302	CDS	3552	rapA	3.6.4.-		RNA polymerase-associated protein RapA
wFol_00303	CDS	888				hypothetical protein
wFol_00304	CDS	2199				hypothetical protein
wFol_00305	CDS	1047				hypothetical protein
wFol_00306	CDS	222				hypothetical protein
wFol_00307	CDS	1035				hypothetical protein
wFol_00308	CDS	234				hypothetical protein
wFol_00309	CDS	735	glmU_1		COG1207	Bifunctional protein GlmU
wFol_00310	CDS	558	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
wFol_00311	CDS	1458			COG3385	IS4 family transposase ISWosp2
wFol_00312	CDS	309				hypothetical protein
wFol_00313	CDS	969				IS110 family transposase ISOt5
wFol_00314	CDS	972	yagA_5			putative protein YagA
wFol_00315	CDS	909			COG3385	IS4 family transposase ISLpn5
wFol_00316	CDS	432				hypothetical protein
wFol_00317	CDS	2328	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wFol_00318	CDS	1695				hypothetical protein
wFol_00319	CDS	990				hypothetical protein
wFol_00320	CDS	1794		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
wFol_00321	CDS	1077	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wFol_00322	CDS	1044	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wFol_00323	CDS	1224	glpT		COG2271	Glycerol-3-phosphate transporter
wFol_00324	CDS	1314	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
wFol_00325	CDS	876	ribN			Riboflavin transporter
wFol_00326	CDS	588	ligA_2	6.5.1.2		DNA ligase
wFol_00327	CDS	291				hypothetical protein
wFol_00328	CDS	537				hypothetical protein
wFol_00329	CDS	789				hypothetical protein
wFol_00330	CDS	888				hypothetical protein
wFol_00331	CDS	894				hypothetical protein
wFol_00332	CDS	2025				hypothetical protein
wFol_00333	CDS	231				hypothetical protein
wFol_00334	CDS	348				hypothetical protein
wFol_00335	CDS	357				hypothetical protein
wFol_00336	CDS	351				hypothetical protein
wFol_00337	CDS	651				hypothetical protein
wFol_00338	CDS	855				IS110 family transposase ISWpi14
wFol_00339	CDS	333				hypothetical protein
wFol_00340	CDS	231				hypothetical protein
wFol_00341	CDS	2025				hypothetical protein
wFol_00342	CDS	897				hypothetical protein
wFol_00343	CDS	216				hypothetical protein
wFol_00344	CDS	117				hypothetical protein
wFol_00345	CDS	912				hypothetical protein
wFol_00346	CDS	249				hypothetical protein
wFol_00347	CDS	2052	ligA_3	6.5.1.2	COG0272	DNA ligase
wFol_00348	CDS	258				hypothetical protein
wFol_00349	CDS	831				hypothetical protein
wFol_00350	CDS	240				hypothetical protein
wFol_00351	CDS	918	pvuIIM_1	2.1.1.113		Modification methylase PvuII
wFol_00352	CDS	927				hypothetical protein
wFol_00353	CDS	516	pld_1	3.1.4.4		Phospholipase D
wFol_00354	CDS	240				hypothetical protein
wFol_00355	CDS	540				hypothetical protein
wFol_00356	CDS	957				hypothetical protein
wFol_00357	CDS	207				hypothetical protein
wFol_00358	CDS	348				hypothetical protein
wFol_00359	CDS	1392				hypothetical protein
wFol_00360	CDS	1458			COG3385	IS4 family transposase ISWosp2
wFol_00361	CDS	1059				hypothetical protein
wFol_00362	CDS	258				hypothetical protein
wFol_00363	CDS	282	relG_1	3.1.-.-	COG2026	Toxin RelG
wFol_00364	CDS	210				hypothetical protein
wFol_00365	CDS	507				hypothetical protein
wFol_00366	CDS	1176	gpFI_1			Putative prophage major tail sheath protein
wFol_00367	CDS	579				hypothetical protein
wFol_00368	CDS	1104				hypothetical protein
wFol_00369	CDS	249				hypothetical protein
wFol_00370	CDS	201				hypothetical protein
wFol_00371	CDS	1194				hypothetical protein
wFol_00372	CDS	585				hypothetical protein
wFol_00373	CDS	2025				hypothetical protein
wFol_00374	CDS	231				hypothetical protein
wFol_00375	CDS	333				hypothetical protein
wFol_00376	CDS	855				IS110 family transposase ISWpi14
wFol_00377	CDS	183				hypothetical protein
wFol_00378	CDS	1347	radA	3.6.4.-	COG1066	DNA repair protein RadA
wFol_00379	CDS	636				hypothetical protein
wFol_00380	CDS	777				hypothetical protein
wFol_00381	CDS	1257				hypothetical protein
wFol_00382	CDS	1296	adiC		COG0531	Arginine/agmatine antiporter
wFol_00383	CDS	1383	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
wFol_00384	CDS	651	nth	4.2.99.18	COG0177	Endonuclease III
wFol_00385	CDS	792	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
wFol_00386	CDS	291				hypothetical protein
wFol_00387	CDS	1371				hypothetical protein
wFol_00388	CDS	1230				hypothetical protein
wFol_00389	CDS	555	rutE	1.1.1.298		malonic semialdehyde reductase RutE
wFol_00390	CDS	543	bioY		COG1268	Biotin transporter BioY
wFol_00391	CDS	372				hypothetical protein
wFol_00392	tRNA	74				tRNA-Ala(tgc)
wFol_00393	CDS	633				hypothetical protein
wFol_00394	CDS	198				hypothetical protein
wFol_00395	CDS	1086				hypothetical protein
wFol_00396	CDS	1227				hypothetical protein
wFol_00397	CDS	1653				hypothetical protein
wFol_00398	CDS	453				hypothetical protein
wFol_00399	CDS	357				hypothetical protein
wFol_00400	CDS	615				hypothetical protein
wFol_00401	CDS	627				hypothetical protein
wFol_00402	CDS	855				IS110 family transposase ISWpi14
wFol_00403	CDS	333				hypothetical protein
wFol_00404	CDS	231				hypothetical protein
wFol_00405	CDS	2025				hypothetical protein
wFol_00406	CDS	999	ltrA_1		COG3344	Group II intron-encoded protein LtrA
wFol_00407	CDS	14178				hypothetical protein
wFol_00408	CDS	258				hypothetical protein
wFol_00409	CDS	1389	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wFol_00410	CDS	654				hypothetical protein
wFol_00411	CDS	3588				hypothetical protein
wFol_00412	CDS	2343	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wFol_00413	CDS	1500	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
wFol_00414	CDS	549	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
wFol_00415	CDS	1158				hypothetical protein
wFol_00416	CDS	594				hypothetical protein
wFol_00417	CDS	171				hypothetical protein
wFol_00418	CDS	1485	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wFol_00419	CDS	1257				hypothetical protein
wFol_00420	CDS	5328				hypothetical protein
wFol_00421	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
wFol_00422	CDS	666				hypothetical protein
wFol_00423	CDS	504	secB		COG1952	Protein-export protein SecB
wFol_00424	CDS	2619	acn	4.2.1.3	COG1048	Aconitate hydratase A
wFol_00425	CDS	831				hypothetical protein
wFol_00426	CDS	369				hypothetical protein
wFol_00427	CDS	456				hypothetical protein
wFol_00428	CDS	315				hypothetical protein
wFol_00429	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
wFol_00430	CDS	1200				hypothetical protein
wFol_00431	CDS	486				hypothetical protein
wFol_00432	CDS	2337				hypothetical protein
wFol_00433	CDS	738				hypothetical protein
wFol_00434	CDS	1230	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
wFol_00435	CDS	405	apaG		COG2967	Protein ApaG
wFol_00436	CDS	705				hypothetical protein
wFol_00437	CDS	399				hypothetical protein
wFol_00438	CDS	327				hypothetical protein
wFol_00439	CDS	1272		3.4.24.-	COG0612	putative zinc protease
wFol_00440	CDS	630	sodB	1.15.1.1		Superoxide dismutase [Fe]
wFol_00441	CDS	927				hypothetical protein
wFol_00442	CDS	1149				hypothetical protein
wFol_00443	CDS	918				hypothetical protein
wFol_00444	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wFol_00445	CDS	618				hypothetical protein
wFol_00446	CDS	483				hypothetical protein
wFol_00447	CDS	705				hypothetical protein
wFol_00448	CDS	1308	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
wFol_00449	CDS	2904				hypothetical protein
wFol_00450	CDS	6681	smc_1			Chromosome partition protein Smc
wFol_00451	CDS	540	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
wFol_00452	CDS	1377	pleD			Response regulator PleD
wFol_00453	CDS	309				hypothetical protein
wFol_00454	CDS	4710	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
wFol_00455	CDS	1269				hypothetical protein
