locus_tag	ftype	length_bp	gene	EC_number	COG	product
wMpe_00175	CDS	951	trxB	1.8.1.9	COG0492	Thioredoxin reductase
wMpe_00176	CDS	273				hypothetical protein
wMpe_00177	CDS	201				hypothetical protein
wMpe_00178	CDS	936	xerC		COG4974	Tyrosine recombinase XerC
wMpe_00179	CDS	1389	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
wMpe_00180	CDS	198				hypothetical protein
wMpe_00181	CDS	942	bamB			Outer membrane protein assembly factor BamB
wMpe_00182	CDS	2379	gyrB	5.6.2.2		DNA gyrase subunit B
wMpe_00183	CDS	168				hypothetical protein
wMpe_00184	CDS	240				hypothetical protein
wMpe_00185	CDS	207				hypothetical protein
wMpe_00186	CDS	864	lipA	2.8.1.8		Lipoyl synthase
wMpe_00187	CDS	285	rpmB		COG0227	50S ribosomal protein L28
wMpe_00188	CDS	342				hypothetical protein
wMpe_00189	CDS	108				hypothetical protein
wMpe_00190	tRNA	76				tRNA-Met(cat)
wMpe_00191	CDS	285				hypothetical protein
wMpe_00192	CDS	201	rpmG		COG0267	50S ribosomal protein L33
wMpe_00193	CDS	1773	rne	3.1.26.12	COG1530	Ribonuclease E
wMpe_00194	CDS	1911	dnaK		COG0443	Chaperone protein DnaK
wMpe_00195	CDS	297	bolA		COG0271	DNA-binding transcriptional regulator BolA
wMpe_00196	CDS	1242	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
wMpe_00197	CDS	1395	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
wMpe_00198	CDS	297				hypothetical protein
wMpe_00199	CDS	537	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
wMpe_00200	CDS	723	ybhL		COG0670	Inner membrane protein YbhL
wMpe_00201	CDS	768	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
wMpe_00202	CDS	507				hypothetical protein
wMpe_00203	CDS	1155	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
wMpe_00204	CDS	804	apbC		COG0489	Iron-sulfur cluster carrier protein
wMpe_00205	CDS	1710			COG1132	putative ABC transporter ATP-binding protein
wMpe_00206	CDS	324	grxD		COG0278	Glutaredoxin 4
wMpe_00207	CDS	219			COG0271	putative protein RP812
wMpe_00208	CDS	1317	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
wMpe_00209	CDS	543	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
wMpe_00210	CDS	1023				hypothetical protein
wMpe_00211	CDS	360				hypothetical protein
wMpe_00212	CDS	306				hypothetical protein
wMpe_00213	CDS	138				hypothetical protein
wMpe_00214	CDS	1038		1.18.1.2	COG0492	Ferredoxin--NADP reductase
wMpe_00215	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
wMpe_00216	CDS	168				hypothetical protein
wMpe_00217	CDS	126				hypothetical protein
wMpe_00218	CDS	414				hypothetical protein
wMpe_00219	CDS	1302	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
wMpe_00220	CDS	663				hypothetical protein
wMpe_00221	CDS	168	tatA			Sec-independent protein translocase protein TatA
wMpe_00222	CDS	810	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
wMpe_00223	tRNA	74				tRNA-Arg(cct)
wMpe_00224	CDS	2292	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wMpe_00225	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
wMpe_00226	CDS	567	efp			Elongation factor P
wMpe_00227	CDS	669				hypothetical protein
wMpe_00228	CDS	1203	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wMpe_00229	CDS	1080				hypothetical protein
wMpe_00230	CDS	378				hypothetical protein
wMpe_00231	CDS	321				hypothetical protein
wMpe_00232	CDS	174				hypothetical protein
wMpe_00233	CDS	1899	htpG		COG0326	Chaperone protein HtpG
wMpe_00234	CDS	174				hypothetical protein
wMpe_00235	CDS	237				hypothetical protein
wMpe_00236	CDS	129				hypothetical protein
wMpe_00237	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wMpe_00238	CDS	495				hypothetical protein
wMpe_00239	tRNA	77				tRNA-Arg(tct)
wMpe_00240	CDS	681	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
wMpe_00241	CDS	2268	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
wMpe_00242	CDS	273	rpsO			30S ribosomal protein S15
wMpe_00243	CDS	402	truB_1	5.4.99.25		tRNA pseudouridine synthase B
wMpe_00244	CDS	276	truB_2	5.4.99.25	COG0130	tRNA pseudouridine synthase B
wMpe_00245	CDS	723				hypothetical protein
wMpe_00246	CDS	813	yeeZ		COG0451	Protein YeeZ
wMpe_00247	CDS	531				hypothetical protein
wMpe_00248	CDS	1098	recA			Protein RecA
wMpe_00249	CDS	693	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
wMpe_00250	CDS	771				hypothetical protein
wMpe_00251	CDS	267				hypothetical protein
wMpe_00252	CDS	564				hypothetical protein
wMpe_00253	CDS	150				hypothetical protein
wMpe_00254	CDS	1470	alsT		COG1115	Amino-acid carrier protein AlsT
wMpe_00255	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wMpe_00256	CDS	213				hypothetical protein
wMpe_00257	CDS	468	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
wMpe_00258	CDS	1785	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
wMpe_00259	CDS	1074	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wMpe_00260	rRNA	2779				23S ribosomal RNA
wMpe_00261	rRNA	89				5S ribosomal RNA (partial)
wMpe_00262	CDS	273				hypothetical protein
wMpe_00263	CDS	1089	pstC		COG0573	Phosphate transport system permease protein PstC
wMpe_00264	CDS	1467	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
wMpe_00265	CDS	255				hypothetical protein
wMpe_00266	CDS	1251	gltA	2.3.3.16	COG0372	Citrate synthase
wMpe_00267	CDS	270	rpsT		COG0268	30S ribosomal protein S20
wMpe_00268	CDS	726				hypothetical protein
wMpe_00269	CDS	987	xerD		COG4974	Tyrosine recombinase XerD
wMpe_00270	CDS	186				hypothetical protein
wMpe_00271	CDS	459	dnaA_1			Chromosomal replication initiator protein DnaA
wMpe_00272	CDS	1074				hypothetical protein
wMpe_00273	CDS	1149	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
wMpe_00274	CDS	357				hypothetical protein
wMpe_00275	CDS	141				hypothetical protein
wMpe_00276	CDS	2661	secA		COG0653	Protein translocase subunit SecA
wMpe_00277	CDS	393				hypothetical protein
wMpe_00278	CDS	996	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
wMpe_00279	CDS	339	bamE			Outer membrane protein assembly factor BamE
wMpe_00280	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wMpe_00281	CDS	297				hypothetical protein
wMpe_00282	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wMpe_00283	CDS	2520				hypothetical protein
wMpe_00284	CDS	2433				hypothetical protein
wMpe_00285	CDS	2898				hypothetical protein
wMpe_00286	CDS	3261				hypothetical protein
wMpe_00287	CDS	621				hypothetical protein
wMpe_00288	tRNA	75				tRNA-Pro(tgg)
wMpe_00289	CDS	987		1.3.1.103		2-haloacrylate reductase
wMpe_00290	CDS	207				hypothetical protein
wMpe_00291	CDS	255	radA_1	3.6.4.-	COG1066	DNA repair protein RadA
wMpe_00292	CDS	369	radA_2			DNA repair protein RadA
wMpe_00293	CDS	234	radA_3	3.6.4.-	COG1066	DNA repair protein RadA
wMpe_00294	CDS	912	ftsY		COG0552	Signal recognition particle receptor FtsY
wMpe_00295	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
wMpe_00296	CDS	405	iscA		COG0316	Iron-binding protein IscA
wMpe_00297	CDS	459	hscB			Co-chaperone protein HscB
wMpe_00298	CDS	1767	hscA		COG0443	Chaperone protein HscA
wMpe_00299	CDS	795	lepB	3.4.21.89	COG0681	Signal peptidase I
wMpe_00300	CDS	309				hypothetical protein
wMpe_00301	CDS	213				hypothetical protein
wMpe_00302	CDS	318				hypothetical protein
wMpe_00303	CDS	483				hypothetical protein
wMpe_00304	CDS	195				hypothetical protein
wMpe_00305	CDS	309	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
wMpe_00306	CDS	192				hypothetical protein
wMpe_00307	CDS	312		1.-.-.-	COG5424	putative oxidoreductase CT_610
wMpe_00308	CDS	282		1.-.-.-	COG5424	putative oxidoreductase CT_610
wMpe_00309	CDS	270	dnaJ_1			Chaperone protein DnaJ
wMpe_00310	CDS	411				hypothetical protein
wMpe_00311	CDS	264				hypothetical protein
wMpe_00312	CDS	231				hypothetical protein
wMpe_00313	CDS	288				hypothetical protein
wMpe_00314	CDS	1032	clpB			Chaperone protein ClpB
wMpe_00315	CDS	429				hypothetical protein
wMpe_00316	CDS	276				hypothetical protein
wMpe_00317	CDS	105				hypothetical protein
wMpe_00318	CDS	234				hypothetical protein
wMpe_00319	CDS	786	ptlF		COG3504	Type IV secretion system protein PtlF
wMpe_00320	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
wMpe_00321	CDS	648				hypothetical protein
wMpe_00322	CDS	516	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
wMpe_00323	CDS	357				hypothetical protein
wMpe_00324	CDS	216				hypothetical protein
wMpe_00325	CDS	1236	bepC			Outer membrane efflux protein BepC
wMpe_00326	CDS	462	rplM		COG0102	50S ribosomal protein L13
wMpe_00327	CDS	447	rpsI		COG0103	30S ribosomal protein S9
wMpe_00328	CDS	102				hypothetical protein
wMpe_00329	CDS	312	ihfA			Integration host factor subunit alpha
wMpe_00330	CDS	708	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
wMpe_00331	CDS	603	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
wMpe_00332	CDS	1185	gltP		COG1301	Proton/glutamate-aspartate symporter
wMpe_00333	CDS	1515	secD		COG0342	Protein translocase subunit SecD
wMpe_00334	CDS	2505	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wMpe_00335	CDS	261	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
wMpe_00336	CDS	114				hypothetical protein
wMpe_00337	CDS	405				hypothetical protein
wMpe_00338	CDS	156				hypothetical protein
wMpe_00339	CDS	2064				hypothetical protein
wMpe_00340	CDS	993			COG0630	Type IV secretion system protein VirB11
wMpe_00341	CDS	1470				hypothetical protein
wMpe_00342	CDS	801	virB9			Protein virB9
wMpe_00343	CDS	681	ptlE		COG3736	Type IV secretion system protein PtlE
wMpe_00344	tRNA	88				tRNA-Leu(gag)
wMpe_00345	CDS	1275				hypothetical protein
wMpe_00346	CDS	219				hypothetical protein
wMpe_00347	CDS	204				hypothetical protein
wMpe_00348	CDS	777				hypothetical protein
wMpe_00349	CDS	1359				hypothetical protein
wMpe_00350	CDS	252				hypothetical protein
wMpe_00351	CDS	426				hypothetical protein
wMpe_00352	CDS	681	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
wMpe_00353	CDS	258				hypothetical protein
wMpe_00354	CDS	222				hypothetical protein
wMpe_00355	CDS	330				hypothetical protein
wMpe_00356	CDS	2484	valS	6.1.1.9		Valine--tRNA ligase
wMpe_00357	CDS	801				hypothetical protein
wMpe_00358	CDS	216				hypothetical protein
wMpe_00359	CDS	387	ltrA		COG3344	Group II intron-encoded protein LtrA
wMpe_00360	CDS	177				hypothetical protein
wMpe_00361	CDS	105				hypothetical protein
wMpe_00362	CDS	456				hypothetical protein
wMpe_00363	CDS	93				hypothetical protein
wMpe_00364	CDS	153				hypothetical protein
wMpe_00365	CDS	222				IS256 family transposase ISWpi15
wMpe_00366	CDS	417				hypothetical protein
wMpe_00367	CDS	327				hypothetical protein
wMpe_00368	CDS	297				hypothetical protein
wMpe_00369	CDS	1353	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
wMpe_00370	CDS	357				hypothetical protein
wMpe_00371	CDS	519				hypothetical protein
wMpe_00372	CDS	1938				hypothetical protein
wMpe_00373	CDS	948				hypothetical protein
wMpe_00374	CDS	2355	virB4_2		COG3451	Type IV secretion system protein virB4
wMpe_00375	CDS	363				hypothetical protein
wMpe_00376	CDS	1092				hypothetical protein
wMpe_00377	CDS	1047		1.6.5.11	COG2070	NADH:quinone reductase
wMpe_00378	CDS	459	yceJ		COG3038	Cytochrome b561 
wMpe_00379	CDS	189				hypothetical protein
wMpe_00380	CDS	897	folD			Bifunctional protein FolD protein
wMpe_00381	CDS	120				hypothetical protein
wMpe_00382	CDS	489	bsdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
wMpe_00383	CDS	120				hypothetical protein
wMpe_00384	CDS	147				hypothetical protein
wMpe_00385	CDS	1287				hypothetical protein
wMpe_00386	CDS	1179	argD_2	2.6.1.11	COG4992	Acetylornithine aminotransferase
wMpe_00387	CDS	327	rpsP		COG0228	30S ribosomal protein S16
wMpe_00388	CDS	987	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wMpe_00389	CDS	561	grpE			Protein GrpE
wMpe_00390	CDS	231				hypothetical protein
wMpe_00391	CDS	1101	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wMpe_00392	CDS	390				hypothetical protein
wMpe_00393	CDS	276				hypothetical protein
wMpe_00394	CDS	606	recR		COG0353	Recombination protein RecR
wMpe_00395	CDS	303				hypothetical protein
wMpe_00396	CDS	264				hypothetical protein
wMpe_00397	CDS	186				hypothetical protein
wMpe_00398	CDS	618	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wMpe_00399	CDS	915				hypothetical protein
wMpe_00400	CDS	390				hypothetical protein
wMpe_00401	CDS	144				hypothetical protein
wMpe_00402	CDS	99				hypothetical protein
wMpe_00403	CDS	807				hypothetical protein
wMpe_00404	CDS	177				hypothetical protein
wMpe_00405	CDS	240				hypothetical protein
wMpe_00406	CDS	213				hypothetical protein
wMpe_00407	CDS	2478				hypothetical protein
wMpe_00408	CDS	171				hypothetical protein
wMpe_00409	CDS	549				hypothetical protein
wMpe_00410	tRNA	89				tRNA-Ser(gga)
wMpe_00411	CDS	630				hypothetical protein
wMpe_00412	CDS	519		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wMpe_00413	CDS	141				hypothetical protein
wMpe_00414	CDS	885	era		COG1159	GTPase Era
wMpe_00415	CDS	819				hypothetical protein
wMpe_00416	CDS	363				hypothetical protein
wMpe_00417	CDS	114				hypothetical protein
wMpe_00418	CDS	225				hypothetical protein
wMpe_00419	CDS	186				hypothetical protein
wMpe_00420	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wMpe_00421	tRNA	74				tRNA-Thr(tgt)
wMpe_00422	CDS	807	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wMpe_00423	CDS	102				hypothetical protein
wMpe_00424	CDS	237				hypothetical protein
wMpe_00425	CDS	726	atpB		COG0356	ATP synthase subunit a
wMpe_00426	CDS	228	atpH_1			ATP synthase subunit c
wMpe_00427	CDS	480	atpF_1			ATP synthase subunit b
wMpe_00428	CDS	477	atpF_2			ATP synthase subunit b
wMpe_00429	CDS	237				hypothetical protein
wMpe_00430	CDS	1041	ctaA	1.3.-.-	COG1612	Heme A synthase
wMpe_00431	CDS	1989	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wMpe_00432	CDS	609				hypothetical protein
wMpe_00433	CDS	1362	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
wMpe_00434	CDS	513				hypothetical protein
wMpe_00435	CDS	609				hypothetical protein
wMpe_00436	CDS	165				hypothetical protein
wMpe_00437	CDS	270				hypothetical protein
wMpe_00438	CDS	939	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
wMpe_00439	CDS	483				Single-stranded DNA-binding protein
wMpe_00440	tRNA	77				tRNA-Arg(ccg)
wMpe_00441	CDS	819				hypothetical protein
wMpe_00442	CDS	609				hypothetical protein
wMpe_00443	CDS	1440				hypothetical protein
