locus_tag	ftype	length_bp	gene	EC_number	COG	product
Ace_00065	CDS	153				hypothetical protein
Ace_00066	CDS	1233				hypothetical protein
Ace_00067	CDS	2121				hypothetical protein
Ace_00068	CDS	657				hypothetical protein
Ace_00069	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
Ace_00070	CDS	1395	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Ace_00071	CDS	981				hypothetical protein
Ace_00072	CDS	2100	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
Ace_00073	CDS	558	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Ace_00074	CDS	1293	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Ace_00075	CDS	825	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
Ace_00076	CDS	669				hypothetical protein
Ace_00077	CDS	1167	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
Ace_00078	CDS	1332	pgk/tpi		COG0126	Bifunctional PGK/TIM
Ace_00079	CDS	429				hypothetical protein
Ace_00080	CDS	735				hypothetical protein
Ace_00081	CDS	783	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Ace_00082	CDS	513				hypothetical protein
Ace_00083	CDS	1095	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
Ace_00084	tRNA	89				tRNA-Leu(gag)
Ace_00085	CDS	1089	ribBA	3.5.4.25		Riboflavin biosynthesis protein RibBA
Ace_00086	CDS	690	virB8		COG3736	Type IV secretion system protein virB8
Ace_00087	CDS	840	ptlF_1		COG3504	Type IV secretion system protein PtlF
Ace_00088	CDS	1338				hypothetical protein
Ace_00089	CDS	999			COG0630	Type IV secretion system protein VirB11
Ace_00090	CDS	2427				hypothetical protein
Ace_00091	CDS	318	infC_1			Translation initiation factor IF-3
Ace_00092	CDS	972	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
Ace_00093	CDS	279	fdxA		COG1146	Ferredoxin-1
Ace_00094	CDS	957	nadA	2.5.1.72	COG0379	Quinolinate synthase A
Ace_00095	CDS	780	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Ace_00096	CDS	1242				hypothetical protein
Ace_00097	CDS	486				hypothetical protein
Ace_00098	CDS	861				hypothetical protein
Ace_00099	CDS	1041	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Ace_00100	CDS	819	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
Ace_00101	CDS	489	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Ace_00102	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
Ace_00103	CDS	819	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
Ace_00104	CDS	1143	dnaJ		COG0484	Chaperone protein DnaJ
Ace_00105	CDS	2085	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
Ace_00106	CDS	852	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Ace_00107	tRNA	73				tRNA-Gln(ttg)
Ace_00108	CDS	594				hypothetical protein
Ace_00109	CDS	1158	ubiL	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
Ace_00110	tRNA	78				tRNA-Arg(tct)
Ace_00111	CDS	1194	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
Ace_00112	CDS	1143	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
Ace_00113	CDS	660	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
Ace_00114	CDS	945				hypothetical protein
Ace_00115	CDS	1005	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
Ace_00116	CDS	1542				hypothetical protein
Ace_00117	CDS	309	ybaB			Nucleoid-associated protein YbaB
Ace_00118	CDS	1011	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
Ace_00119	CDS	702	ybhL		COG0670	Inner membrane protein YbhL
Ace_00120	CDS	345	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Ace_00121	CDS	534	infC_2			Translation initiation factor IF-3
Ace_00122	CDS	1911	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Ace_00123	CDS	525	cinA		COG1058	Putative competence-damage inducible protein
Ace_00124	CDS	405	rplS		COG0335	50S ribosomal protein L19
Ace_00125	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
Ace_00126	CDS	516	rimM		COG0806	Ribosome maturation factor RimM
Ace_00127	CDS	828	parB		COG1475	putative chromosome-partitioning protein ParB
Ace_00128	CDS	810	parA			Chromosome partitioning protein ParA
Ace_00129	CDS	465	ybeY	3.1.-.-		Endoribonuclease YbeY
Ace_00130	CDS	1236	ftsZ			Cell division protein FtsZ
Ace_00131	CDS	936				hypothetical protein
Ace_00132	CDS	855	msp4_1			Major surface antigen 4
Ace_00133	CDS	981				hypothetical protein
Ace_00134	CDS	1512	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
Ace_00135	CDS	1326				hypothetical protein
Ace_00136	CDS	534				hypothetical protein
Ace_00137	CDS	207				hypothetical protein
Ace_00138	CDS	207				hypothetical protein
Ace_00139	CDS	162				hypothetical protein
Ace_00140	CDS	1803				hypothetical protein
Ace_00141	CDS	147				hypothetical protein
Ace_00142	CDS	1506	secD		COG0342	Protein translocase subunit SecD
Ace_00143	CDS	1959	uvrB			UvrABC system protein B
Ace_00144	CDS	978				hypothetical protein
Ace_00145	CDS	510				hypothetical protein
Ace_00146	CDS	198				hypothetical protein
Ace_00147	CDS	207				hypothetical protein
Ace_00148	CDS	252				hypothetical protein
Ace_00149	CDS	504				hypothetical protein
Ace_00150	CDS	870				hypothetical protein
Ace_00151	CDS	567	def1	3.5.1.88	COG0242	Peptide deformylase 1
Ace_00152	CDS	684				hypothetical protein
Ace_00153	CDS	264				hypothetical protein
Ace_00154	CDS	855	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Ace_00155	CDS	1506	murJ		COG0728	putative lipid II flippase MurJ
Ace_00156	CDS	714				hypothetical protein
Ace_00157	CDS	171				hypothetical protein
Ace_00158	CDS	450				hypothetical protein
Ace_00159	CDS	699				hypothetical protein
Ace_00160	CDS	171				hypothetical protein
Ace_00161	CDS	435				hypothetical protein
Ace_00162	CDS	1266				hypothetical protein
Ace_00163	CDS	1215				hypothetical protein
Ace_00164	CDS	507				hypothetical protein
Ace_00165	CDS	1116	recF		COG1195	DNA replication and repair protein RecF
Ace_00166	CDS	930	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
Ace_00167	CDS	345				hypothetical protein
Ace_00168	CDS	2550	polA	2.7.7.7		DNA polymerase I, thermostable
Ace_00169	CDS	819				hypothetical protein
Ace_00170	CDS	780	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
Ace_00171	CDS	720	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
Ace_00172	CDS	2097				hypothetical protein
Ace_00173	CDS	984	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
Ace_00174	CDS	1029	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Ace_00175	CDS	1464		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
Ace_00176	tRNA	73				tRNA-Lys(ttt)
Ace_00177	CDS	1245	tyrS	6.1.1.1		Tyrosine--tRNA ligase
Ace_00178	CDS	1209	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
Ace_00179	CDS	180				hypothetical protein
Ace_00180	CDS	930	secF			Protein translocase subunit SecF
Ace_00181	CDS	1809	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Ace_00182	tRNA	73				tRNA-Cys(gca)
Ace_00183	CDS	972	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
Ace_00184	CDS	1278	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Ace_00185	CDS	396				hypothetical protein
Ace_00186	CDS	1590	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
Ace_00187	CDS	1254	aarA	2.3.3.16		Citrate synthase
Ace_00188	CDS	1284				hypothetical protein
Ace_00189	CDS	957				hypothetical protein
Ace_00190	CDS	1212	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
Ace_00191	CDS	753				hypothetical protein
Ace_00192	CDS	1239				hypothetical protein
Ace_00193	CDS	252				hypothetical protein
Ace_00194	CDS	282				hypothetical protein
Ace_00195	CDS	636	atpH_1		COG0712	ATP synthase subunit delta
Ace_00196	CDS	1524	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
Ace_00197	CDS	501	greA		COG0782	Transcription elongation factor GreA
Ace_00198	CDS	633	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
Ace_00199	CDS	450	smpB			SsrA-binding protein
Ace_00200	CDS	2469	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Ace_00201	CDS	1923	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
Ace_00202	CDS	816	ygfZ			tRNA-modifying protein YgfZ
Ace_00203	CDS	1107				hypothetical protein
Ace_00204	CDS	1161				hypothetical protein
Ace_00205	CDS	243	recA_1			Protein RecA
Ace_00206	CDS	1239				hypothetical protein
Ace_00207	CDS	291				hypothetical protein
Ace_00208	CDS	903				hypothetical protein
Ace_00209	CDS	870				hypothetical protein
Ace_00210	CDS	981				hypothetical protein
Ace_00211	CDS	558				hypothetical protein
Ace_00212	CDS	441	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Ace_00213	CDS	1278	cca	2.7.7.72		CCA-adding enzyme
Ace_00214	CDS	156				hypothetical protein
Ace_00215	CDS	1761	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
Ace_00216	CDS	1437	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
Ace_00217	CDS	918	ftsY		COG0552	Signal recognition particle receptor FtsY
Ace_00218	CDS	684	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
Ace_00219	CDS	414	dksA		COG1734	RNA polymerase-binding transcription factor DksA
Ace_00220	CDS	696	ccmB		COG2386	Heme exporter protein B
Ace_00221	tRNA	74				tRNA-Val(gac)
Ace_00222	CDS	894	zitB		COG1230	Zinc transporter ZitB
Ace_00223	CDS	753				hypothetical protein
Ace_00224	CDS	2619	secA		COG0653	Protein translocase subunit SecA
Ace_00225	CDS	1833	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Ace_00226	CDS	1344	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
Ace_00227	tRNA	86				tRNA-Ser(gga)
Ace_00228	CDS	1548	trkH		COG0168	Trk system potassium uptake protein TrkH
Ace_00229	CDS	1248	ftsA		COG0849	Cell division protein FtsA
Ace_00230	CDS	504				hypothetical protein
Ace_00231	CDS	501				hypothetical protein
Ace_00232	CDS	225	atpH_2			ATP synthase subunit c
Ace_00233	CDS	444				hypothetical protein
Ace_00234	CDS	195				hypothetical protein
Ace_00235	CDS	804	atpB			ATP synthase subunit a
Ace_00236	CDS	1359				hypothetical protein
Ace_00237	CDS	1998				hypothetical protein
Ace_00238	CDS	777				hypothetical protein
Ace_00239	CDS	2001				hypothetical protein
Ace_00240	CDS	1296				hypothetical protein
Ace_00241	CDS	177				hypothetical protein
Ace_00242	CDS	183				hypothetical protein
Ace_00243	CDS	543	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Ace_00244	CDS	1533	purH		COG0138	Bifunctional purine biosynthesis protein PurH
Ace_00245	CDS	444	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Ace_00246	CDS	462				hypothetical protein
Ace_00247	CDS	150				hypothetical protein
Ace_00248	CDS	2349	bamA		COG4775	Outer membrane protein assembly factor BamA
Ace_00249	CDS	1089	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
Ace_00250	CDS	267				hypothetical protein
Ace_00251	CDS	1233	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
Ace_00252	CDS	1056	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
Ace_00253	CDS	834	panC	6.3.2.1	COG0414	Pantothenate synthetase
Ace_00254	CDS	576	yrdA		COG0663	Protein YrdA
Ace_00255	CDS	1245	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
Ace_00256	CDS	801	map	3.4.11.18	COG0024	Methionine aminopeptidase
Ace_00257	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Ace_00258	CDS	243	grxC		COG0695	Glutaredoxin 3
Ace_00259	CDS	912	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
Ace_00260	CDS	513	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Ace_00261	CDS	1329				hypothetical protein
Ace_00262	CDS	1335				hypothetical protein
Ace_00263	CDS	873				hypothetical protein
Ace_00264	CDS	774				hypothetical protein
Ace_00265	CDS	786				hypothetical protein
Ace_00266	CDS	597	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
Ace_00267	CDS	750	rnc	3.1.26.3		Ribonuclease 3
Ace_00268	CDS	426				hypothetical protein
Ace_00269	CDS	1455	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
Ace_00270	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
Ace_00271	CDS	1101				hypothetical protein
Ace_00272	CDS	2592				hypothetical protein
Ace_00273	CDS	474				hypothetical protein
Ace_00274	CDS	210				hypothetical protein
Ace_00275	CDS	192				hypothetical protein
Ace_00276	CDS	366				hypothetical protein
Ace_00277	CDS	372				hypothetical protein
Ace_00278	CDS	2421	virB4_1		COG3451	Type IV secretion system protein virB4
Ace_00279	CDS	489				hypothetical protein
Ace_00280	CDS	5529				hypothetical protein
Ace_00281	CDS	4161				hypothetical protein
Ace_00282	CDS	4059				hypothetical protein
Ace_00283	CDS	273				hypothetical protein
Ace_00284	CDS	690				hypothetical protein
Ace_00285	CDS	969				hypothetical protein
Ace_00286	CDS	1476				hypothetical protein
Ace_00287	CDS	150				hypothetical protein
Ace_00288	CDS	165				hypothetical protein
Ace_00289	CDS	2154				hypothetical protein
Ace_00290	CDS	1071	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
Ace_00291	CDS	408	apaG		COG2967	Protein ApaG
Ace_00292	CDS	2700	acnA	4.2.1.3	COG1048	Aconitate hydratase A
Ace_00293	CDS	321	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
Ace_00294	CDS	972	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
Ace_00295	CDS	1032				Iron-sulfur cluster carrier protein
Ace_00296	CDS	585				hypothetical protein
Ace_00297	CDS	1227	bepC			Outer membrane efflux protein BepC
Ace_00298	CDS	603				hypothetical protein
Ace_00299	CDS	444	rpsI		COG0103	30S ribosomal protein S9
Ace_00300	CDS	801	ppa	3.6.1.1		Inorganic pyrophosphatase
Ace_00301	CDS	648				hypothetical protein
Ace_00302	CDS	264				hypothetical protein
Ace_00303	CDS	879	ctrA			Cell cycle response regulator CtrA
Ace_00304	CDS	615	rnd_1	3.1.13.5		Ribonuclease D
Ace_00305	CDS	1140	dnaN			Beta sliding clamp
Ace_00306	CDS	1815	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Ace_00307	CDS	393				hypothetical protein
Ace_00308	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
Ace_00309	CDS	873	bamD			Outer membrane protein assembly factor BamD
Ace_00310	CDS	906	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
Ace_00311	CDS	1557	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
Ace_00312	CDS	153				hypothetical protein
Ace_00313	CDS	786	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
Ace_00314	CDS	1239		2.7.2.4	COG0527	Aspartate kinase
Ace_00315	CDS	1548	metG	6.1.1.10		Methionine--tRNA ligase
Ace_00316	CDS	699	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
Ace_00317	CDS	1446	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
Ace_00318	CDS	570	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
Ace_00319	CDS	1338	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
Ace_00320	CDS	132				hypothetical protein
Ace_00321	CDS	1323				hypothetical protein
Ace_00322	CDS	180				hypothetical protein
Ace_00323	CDS	1026	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Ace_00324	CDS	939	xerD_2		COG4974	Tyrosine recombinase XerD
Ace_00325	CDS	1035	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
Ace_00326	CDS	654				hypothetical protein
Ace_00327	CDS	891				hypothetical protein
Ace_00328	CDS	354	rsfS			Ribosomal silencing factor RsfS
Ace_00329	CDS	1281	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
Ace_00330	CDS	618				hypothetical protein
Ace_00331	CDS	615				hypothetical protein
Ace_00332	CDS	3003	purL_1	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
Ace_00333	CDS	927	bioB	2.8.1.6	COG0502	Biotin synthase
Ace_00334	CDS	225				hypothetical protein
Ace_00335	CDS	456				hypothetical protein
Ace_00336	CDS	609				hypothetical protein
Ace_00337	CDS	999	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
Ace_00338	CDS	264				hypothetical protein
Ace_00339	CDS	1914	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Ace_00340	CDS	783	purL_2	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
Ace_00341	CDS	1815				hypothetical protein
Ace_00342	CDS	645	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
Ace_00343	CDS	1506	pepA	3.4.11.10		cytosol aminopeptidase
Ace_00344	CDS	756				hypothetical protein
Ace_00345	CDS	975				hypothetical protein
Ace_00346	CDS	144				hypothetical protein
Ace_00347	CDS	1650				hypothetical protein
Ace_00348	CDS	2607	clpB			Chaperone protein ClpB
Ace_00349	CDS	732	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
Ace_00350	CDS	2067				hypothetical protein
Ace_00351	CDS	1650	groL5			60 kDa chaperonin 5
Ace_00352	CDS	285	groS		COG0234	10 kDa chaperonin
Ace_00353	CDS	693				hypothetical protein
Ace_00354	CDS	624	lipB	2.3.1.181	COG0321	Octanoyltransferase
Ace_00355	CDS	1359	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
Ace_00356	CDS	1356	pyrC	3.5.2.3	COG0044	Dihydroorotase
Ace_00357	CDS	642	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
Ace_00358	CDS	1389	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
Ace_00359	CDS	396				hypothetical protein
Ace_00360	CDS	3309	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Ace_00361	CDS	243				hypothetical protein
Ace_00362	CDS	807	folP	2.5.1.15		Dihydropteroate synthase
Ace_00363	CDS	171				hypothetical protein
Ace_00364	CDS	2391	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Ace_00365	CDS	975		1.3.1.103		2-haloacrylate reductase
Ace_00366	CDS	2604	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
Ace_00367	CDS	846				hypothetical protein
Ace_00368	CDS	894				hypothetical protein
Ace_00369	CDS	336				hypothetical protein
Ace_00370	CDS	1083	zapE		COG1485	Cell division protein ZapE
Ace_00371	CDS	1068	hemH	4.99.1.1	COG0276	Ferrochelatase
Ace_00372	CDS	297				hypothetical protein
Ace_00373	CDS	954				hypothetical protein
Ace_00374	CDS	438				hypothetical protein
Ace_00375	CDS	288				hypothetical protein
Ace_00376	CDS	276	ihfB			Integration host factor subunit beta
Ace_00377	CDS	876	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
Ace_00378	CDS	1683	rpsA		COG0539	30S ribosomal protein S1
Ace_00379	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
Ace_00380	CDS	759	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
Ace_00381	tRNA	84				tRNA-Tyr(gta)
Ace_00382	tRNA	72				tRNA-Gly(tcc)
Ace_00383	CDS	1182	tufA_1		COG0050	Elongation factor Tu
Ace_00384	CDS	318	rpsJ		COG0051	30S ribosomal protein S10
Ace_00385	CDS	699	rplC		COG0087	50S ribosomal protein L3
Ace_00386	CDS	627	rplD		COG0088	50S ribosomal protein L4
Ace_00387	CDS	288	rplW		COG0089	50S ribosomal protein L23
Ace_00388	CDS	834	rplB		COG0090	50S ribosomal protein L2
Ace_00389	CDS	282	rpsS		COG0185	30S ribosomal protein S19
Ace_00390	CDS	339	rplV		COG0091	50S ribosomal protein L22
Ace_00391	CDS	636	rpsC		COG0092	30S ribosomal protein S3
Ace_00392	CDS	417	rplP		COG0197	50S ribosomal protein L16
Ace_00393	CDS	207				hypothetical protein
Ace_00394	CDS	231	rpsQ		COG0186	30S ribosomal protein S17
Ace_00395	CDS	360	rplN		COG0093	50S ribosomal protein L14
Ace_00396	CDS	315	rplX			50S ribosomal protein L24
Ace_00397	CDS	534	rplE		COG0094	50S ribosomal protein L5
Ace_00398	CDS	306	rpsN		COG0199	30S ribosomal protein S14
Ace_00399	CDS	399	rpsH		COG0096	30S ribosomal protein S8
Ace_00400	CDS	546	rplF		COG0097	50S ribosomal protein L6
Ace_00401	CDS	315	rplR			50S ribosomal protein L18
Ace_00402	CDS	525	rpsE		COG0098	30S ribosomal protein S5
Ace_00403	CDS	444	rplO			50S ribosomal protein L15
Ace_00404	CDS	1302	secY		COG0201	Protein translocase subunit SecY
Ace_00405	CDS	654	adk	2.7.4.3	COG0563	Adenylate kinase
Ace_00406	CDS	372	rpsM		COG0099	30S ribosomal protein S13
Ace_00407	CDS	375	rpsK			30S ribosomal protein S11
Ace_00408	CDS	1107	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
Ace_00409	CDS	405	rplQ		COG0203	50S ribosomal protein L17
Ace_00410	CDS	2382	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
Ace_00411	CDS	2166				hypothetical protein
Ace_00412	CDS	1317	acp			Sodium/proton-dependent alanine carrier protein
Ace_00413	CDS	375	rnpA	3.1.26.5		Ribonuclease P protein component
	repeat_region	394				
Ace_00414	CDS	558				hypothetical protein
Ace_00415	CDS	900	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
Ace_00416	CDS	486		1.5.1.37		Flavin reductase
Ace_00417	CDS	141				hypothetical protein
Ace_00418	CDS	774	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
Ace_00419	CDS	825	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
Ace_00420	CDS	1263	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
Ace_00421	CDS	177	rpmF		COG0333	50S ribosomal protein L32
