locus_tag	ftype	length_bp	gene	EC_number	COG	product
wCfeJ_00047	CDS	501	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
wCfeJ_00048	CDS	2544				hypothetical protein
wCfeJ_00049	CDS	771	ctrA			Cell cycle response regulator CtrA
wCfeJ_00050	CDS	978	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
wCfeJ_00051	CDS	483	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
wCfeJ_00052	CDS	780				hypothetical protein
wCfeJ_00053	CDS	1137				hypothetical protein
wCfeJ_00054	CDS	789	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
wCfeJ_00055	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
wCfeJ_00056	CDS	399				hypothetical protein
wCfeJ_00057	CDS	1197	ftsZ			Cell division protein FtsZ
wCfeJ_00058	CDS	579				hypothetical protein
wCfeJ_00059	CDS	1500	comM		COG0606	Competence protein ComM
wCfeJ_00060	tRNA	84				tRNA-Leu(caa)
wCfeJ_00061	CDS	1452	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
wCfeJ_00062	CDS	756				hypothetical protein
wCfeJ_00063	CDS	1632	metG	6.1.1.10		Methionine--tRNA ligase
wCfeJ_00064	CDS	1173	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
wCfeJ_00065	CDS	1761	dnaG	2.7.7.-		DNA primase
wCfeJ_00066	CDS	615				hypothetical protein
wCfeJ_00067	CDS	507				hypothetical protein
wCfeJ_00068	CDS	1233	ribD		COG0117	Riboflavin biosynthesis protein RibD
wCfeJ_00069	CDS	1200				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
wCfeJ_00070	CDS	462	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
wCfeJ_00071	CDS	675	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
wCfeJ_00072	CDS	162				hypothetical protein
wCfeJ_00073	CDS	699				hypothetical protein
wCfeJ_00074	CDS	1149	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
wCfeJ_00075	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wCfeJ_00076	CDS	1299	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wCfeJ_00077	CDS	1254				hypothetical protein
wCfeJ_00078	CDS	951	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wCfeJ_00079	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
wCfeJ_00080	CDS	555				hypothetical protein
wCfeJ_00081	CDS	528				hypothetical protein
wCfeJ_00082	CDS	756	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
wCfeJ_00083	CDS	954				IS110 family transposase ISWpi12
wCfeJ_00084	CDS	153				hypothetical protein
wCfeJ_00085	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wCfeJ_00086	CDS	1236				hypothetical protein
wCfeJ_00087	CDS	600				hypothetical protein
wCfeJ_00088	CDS	1560	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
wCfeJ_00089	CDS	360	ddmB			Dicamba O-demethylase, ferredoxin component
wCfeJ_00090	CDS	1059				hypothetical protein
wCfeJ_00091	CDS	381				hypothetical protein
wCfeJ_00092	CDS	291				hypothetical protein
wCfeJ_00093	CDS	1383	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
wCfeJ_00094	CDS	159				hypothetical protein
wCfeJ_00095	CDS	1347				hypothetical protein
wCfeJ_00096	CDS	495				hypothetical protein
wCfeJ_00097	CDS	1278				hypothetical protein
wCfeJ_00098	CDS	1809	surA_1	5.2.1.8		Chaperone SurA
wCfeJ_00099	CDS	609				hypothetical protein
wCfeJ_00100	CDS	1416	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wCfeJ_00101	CDS	1503	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wCfeJ_00102	CDS	624				hypothetical protein
wCfeJ_00103	CDS	981	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
wCfeJ_00104	CDS	213	rpmE		COG0254	50S ribosomal protein L31
wCfeJ_00105	CDS	795	nadK	2.7.1.23	COG0061	NAD kinase
wCfeJ_00106	CDS	975				hypothetical protein
wCfeJ_00107	CDS	1035	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
wCfeJ_00108	CDS	2883				hypothetical protein
wCfeJ_00109	CDS	780	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wCfeJ_00110	CDS	450	smpB			SsrA-binding protein
wCfeJ_00111	CDS	582	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
wCfeJ_00112	CDS	981	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
wCfeJ_00113	CDS	1059				hypothetical protein
wCfeJ_00114	CDS	510		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
wCfeJ_00115	CDS	873				hypothetical protein
wCfeJ_00116	CDS	369				hypothetical protein
wCfeJ_00117	CDS	1029	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wCfeJ_00118	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wCfeJ_00119	CDS	1341		3.4.24.-	COG0612	putative zinc protease
wCfeJ_00120	CDS	1320		3.4.24.-	COG0612	putative zinc protease
wCfeJ_00121	CDS	213				hypothetical protein
wCfeJ_00122	CDS	657				hypothetical protein
wCfeJ_00123	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wCfeJ_00124	CDS	417				hypothetical protein
wCfeJ_00125	CDS	456				hypothetical protein
wCfeJ_00126	CDS	717				hypothetical protein
wCfeJ_00127	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
wCfeJ_00128	CDS	165				hypothetical protein
wCfeJ_00129	CDS	366				hypothetical protein
wCfeJ_00130	CDS	213				hypothetical protein
wCfeJ_00131	CDS	1032	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
wCfeJ_00132	CDS	1014				hypothetical protein
wCfeJ_00133	tRNA	73				tRNA-Cys(gca)
wCfeJ_00134	CDS	903	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
wCfeJ_00135	CDS	2301	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
wCfeJ_00136	CDS	1011		1.6.5.11	COG2070	NADH:quinone reductase
wCfeJ_00137	CDS	522	yceJ		COG3038	Cytochrome b561 
wCfeJ_00138	CDS	1272		3.4.24.-	COG0612	putative zinc protease
wCfeJ_00139	CDS	609	sodB	1.15.1.1		Superoxide dismutase [Fe]
wCfeJ_00140	CDS	528				hypothetical protein
wCfeJ_00141	CDS	807				hypothetical protein
wCfeJ_00142	CDS	1149				hypothetical protein
wCfeJ_00143	CDS	1131				hypothetical protein
wCfeJ_00144	CDS	624	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
wCfeJ_00145	CDS	651				hypothetical protein
wCfeJ_00146	CDS	711	fucA	4.1.2.17		L-fuculose phosphate aldolase
wCfeJ_00147	CDS	618	lipB	2.3.1.181	COG0321	Octanoyltransferase
wCfeJ_00148	CDS	1002				hypothetical protein
wCfeJ_00149	CDS	1908				hypothetical protein
wCfeJ_00150	CDS	453				hypothetical protein
wCfeJ_00151	CDS	876				hypothetical protein
wCfeJ_00152	CDS	3099	purL_1	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
wCfeJ_00153	CDS	513				hypothetical protein
wCfeJ_00154	CDS	1008				hypothetical protein
wCfeJ_00155	CDS	696	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
wCfeJ_00156	CDS	348				hypothetical protein
wCfeJ_00157	CDS	1791	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
wCfeJ_00158	CDS	930	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
wCfeJ_00159	CDS	1284	adiC_1		COG0531	Arginine/agmatine antiporter
wCfeJ_00160	CDS	1311	adiC_2		COG0531	Arginine/agmatine antiporter
wCfeJ_00161	CDS	417				hypothetical protein
wCfeJ_00162	CDS	1029	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
wCfeJ_00163	CDS	1155	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
wCfeJ_00164	CDS	405	apaG		COG2967	Protein ApaG
wCfeJ_00165	CDS	1599				hypothetical protein
wCfeJ_00166	CDS	807				hypothetical protein
wCfeJ_00167	CDS	456				hypothetical protein
wCfeJ_00168	CDS	2451	topA	5.6.2.1		DNA topoisomerase 1
wCfeJ_00169	CDS	1056				hypothetical protein
wCfeJ_00170	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wCfeJ_00171	CDS	234				IS481 family transposase ISWpi4
wCfeJ_00172	CDS	678				IS481 family transposase ISWpi4
wCfeJ_00173	CDS	117				hypothetical protein
wCfeJ_00174	CDS	3387	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
wCfeJ_00175	CDS	645				hypothetical protein
wCfeJ_00176	CDS	462	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
wCfeJ_00177	CDS	939	argB	2.7.2.8	COG0548	Acetylglutamate kinase
wCfeJ_00178	CDS	594	engB			GTP-binding protein EngB
wCfeJ_00179	CDS	1122	prfA		COG0216	Peptide chain release factor 1
wCfeJ_00180	CDS	774				hypothetical protein
wCfeJ_00181	CDS	1185	craA			Chloramphenicol resistance protein CraA
wCfeJ_00182	CDS	744				hypothetical protein
wCfeJ_00183	CDS	423				hypothetical protein
wCfeJ_00184	CDS	234				hypothetical protein
wCfeJ_00185	CDS	246				hypothetical protein
wCfeJ_00186	CDS	147				hypothetical protein
wCfeJ_00187	CDS	1338	ffh		COG0541	Signal recognition particle protein
wCfeJ_00188	CDS	1557	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
wCfeJ_00189	CDS	444				hypothetical protein
wCfeJ_00190	CDS	2817				hypothetical protein
wCfeJ_00191	CDS	441	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
wCfeJ_00192	CDS	561				hypothetical protein
wCfeJ_00193	CDS	2334	bamA		COG4775	Outer membrane protein assembly factor BamA
wCfeJ_00194	CDS	1176	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
wCfeJ_00195	CDS	273				hypothetical protein
wCfeJ_00196	CDS	318				hypothetical protein
wCfeJ_00197	CDS	279	ihfB		COG0776	Integration host factor subunit beta
wCfeJ_00198	CDS	1653	rpsA		COG0539	30S ribosomal protein S1
wCfeJ_00199	CDS	711				hypothetical protein
wCfeJ_00200	CDS	819	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
wCfeJ_00201	CDS	318				hypothetical protein
wCfeJ_00202	CDS	699				hypothetical protein
wCfeJ_00203	CDS	1632	pepA	3.4.11.10		cytosol aminopeptidase
wCfeJ_00204	CDS	2640				hypothetical protein
wCfeJ_00205	CDS	1899	htpG		COG0326	Chaperone protein HtpG
wCfeJ_00206	CDS	1386				hypothetical protein
wCfeJ_00207	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wCfeJ_00208	CDS	483				hypothetical protein
wCfeJ_00209	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
wCfeJ_00210	CDS	624				hypothetical protein
wCfeJ_00211	CDS	534	pld	3.1.4.4		Phospholipase D
wCfeJ_00212	CDS	1488	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wCfeJ_00213	CDS	1464				hypothetical protein
wCfeJ_00214	CDS	1272	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
wCfeJ_00215	CDS	1332	pyrC	3.5.2.3	COG0044	Dihydroorotase
wCfeJ_00216	CDS	1320	gltX1_1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
wCfeJ_00217	CDS	1026	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
wCfeJ_00218	CDS	2049	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
wCfeJ_00219	CDS	213				hypothetical protein
wCfeJ_00220	CDS	1287	nuoF	7.1.1.-		NADH-quinone oxidoreductase subunit F
wCfeJ_00221	tRNA	74				tRNA-Lys(ttt)
wCfeJ_00222	tRNA	76				tRNA-Ala(tgc)
wCfeJ_00223	CDS	768	nudC	3.6.1.22		NADH pyrophosphatase
wCfeJ_00224	CDS	432				hypothetical protein
wCfeJ_00225	CDS	873	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
wCfeJ_00226	CDS	1218				hypothetical protein
wCfeJ_00227	CDS	1035		2.3.1.43		Phosphatidylcholine-sterol acyltransferase
wCfeJ_00228	CDS	1425				hypothetical protein
wCfeJ_00229	CDS	1383	ankX	2.7.1.-	COG0666	Phosphocholine transferase AnkX
wCfeJ_00230	CDS	306				hypothetical protein
wCfeJ_00231	CDS	993	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
wCfeJ_00232	CDS	1239	proP_1			Proline/betaine transporter
wCfeJ_00233	CDS	633				hypothetical protein
wCfeJ_00234	CDS	3105				hypothetical protein
wCfeJ_00235	CDS	2961				hypothetical protein
wCfeJ_00236	CDS	2481				hypothetical protein
wCfeJ_00237	CDS	2607				hypothetical protein
wCfeJ_00238	CDS	2406	virB4_1		COG3451	Type IV secretion system protein virB4
wCfeJ_00239	CDS	294				hypothetical protein
wCfeJ_00240	CDS	1578	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wCfeJ_00241	CDS	246			COG3385	IS4 family transposase ISWpi18
wCfeJ_00242	CDS	1149	dnaN			Beta sliding clamp
wCfeJ_00243	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
wCfeJ_00244	CDS	1068	recA			Protein RecA
wCfeJ_00245	CDS	1248	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
wCfeJ_00246	CDS	1719	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
wCfeJ_00247	CDS	573				hypothetical protein
wCfeJ_00248	CDS	603	tmk	2.7.4.9	COG0125	Thymidylate kinase
wCfeJ_00249	tRNA	90				tRNA-Ser(tga)
wCfeJ_00250	CDS	1329	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
wCfeJ_00251	CDS	1149	surA_2	5.2.1.8		Chaperone SurA
wCfeJ_00252	CDS	594	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
wCfeJ_00253	CDS	2703	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
wCfeJ_00254	tRNA	73				tRNA-Val(tac)
wCfeJ_00255	CDS	186				hypothetical protein
wCfeJ_00256	CDS	294				hypothetical protein
wCfeJ_00257	CDS	348				hypothetical protein
wCfeJ_00258	CDS	714	tlyC		COG1253	Hemolysin C
wCfeJ_00259	CDS	1002	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
wCfeJ_00260	CDS	1194	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
wCfeJ_00261	CDS	318	gdx		COG2076	Guanidinium exporter
wCfeJ_00262	CDS	504				hypothetical protein
wCfeJ_00263	CDS	180				hypothetical protein
wCfeJ_00264	CDS	1194				hypothetical protein
wCfeJ_00265	CDS	1278	glyA	2.1.2.1		Serine hydroxymethyltransferase
wCfeJ_00266	CDS	288				hypothetical protein
wCfeJ_00267	CDS	984				hypothetical protein
wCfeJ_00268	CDS	597	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wCfeJ_00269	CDS	840				hypothetical protein
wCfeJ_00270	CDS	813				hypothetical protein
wCfeJ_00271	CDS	669				hypothetical protein
wCfeJ_00272	CDS	354	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
wCfeJ_00273	CDS	927	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
wCfeJ_00274	CDS	618	lepB	3.4.21.89	COG0681	Signal peptidase I
wCfeJ_00275	CDS	1446	dnaJ_1			Chaperone protein DnaJ
wCfeJ_00276	CDS	447				hypothetical protein
wCfeJ_00277	CDS	885	era			GTPase Era
wCfeJ_00278	CDS	825				hypothetical protein
wCfeJ_00279	CDS	930				hypothetical protein
wCfeJ_00280	CDS	1470	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
wCfeJ_00281	tRNA	73				tRNA-Glu(ttc)
wCfeJ_00282	tRNA	75				tRNA-Val(gac)
wCfeJ_00283	CDS	897	zitB		COG1230	Zinc transporter ZitB
wCfeJ_00284	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
wCfeJ_00285	CDS	1467	alsT_1		COG1115	Amino-acid carrier protein AlsT
wCfeJ_00286	CDS	1341	alsT_2		COG1115	Amino-acid carrier protein AlsT
wCfeJ_00287	CDS	771				hypothetical protein
wCfeJ_00288	CDS	693	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
wCfeJ_00289	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wCfeJ_00290	CDS	1278	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wCfeJ_00291	CDS	1161				hypothetical protein
wCfeJ_00292	CDS	1575	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
wCfeJ_00293	CDS	804				hypothetical protein
wCfeJ_00294	CDS	888	folD			Bifunctional protein FolD protein
wCfeJ_00295	CDS	702	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
wCfeJ_00296	CDS	258				hypothetical protein
wCfeJ_00297	CDS	1284				hypothetical protein
wCfeJ_00298	CDS	1179	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wCfeJ_00299	CDS	189				hypothetical protein
wCfeJ_00300	CDS	708	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
wCfeJ_00301	CDS	1224	ispDF		COG0245	Bifunctional enzyme IspD/IspF
wCfeJ_00302	CDS	2109		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
wCfeJ_00303	CDS	1014				hypothetical protein
wCfeJ_00304	CDS	2061				hypothetical protein
wCfeJ_00305	CDS	1806	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
wCfeJ_00306	CDS	771				hypothetical protein
wCfeJ_00307	CDS	2004	priA	3.6.4.-	COG1198	Primosomal protein N'
wCfeJ_00308	CDS	3246				hypothetical protein
wCfeJ_00309	CDS	864	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
wCfeJ_00310	CDS	1278	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
wCfeJ_00311	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
wCfeJ_00312	CDS	702	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
wCfeJ_00313	CDS	873	atpG		COG0224	ATP synthase gamma chain
wCfeJ_00314	CDS	1335	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
wCfeJ_00315	CDS	255				hypothetical protein
wCfeJ_00316	CDS	1269	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
wCfeJ_00317	CDS	246				hypothetical protein
wCfeJ_00318	CDS	495				hypothetical protein
wCfeJ_00319	CDS	366				hypothetical protein
wCfeJ_00320	CDS	831	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
wCfeJ_00321	CDS	225				hypothetical protein
wCfeJ_00322	CDS	270				IS481 family transposase ISWpi4
wCfeJ_00323	CDS	96				hypothetical protein
wCfeJ_00324	CDS	285				hypothetical protein
wCfeJ_00325	CDS	369				hypothetical protein
wCfeJ_00326	CDS	1044				hypothetical protein
wCfeJ_00327	CDS	1368	gltX1_2	6.1.1.17		Glutamate--tRNA ligase 1
wCfeJ_00328	CDS	705				hypothetical protein
wCfeJ_00329	CDS	1980	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
wCfeJ_00330	CDS	1008	ctaA	1.3.-.-	COG1612	Heme A synthase
wCfeJ_00331	CDS	1617				hypothetical protein
wCfeJ_00332	CDS	477	atpF_1			ATP synthase subunit b
wCfeJ_00333	CDS	480	atpF_2			ATP synthase subunit b
wCfeJ_00334	CDS	228	atpH_1			ATP synthase subunit c
wCfeJ_00335	CDS	726	atpB		COG0356	ATP synthase subunit a
wCfeJ_00336	CDS	807	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
wCfeJ_00337	tRNA	74				tRNA-Thr(tgt)
wCfeJ_00338	CDS	1299	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
wCfeJ_00339	CDS	591				hypothetical protein
wCfeJ_00340	CDS	450	pasT		COG2867	Persistence and stress-resistance toxin PasT
wCfeJ_00341	CDS	702				hypothetical protein
wCfeJ_00342	CDS	279				hypothetical protein
wCfeJ_00343	CDS	651	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
wCfeJ_00344	CDS	654	fzlA			FtsZ-localized protein A
wCfeJ_00345	CDS	1485				hypothetical protein
wCfeJ_00346	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
wCfeJ_00347	CDS	726				hypothetical protein
wCfeJ_00348	CDS	894	rpoH		COG0568	RNA polymerase sigma factor RpoH
wCfeJ_00349	CDS	498				hypothetical protein
wCfeJ_00350	CDS	1242	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wCfeJ_00351	CDS	585	nfuA			Fe/S biogenesis protein NfuA
wCfeJ_00352	CDS	255				hypothetical protein
wCfeJ_00353	CDS	1386	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
wCfeJ_00354	CDS	1485	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
wCfeJ_00355	CDS	1098	idiA		COG1840	Iron deficiency-induced protein A
wCfeJ_00356	CDS	657				hypothetical protein
wCfeJ_00357	CDS	903	pyrB	2.1.3.2		Aspartate carbamoyltransferase
wCfeJ_00358	CDS	3393				hypothetical protein
wCfeJ_00359	CDS	1173	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
wCfeJ_00360	CDS	786	ptlF		COG3504	Type IV secretion system protein PtlF
wCfeJ_00361	CDS	912	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
wCfeJ_00362	CDS	1836				hypothetical protein
wCfeJ_00363	tRNA	75				tRNA-Met(cat)
wCfeJ_00364	CDS	285				hypothetical protein
wCfeJ_00365	CDS	2124				hypothetical protein
wCfeJ_00366	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
wCfeJ_00367	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
wCfeJ_00368	CDS	807	purL_2	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
wCfeJ_00369	CDS	1251				hypothetical protein
wCfeJ_00370	CDS	378	rplS		COG0335	50S ribosomal protein L19
wCfeJ_00371	CDS	708	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
wCfeJ_00372	CDS	723	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
wCfeJ_00373	CDS	1038	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
wCfeJ_00374	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
wCfeJ_00375	CDS	1263				hypothetical protein
wCfeJ_00376	CDS	1428	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wCfeJ_00377	CDS	522				hypothetical protein
wCfeJ_00378	CDS	477				hypothetical protein
wCfeJ_00379	CDS	873				hypothetical protein
