locus_tag	ftype	length_bp	gene	EC_number	COG	product
wNleu_00130	CDS	954	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
wNleu_00131	CDS	2328	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
wNleu_00132	CDS	1668				hypothetical protein
wNleu_00133	CDS	990				hypothetical protein
wNleu_00134	CDS	1794	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
wNleu_00135	CDS	1050	ltaA_1	4.1.2.49		L-allo-threonine aldolase
wNleu_00136	CDS	1044	ltaA_2	4.1.2.49		L-allo-threonine aldolase
wNleu_00137	CDS	1146	glpT		COG2271	Glycerol-3-phosphate transporter
wNleu_00138	CDS	1308	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
wNleu_00139	CDS	906	ribN			Riboflavin transporter
wNleu_00140	CDS	1473				hypothetical protein
wNleu_00141	CDS	2097				hypothetical protein
wNleu_00142	CDS	261				hypothetical protein
wNleu_00143	CDS	270				IS630 family transposase ISWpi11
wNleu_00144	CDS	399				hypothetical protein
wNleu_00145	CDS	339				hypothetical protein
wNleu_00146	CDS	342				hypothetical protein
wNleu_00147	CDS	795	nadK	2.7.1.23	COG0061	NAD kinase
wNleu_00148	CDS	204	rpmE		COG0254	50S ribosomal protein L31
wNleu_00149	CDS	981	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
wNleu_00150	CDS	1521	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
wNleu_00151	tRNA	73				tRNA-Asn(gtt)
wNleu_00152	CDS	1521	purH		COG0138	Bifunctional purine biosynthesis protein PurH
wNleu_00153	CDS	885	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
wNleu_00154	CDS	366	rplT			50S ribosomal protein L20
wNleu_00155	CDS	207	rpmI		COG0291	50S ribosomal protein L35
wNleu_00156	CDS	444				hypothetical protein
wNleu_00157	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
wNleu_00158	CDS	1536	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
wNleu_00159	CDS	297				hypothetical protein
wNleu_00160	CDS	2406	virB4_2		COG3451	Type IV secretion system protein virB4
wNleu_00161	CDS	2529				hypothetical protein
wNleu_00162	CDS	2403				hypothetical protein
wNleu_00163	CDS	3024				hypothetical protein
wNleu_00164	CDS	3420				hypothetical protein
wNleu_00165	CDS	141				hypothetical protein
wNleu_00166	CDS	660				hypothetical protein
wNleu_00167	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
wNleu_00168	CDS	333				hypothetical protein
wNleu_00169	CDS	591				hypothetical protein
wNleu_00170	CDS	1554	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
wNleu_00171	CDS	360	ddmB			Dicamba O-demethylase, ferredoxin component
wNleu_00172	CDS	1041				hypothetical protein
wNleu_00173	CDS	378	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
wNleu_00174	CDS	228				hypothetical protein
wNleu_00175	CDS	516				IS110 family transposase ISMpo4
wNleu_00176	CDS	252				hypothetical protein
wNleu_00177	CDS	1167				hypothetical protein
wNleu_00178	CDS	576				hypothetical protein
wNleu_00179	CDS	1356	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
wNleu_00180	CDS	432				hypothetical protein
wNleu_00181	CDS	342				hypothetical protein
wNleu_00182	CDS	2136				hypothetical protein
wNleu_00183	CDS	258				hypothetical protein
wNleu_00184	CDS	507				hypothetical protein
wNleu_00185	CDS	396	gpFI_2			Putative prophage major tail sheath protein
wNleu_00186	CDS	726	gpFI_3			Putative prophage major tail sheath protein
wNleu_00187	CDS	561				hypothetical protein
wNleu_00188	CDS	1425				hypothetical protein
wNleu_00189	CDS	195				hypothetical protein
wNleu_00190	CDS	909				hypothetical protein
wNleu_00191	CDS	1953				hypothetical protein
wNleu_00192	CDS	7299				hypothetical protein
wNleu_00193	CDS	297				hypothetical protein
wNleu_00194	CDS	684				hypothetical protein
wNleu_00195	CDS	489				hypothetical protein
wNleu_00196	CDS	813				hypothetical protein
wNleu_00197	CDS	807				hypothetical protein
wNleu_00198	CDS	492				hypothetical protein
wNleu_00199	CDS	1185				hypothetical protein
wNleu_00200	CDS	2082				hypothetical protein
wNleu_00201	CDS	1116				hypothetical protein
wNleu_00202	CDS	1233				hypothetical protein
wNleu_00203	CDS	465				hypothetical protein
wNleu_00204	CDS	1221				hypothetical protein
wNleu_00205	CDS	1902				hypothetical protein
wNleu_00206	CDS	480				hypothetical protein
wNleu_00207	CDS	1470				hypothetical protein
wNleu_00208	CDS	1827				hypothetical protein
wNleu_00209	CDS	225				hypothetical protein
wNleu_00210	CDS	939				hypothetical protein
wNleu_00211	CDS	2898				hypothetical protein
wNleu_00212	CDS	1227	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
wNleu_00213	CDS	708	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
wNleu_00214	CDS	567	efp			Elongation factor P
wNleu_00215	CDS	507	rimM		COG0806	Ribosome maturation factor RimM
wNleu_00216	CDS	1176	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
wNleu_00217	CDS	1428	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
wNleu_00218	CDS	480	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
wNleu_00219	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
wNleu_00220	CDS	321				hypothetical protein
wNleu_00221	CDS	816				hypothetical protein
wNleu_00222	CDS	756	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
wNleu_00223	CDS	3435	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
wNleu_00224	CDS	216				hypothetical protein
wNleu_00225	CDS	597				hypothetical protein
wNleu_00226	CDS	981				hypothetical protein
wNleu_00227	CDS	1914	rpoD		COG0568	RNA polymerase sigma factor RpoD
wNleu_00228	CDS	312	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
wNleu_00229	CDS	420				hypothetical protein
wNleu_00230	CDS	528				hypothetical protein
wNleu_00231	CDS	288				hypothetical protein
wNleu_00232	CDS	210				hypothetical protein
wNleu_00233	CDS	408	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
wNleu_00234	CDS	297				hypothetical protein
wNleu_00235	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
wNleu_00236	CDS	1818	mutL			DNA mismatch repair protein MutL
wNleu_00237	CDS	930	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
wNleu_00238	CDS	1836	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
wNleu_00239	CDS	309				hypothetical protein
wNleu_00240	CDS	708	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
wNleu_00241	CDS	1047				hypothetical protein
wNleu_00242	CDS	552		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
wNleu_00243	CDS	621	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
wNleu_00244	CDS	1146	surA_1	5.2.1.8		Chaperone SurA
wNleu_00245	tRNA	93				tRNA-Ser(gct)
wNleu_00246	CDS	507	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
wNleu_00247	CDS	1224				hypothetical protein
wNleu_00248	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
wNleu_00249	CDS	1077	mreB			Cell shape-determining protein MreB
wNleu_00250	CDS	1413		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
wNleu_00251	CDS	480	pal			Peptidoglycan-associated lipoprotein
wNleu_00252	CDS	1296	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
wNleu_00253	CDS	1839	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
wNleu_00254	CDS	669				hypothetical protein
wNleu_00255	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
wNleu_00256	CDS	573				hypothetical protein
wNleu_00257	CDS	1719	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
wNleu_00258	CDS	237				hypothetical protein
wNleu_00259	CDS	540				hypothetical protein
wNleu_00260	CDS	540	bfr	1.16.3.1	COG2193	Bacterioferritin
wNleu_00261	CDS	486				hypothetical protein
wNleu_00262	CDS	639	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
wNleu_00263	CDS	837				hypothetical protein
wNleu_00264	CDS	729				hypothetical protein
wNleu_00265	CDS	1806				hypothetical protein
wNleu_00266	CDS	618	gmk	2.7.4.8	COG0194	Guanylate kinase
wNleu_00267	CDS	1878				hypothetical protein
wNleu_00268	CDS	1806	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
wNleu_00269	CDS	513				hypothetical protein
wNleu_00270	CDS	261				hypothetical protein
wNleu_00271	CDS	477				hypothetical protein
wNleu_00272	CDS	3096				hypothetical protein
wNleu_00273	CDS	126				hypothetical protein
wNleu_00274	CDS	1569				hypothetical protein
wNleu_00275	CDS	672				hypothetical protein
wNleu_00276	CDS	639				hypothetical protein
wNleu_00277	CDS	882				hypothetical protein
wNleu_00278	CDS	918				hypothetical protein
wNleu_00279	CDS	657				hypothetical protein
wNleu_00280	CDS	1182				hypothetical protein
wNleu_00281	CDS	915				hypothetical protein
wNleu_00282	CDS	912				hypothetical protein
wNleu_00283	CDS	1023				hypothetical protein
wNleu_00284	CDS	411	pld_1	3.1.4.4		Phospholipase D
wNleu_00285	CDS	3363	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
wNleu_00286	CDS	774				hypothetical protein
wNleu_00287	CDS	276				hypothetical protein
wNleu_00288	CDS	555	rplI		COG0359	50S ribosomal protein L9
wNleu_00289	tRNA	74				tRNA-Met(cat)
wNleu_00290	CDS	1287				hypothetical protein
wNleu_00291	CDS	1197	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
wNleu_00292	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
wNleu_00293	CDS	798				hypothetical protein
wNleu_00294	CDS	420				hypothetical protein
wNleu_00295	CDS	1419	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
wNleu_00296	CDS	537				hypothetical protein
wNleu_00297	CDS	477				hypothetical protein
wNleu_00298	CDS	1404	rho	3.6.4.-	COG1158	Transcription termination factor Rho
wNleu_00299	CDS	603				hypothetical protein
wNleu_00300	CDS	420				hypothetical protein
wNleu_00301	CDS	1356	surA_2	5.2.1.8		Chaperone SurA
wNleu_00302	CDS	321	rpsP		COG0228	30S ribosomal protein S16
wNleu_00303	CDS	978	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
wNleu_00304	CDS	564	grpE			Protein GrpE
wNleu_00305	CDS	999	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
wNleu_00306	CDS	762	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
wNleu_00307	CDS	528				hypothetical protein
wNleu_00308	CDS	771				hypothetical protein
wNleu_00309	CDS	390				hypothetical protein
wNleu_00310	CDS	411				hypothetical protein
wNleu_00311	CDS	549				hypothetical protein
wNleu_00312	CDS	312				hypothetical protein
wNleu_00313	CDS	2187	smc_1			Chromosome partition protein Smc
wNleu_00314	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
wNleu_00315	CDS	1299	serS	6.1.1.11	COG0172	Serine--tRNA ligase
wNleu_00316	CDS	1080				hypothetical protein
wNleu_00317	CDS	963	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
wNleu_00318	CDS	8514	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
wNleu_00319	CDS	402	rplL			50S ribosomal protein L7/L12
wNleu_00320	CDS	519	rplJ		COG0244	50S ribosomal protein L10
wNleu_00321	CDS	654	rplA		COG0081	50S ribosomal protein L1
wNleu_00322	CDS	441	rplK		COG0080	50S ribosomal protein L11
wNleu_00323	CDS	837	nusG			Transcription termination/antitermination protein NusG
wNleu_00324	tRNA	74				tRNA-Trp(cca)
wNleu_00325	CDS	1068	recA			Protein RecA
wNleu_00326	CDS	114				hypothetical protein
wNleu_00327	CDS	735				hypothetical protein
wNleu_00328	CDS	1302	fpgS	6.3.2.17		Folylpolyglutamate synthase
wNleu_00329	CDS	591				hypothetical protein
wNleu_00330	CDS	462	pasT		COG2867	Persistence and stress-resistance toxin PasT
wNleu_00331	CDS	705				hypothetical protein
wNleu_00332	CDS	279				hypothetical protein
wNleu_00333	CDS	648	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
wNleu_00334	CDS	654	fzlA			FtsZ-localized protein A
wNleu_00335	CDS	381				hypothetical protein
wNleu_00336	CDS	1602				hypothetical protein
wNleu_00337	CDS	333	ybaB		COG0718	Nucleoid-associated protein YbaB
wNleu_00338	CDS	210				hypothetical protein
wNleu_00339	CDS	699				hypothetical protein
wNleu_00340	CDS	894	rpoH		COG0568	RNA polymerase sigma factor RpoH
wNleu_00341	CDS	498				hypothetical protein
wNleu_00342	CDS	1158	dnaN			Beta sliding clamp
wNleu_00343	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
wNleu_00344	CDS	153				hypothetical protein
wNleu_00345	CDS	1032				hypothetical protein
wNleu_00346	CDS	1230	petB		COG1290	Cytochrome b
wNleu_00347	CDS	1578				hypothetical protein
wNleu_00348	CDS	252				hypothetical protein
wNleu_00349	CDS	576	nfuA			Fe/S biogenesis protein NfuA
wNleu_00350	CDS	1224	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
wNleu_00351	CDS	753	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
wNleu_00352	CDS	1275				hypothetical protein
wNleu_00353	CDS	1269	proS	6.1.1.15	COG0442	Proline--tRNA ligase
wNleu_00354	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
wNleu_00355	CDS	1488	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
wNleu_00356	CDS	660				hypothetical protein
wNleu_00357	CDS	795				hypothetical protein
wNleu_00358	CDS	822				hypothetical protein
wNleu_00359	CDS	588	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
wNleu_00360	CDS	471				hypothetical protein
wNleu_00361	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
wNleu_00362	CDS	831				hypothetical protein
wNleu_00363	CDS	162				hypothetical protein
wNleu_00364	CDS	2022	recG	3.6.4.12		ATP-dependent DNA helicase RecG
wNleu_00365	CDS	288				hypothetical protein
wNleu_00366	CDS	576				hypothetical protein
wNleu_00367	tRNA	75				tRNA-Gln(ttg)
wNleu_00368	CDS	1491				hypothetical protein
wNleu_00369	CDS	216				hypothetical protein
wNleu_00370	CDS	1035	hflK		COG0330	Modulator of FtsH protease HflK
wNleu_00371	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
wNleu_00372	CDS	1476	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
wNleu_00373	CDS	1005				hypothetical protein
wNleu_00374	CDS	261			COG3039	IS5 family transposase ISWpi1
wNleu_00375	CDS	1323	gltX1_1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
wNleu_00376	CDS	1998	ligA_1	6.5.1.2	COG0272	DNA ligase
wNleu_00377	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
wNleu_00378	CDS	483				Single-stranded DNA-binding protein
wNleu_00379	tRNA	75				tRNA-Arg(ccg)
wNleu_00380	CDS	816				hypothetical protein
wNleu_00381	CDS	609				hypothetical protein
wNleu_00382	CDS	1440				hypothetical protein
wNleu_00383	CDS	1746	prsD			Type I secretion system ATP-binding protein PrsD
wNleu_00384	CDS	792	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
wNleu_00385	CDS	450	smpB			SsrA-binding protein
wNleu_00386	CDS	1947				hypothetical protein
wNleu_00387	CDS	531				hypothetical protein
wNleu_00388	CDS	417				hypothetical protein
wNleu_00389	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
wNleu_00390	CDS	918		3.4.24.-	COG0612	putative zinc protease
wNleu_00391	CDS	363				hypothetical protein
wNleu_00392	CDS	1341		3.4.24.-	COG0612	putative zinc protease
wNleu_00393	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
wNleu_00394	CDS	933	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
wNleu_00395	CDS	339				hypothetical protein
wNleu_00396	CDS	873				hypothetical protein
wNleu_00397	CDS	1593	prsE			Type I secretion system membrane fusion protein PrsE
wNleu_00398	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
wNleu_00399	CDS	330				hypothetical protein
wNleu_00400	CDS	1281	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
wNleu_00401	CDS	645	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
wNleu_00402	CDS	495	greA		COG0782	Transcription elongation factor GreA
wNleu_00403	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
wNleu_00404	CDS	561	atpH_1		COG0712	ATP synthase subunit delta
wNleu_00405	CDS	429	rplQ		COG0203	50S ribosomal protein L17
wNleu_00406	CDS	1068	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
wNleu_00407	CDS	387	rpsK			30S ribosomal protein S11
wNleu_00408	CDS	369	rpsM		COG0099	30S ribosomal protein S13
wNleu_00409	CDS	642	adk	2.7.4.3	COG0563	Adenylate kinase
wNleu_00410	CDS	1329	secY		COG0201	Protein translocase subunit SecY
wNleu_00411	CDS	471	rplO			50S ribosomal protein L15
wNleu_00412	CDS	513	rpsE		COG0098	30S ribosomal protein S5
wNleu_00413	CDS	372	rplR		COG0256	50S ribosomal protein L18
wNleu_00414	CDS	546	rplF		COG0097	50S ribosomal protein L6
wNleu_00415	CDS	396	rpsH		COG0096	30S ribosomal protein S8
wNleu_00416	CDS	309	rpsN		COG0199	30S ribosomal protein S14
wNleu_00417	CDS	534	rplE			50S ribosomal protein L5
wNleu_00418	CDS	318	rplX			50S ribosomal protein L24
wNleu_00419	CDS	360	rplN		COG0093	50S ribosomal protein L14
wNleu_00420	CDS	237	rpsQ		COG0186	30S ribosomal protein S17
wNleu_00421	CDS	204				hypothetical protein
wNleu_00422	CDS	414	rplP		COG0197	50S ribosomal protein L16
wNleu_00423	CDS	615	rpsC		COG0092	30S ribosomal protein S3
wNleu_00424	CDS	348	rplV		COG0091	50S ribosomal protein L22
wNleu_00425	CDS	285	rpsS		COG0185	30S ribosomal protein S19
wNleu_00426	CDS	825	rplB		COG0090	50S ribosomal protein L2
wNleu_00427	CDS	288	rplW		COG0089	50S ribosomal protein L23
wNleu_00428	CDS	615	rplD			50S ribosomal protein L4
wNleu_00429	CDS	723	rplC		COG0087	50S ribosomal protein L3
wNleu_00430	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
wNleu_00431	CDS	990				hypothetical protein
